search_id,session_id,user_id,search_ts,origin_code,destination_code,travel_date,booking_window_days,trip_type,pax_count,results_returned,pmt_cheapest_price,competitor_cheapest_price,price_gap_pct,had_listing_click,route_id,user_segment,is_problem_period
SCH_0000145,SES_0000157,USR_00037,2024-08-24 13:52:00,BLR,HYD,2024-08-25,1,oneway,1,10,5240,5256.0,-0.003,False,ROUTE_BLR-HYD,returning_organic,True
SCH_0000146,SES_0000159,USR_00037,2024-07-06 13:34:00,DEL,BOM,2024-07-07,1,oneway,1,9,5194,4523.0,0.148,False,ROUTE_DEL-BOM,returning_organic,True
SCH_0000147,SES_0000160,USR_00037,2024-05-23 14:48:00,BLR,HYD,2024-06-06,14,roundtrip,1,6,7625,7553.0,0.009,True,ROUTE_BLR-HYD,returning_organic,False
SCH_0000148,SES_0000161,USR_00037,2024-07-30 09:58:00,DEL,GOI,2024-08-12,13,roundtrip,1,6,8679,8772.0,-0.011,True,ROUTE_DEL-GOI,returning_organic,True
SCH_0000149,SES_0000162,USR_00037,2024-07-12 14:10:00,BOM,HYD,2024-07-14,2,oneway,1,15,7658,7902.0,-0.031,False,ROUTE_BOM-HYD,returning_organic,True
SCH_0000150,SES_0000165,USR_00038,2024-05-27 12:50:00,BOM,HYD,2024-06-05,9,oneway,1,8,8765,8592.0,0.02,True,ROUTE_BOM-HYD,new_organic,False
SCH_0000151,SES_0000166,USR_00039,2024-08-03 13:22:00,DEL,BLR,2024-08-17,14,oneway,1,10,4072,3686.0,0.105,True,ROUTE_DEL-BLR,returning_organic,True
SCH_0000152,SES_0000166,USR_00039,2024-08-03 13:20:00,BOM,BLR,2024-09-07,35,oneway,2,13,6899,6062.0,0.138,True,ROUTE_BOM-BLR,returning_organic,True
SCH_0000153,SES_0000167,USR_00039,2024-07-30 19:00:00,BOM,HYD,2024-08-26,27,oneway,2,9,6189,6337.0,-0.023,True,ROUTE_BOM-HYD,returning_organic,True
SCH_0000154,SES_0000168,USR_00039,2024-07-24 08:35:00,BOM,HYD,2024-07-27,3,roundtrip,1,15,7718,8019.0,-0.038,True,ROUTE_BOM-HYD,returning_organic,True
SCH_0000155,SES_0000168,USR_00039,2024-07-24 08:38:00,DEL,HYD,2024-08-24,31,oneway,1,12,4952,4762.0,0.04,True,ROUTE_DEL-HYD,returning_organic,True
SCH_0000156,SES_0000170,USR_00040,2024-05-30 15:10:00,BOM,BLR,2024-08-11,73,oneway,1,4,5636,5420.0,0.04,False,ROUTE_BOM-BLR,returning_organic,False
SCH_0000157,SES_0000170,USR_00040,2024-05-30 15:05:00,BOM,BLR,2024-05-31,1,roundtrip,1,13,4836,4620.0,0.047,True,ROUTE_BOM-BLR,returning_organic,False
SCH_0000158,SES_0000171,USR_00040,2024-08-16 15:21:00,DEL,BLR,2024-08-28,12,oneway,2,9,7125,6582.0,0.082,True,ROUTE_DEL-BLR,returning_organic,True
SCH_0000159,SES_0000173,USR_00040,2024-08-07 17:15:00,DEL,BLR,2024-08-08,1,oneway,1,13,6372,5547.0,0.149,False,ROUTE_DEL-BLR,returning_organic,True
SCH_0000160,SES_0000174,USR_00040,2024-06-06 10:10:00,BOM,HYD,2024-06-14,8,roundtrip,1,0,8343,7959.0,0.048,True,ROUTE_BOM-HYD,returning_organic,False
SCH_0000161,SES_0000175,USR_00040,2024-05-21 22:45:00,DEL,BOM,2024-06-10,20,oneway,3,6,8864,9096.0,-0.026,True,ROUTE_DEL-BOM,returning_organic,False
SCH_0000162,SES_0000177,USR_00041,2024-08-11 16:59:00,BLR,MYQ,2024-09-03,23,roundtrip,2,13,6887,7135.0,-0.035,True,ROUTE_BLR-MYQ,returning_organic,True
SCH_0000163,SES_0000177,USR_00041,2024-08-11 16:58:00,BOM,COK,2024-08-17,6,oneway,1,16,5075,5244.0,-0.032,True,ROUTE_BOM-COK,returning_organic,True
SCH_0000164,SES_0000178,USR_00041,2024-06-11 20:23:00,BOM,BLR,2024-06-30,19,oneway,3,15,6581,6510.0,0.011,True,ROUTE_BOM-BLR,returning_organic,False
SCH_0000165,SES_0000179,USR_00041,2024-08-25 09:56:00,BOM,BLR,2024-09-26,32,oneway,1,14,5270,4734.0,0.113,True,ROUTE_BOM-BLR,returning_organic,True
SCH_0000166,SES_0000180,USR_00042,2024-05-19 14:39:00,LKO,DEL,2024-05-30,11,roundtrip,2,8,4436,4441.0,-0.001,True,ROUTE_LKO-DEL,returning_organic,False
SCH_0000167,SES_0000182,USR_00042,2024-04-14 11:47:00,LKO,DEL,2024-04-21,7,roundtrip,4,5,5843,5720.0,0.021,True,ROUTE_LKO-DEL,returning_organic,False
SCH_0000168,SES_0000184,USR_00042,2024-06-03 10:28:00,LKO,DEL,2024-06-10,7,roundtrip,1,9,5456,5310.0,0.027,False,ROUTE_LKO-DEL,returning_organic,False
SCH_0000169,SES_0000185,USR_00042,2024-04-28 22:55:00,JAI,DEL,2024-05-19,21,oneway,2,7,4582,4381.0,0.046,True,ROUTE_JAI-DEL,returning_organic,False
SCH_0000170,SES_0000186,USR_00042,2024-08-02 13:51:00,JAI,DEL,2024-08-17,15,roundtrip,3,14,8218,8086.0,0.016,True,ROUTE_JAI-DEL,returning_organic,True
SCH_0000171,SES_0000188,USR_00043,2024-06-21 11:43:00,BOM,BLR,2024-07-18,27,oneway,1,13,7817,7379.0,0.059,True,ROUTE_BOM-BLR,returning_organic,False
SCH_0000172,SES_0000188,USR_00043,2024-06-21 11:42:00,DEL,BOM,2024-06-23,2,oneway,1,16,5107,5190.0,-0.016,True,ROUTE_DEL-BOM,returning_organic,False
SCH_0000173,SES_0000189,USR_00043,2024-06-19 19:23:00,BLR,HYD,2024-07-03,14,oneway,2,7,3991,3797.0,0.051,False,ROUTE_BLR-HYD,returning_organic,False
SCH_0000174,SES_0000190,USR_00043,2024-07-20 19:47:00,BOM,HYD,2024-08-20,31,oneway,2,10,7447,7399.0,0.006,True,ROUTE_BOM-HYD,returning_organic,True
SCH_0000175,SES_0000191,USR_00043,2024-05-30 12:14:00,DEL,BOM,2024-06-23,24,oneway,3,7,4161,4070.0,0.022,False,ROUTE_DEL-BOM,returning_organic,False
SCH_0000176,SES_0000192,USR_00043,2024-07-29 11:39:00,BOM,BLR,2024-08-18,20,oneway,1,8,6660,6021.0,0.106,False,ROUTE_BOM-BLR,returning_organic,True
SCH_0000177,SES_0000193,USR_00044,2024-05-25 18:08:00,BOM,BLR,2024-10-17,145,roundtrip,1,7,4860,4922.0,-0.013,True,ROUTE_BOM-BLR,returning_organic,False
SCH_0000178,SES_0000196,USR_00044,2024-05-19 11:57:00,BOM,BLR,2024-05-21,2,oneway,2,6,6954,6630.0,0.049,True,ROUTE_BOM-BLR,returning_organic,False
SCH_0000179,SES_0000198,USR_00044,2024-07-24 20:30:00,DEL,BOM,2024-08-07,14,oneway,1,4,8283,7533.0,0.099,True,ROUTE_DEL-BOM,returning_organic,True
SCH_0000180,SES_0000199,USR_00044,2024-06-27 19:02:00,BLR,HYD,2024-06-29,2,oneway,1,4,6402,6217.0,0.03,False,ROUTE_BLR-HYD,returning_organic,False
SCH_0000181,SES_0000201,USR_00045,2024-08-07 10:20:00,BOM,BLR,2024-08-13,6,oneway,2,5,6480,5980.0,0.084,False,ROUTE_BOM-BLR,returning_organic,True
SCH_0000182,SES_0000201,USR_00045,2024-08-07 10:20:00,JAI,DEL,2024-08-27,20,oneway,3,14,8960,9154.0,-0.021,True,ROUTE_JAI-DEL,returning_organic,True
SCH_0000183,SES_0000201,USR_00045,2024-08-07 10:15:00,LKO,DEL,2024-08-09,2,roundtrip,2,11,7255,,,False,ROUTE_LKO-DEL,returning_organic,True
SCH_0000184,SES_0000202,USR_00045,2024-07-03 19:47:00,LKO,DEL,2024-08-09,37,oneway,1,5,4687,4519.0,0.037,True,ROUTE_LKO-DEL,returning_organic,True
SCH_0000185,SES_0000202,USR_00045,2024-07-03 19:48:00,IXC,DEL,2024-07-04,1,roundtrip,1,7,5931,6102.0,-0.028,True,ROUTE_IXC-DEL,returning_organic,True
SCH_0000186,SES_0000202,USR_00045,2024-07-03 19:48:00,DEL,BLR,2024-07-14,11,oneway,2,10,4771,4141.0,0.152,False,ROUTE_DEL-BLR,returning_organic,True
SCH_0000187,SES_0000204,USR_00045,2024-06-07 16:09:00,JAI,DEL,2024-06-09,2,oneway,1,4,7083,7132.0,-0.007,True,ROUTE_JAI-DEL,returning_organic,False
SCH_0000188,SES_0000205,USR_00045,2024-07-26 08:42:00,LKO,DEL,2024-09-05,41,oneway,2,8,6556,6722.0,-0.025,True,ROUTE_LKO-DEL,returning_organic,True
SCH_0000189,SES_0000206,USR_00046,2024-08-19 09:52:00,LKO,DEL,2024-08-24,5,roundtrip,1,4,7830,7695.0,0.017,False,ROUTE_LKO-DEL,new_organic,True
SCH_0000190,SES_0000206,USR_00046,2024-08-19 09:48:00,DEL,BOM,2024-08-20,1,oneway,1,16,6808,6015.0,0.132,False,ROUTE_DEL-BOM,new_organic,True
SCH_0000191,SES_0000207,USR_00046,2024-07-24 10:03:00,LKO,DEL,2024-07-25,1,oneway,1,7,4728,4684.0,0.009,True,ROUTE_LKO-DEL,new_organic,True
SCH_0000192,SES_0000208,USR_00046,2024-08-25 21:40:00,LKO,DEL,2024-08-27,2,oneway,2,5,5447,5503.0,-0.01,True,ROUTE_LKO-DEL,new_organic,True
SCH_0000193,SES_0000209,USR_00046,2024-07-09 12:08:00,BHO,BOM,2024-07-13,4,oneway,2,12,4185,,,True,ROUTE_BHO-BOM,new_organic,True
SCH_0000194,SES_0000209,USR_00046,2024-07-09 12:08:00,LKO,DEL,2024-07-17,8,roundtrip,1,5,5085,4868.0,0.044,False,ROUTE_LKO-DEL,new_organic,True
SCH_0000195,SES_0000212,USR_00048,2024-05-24 17:24:00,BOM,COK,2024-05-29,5,roundtrip,2,14,7568,7178.0,0.054,True,ROUTE_BOM-COK,returning_organic,False
SCH_0000196,SES_0000213,USR_00048,2024-04-23 17:50:00,BOM,BLR,2024-04-26,3,oneway,1,13,8098,7906.0,0.024,True,ROUTE_BOM-BLR,returning_organic,False
SCH_0000197,SES_0000214,USR_00048,2024-05-25 13:09:00,DEL,JAI,2024-06-01,7,oneway,1,16,5647,5337.0,0.058,True,ROUTE_DEL-JAI,returning_organic,False
SCH_0000198,SES_0000214,USR_00048,2024-05-25 13:08:00,BOM,BLR,2024-06-13,19,oneway,1,12,5295,5240.0,0.01,True,ROUTE_BOM-BLR,returning_organic,False
SCH_0000199,SES_0000215,USR_00048,2024-07-16 18:48:00,BOM,BLR,2024-07-19,3,roundtrip,1,12,6278,5702.0,0.101,True,ROUTE_BOM-BLR,returning_organic,True
SCH_0000200,SES_0000217,USR_00048,2024-08-02 18:21:00,DEL,BLR,2024-08-14,12,oneway,1,12,8251,7396.0,0.116,True,ROUTE_DEL-BLR,returning_organic,True
SCH_0000201,SES_0000218,USR_00049,2024-07-21 10:42:00,DEL,GOI,2024-08-14,24,oneway,1,8,5071,5248.0,-0.034,True,ROUTE_DEL-GOI,returning_organic,True
SCH_0000202,SES_0000219,USR_00049,2024-04-15 12:35:00,BOM,COK,2024-05-28,43,roundtrip,2,5,6703,6495.0,0.032,True,ROUTE_BOM-COK,returning_organic,False
SCH_0000203,SES_0000220,USR_00049,2024-04-14 10:43:00,BOM,BLR,2024-04-15,1,roundtrip,2,4,4517,4675.0,-0.034,True,ROUTE_BOM-BLR,returning_organic,False
SCH_0000204,SES_0000221,USR_00050,2024-08-02 13:22:00,LKO,DEL,2024-10-13,72,oneway,2,0,3854,3667.0,0.051,True,ROUTE_LKO-DEL,returning_organic,True
SCH_0000205,SES_0000221,USR_00050,2024-08-02 13:24:00,IXC,DEL,2024-08-16,14,oneway,2,5,5895,5945.0,-0.009,True,,returning_organic,True
SCH_0000206,SES_0000222,USR_00050,2024-07-02 22:50:00,LKO,DEL,2024-07-07,5,oneway,3,7,7255,7147.0,0.015,True,ROUTE_LKO-DEL,returning_organic,True
SCH_0000207,SES_0000224,USR_00050,2024-07-14 18:44:00,BHO,BOM,2024-08-03,20,oneway,1,10,8210,8000.0,0.026,True,ROUTE_BHO-BOM,returning_organic,True
SCH_0000208,SES_0000225,USR_00050,2024-08-23 13:35:00,IXC,DEL,2024-08-30,7,oneway,2,11,4632,4495.0,0.03,False,ROUTE_IXC-DEL,returning_organic,True
SCH_0000209,SES_0000225,USR_00050,2024-08-23 13:39:00,JAI,DEL,2024-08-24,1,roundtrip,3,5,3717,3684.0,0.009,False,ROUTE_JAI-DEL,returning_organic,True
SCH_0000210,SES_0000227,USR_00051,2024-08-07 14:58:00,BOM,BLR,2024-10-06,60,roundtrip,1,6,4730,4363.0,0.084,True,ROUTE_BOM-BLR,returning_organic,True
SCH_0000211,SES_0000229,USR_00051,2024-07-16 09:26:00,BOM,BLR,2024-08-26,41,roundtrip,4,12,4271,3718.0,0.149,True,ROUTE_BOM-BLR,returning_organic,True
SCH_0000212,SES_0000230,USR_00051,2024-06-26 12:58:00,BOM,BLR,2024-07-14,18,roundtrip,1,7,4730,4817.0,-0.018,False,ROUTE_BOM-BLR,returning_organic,False
SCH_0000213,SES_0000233,USR_00052,2024-07-23 22:12:00,LKO,DEL,2024-08-04,12,roundtrip,3,7,6493,6280.0,0.034,True,ROUTE_LKO-DEL,returning_organic,True
SCH_0000214,SES_0000234,USR_00052,2024-08-01 21:38:00,BHO,BOM,2024-08-16,15,oneway,1,10,7406,7008.0,0.057,True,ROUTE_BHO-BOM,returning_organic,True
SCH_0000215,SES_0000234,USR_00052,2024-08-01 21:40:00,LKO,DEL,2024-08-03,2,oneway,1,9,6013,5716.0,0.052,False,ROUTE_LKO-DEL,returning_organic,True
SCH_0000216,SES_0000235,USR_00052,2024-08-06 09:08:00,BHO,BOM,2024-08-31,25,oneway,1,8,7114,7238.0,-0.017,True,ROUTE_BHO-BOM,returning_organic,True
SCH_0000217,SES_0000236,USR_00052,2024-08-25 13:56:00,BHO,BOM,2024-08-27,2,oneway,2,7,4237,4175.0,0.015,True,ROUTE_BHO-BOM,returning_organic,True
SCH_0000218,SES_0000239,USR_00053,2024-07-12 11:30:00,DEL,HYD,2024-07-13,1,oneway,1,6,7842,,,False,ROUTE_DEL-HYD,returning_organic,True
SCH_0000219,SES_0000240,USR_00053,2024-08-11 11:17:00,DEL,BOM,2024-08-27,16,roundtrip,1,6,6722,5940.0,0.132,False,ROUTE_DEL-BOM,returning_organic,True
SCH_0000220,SES_0000241,USR_00053,2024-08-07 08:35:00,BOM,BLR,2024-08-29,22,oneway,1,13,4023,3550.0,0.133,True,ROUTE_BOM-BLR,returning_organic,True
SCH_0000221,SES_0000243,USR_00053,2024-07-21 10:37:00,DEL,BLR,2024-08-02,12,roundtrip,1,10,8526,7541.0,0.131,True,ROUTE_DEL-BLR,returning_organic,True
SCH_0000222,SES_0000244,USR_00053,2024-07-12 09:56:00,BOM,BLR,2024-07-18,6,oneway,2,6,8677,7716.0,0.124,True,ROUTE_BOM-BLR,returning_organic,True
SCH_0000223,SES_0000245,USR_00054,2024-04-16 23:01:00,BOM,HYD,2024-04-25,9,oneway,3,8,8549,8104.0,0.055,True,ROUTE_BOM-HYD,returning_organic,False
SCH_0000224,SES_0000246,USR_00054,2024-06-16 12:52:00,BOM,COK,2024-06-21,5,oneway,1,16,8753,9044.0,-0.032,True,ROUTE_BOM-COK,returning_organic,False
SCH_0000225,SES_0000247,USR_00054,2024-08-04 17:59:00,BLR,HYD,2024-08-09,5,roundtrip,2,9,6517,,,False,ROUTE_BLR-HYD,returning_organic,True
SCH_0000226,SES_0000248,USR_00054,2024-07-05 11:51:00,DEL,GOI,2024-07-06,1,oneway,2,6,7783,7942.0,-0.02,True,ROUTE_DEL-GOI,returning_organic,True
SCH_0000227,SES_0000248,USR_00054,2024-07-05 11:56:00,DEL,BLR,2024-07-06,1,roundtrip,1,17,4377,3830.0,0.143,True,ROUTE_DEL-BLR,returning_organic,True
SCH_0000228,SES_0000249,USR_00054,2024-04-28 14:06:00,DEL,GOI,2024-05-08,10,oneway,2,14,5141,4873.0,0.055,False,ROUTE_DEL-GOI,returning_organic,False
SCH_0000229,SES_0000249,USR_00054,2024-04-28 14:10:00,BOM,COK,2024-05-28,30,roundtrip,1,13,8687,8679.0,0.001,True,ROUTE_BOM-COK,returning_organic,False
SCH_0000230,SES_0000249,USR_00054,2024-04-28 14:06:00,DEL,JAI,2024-05-19,21,oneway,1,13,6656,,,True,ROUTE_DEL-JAI,returning_organic,False
SCH_0000231,SES_0000250,USR_00054,2024-05-26 10:51:00,DEL,JAI,2024-05-28,2,oneway,1,14,7028,7001.0,0.004,True,ROUTE_DEL-JAI,returning_organic,False
SCH_0000232,SES_0000250,USR_00054,2024-05-26 10:49:00,BOM,COK,2024-06-01,6,roundtrip,4,5,5850,,,False,ROUTE_BOM-COK,returning_organic,False
SCH_0000233,SES_0000251,USR_00055,2024-07-18 09:25:00,DEL,HYD,2024-07-28,10,oneway,1,9,6216,6321.0,-0.017,False,ROUTE_DEL-HYD,returning_organic,True
SCH_0000234,SES_0000252,USR_00055,2024-08-27 13:31:00,BOM,BLR,2024-09-30,34,oneway,2,11,5564,5077.0,0.096,True,ROUTE_BOM-BLR,returning_organic,True
SCH_0000235,SES_0000255,USR_00055,2024-06-24 15:23:00,BOM,HYD,2024-07-29,35,oneway,1,16,4065,3957.0,0.027,True,ROUTE_BOM-HYD,returning_organic,False
SCH_0000236,SES_0000257,USR_00056,2024-07-28 19:31:00,DEL,HYD,2024-08-25,28,oneway,2,5,4939,5010.0,-0.014,True,ROUTE_DEL-HYD,returning_organic,True
SCH_0000237,SES_0000258,USR_00056,2024-07-01 17:22:00,BOM,BLR,2024-08-17,47,roundtrip,1,15,5646,5101.0,0.107,True,ROUTE_BOM-BLR,returning_organic,True
SCH_0000238,SES_0000258,USR_00056,2024-07-01 17:24:00,DEL,HYD,2024-08-14,44,roundtrip,1,12,7595,7384.0,0.029,False,ROUTE_DEL-HYD,returning_organic,True
SCH_0000239,SES_0000259,USR_00056,2024-08-24 21:59:00,DEL,BLR,2024-08-25,1,roundtrip,1,17,7518,6757.0,0.113,True,ROUTE_DEL-BLR,returning_organic,True
SCH_0000240,SES_0000262,USR_00057,2024-04-21 10:16:00,IXC,DEL,2024-04-22,1,oneway,1,7,3690,3524.0,0.047,True,ROUTE_IXC-DEL,returning_organic,False
SCH_0000241,SES_0000263,USR_00057,2024-04-29 15:15:00,LKO,DEL,2024-05-18,19,roundtrip,2,9,4120,4133.0,-0.003,False,ROUTE_LKO-DEL,returning_organic,False
SCH_0000242,SES_0000264,USR_00057,2024-06-05 15:10:00,LKO,DEL,2024-06-06,1,roundtrip,1,11,6044,6203.0,-0.026,False,ROUTE_LKO-DEL,returning_organic,False
SCH_0000243,SES_0000265,USR_00057,2024-08-19 12:41:00,LKO,DEL,2024-08-22,3,oneway,1,17,4739,,,True,ROUTE_LKO-DEL,returning_organic,True
SCH_0000244,SES_0000265,USR_00057,2024-08-19 12:47:00,JAI,DEL,2024-08-23,4,oneway,2,5,6066,5729.0,0.059,True,ROUTE_JAI-DEL,returning_organic,True
SCH_0000245,SES_0000265,USR_00057,2024-08-19 12:42:00,LKO,DEL,2024-08-29,10,roundtrip,2,17,6463,,,True,ROUTE_LKO-DEL,returning_organic,True
SCH_0000246,SES_0000266,USR_00057,2024-08-09 10:16:00,BOM,BLR,2024-08-26,17,oneway,1,17,4304,3812.0,0.129,False,ROUTE_BOM-BLR,returning_organic,True
SCH_0000247,SES_0000266,USR_00057,2024-08-09 10:15:00,JAI,DEL,2024-08-12,3,oneway,2,15,8196,8354.0,-0.019,True,ROUTE_JAI-DEL,returning_organic,True
SCH_0000248,SES_0000267,USR_00057,2024-07-18 13:09:00,DEL,BOM,2024-07-21,3,oneway,1,8,6099,5628.0,0.084,True,ROUTE_DEL-BOM,returning_organic,True
SCH_0000249,SES_0000269,USR_00058,2024-08-03 16:59:00,IXC,DEL,2024-09-12,40,oneway,2,17,3555,3550.0,0.001,False,ROUTE_IXC-DEL,new_organic,True
SCH_0000250,SES_0000272,USR_00060,2024-08-08 15:24:00,BOM,HYD,2024-08-09,1,oneway,1,5,5527,5438.0,0.016,True,ROUTE_BOM-HYD,returning_organic,True
SCH_0000251,SES_0000273,USR_00060,2024-08-24 16:51:00,DEL,BLR,2024-08-26,2,oneway,1,15,7387,6727.0,0.098,True,ROUTE_DEL-BLR,returning_organic,True
SCH_0000252,SES_0000274,USR_00060,2024-06-26 09:49:00,DEL,BOM,2024-06-29,3,roundtrip,2,17,8517,,,True,ROUTE_DEL-BOM,returning_organic,False
SCH_0000253,SES_0000275,USR_00061,2024-06-15 10:17:00,BLR,MYQ,2024-06-19,4,oneway,2,11,4067,3990.0,0.019,True,ROUTE_BLR-MYQ,returning_organic,False
SCH_0000254,SES_0000276,USR_00061,2024-08-27 11:59:00,DEL,JAI,2024-09-21,25,oneway,2,12,6917,6549.0,0.056,True,ROUTE_DEL-JAI,returning_organic,True
SCH_0000255,SES_0000276,USR_00061,2024-08-27 12:02:00,BLR,HYD,2024-08-28,1,roundtrip,1,11,7875,7567.0,0.041,True,ROUTE_BLR-HYD,returning_organic,True
SCH_0000256,SES_0000278,USR_00061,2024-08-21 22:03:00,BOM,HYD,2024-09-08,18,oneway,2,11,7503,7340.0,0.022,True,ROUTE_BOM-HYD,returning_organic,True
SCH_0000257,SES_0000279,USR_00061,2024-07-03 18:35:00,DEL,JAI,2024-08-08,36,roundtrip,1,11,4951,4870.0,0.017,False,ROUTE_DEL-JAI,returning_organic,True
SCH_0000258,SES_0000279,USR_00061,2024-07-03 18:33:00,BOM,HYD,2024-07-06,3,roundtrip,1,13,5194,5042.0,0.03,True,ROUTE_BOM-HYD,returning_organic,True
SCH_0000259,SES_0000280,USR_00062,2024-08-11 12:42:00,DEL,HYD,2024-08-14,3,roundtrip,2,4,8335,8425.0,-0.011,True,ROUTE_DEL-HYD,new_organic,True
SCH_0000260,SES_0000281,USR_00063,2024-08-23 15:29:00,IXC,DEL,2024-08-24,1,oneway,2,7,8545,8376.0,0.02,False,ROUTE_IXC-DEL,new_organic,True
SCH_0000261,SES_0000283,USR_00063,2024-05-20 17:24:00,JAI,DEL,2024-06-09,20,oneway,1,15,6629,6538.0,0.014,True,ROUTE_JAI-DEL,new_organic,False
SCH_0000262,SES_0000284,USR_00064,2024-05-26 10:08:00,BOM,BLR,2024-07-22,57,oneway,1,4,7435,7577.0,-0.019,False,ROUTE_BOM-BLR,returning_organic,False
SCH_0000263,SES_0000284,USR_00064,2024-05-26 10:08:00,DEL,JAI,2024-05-27,1,oneway,3,13,4009,,,True,ROUTE_DEL-JAI,returning_organic,False
SCH_0000264,SES_0000284,USR_00064,2024-05-26 10:07:00,DEL,BLR,2024-05-27,1,oneway,1,15,4891,4929.0,-0.008,False,ROUTE_DEL-BLR,returning_organic,False
SCH_0000265,SES_0000285,USR_00064,2024-07-14 15:00:00,DEL,JAI,2024-07-27,13,roundtrip,3,9,5206,5292.0,-0.016,True,ROUTE_DEL-JAI,returning_organic,True
SCH_0000266,SES_0000288,USR_00065,2024-06-12 14:48:00,IXC,DEL,2024-06-13,1,oneway,1,7,8840,9020.0,-0.02,True,,returning_organic,False
SCH_0000267,SES_0000290,USR_00065,2024-05-05 14:40:00,LKO,DEL,2024-05-11,6,roundtrip,2,7,8600,8252.0,0.042,False,ROUTE_LKO-DEL,returning_organic,False
SCH_0000268,SES_0000291,USR_00065,2024-04-23 16:31:00,DEL,BOM,2024-04-24,1,roundtrip,2,6,7332,6946.0,0.055,True,ROUTE_DEL-BOM,returning_organic,False
SCH_0000269,SES_0000292,USR_00065,2024-07-16 13:42:00,JAI,DEL,2024-07-27,11,roundtrip,1,0,4176,4034.0,0.035,True,ROUTE_JAI-DEL,returning_organic,True
SCH_0000270,SES_0000292,USR_00065,2024-07-16 13:42:00,LKO,DEL,2024-07-22,6,oneway,3,0,5430,5345.0,0.016,True,ROUTE_LKO-DEL,returning_organic,True
SCH_0000271,SES_0000293,USR_00066,2024-06-23 09:25:00,DEL,JAI,2024-07-06,13,roundtrip,2,14,4762,4944.0,-0.037,False,ROUTE_DEL-JAI,returning_organic,False
SCH_0000272,SES_0000293,USR_00066,2024-06-23 09:24:00,DEL,BOM,2024-08-03,41,roundtrip,3,8,8527,8058.0,0.058,False,ROUTE_DEL-BOM,returning_organic,False
SCH_0000273,SES_0000293,USR_00066,2024-06-23 09:30:00,BOM,BLR,2024-07-02,9,oneway,2,13,7057,7028.0,0.004,False,ROUTE_BOM-BLR,returning_organic,False
SCH_0000274,SES_0000294,USR_00066,2024-08-08 13:23:00,BLR,MYQ,2024-08-18,10,roundtrip,2,13,6439,6342.0,0.015,True,ROUTE_BLR-MYQ,returning_organic,True
SCH_0000275,SES_0000295,USR_00066,2024-07-08 22:04:00,BOM,COK,2024-07-26,18,oneway,2,16,8391,8102.0,0.036,True,ROUTE_BOM-COK,returning_organic,True
SCH_0000276,SES_0000296,USR_00067,2024-08-18 18:25:00,JAI,DEL,2024-08-19,1,roundtrip,3,13,5958,5629.0,0.058,True,ROUTE_JAI-DEL,returning_organic,True
SCH_0000277,SES_0000296,USR_00067,2024-08-18 18:23:00,IXC,DEL,2024-09-15,28,oneway,2,13,5979,5820.0,0.027,True,,returning_organic,True
SCH_0000278,SES_0000296,USR_00067,2024-08-18 18:26:00,LKO,DEL,2024-08-26,8,roundtrip,1,7,5971,5917.0,0.009,True,ROUTE_LKO-DEL,returning_organic,True
SCH_0000279,SES_0000297,USR_00067,2024-08-17 16:06:00,JAI,DEL,2024-08-26,9,oneway,3,17,5977,,,True,ROUTE_JAI-DEL,returning_organic,True
SCH_0000280,SES_0000297,USR_00067,2024-08-17 16:07:00,JAI,DEL,2024-08-19,2,roundtrip,1,6,8424,8465.0,-0.005,False,ROUTE_JAI-DEL,returning_organic,True
SCH_0000281,SES_0000298,USR_00067,2024-06-28 10:44:00,BHO,BOM,2024-07-11,13,roundtrip,1,11,7513,7822.0,-0.04,False,ROUTE_BHO-BOM,returning_organic,False
SCH_0000282,SES_0000299,USR_00067,2024-06-05 15:37:00,JAI,DEL,2024-06-09,4,oneway,2,11,3533,3479.0,0.015,False,,returning_organic,False
SCH_0000283,SES_0000301,USR_00068,2024-08-13 17:00:00,BOM,BLR,2025-01-29,169,oneway,2,4,8352,,,False,ROUTE_BOM-BLR,new_organic,True
SCH_0000284,SES_0000302,USR_00068,2024-08-11 16:15:00,DEL,BOM,2024-08-12,1,oneway,1,8,5943,5374.0,0.106,True,ROUTE_DEL-BOM,new_organic,True
SCH_0000285,SES_0000303,USR_00068,2024-07-30 13:11:00,BOM,BLR,2024-08-15,16,oneway,4,11,4832,4257.0,0.135,True,ROUTE_BOM-BLR,new_organic,True
SCH_0000286,SES_0000304,USR_00068,2024-08-08 17:31:00,DEL,JAI,2024-08-09,1,oneway,1,0,6051,6018.0,0.005,True,ROUTE_DEL-JAI,new_organic,True
SCH_0000287,SES_0000304,USR_00068,2024-08-08 17:36:00,BOM,HYD,2024-10-15,68,roundtrip,1,15,4652,4780.0,-0.027,False,ROUTE_BOM-HYD,new_organic,True
SCH_0000288,SES_0000305,USR_00069,2024-07-23 17:18:00,DEL,BLR,2024-08-28,36,roundtrip,2,7,4512,4066.0,0.109,True,ROUTE_DEL-BLR,returning_organic,True
SCH_0000289,SES_0000305,USR_00069,2024-07-23 17:15:00,DEL,BLR,2024-08-01,9,roundtrip,1,12,7647,6659.0,0.148,False,ROUTE_DEL-BLR,returning_organic,True
SCH_0000290,SES_0000306,USR_00069,2024-07-14 19:49:00,DEL,BOM,2024-08-14,31,roundtrip,1,5,4846,4478.0,0.082,True,ROUTE_DEL-BOM,returning_organic,True
