exposure_id,experiment_id,experiment_name,user_id,variant,exposure_ts,platform,app_version,expected_effect
EXP_0000185,EXP_PAYMENT_UI_V2,Payment Method Selector Redesign,USR_04103,treatment,2024-07-03 00:00:00,ios_app,8.4.1,small_negative
EXP_0000186,EXP_PAYMENT_UI_V2,Payment Method Selector Redesign,USR_04888,treatment,2024-06-28 00:00:00,android_app,8.4.1,small_negative
EXP_0000187,EXP_PAYMENT_UI_V2,Payment Method Selector Redesign,USR_04356,control,2024-07-06 00:00:00,ios_app,8.4.1,small_negative
EXP_0000188,EXP_PAYMENT_UI_V2,Payment Method Selector Redesign,USR_04240,control,2024-06-29 00:00:00,android_app,8.4.1,small_negative
EXP_0000189,EXP_PAYMENT_UI_V2,Payment Method Selector Redesign,USR_03410,control,2024-07-06 00:00:00,android_app,8.4.0,small_negative
EXP_0000190,EXP_PAYMENT_UI_V2,Payment Method Selector Redesign,USR_03648,treatment,2024-06-30 00:00:00,android_app,8.4.1,small_negative
EXP_0000191,EXP_PAYMENT_UI_V2,Payment Method Selector Redesign,USR_03448,treatment,2024-07-05 00:00:00,ios_app,8.4.1,small_negative
EXP_0000192,EXP_PAYMENT_UI_V2,Payment Method Selector Redesign,USR_03573,treatment,2024-07-02 00:00:00,android_app,8.4.0,small_negative
EXP_0000193,EXP_PAYMENT_UI_V2,Payment Method Selector Redesign,USR_04660,control,2024-06-24 00:00:00,ios_app,8.4.1,small_negative
EXP_0000194,EXP_PAYMENT_UI_V2,Payment Method Selector Redesign,USR_04719,control,2024-07-01 00:00:00,android_app,8.4.0,small_negative
EXP_0000195,EXP_PAYMENT_UI_V2,Payment Method Selector Redesign,USR_04432,control,2024-07-01 00:00:00,ios_app,8.4.0,small_negative
EXP_0000196,EXP_PAYMENT_UI_V2,Payment Method Selector Redesign,USR_04771,treatment,2024-07-04 00:00:00,android_app,8.4.0,small_negative
EXP_0000197,EXP_PAYMENT_UI_V2,Payment Method Selector Redesign,USR_03369,control,2024-07-06 00:00:00,ios_app,8.4.0,small_negative
EXP_0000198,EXP_PAYMENT_UI_V2,Payment Method Selector Redesign,USR_03869,control,2024-06-29 00:00:00,android_app,8.4.1,small_negative
EXP_0000199,EXP_PAYMENT_UI_V2,Payment Method Selector Redesign,USR_04274,control,2024-06-24 00:00:00,ios_app,8.4.0,small_negative
EXP_0000200,EXP_PAYMENT_UI_V2,Payment Method Selector Redesign,USR_04115,treatment,2024-07-01 00:00:00,android_app,8.4.0,small_negative
EXP_0000201,EXP_PAYMENT_UI_V2,Payment Method Selector Redesign,USR_03741,treatment,2024-06-24 00:00:00,ios_app,8.4.1,small_negative
EXP_0000202,EXP_PAYMENT_UI_V2,Payment Method Selector Redesign,USR_03683,control,2024-06-24 00:00:00,android_app,8.4.0,small_negative
EXP_0000203,EXP_PAYMENT_UI_V2,Payment Method Selector Redesign,USR_03481,treatment,2024-06-27 00:00:00,ios_app,8.4.0,small_negative
EXP_0000204,EXP_PAYMENT_UI_V2,Payment Method Selector Redesign,USR_04201,control,2024-06-30 00:00:00,android_app,8.4.1,small_negative
EXP_0000205,EXP_PAYMENT_UI_V2,Payment Method Selector Redesign,USR_04308,control,2024-07-03 00:00:00,android_app,8.4.0,small_negative
EXP_0000206,EXP_PAYMENT_UI_V2,Payment Method Selector Redesign,USR_04667,control,2024-07-07 00:00:00,ios_app,8.4.0,small_negative
EXP_0000207,EXP_PAYMENT_UI_V2,Payment Method Selector Redesign,USR_04909,treatment,2024-07-07 00:00:00,android_app,8.4.1,small_negative
EXP_0000208,EXP_PAYMENT_UI_V2,Payment Method Selector Redesign,USR_03849,treatment,2024-06-29 00:00:00,android_app,8.4.0,small_negative
EXP_0000209,EXP_PAYMENT_UI_V2,Payment Method Selector Redesign,USR_01300,treatment,2024-06-25 00:00:00,android_app,8.4.1,small_negative
EXP_0000210,EXP_PAYMENT_UI_V2,Payment Method Selector Redesign,USR_03871,treatment,2024-06-30 00:00:00,ios_app,8.4.0,small_negative
EXP_0000211,EXP_PAYMENT_UI_V2,Payment Method Selector Redesign,USR_03040,treatment,2024-07-02 00:00:00,android_app,8.4.0,small_negative
EXP_0000212,EXP_PAYMENT_UI_V2,Payment Method Selector Redesign,USR_03996,control,2024-06-30 00:00:00,android_app,8.4.1,small_negative
EXP_0000213,EXP_PAYMENT_UI_V2,Payment Method Selector Redesign,USR_04742,treatment,2024-06-28 00:00:00,ios_app,8.4.0,small_negative
EXP_0000214,EXP_PAYMENT_UI_V2,Payment Method Selector Redesign,USR_04750,treatment,2024-07-01 00:00:00,android_app,8.4.0,small_negative
EXP_0000215,EXP_PAYMENT_UI_V2,Payment Method Selector Redesign,USR_03614,treatment,2024-07-03 00:00:00,ios_app,8.4.0,small_negative
EXP_0000216,EXP_PAYMENT_UI_V2,Payment Method Selector Redesign,USR_04109,control,2024-07-03 00:00:00,ios_app,8.4.1,small_negative
EXP_0000217,EXP_PAYMENT_UI_V2,Payment Method Selector Redesign,USR_01491,control,2024-06-25 00:00:00,android_app,8.4.1,small_negative
EXP_0000218,EXP_PAYMENT_UI_V2,Payment Method Selector Redesign,USR_01062,treatment,2024-07-01 00:00:00,android_app,8.4.1,small_negative
EXP_0000219,EXP_PAYMENT_UI_V2,Payment Method Selector Redesign,USR_04523,control,2024-07-07 00:00:00,android_app,8.4.0,small_negative
EXP_0000220,EXP_PAYMENT_UI_V2,Payment Method Selector Redesign,USR_04848,control,2024-06-24 00:00:00,android_app,8.4.1,small_negative
EXP_0000221,EXP_PAYMENT_UI_V2,Payment Method Selector Redesign,USR_03900,control,2024-07-03 00:00:00,ios_app,8.4.1,small_negative
EXP_0000222,EXP_PAYMENT_UI_V2,Payment Method Selector Redesign,USR_03547,control,2024-06-30 00:00:00,ios_app,8.4.0,small_negative
EXP_0000223,EXP_PAYMENT_UI_V2,Payment Method Selector Redesign,USR_03255,control,2024-07-03 00:00:00,ios_app,8.4.0,small_negative
EXP_0000224,EXP_PAYMENT_UI_V2,Payment Method Selector Redesign,USR_03402,control,2024-06-25 00:00:00,ios_app,8.4.0,small_negative
EXP_0000225,EXP_PAYMENT_UI_V2,Payment Method Selector Redesign,USR_03454,treatment,2024-07-07 00:00:00,android_app,8.4.0,small_negative
EXP_0000226,EXP_PAYMENT_UI_V2,Payment Method Selector Redesign,USR_02592,control,2024-07-05 00:00:00,android_app,8.4.1,small_negative
EXP_0000227,EXP_PAYMENT_UI_V2,Payment Method Selector Redesign,USR_04659,control,2024-06-25 00:00:00,android_app,8.4.1,small_negative
EXP_0000228,EXP_PAYMENT_UI_V2,Payment Method Selector Redesign,USR_04173,treatment,2024-07-05 00:00:00,android_app,8.4.1,small_negative
EXP_0000229,EXP_PAYMENT_UI_V2,Payment Method Selector Redesign,USR_03409,control,2024-07-05 00:00:00,ios_app,8.4.0,small_negative
EXP_0000230,EXP_PAYMENT_UI_V2,Payment Method Selector Redesign,USR_04577,control,2024-07-01 00:00:00,android_app,8.4.1,small_negative
EXP_0000231,EXP_PAYMENT_UI_V2,Payment Method Selector Redesign,USR_04692,control,2024-07-03 00:00:00,android_app,8.4.1,small_negative
EXP_0000232,EXP_PAYMENT_UI_V2,Payment Method Selector Redesign,USR_03738,treatment,2024-07-07 00:00:00,android_app,8.4.1,small_negative
EXP_0000233,EXP_PAYMENT_UI_V2,Payment Method Selector Redesign,USR_03918,treatment,2024-06-28 00:00:00,android_app,8.4.1,small_negative
EXP_0000234,EXP_PAYMENT_UI_V2,Payment Method Selector Redesign,USR_04278,treatment,2024-06-24 00:00:00,ios_app,8.4.1,small_negative
EXP_0000235,EXP_PAYMENT_UI_V2,Payment Method Selector Redesign,USR_04307,control,2024-06-28 00:00:00,android_app,8.4.0,small_negative
EXP_0000236,EXP_PAYMENT_UI_V2,Payment Method Selector Redesign,USR_04384,treatment,2024-06-30 00:00:00,ios_app,8.4.0,small_negative
EXP_0000237,EXP_PAYMENT_UI_V2,Payment Method Selector Redesign,USR_03818,control,2024-06-30 00:00:00,android_app,8.4.1,small_negative
EXP_0000238,EXP_PAYMENT_UI_V2,Payment Method Selector Redesign,USR_04687,treatment,2024-07-07 00:00:00,android_app,8.4.0,small_negative
EXP_0000239,EXP_PAYMENT_UI_V2,Payment Method Selector Redesign,USR_03406,control,2024-06-26 00:00:00,android_app,8.4.1,small_negative
EXP_0000240,EXP_PAYMENT_UI_V2,Payment Method Selector Redesign,USR_04535,treatment,2024-06-27 00:00:00,ios_app,8.4.1,small_negative
EXP_0000241,EXP_PAYMENT_UI_V2,Payment Method Selector Redesign,USR_04092,treatment,2024-06-27 00:00:00,android_app,8.4.1,small_negative
EXP_0000242,EXP_PAYMENT_UI_V2,Payment Method Selector Redesign,USR_04039,treatment,2024-06-29 00:00:00,android_app,8.4.1,small_negative
EXP_0000243,EXP_PAYMENT_UI_V2,Payment Method Selector Redesign,USR_02723,control,2024-06-30 00:00:00,android_app,8.4.0,small_negative
EXP_0000244,EXP_PAYMENT_UI_V2,Payment Method Selector Redesign,USR_04866,control,2024-07-06 00:00:00,android_app,8.4.0,small_negative
EXP_0000245,EXP_PAYMENT_UI_V2,Payment Method Selector Redesign,USR_02465,treatment,2024-07-01 00:00:00,ios_app,8.4.0,small_negative
EXP_0000246,EXP_PAYMENT_UI_V2,Payment Method Selector Redesign,USR_03275,treatment,2024-07-01 00:00:00,ios_app,8.4.0,small_negative
EXP_0000247,EXP_PAYMENT_UI_V2,Payment Method Selector Redesign,USR_00365,control,2024-06-29 00:00:00,android_app,8.4.1,small_negative
EXP_0000248,EXP_PAYMENT_UI_V2,Payment Method Selector Redesign,USR_04994,treatment,2024-07-05 00:00:00,android_app,8.4.1,small_negative
EXP_0000249,EXP_PAYMENT_UI_V2,Payment Method Selector Redesign,USR_04520,treatment,2024-06-24 00:00:00,ios_app,8.4.0,small_negative
EXP_0000250,EXP_PAYMENT_UI_V2,Payment Method Selector Redesign,USR_00201,treatment,2024-06-26 00:00:00,ios_app,8.4.0,small_negative
EXP_0000251,EXP_PAYMENT_UI_V2,Payment Method Selector Redesign,USR_04469,treatment,2024-07-07 00:00:00,android_app,8.4.0,small_negative
EXP_0000252,EXP_PAYMENT_UI_V2,Payment Method Selector Redesign,USR_04839,treatment,2024-06-24 00:00:00,android_app,8.4.1,small_negative
EXP_0000253,EXP_PAYMENT_UI_V2,Payment Method Selector Redesign,USR_00636,control,2024-07-05 00:00:00,android_app,8.4.1,small_negative
EXP_0000254,EXP_PAYMENT_UI_V2,Payment Method Selector Redesign,USR_03366,control,2024-06-24 00:00:00,android_app,8.4.1,small_negative
EXP_0000255,EXP_PAYMENT_UI_V2,Payment Method Selector Redesign,USR_04808,treatment,2024-07-06 00:00:00,android_app,8.4.1,small_negative
EXP_0000256,EXP_PAYMENT_UI_V2,Payment Method Selector Redesign,USR_03843,control,2024-07-01 00:00:00,android_app,8.4.1,small_negative
EXP_0000257,EXP_PAYMENT_UI_V2,Payment Method Selector Redesign,USR_04983,control,2024-07-03 00:00:00,ios_app,8.4.1,small_negative
EXP_0000258,EXP_PAYMENT_UI_V2,Payment Method Selector Redesign,USR_02748,treatment,2024-07-02 00:00:00,ios_app,8.4.1,small_negative
EXP_0000259,EXP_PAYMENT_UI_V2,Payment Method Selector Redesign,USR_03742,treatment,2024-07-02 00:00:00,ios_app,8.4.0,small_negative
EXP_0000260,EXP_PAYMENT_UI_V2,Payment Method Selector Redesign,USR_01184,control,2024-06-26 00:00:00,android_app,8.4.1,small_negative
EXP_0000261,EXP_PAYMENT_UI_V2,Payment Method Selector Redesign,USR_04844,treatment,2024-07-07 00:00:00,android_app,8.4.0,small_negative
EXP_0000262,EXP_PAYMENT_UI_V2,Payment Method Selector Redesign,USR_03927,control,2024-06-27 00:00:00,android_app,8.4.1,small_negative
EXP_0000263,EXP_PAYMENT_UI_V2,Payment Method Selector Redesign,USR_04501,treatment,2024-06-26 00:00:00,android_app,8.4.1,small_negative
EXP_0000264,EXP_PAYMENT_UI_V2,Payment Method Selector Redesign,USR_01962,treatment,2024-06-29 00:00:00,ios_app,8.4.1,small_negative
EXP_0000265,EXP_PAYMENT_UI_V2,Payment Method Selector Redesign,USR_04857,control,2024-07-06 00:00:00,android_app,8.4.0,small_negative
EXP_0000266,EXP_PAYMENT_UI_V2,Payment Method Selector Redesign,USR_04316,treatment,2024-07-05 00:00:00,android_app,8.4.0,small_negative
EXP_0000267,EXP_PAYMENT_UI_V2,Payment Method Selector Redesign,USR_04724,treatment,2024-06-28 00:00:00,ios_app,8.4.0,small_negative
EXP_0000268,EXP_PAYMENT_UI_V2,Payment Method Selector Redesign,USR_04238,control,2024-06-26 00:00:00,android_app,8.4.0,small_negative
EXP_0000269,EXP_PAYMENT_UI_V2,Payment Method Selector Redesign,USR_04239,control,2024-07-05 00:00:00,android_app,8.4.1,small_negative
EXP_0000270,EXP_PAYMENT_UI_V2,Payment Method Selector Redesign,USR_00819,control,2024-06-26 00:00:00,android_app,8.4.1,small_negative
EXP_0000271,EXP_PAYMENT_UI_V2,Payment Method Selector Redesign,USR_03450,treatment,2024-06-29 00:00:00,android_app,8.4.1,small_negative
EXP_0000272,EXP_PAYMENT_UI_V2,Payment Method Selector Redesign,USR_03911,control,2024-06-25 00:00:00,android_app,8.4.1,small_negative
EXP_0000273,EXP_PAYMENT_UI_V2,Payment Method Selector Redesign,USR_03418,control,2024-07-02 00:00:00,android_app,8.4.1,small_negative
EXP_0000274,EXP_PAYMENT_UI_V2,Payment Method Selector Redesign,USR_04435,control,2024-06-24 00:00:00,android_app,8.4.1,small_negative
EXP_0000275,EXP_PAYMENT_UI_V2,Payment Method Selector Redesign,USR_03972,control,2024-07-04 00:00:00,ios_app,8.4.0,small_negative
EXP_0000276,EXP_PAYMENT_UI_V2,Payment Method Selector Redesign,USR_04049,control,2024-06-24 00:00:00,android_app,8.4.1,small_negative
EXP_0000277,EXP_PAYMENT_UI_V2,Payment Method Selector Redesign,USR_03847,treatment,2024-06-27 00:00:00,android_app,8.4.1,small_negative
EXP_0000278,EXP_PAYMENT_UI_V2,Payment Method Selector Redesign,USR_03401,treatment,2024-07-05 00:00:00,android_app,8.4.0,small_negative
EXP_0000279,EXP_PAYMENT_UI_V2,Payment Method Selector Redesign,USR_04680,control,2024-07-04 00:00:00,android_app,8.4.1,small_negative
EXP_0000280,EXP_PAYMENT_UI_V2,Payment Method Selector Redesign,USR_03397,control,2024-07-01 00:00:00,android_app,8.4.1,small_negative
EXP_0000281,EXP_PAYMENT_UI_V2,Payment Method Selector Redesign,USR_04894,treatment,2024-06-26 00:00:00,android_app,8.4.1,small_negative
EXP_0000282,EXP_PAYMENT_UI_V2,Payment Method Selector Redesign,USR_04672,treatment,2024-07-02 00:00:00,ios_app,8.4.0,small_negative
EXP_0000283,EXP_PAYMENT_UI_V2,Payment Method Selector Redesign,USR_01530,control,2024-06-28 00:00:00,android_app,8.4.1,small_negative
EXP_0000284,EXP_PAYMENT_UI_V2,Payment Method Selector Redesign,USR_03474,control,2024-06-26 00:00:00,android_app,8.4.1,small_negative
EXP_0000285,EXP_PAYMENT_UI_V2,Payment Method Selector Redesign,USR_03991,control,2024-06-30 00:00:00,android_app,8.4.1,small_negative
EXP_0000286,EXP_PAYMENT_UI_V2,Payment Method Selector Redesign,USR_03239,treatment,2024-07-02 00:00:00,ios_app,8.4.1,small_negative
EXP_0000287,EXP_PAYMENT_UI_V2,Payment Method Selector Redesign,USR_04910,treatment,2024-07-01 00:00:00,ios_app,8.4.1,small_negative
EXP_0000288,EXP_PAYMENT_UI_V2,Payment Method Selector Redesign,USR_03811,treatment,2024-06-26 00:00:00,android_app,8.4.0,small_negative
EXP_0000289,EXP_PAYMENT_UI_V2,Payment Method Selector Redesign,USR_04158,control,2024-07-05 00:00:00,ios_app,8.4.0,small_negative
EXP_0000290,EXP_PAYMENT_UI_V2,Payment Method Selector Redesign,USR_02927,treatment,2024-06-28 00:00:00,android_app,8.4.0,small_negative
EXP_0000291,EXP_PAYMENT_UI_V2,Payment Method Selector Redesign,USR_04614,control,2024-07-05 00:00:00,android_app,8.4.1,small_negative
EXP_0000292,EXP_PAYMENT_UI_V2,Payment Method Selector Redesign,USR_04002,control,2024-06-25 00:00:00,android_app,8.4.1,small_negative
EXP_0000293,EXP_PAYMENT_UI_V2,Payment Method Selector Redesign,USR_04183,treatment,2024-07-04 00:00:00,android_app,8.4.1,small_negative
EXP_0000294,EXP_PAYMENT_UI_V2,Payment Method Selector Redesign,USR_04348,treatment,2024-06-30 00:00:00,ios_app,8.4.0,small_negative
EXP_0000295,EXP_PAYMENT_UI_V2,Payment Method Selector Redesign,USR_04462,control,2024-07-03 00:00:00,android_app,8.4.0,small_negative
EXP_0000296,EXP_PAYMENT_UI_V2,Payment Method Selector Redesign,USR_04126,control,2024-07-01 00:00:00,ios_app,8.4.1,small_negative
EXP_0000297,EXP_PAYMENT_UI_V2,Payment Method Selector Redesign,USR_04218,control,2024-07-02 00:00:00,ios_app,8.4.0,small_negative
EXP_0000298,EXP_PAYMENT_UI_V2,Payment Method Selector Redesign,USR_03708,treatment,2024-06-29 00:00:00,android_app,8.4.0,small_negative
EXP_0000299,EXP_PAYMENT_UI_V2,Payment Method Selector Redesign,USR_04797,treatment,2024-06-24 00:00:00,android_app,8.4.0,small_negative
EXP_0000300,EXP_PAYMENT_UI_V2,Payment Method Selector Redesign,USR_03462,control,2024-07-05 00:00:00,ios_app,8.4.1,small_negative
EXP_0000301,EXP_PAYMENT_UI_V2,Payment Method Selector Redesign,USR_03525,control,2024-06-24 00:00:00,ios_app,8.4.0,small_negative
EXP_0000302,EXP_PAYMENT_UI_V2,Payment Method Selector Redesign,USR_04993,treatment,2024-06-26 00:00:00,ios_app,8.4.1,small_negative
EXP_0000303,EXP_PAYMENT_UI_V2,Payment Method Selector Redesign,USR_03590,treatment,2024-06-27 00:00:00,android_app,8.4.0,small_negative
EXP_0000304,EXP_PAYMENT_UI_V2,Payment Method Selector Redesign,USR_03670,treatment,2024-06-26 00:00:00,android_app,8.4.0,small_negative
EXP_0000305,EXP_PAYMENT_UI_V2,Payment Method Selector Redesign,USR_04438,control,2024-07-03 00:00:00,android_app,8.4.1,small_negative
EXP_0000306,EXP_PAYMENT_UI_V2,Payment Method Selector Redesign,USR_04525,treatment,2024-06-27 00:00:00,android_app,8.4.0,small_negative
EXP_0000307,EXP_PAYMENT_UI_V2,Payment Method Selector Redesign,USR_04972,treatment,2024-07-04 00:00:00,android_app,8.4.1,small_negative
EXP_0000308,EXP_PAYMENT_UI_V2,Payment Method Selector Redesign,USR_03330,control,2024-06-29 00:00:00,android_app,8.4.1,small_negative
EXP_0000309,EXP_PAYMENT_UI_V2,Payment Method Selector Redesign,USR_04285,control,2024-06-26 00:00:00,ios_app,8.4.0,small_negative
EXP_0000310,EXP_PAYMENT_UI_V2,Payment Method Selector Redesign,USR_03761,treatment,2024-06-25 00:00:00,android_app,8.4.0,small_negative
EXP_0000311,EXP_PAYMENT_UI_V2,Payment Method Selector Redesign,USR_00942,treatment,2024-06-30 00:00:00,ios_app,8.4.1,small_negative
EXP_0000312,EXP_PAYMENT_UI_V2,Payment Method Selector Redesign,USR_04557,control,2024-07-06 00:00:00,android_app,8.4.1,small_negative
EXP_0000313,EXP_PAYMENT_UI_V2,Payment Method Selector Redesign,USR_03580,control,2024-06-24 00:00:00,android_app,8.4.0,small_negative
EXP_0000314,EXP_PAYMENT_UI_V2,Payment Method Selector Redesign,USR_02278,control,2024-07-07 00:00:00,ios_app,8.4.1,small_negative
EXP_0000315,EXP_PAYMENT_UI_V2,Payment Method Selector Redesign,USR_03354,control,2024-07-02 00:00:00,android_app,8.4.1,small_negative
EXP_0000316,EXP_PAYMENT_UI_V2,Payment Method Selector Redesign,USR_04688,treatment,2024-06-28 00:00:00,ios_app,8.4.0,small_negative
EXP_0000317,EXP_PAYMENT_UI_V2,Payment Method Selector Redesign,USR_03548,control,2024-07-06 00:00:00,ios_app,8.4.1,small_negative
EXP_0000318,EXP_PAYMENT_UI_V2,Payment Method Selector Redesign,USR_03281,control,2024-06-27 00:00:00,ios_app,8.4.1,small_negative
EXP_0000319,EXP_PAYMENT_UI_V2,Payment Method Selector Redesign,USR_03887,control,2024-06-28 00:00:00,ios_app,8.4.1,small_negative
EXP_0000320,EXP_PAYMENT_UI_V2,Payment Method Selector Redesign,USR_03512,treatment,2024-06-26 00:00:00,android_app,8.4.0,small_negative
EXP_0000321,EXP_PAYMENT_UI_V2,Payment Method Selector Redesign,USR_03465,treatment,2024-07-02 00:00:00,android_app,8.4.1,small_negative
EXP_0000322,EXP_PAYMENT_UI_V2,Payment Method Selector Redesign,USR_04618,treatment,2024-07-03 00:00:00,ios_app,8.4.0,small_negative
EXP_0000323,EXP_PAYMENT_UI_V2,Payment Method Selector Redesign,USR_03627,control,2024-07-06 00:00:00,ios_app,8.4.0,small_negative
EXP_0000324,EXP_PAYMENT_UI_V2,Payment Method Selector Redesign,USR_04564,treatment,2024-06-30 00:00:00,ios_app,8.4.1,small_negative
EXP_0000325,EXP_PAYMENT_UI_V2,Payment Method Selector Redesign,USR_04849,treatment,2024-06-24 00:00:00,android_app,8.4.0,small_negative
EXP_0000326,EXP_PAYMENT_UI_V2,Payment Method Selector Redesign,USR_03833,treatment,2024-07-03 00:00:00,android_app,8.4.0,small_negative
EXP_0000327,EXP_PAYMENT_UI_V2,Payment Method Selector Redesign,USR_03603,control,2024-06-26 00:00:00,android_app,8.4.0,small_negative
EXP_0000328,EXP_PAYMENT_UI_V2,Payment Method Selector Redesign,USR_03591,treatment,2024-07-01 00:00:00,android_app,8.4.0,small_negative
EXP_0000329,EXP_PAYMENT_UI_V2,Payment Method Selector Redesign,USR_04628,control,2024-07-07 00:00:00,android_app,8.4.1,small_negative
EXP_0000330,EXP_PAYMENT_UI_V2,Payment Method Selector Redesign,USR_04289,treatment,2024-07-05 00:00:00,ios_app,8.4.1,small_negative
EXP_0000331,EXP_PAYMENT_UI_V2,Payment Method Selector Redesign,USR_04803,treatment,2024-07-07 00:00:00,android_app,8.4.0,small_negative
EXP_0000332,EXP_PAYMENT_UI_V2,Payment Method Selector Redesign,USR_00193,control,2024-07-05 00:00:00,android_app,8.4.1,small_negative
EXP_0000333,EXP_PAYMENT_UI_V2,Payment Method Selector Redesign,USR_04343,treatment,2024-07-06 00:00:00,android_app,8.4.0,small_negative
EXP_0000334,EXP_PAYMENT_UI_V2,Payment Method Selector Redesign,USR_04470,control,2024-07-03 00:00:00,android_app,8.4.1,small_negative
EXP_0000335,EXP_PAYMENT_UI_V2,Payment Method Selector Redesign,USR_03527,control,2024-07-04 00:00:00,ios_app,8.4.0,small_negative
EXP_0000336,EXP_PAYMENT_UI_V2,Payment Method Selector Redesign,USR_04787,control,2024-07-07 00:00:00,android_app,8.4.1,small_negative
