user_id,registration_date,acquisition_channel,origin_city_code,city_tier,device_type,app_version_at_registration,is_corporate,total_bookings_lifetime,first_booking_date,last_booking_date,user_segment,period
USR_00236,2024-04-26,paid_search,IXC,tier2,android,8.2.1,False,3,2023-05-03,2024-02-02,returning_organic,pre
USR_00237,2024-05-31,organic_search,BLR,tier1,android,8.2.1,False,2,2024-04-16,2024-03-28,new_organic,pre
USR_00238,2024-05-07,organic_search,HYD,tier1,web,,False,3,2023-07-14,2024-03-04,returning_organic,pre
USR_00239,2024-04-23,paid_search,BLR,tier1,android,8.2.1,False,1,2024-01-22,2024-02-08,new_organic,pre
USR_00240,2024-06-24,organic_search,JAI,tier2,android,8.4.0,False,4,2024-03-16,2024-04-13,returning_organic,pre
USR_00241,2024-06-30,email_push,CCU,tier1,web,,False,8,2024-01-23,2024-04-20,returning_organic,pre
USR_00242,2024-05-10,email_push,MAA,tier1,android,8.2.1,False,6,2023-07-24,2024-02-11,returning_organic,pre
USR_00243,2024-06-16,email_push,CCU,tier1,android,8.2.1,False,6,2023-07-27,2024-04-20,returning_organic,pre
USR_00244,2024-04-23,returning_direct,CCU,tier1,android,8.3.0,False,3,2023-06-10,2024-01-27,returning_organic,pre
USR_00245,2024-04-16,organic_search,BOM,tier1,web,,False,7,2023-12-29,2024-04-04,returning_organic,pre
USR_00246,2024-05-31,email_push,CJB,tier2,android,8.3.0,False,8,2023-08-02,2024-05-05,returning_organic,pre
USR_00247,2024-06-07,returning_direct,ATQ,tier2,ios,8.2.1,False,6,2024-02-22,2024-05-03,returning_organic,pre
USR_00248,2024-06-19,email_push,,tier1,web,,False,6,2023-09-14,2024-04-24,returning_organic,pre
USR_00249,2024-05-01,email_push,HYD,tier1,web,,False,8,2023-10-27,2024-03-05,returning_organic,pre
USR_00250,2024-05-23,paid_social,DEL,tier1,web,,False,2,2024-01-02,2024-04-14,new_organic,pre
USR_00251,2024-04-25,organic_search,IXC,tier2,ios,8.2.1,False,5,2024-02-15,2024-03-09,returning_organic,pre
USR_00252,2024-05-14,returning_direct,JAI,tier2,android,8.3.2,False,8,2023-09-10,2024-04-15,returning_organic,pre
USR_00253,2024-04-12,paid_social,MAA,tier1,web,,False,1,2023-05-31,2024-02-17,new_organic,pre
USR_00254,2024-06-29,organic_search,HYD,tier1,android,8.4.0,False,6,2023-08-21,2024-05-11,returning_organic,pre
USR_00255,2024-04-09,organic_search,BOM,tier1,android,8.3.2,False,3,2023-08-22,2024-02-09,returning_organic,pre
USR_00256,2024-04-12,returning_direct,IXC,tier2,ios,8.3.0,False,6,2024-01-08,2024-03-20,returning_organic,pre
USR_00257,2024-06-08,email_push,NAG,tier2,android,8.2.1,False,3,2023-06-20,2024-03-26,returning_organic,pre
USR_00258,2024-05-24,paid_search,CJB,tier2,web,,False,6,2024-03-21,2024-04-21,returning_organic,pre
USR_00259,2024-05-24,returning_direct,BBI,tier3,ios,8.3.0,False,5,2023-11-30,2024-04-07,returning_organic,pre
USR_00260,2024-04-28,organic_search,CCU,tier1,android,8.3.0,False,4,2024-03-01,2024-02-19,returning_organic,pre
USR_00261,2024-05-26,returning_direct,IXB,tier3,android,8.3.2,False,3,2023-10-27,2024-04-21,returning_organic,pre
USR_00262,2024-06-08,referral,BBI,tier3,web,,False,2,2023-06-16,2024-03-20,new_organic,pre
USR_00263,2024-06-16,organic_search,DEL,tier1,web,,False,0,,,new_organic,pre
USR_00264,2024-05-28,returning_direct,ATQ,tier2,android,8.3.0,False,7,2024-01-26,2024-05-19,returning_organic,pre
USR_00265,2024-06-17,paid_social,HYD,tier1,ios,8.3.2,False,2,2024-02-22,2024-04-03,new_organic,pre
USR_00266,2024-06-14,paid_search,JAI,tier2,web,,False,4,2023-09-03,2024-05-20,returning_organic,pre
USR_00267,2024-05-12,paid_search,IXB,tier3,android,8.2.1,False,0,,,new_organic,pre
USR_00268,2024-05-08,paid_search,CCU,tier1,ios,8.2.1,False,4,2024-03-01,2024-03-19,returning_organic,pre
USR_00269,2024-06-07,returning_direct,BHO,tier2,android,8.3.0,False,4,2024-01-21,2024-04-15,returning_organic,pre
USR_00270,2024-05-23,organic_search,DEL,tier1,ios,8.3.2,False,2,2023-09-30,2024-04-09,new_organic,pre
USR_00271,2024-05-03,paid_social,NAG,tier2,web,,False,1,2023-11-09,2024-03-20,new_organic,pre
USR_00272,2024-06-10,paid_social,VTZ,tier2,android,8.3.2,False,1,2023-09-27,2024-05-08,new_organic,pre
USR_00273,2024-05-26,paid_social,DEL,tier1,ios,8.2.1,False,1,2023-06-16,2024-03-09,new_organic,pre
USR_00274,2024-06-11,email_push,VTZ,tier2,android,8.2.1,False,7,2023-08-13,2024-05-23,returning_organic,pre
USR_00275,2024-05-21,returning_direct,HYD,tier1,web,,False,5,2023-10-14,2024-03-09,returning_organic,pre
USR_00276,2024-06-13,returning_direct,HYD,tier1,ios,8.2.1,False,2,2023-07-07,2024-04-13,returning_organic,pre
USR_00277,2024-05-13,paid_search,HYD,tier1,android,8.2.1,False,4,2024-02-28,2024-02-23,returning_organic,pre
USR_00278,2024-04-15,paid_search,BLR,tier1,android,8.3.0,False,1,2023-07-05,2024-02-06,new_organic,pre
USR_00279,2024-05-08,paid_search,VNS,tier3,ios,8.3.0,False,2,2023-06-02,2024-04-26,returning_organic,pre
USR_00280,2024-04-15,paid_search,ATQ,tier2,android,8.2.1,False,2,2024-02-05,2024-04-12,new_organic,pre
USR_00281,2024-04-05,email_push,VTZ,tier2,ios,8.3.0,False,8,2023-04-09,2024-02-12,returning_organic,pre
USR_00282,2024-06-22,returning_direct,SXR,tier3,web,,True,6,2024-04-27,2024-05-29,corporate,pre
USR_00283,2024-05-24,returning_direct,MAA,tier1,android,8.2.1,False,7,2023-08-17,2024-05-09,returning_organic,pre
USR_00284,2024-05-21,organic_search,BLR,tier1,web,,False,8,2024-03-05,2024-04-30,returning_organic,pre
USR_00285,2024-04-10,returning_direct,,tier1,android,8.3.0,False,8,2024-02-16,2024-02-05,returning_organic,pre
USR_00286,2024-04-12,organic_search,MAA,tier1,web,,False,8,2023-09-18,2024-02-02,returning_organic,pre
USR_00287,2024-04-04,returning_direct,ATQ,tier2,android,8.2.1,False,3,2023-10-23,2024-02-26,returning_organic,pre
USR_00288,2024-04-18,returning_direct,BHO,tier2,android,8.2.1,False,8,2024-01-15,2024-04-11,returning_organic,pre
USR_00289,2024-06-19,organic_search,HYD,tier1,ios,8.3.2,False,0,,,new_organic,pre
USR_00290,2024-05-06,returning_direct,BLR,tier1,android,8.2.1,False,5,2024-01-26,2024-04-26,returning_organic,pre
USR_00291,2024-04-25,organic_search,NAG,tier2,web,,False,2,2024-01-15,2024-04-19,new_organic,pre
USR_00292,2024-06-26,organic_search,SXR,tier3,android,8.3.2,False,0,,,new_organic,pre
USR_00293,2024-06-15,paid_social,IXC,tier2,web,,False,0,,,new_organic,pre
USR_00294,2024-05-06,returning_direct,LKO,tier2,ios,8.2.1,False,2,2023-12-21,2024-04-17,returning_organic,pre
USR_00295,2024-06-06,organic_search,BLR,tier1,ios,8.2.1,False,2,2024-02-15,2024-05-20,new_organic,pre
USR_00296,2024-04-09,returning_direct,HYD,tier1,android,8.3.2,False,3,2023-06-23,2024-03-16,returning_organic,pre
USR_00297,2024-05-31,paid_search,MAA,tier1,android,8.3.0,False,2,2024-02-07,2024-05-08,returning_organic,pre
USR_00298,2024-05-23,organic_search,HYD,tier1,ios,8.3.0,False,2,2023-08-30,2024-03-10,new_organic,pre
USR_00299,2024-04-18,paid_search,MAA,tier1,ios,8.3.2,False,0,,,new_organic,pre
USR_00300,2024-05-13,organic_search,MAA,tier1,android,8.3.0,False,3,2023-09-07,2024-04-02,returning_organic,pre
USR_00301,2024-05-05,organic_search,JAI,tier2,ios,8.2.1,False,1,2023-08-16,2024-04-15,new_organic,pre
USR_00302,2024-06-02,returning_direct,BOM,tier1,web,,False,3,2024-02-17,2024-05-01,returning_organic,pre
USR_00303,2024-06-17,returning_direct,HYD,tier1,android,8.3.2,False,7,2024-01-06,2024-06-07,returning_organic,pre
USR_00304,2024-04-04,paid_search,LKO,tier2,web,,False,2,2023-11-25,2024-03-29,new_organic,pre
USR_00305,2024-05-11,paid_search,CJB,tier2,android,8.2.1,False,7,2024-01-25,2024-04-01,returning_organic,pre
USR_00306,2024-05-15,referral,MAA,tier1,android,8.3.0,False,1,2024-04-07,2024-02-21,new_organic,pre
USR_00307,2024-05-20,returning_direct,BLR,tier1,android,8.2.1,False,3,2024-03-29,2024-03-05,returning_organic,pre
USR_00308,2024-06-18,returning_direct,CCU,tier1,web,,False,2,2023-11-09,2024-05-18,returning_organic,pre
USR_00309,2024-04-28,paid_search,LKO,tier2,android,8.3.0,False,1,2023-12-10,2024-04-04,new_organic,pre
USR_00310,2024-05-12,organic_search,HYD,tier1,android,8.3.0,False,7,2023-06-21,2024-03-17,returning_organic,pre
USR_00311,2024-06-19,returning_direct,GAU,tier3,ios,8.3.0,False,7,2024-03-14,2024-04-16,returning_organic,pre
USR_00312,2024-06-15,organic_search,DEL,tier1,ios,8.3.0,False,4,2023-08-09,2024-05-07,returning_organic,pre
USR_00313,2024-06-08,organic_search,VTZ,tier2,web,,False,4,2023-12-01,2024-03-23,returning_organic,pre
USR_00314,2024-04-01,email_push,VTZ,tier2,ios,8.2.1,False,5,2023-12-02,2024-03-27,returning_organic,pre
USR_00315,2024-05-09,paid_social,BLR,tier1,android,8.3.0,False,2,2023-09-29,2024-04-11,new_organic,pre
USR_00316,2024-06-29,paid_search,,tier2,android,8.3.2,False,1,2023-12-12,2024-06-09,new_organic,pre
USR_00317,2024-04-17,returning_direct,NAG,tier2,ios,8.3.2,False,6,2024-03-14,2024-02-05,returning_organic,pre
USR_00318,2024-06-30,organic_search,HYD,tier1,android,8.3.2,False,3,2023-08-26,2024-06-07,returning_organic,pre
USR_00319,2024-06-27,organic_search,CCU,tier1,android,8.4.0,False,4,2023-07-03,2024-04-07,returning_organic,pre
USR_00320,2024-05-05,organic_search,LKO,tier2,ios,8.2.1,False,2,2023-12-19,2024-03-02,returning_organic,pre
USR_00321,2024-05-16,returning_direct,VNS,tier3,android,8.3.2,False,6,2024-01-17,2024-05-11,returning_organic,pre
USR_00322,2024-05-12,paid_search,HYD,tier1,ios,8.3.0,False,0,,,new_organic,pre
USR_00323,2024-05-09,paid_search,CJB,tier2,android,8.3.2,False,6,2023-10-20,2024-02-20,returning_organic,pre
USR_00324,2024-06-29,organic_search,BOM,tier1,android,8.3.2,False,2,2023-08-13,2024-05-22,new_organic,pre
USR_00325,2024-05-19,email_push,BBI,tier3,web,,False,7,2023-07-12,2024-03-10,returning_organic,pre
USR_00326,2024-06-01,paid_search,JAI,tier2,ios,8.3.2,False,7,2024-01-15,2024-04-24,returning_organic,pre
USR_00327,2024-05-08,returning_direct,LKO,tier2,android,8.2.1,False,7,2023-11-24,2024-03-07,returning_organic,pre
USR_00328,2024-04-23,returning_direct,DEL,tier1,ios,8.3.2,False,8,2023-08-06,2024-03-22,returning_organic,pre
USR_00329,2024-04-22,returning_direct,CCU,tier1,web,,False,3,2023-05-22,2024-02-29,returning_organic,pre
USR_00330,2024-04-04,organic_search,HYD,tier1,ios,8.2.1,False,5,2024-02-28,2024-03-07,returning_organic,pre
USR_00331,2024-05-19,returning_direct,DEL,tier1,web,,True,4,2024-04-07,2024-04-24,corporate,pre
USR_00332,2024-05-29,paid_search,DEL,tier1,ios,8.3.2,False,6,2023-05-31,2024-04-15,returning_organic,pre
USR_00333,2024-06-12,organic_search,VTZ,tier2,android,8.2.1,False,4,2024-03-15,2024-04-01,returning_organic,pre
USR_00334,2024-06-07,organic_search,MAA,tier1,android,8.3.0,False,2,2023-11-14,2024-04-06,new_organic,pre
USR_00335,2024-06-10,organic_search,JAI,tier2,ios,8.2.1,False,2,2023-08-04,2024-05-14,returning_organic,pre
USR_00336,2024-06-26,organic_search,VTZ,tier2,android,8.4.0,False,6,2024-02-19,2024-06-24,returning_organic,pre
USR_00337,2024-04-02,paid_social,VTZ,tier2,android,8.3.0,False,0,,,new_organic,pre
USR_00338,2024-05-19,paid_search,MAA,tier1,android,8.2.1,False,5,2023-11-26,2024-03-24,returning_organic,pre
USR_00339,2024-06-27,returning_direct,BHO,tier2,android,8.3.2,True,4,2023-07-20,2024-06-25,corporate,pre
USR_00340,2024-05-01,organic_search,JAI,tier2,android,8.3.0,False,6,2023-05-20,2024-02-05,returning_organic,pre
USR_00341,2024-05-10,returning_direct,,tier2,web,,True,8,2023-10-16,2024-04-21,corporate,pre
USR_00342,2024-05-18,returning_direct,CCU,tier1,ios,8.2.1,True,7,2023-10-11,2024-03-01,corporate,pre
USR_00343,2024-05-21,organic_search,BOM,tier1,android,8.2.1,False,4,2023-06-15,2024-04-06,returning_organic,pre
USR_00344,2024-05-13,returning_direct,,tier2,android,8.3.2,False,7,2024-04-06,2024-03-02,returning_organic,pre
USR_00345,2024-05-25,returning_direct,NAG,tier2,android,8.3.2,True,3,2023-09-08,2024-05-20,corporate,pre
USR_00346,2024-06-27,returning_direct,LKO,tier2,android,8.4.0,False,2,2023-10-22,2024-05-29,returning_organic,pre
USR_00347,2024-05-19,paid_search,HYD,tier1,android,8.3.0,False,3,2023-10-10,2024-03-04,returning_organic,pre
USR_00348,2024-06-29,organic_search,BBI,tier3,android,8.4.0,False,1,2023-07-25,2024-06-01,new_organic,pre
USR_00349,2024-06-19,returning_direct,DEL,tier1,web,,False,6,2023-10-18,2024-05-23,returning_organic,pre
USR_00350,2024-05-27,paid_search,DEL,tier1,android,8.3.2,False,7,2023-08-09,2024-05-11,returning_organic,pre
USR_00351,2024-06-16,returning_direct,HYD,tier1,ios,8.3.2,False,3,2024-02-07,2024-06-01,returning_organic,pre
USR_00352,2024-04-15,paid_social,HYD,tier1,android,8.3.2,False,0,,,new_organic,pre
USR_00353,2024-04-27,paid_search,IXC,tier2,android,8.2.1,False,6,2023-11-06,2024-03-31,returning_organic,pre
USR_00354,2024-06-07,organic_search,BHO,tier2,web,,False,1,2023-11-24,2024-03-26,new_organic,pre
USR_00355,2024-06-19,organic_search,NAG,tier2,ios,8.3.0,False,2,2023-10-16,2024-03-22,new_organic,pre
USR_00356,2024-06-03,paid_search,VTZ,tier2,android,8.3.2,False,6,2023-11-11,2024-03-22,returning_organic,pre
USR_00357,2024-04-30,organic_search,CJB,tier2,android,8.2.1,False,2,2024-01-11,2024-02-07,returning_organic,pre
USR_00358,2024-05-06,returning_direct,BHO,tier2,ios,8.3.2,False,4,2023-07-01,2024-03-09,returning_organic,pre
USR_00359,2024-06-06,email_push,DEL,tier1,android,8.3.0,False,2,2024-03-07,2024-05-30,returning_organic,pre
USR_00360,2024-06-25,returning_direct,ATQ,tier2,android,8.4.0,False,5,2024-05-13,2024-05-09,returning_organic,pre
USR_00361,2024-06-25,returning_direct,BHO,tier2,android,8.4.0,False,5,2024-04-21,2024-05-07,returning_organic,pre
USR_00362,2024-05-19,paid_search,CCU,tier1,web,,False,6,2023-11-10,2024-04-01,returning_organic,pre
USR_00363,2024-06-15,returning_direct,CJB,tier2,android,8.2.1,False,4,2024-03-22,2024-03-30,returning_organic,pre
USR_00364,2024-05-25,returning_direct,VNS,tier3,web,,False,8,2023-10-16,2024-03-26,returning_organic,pre
USR_00365,2024-06-24,email_push,BOM,tier1,android,8.4.0,False,6,2023-11-15,2024-05-23,returning_organic,pre
USR_00366,2024-05-26,returning_direct,MAA,tier1,ios,8.2.1,False,3,2023-08-02,2024-05-03,returning_organic,pre
USR_00367,2024-06-07,email_push,MAA,tier1,android,8.2.1,False,6,2023-08-19,2024-04-13,returning_organic,pre
USR_00368,2024-05-14,email_push,BHO,tier2,web,,False,5,2023-11-18,2024-02-19,returning_organic,pre
USR_00369,2024-05-01,organic_search,HYD,tier1,ios,8.3.0,False,0,,,new_organic,pre
USR_00370,2024-05-28,organic_search,NAG,tier2,android,8.2.1,False,7,2024-01-16,2024-03-26,returning_organic,pre
USR_00371,2024-06-26,organic_search,CJB,tier2,android,8.4.0,False,0,,,new_organic,pre
USR_00372,2024-05-23,organic_search,GOP,tier3,android,8.3.0,False,2,2023-10-31,2024-05-18,new_organic,pre
USR_00373,2024-06-23,organic_search,BHO,tier2,android,8.3.0,False,1,2024-03-22,2024-05-26,new_organic,pre
USR_00374,2024-06-18,paid_search,JAI,tier2,android,8.3.2,False,1,2024-04-29,2024-04-06,new_organic,pre
USR_00375,2024-04-23,organic_search,NAG,tier2,ios,8.3.0,False,4,2023-05-09,2024-02-22,returning_organic,pre
USR_00376,2024-04-28,organic_search,MAA,tier1,android,8.3.2,False,3,2023-11-13,2024-03-21,returning_organic,pre
USR_00377,2024-04-16,paid_social,BLR,tier1,ios,8.2.1,False,1,2023-06-11,2024-03-13,new_organic,pre
USR_00378,2024-05-07,organic_search,BLR,tier1,ios,8.3.0,False,2,2024-04-04,2024-04-20,new_organic,pre
USR_00379,2024-04-21,paid_social,DEL,tier1,android,8.2.1,False,1,2024-01-24,2024-03-08,new_organic,pre
USR_00380,2024-06-18,organic_search,CCU,tier1,android,8.2.1,False,8,2024-05-04,2024-06-05,returning_organic,pre
USR_00381,2024-04-17,organic_search,VTZ,tier2,android,8.3.0,False,1,2023-07-22,2024-02-09,new_organic,pre
USR_00382,2024-05-07,paid_search,GAU,tier3,android,8.3.0,False,2,2023-10-02,2024-03-28,new_organic,pre
USR_00383,2024-06-16,paid_search,MAA,tier1,android,8.3.0,False,4,2024-04-12,2024-03-30,returning_organic,pre
USR_00384,2024-04-19,paid_social,DEL,tier1,ios,8.3.0,False,0,,,new_organic,pre
USR_00385,2024-04-30,paid_search,BBI,tier3,web,,False,7,2024-02-03,2024-04-13,returning_organic,pre
USR_00386,2024-05-15,paid_social,BHO,tier2,web,,False,1,2024-01-24,2024-04-02,new_organic,pre
USR_00387,2024-04-18,organic_search,SXR,tier3,ios,8.3.0,False,6,2023-10-24,2024-01-22,returning_organic,pre
USR_00388,2024-06-17,organic_search,ATQ,tier2,ios,8.3.0,False,3,2023-11-12,2024-05-19,returning_organic,pre
USR_00389,2024-06-01,paid_search,ATQ,tier2,android,8.3.0,False,0,,,new_organic,pre
USR_00390,2024-05-06,paid_social,DEL,tier1,android,8.2.1,False,2,2023-06-14,2024-02-10,new_organic,pre
USR_00391,2024-06-23,referral,HYD,tier1,android,8.3.2,False,0,,,new_organic,pre
USR_00392,2024-05-22,returning_direct,IXC,tier2,ios,8.2.1,True,8,2023-12-30,2024-04-09,corporate,pre
USR_00393,2024-04-19,returning_direct,HYD,tier1,android,8.3.0,False,3,2023-10-15,2024-03-21,returning_organic,pre
USR_00394,2024-05-14,paid_search,MAA,tier1,web,,False,3,2024-01-09,2024-03-15,returning_organic,pre
USR_00395,2024-04-07,returning_direct,,tier1,web,,False,6,2024-02-02,2024-03-07,returning_organic,pre
USR_00396,2024-05-14,email_push,DEL,tier1,web,,False,4,2023-10-21,2024-05-13,returning_organic,pre
USR_00397,2024-06-07,paid_social,BLR,tier1,android,8.3.2,False,1,2024-04-08,2024-04-07,new_organic,pre
USR_00398,2024-05-04,returning_direct,HYD,tier1,web,,False,2,2023-09-21,2024-02-21,returning_organic,pre
USR_00399,2024-06-05,paid_search,LKO,tier2,ios,8.3.0,False,4,2024-01-01,2024-03-23,returning_organic,pre
USR_00400,2024-06-08,paid_search,BOM,tier1,ios,8.3.0,False,1,2023-09-06,2024-03-20,new_organic,pre
USR_00401,2024-05-25,organic_search,HYD,tier1,web,,False,1,2023-06-05,2024-05-17,new_organic,pre
USR_00402,2024-04-10,email_push,BOM,tier1,ios,8.3.2,False,7,2023-10-09,2024-02-13,returning_organic,pre
USR_00403,2024-05-12,returning_direct,NAG,tier2,web,,False,4,2023-12-30,2024-05-06,returning_organic,pre
USR_00404,2024-05-11,paid_social,SXR,tier3,web,,False,2,2023-09-14,2024-03-16,new_organic,pre
USR_00405,2024-06-16,returning_direct,CJB,tier2,web,,True,8,2024-02-21,2024-04-11,corporate,pre
USR_00406,2024-06-08,email_push,BBI,tier3,android,8.3.0,False,5,2023-11-14,2024-03-22,returning_organic,pre
USR_00407,2024-04-10,returning_direct,GOP,tier3,web,,False,5,2024-01-25,2024-03-19,returning_organic,pre
USR_00408,2024-04-10,organic_search,HYD,tier1,android,8.3.0,False,4,2023-04-23,2024-02-06,returning_organic,pre
USR_00409,2024-06-30,email_push,BLR,tier1,android,8.3.2,False,5,2023-11-03,2024-06-05,returning_organic,pre
USR_00410,2024-05-30,organic_search,BHO,tier2,android,8.3.2,False,7,2023-11-17,2024-04-02,returning_organic,pre
USR_00411,2024-05-21,organic_search,MAA,tier1,android,8.2.1,False,1,2023-11-09,2024-03-18,new_organic,pre
USR_00412,2024-04-21,email_push,DEL,tier1,ios,8.2.1,False,3,2023-07-06,2024-01-31,returning_organic,pre
USR_00413,2024-04-08,email_push,VTZ,tier2,android,8.2.1,False,5,2024-02-05,2024-03-16,returning_organic,pre
USR_00414,2024-06-04,returning_direct,HYD,tier1,android,8.3.2,False,7,2023-09-07,2024-05-11,returning_organic,pre
USR_00415,2024-06-17,paid_search,BOM,tier1,web,,False,6,2023-10-14,2024-06-04,returning_organic,pre
USR_00416,2024-06-24,returning_direct,BLR,tier1,android,8.3.2,False,2,2023-11-01,2024-05-10,returning_organic,pre
USR_00417,2024-04-30,organic_search,CCU,tier1,ios,8.3.2,False,4,2023-12-19,2024-04-24,returning_organic,pre
USR_00418,2024-06-24,returning_direct,,tier1,android,8.4.0,False,8,2024-02-06,2024-06-17,returning_organic,pre
USR_00419,2024-05-19,paid_search,HYD,tier1,android,8.3.2,False,5,2023-06-12,2024-04-19,returning_organic,pre
USR_00420,2024-04-09,paid_search,BLR,tier1,web,,False,1,2023-05-27,2024-02-03,new_organic,pre
USR_00421,2024-04-17,paid_search,NAG,tier2,ios,8.2.1,False,0,,,new_organic,pre
USR_00422,2024-06-08,paid_search,CJB,tier2,ios,8.2.1,False,6,2023-09-08,2024-06-03,returning_organic,pre
USR_00423,2024-05-28,organic_search,GOP,tier3,web,,False,1,2023-08-14,2024-04-17,new_organic,pre
USR_00424,2024-05-27,returning_direct,BHO,tier2,web,,False,6,2024-02-01,2024-03-19,returning_organic,pre
USR_00425,2024-06-01,organic_search,CCU,tier1,android,8.3.2,False,2,2024-04-11,2024-05-02,returning_organic,pre
USR_00426,2024-05-22,returning_direct,HYD,tier1,android,8.3.2,False,4,2023-08-25,2024-04-08,returning_organic,pre
USR_00427,2024-05-31,returning_direct,CCU,tier1,android,8.3.0,True,5,2024-02-06,2024-05-18,corporate,pre
USR_00428,2024-05-10,email_push,BOM,tier1,ios,8.3.2,False,8,2023-05-15,2024-05-01,returning_organic,pre
USR_00429,2024-05-08,returning_direct,NAG,tier2,android,8.2.1,False,8,2023-08-14,2024-02-21,returning_organic,pre
USR_00430,2024-05-13,organic_search,SXR,tier3,ios,8.3.2,False,3,2023-11-08,2024-03-17,returning_organic,pre
USR_00431,2024-06-02,organic_search,LKO,tier2,android,8.2.1,False,2,2023-10-19,2024-04-17,new_organic,pre
