session_id,week,cohort,rank_1_listing_tier,budget_in_top5_pct,time_to_first_click_seconds,scroll_depth_pct,filters_applied,premium_filter_available
530,1,DealSeeker,mid,0.485,12,0.345,0,True
531,1,DealSeeker,mid,0.533,12,0.408,1,True
532,1,DealSeeker,luxury,0.49,14,0.392,0,True
533,1,DealSeeker,mid,0.534,15,0.404,0,True
534,1,DealSeeker,luxury,0.518,11,0.369,0,True
535,1,DealSeeker,mid,0.513,16,0.402,0,True
536,1,DealSeeker,mid,0.5,11,0.367,0,True
537,1,DealSeeker,premium,0.491,12,0.421,0,True
538,1,DealSeeker,mid,0.494,12,0.401,0,True
539,1,DealSeeker,luxury,0.494,13,0.374,0,True
540,1,DealSeeker,mid,0.502,15,0.348,0,True
541,1,DealSeeker,premium,0.535,12,0.366,0,True
542,1,DealSeeker,premium,0.521,15,0.422,0,True
543,1,DealSeeker,mid,0.538,14,0.4,0,True
544,1,DealSeeker,premium,0.53,12,0.402,0,True
545,1,DealSeeker,premium,0.489,15,0.378,0,True
546,1,DealSeeker,premium,0.493,13,0.335,0,True
547,1,DealSeeker,mid,0.527,16,0.383,0,True
548,1,DealSeeker,luxury,0.49,13,0.393,0,True
549,1,DealSeeker,premium,0.482,15,0.422,0,True
550,1,DealSeeker,premium,0.527,12,0.333,0,True
551,1,DealSeeker,mid,0.49,11,0.364,0,True
552,1,DealSeeker,premium,0.533,14,0.364,0,True
553,1,DealSeeker,mid,0.52,14,0.423,0,True
554,1,DealSeeker,premium,0.526,12,0.369,0,True
555,1,DealSeeker,premium,0.492,15,0.42,0,True
556,1,DealSeeker,premium,0.481,15,0.398,0,True
557,1,DealSeeker,luxury,0.495,13,0.375,0,True
558,1,DealSeeker,mid,0.516,16,0.351,0,True
559,1,DealSeeker,luxury,0.523,13,0.335,0,True
560,1,DealSeeker,premium,0.528,14,0.385,0,True
561,1,DealSeeker,luxury,0.488,13,0.416,0,True
562,1,DealSeeker,luxury,0.507,14,0.424,0,True
563,1,DealSeeker,premium,0.486,14,0.418,0,True
564,1,DealSeeker,premium,0.482,13,0.428,0,True
565,1,DealSeeker,mid,0.489,13,0.33,0,True
566,1,DealSeeker,premium,0.509,12,0.386,1,True
567,1,DealSeeker,premium,0.5,11,0.338,0,True
568,1,DealSeeker,mid,0.517,11,0.415,0,True
569,1,DealSeeker,luxury,0.515,14,0.403,0,True
570,1,DealSeeker,premium,0.536,11,0.401,0,True
571,1,DealSeeker,mid,0.529,16,0.421,1,True
572,1,DealSeeker,premium,0.511,15,0.399,0,True
573,1,DealSeeker,premium,0.501,12,0.337,0,True
574,1,DealSeeker,mid,0.496,14,0.377,0,True
575,1,DealSeeker,premium,0.538,16,0.343,0,True
576,1,DealSeeker,mid,0.484,12,0.417,0,True
577,1,DealSeeker,premium,0.485,16,0.38,0,True
578,1,DealSeeker,mid,0.515,11,0.385,0,True
579,1,DealSeeker,mid,0.539,11,0.376,0,True
580,1,DealSeeker,mid,0.511,11,0.337,0,True
581,1,DealSeeker,premium,0.52,15,0.386,0,True
582,1,DealSeeker,mid,0.51,14,0.365,0,True
583,1,DealSeeker,mid,0.526,15,0.361,0,True
584,1,DealSeeker,premium,0.532,15,0.383,0,True
585,1,DealSeeker,mid,0.532,11,0.378,0,True
586,1,DealSeeker,luxury,0.482,15,0.363,0,True
587,1,DealSeeker,premium,0.481,13,0.352,0,True
588,1,DealSeeker,mid,0.527,12,0.414,0,True
589,1,DealSeeker,premium,0.526,13,0.412,0,True
590,1,DealSeeker,luxury,0.49,13,0.425,0,True
591,1,DealSeeker,mid,0.531,13,0.406,0,True
592,1,DealSeeker,premium,0.524,16,0.407,0,True
593,1,DealSeeker,luxury,0.494,14,0.335,0,True
594,1,DealSeeker,mid,0.501,13,0.419,0,True
595,1,DealSeeker,mid,0.521,14,0.423,0,True
596,1,DealSeeker,luxury,0.509,15,0.365,1,True
597,1,DealSeeker,luxury,0.516,16,0.396,0,True
598,1,DealSeeker,premium,0.509,16,0.342,0,True
599,1,DealSeeker,premium,0.54,16,0.423,0,True
600,1,DealSeeker,mid,0.537,15,0.355,0,True
601,1,DealSeeker,premium,0.501,13,0.385,0,True
602,1,DealSeeker,premium,0.527,14,0.336,0,True
603,1,DealSeeker,premium,0.487,12,0.374,0,True
604,1,DealSeeker,luxury,0.527,15,0.385,0,True
605,1,DealSeeker,premium,0.505,15,0.367,1,True
606,1,DealSeeker,premium,0.533,14,0.345,0,True
607,1,DealSeeker,premium,0.506,12,0.336,0,True
608,1,DealSeeker,mid,0.485,16,0.4,0,True
609,1,DealSeeker,mid,0.483,16,0.339,0,True
610,1,DealSeeker,mid,0.504,11,0.411,0,True
611,1,DealSeeker,luxury,0.51,13,0.43,0,True
612,1,DealSeeker,mid,0.519,15,0.375,0,True
613,1,DealSeeker,premium,0.529,15,0.401,0,True
614,1,DealSeeker,mid,0.519,14,0.373,1,True
615,1,DealSeeker,mid,0.492,11,0.427,0,True
616,1,DealSeeker,premium,0.523,12,0.397,1,True
617,1,DealSeeker,luxury,0.529,11,0.369,1,True
618,1,DealSeeker,mid,0.52,13,0.42,0,True
619,1,DealSeeker,luxury,0.483,13,0.402,0,True
620,1,DealSeeker,mid,0.528,13,0.42,0,True
621,1,DealSeeker,mid,0.5,11,0.372,0,True
622,1,DealSeeker,premium,0.498,15,0.366,0,True
623,1,DealSeeker,mid,0.505,13,0.405,0,True
624,1,DealSeeker,premium,0.535,14,0.423,0,True
625,1,DealSeeker,premium,0.506,13,0.374,1,True
626,1,DealSeeker,premium,0.488,15,0.336,0,True
627,1,DealSeeker,premium,0.539,12,0.338,1,True
628,1,DealSeeker,mid,0.496,14,0.421,0,True
629,1,DealSeeker,premium,0.487,11,0.393,0,True
630,1,DealSeeker,luxury,0.539,13,0.417,0,True
631,1,DealSeeker,premium,0.492,12,0.395,0,True
632,1,DealSeeker,premium,0.511,12,0.389,0,True
633,1,DealSeeker,mid,0.493,13,0.427,0,True
634,1,DealSeeker,mid,0.526,13,0.415,0,True
635,1,DealSeeker,premium,0.522,16,0.402,0,True
636,1,DealSeeker,mid,0.503,13,0.42,0,True
637,1,DealSeeker,luxury,0.509,16,0.395,0,True
638,1,DealSeeker,luxury,0.481,11,0.395,0,True
639,1,DealSeeker,mid,0.512,15,0.408,0,True
640,1,DealSeeker,mid,0.522,15,0.351,0,True
641,1,DealSeeker,luxury,0.513,11,0.357,0,True
642,1,DealSeeker,premium,0.517,16,0.385,0,True
643,1,DealSeeker,mid,0.481,13,0.394,0,True
644,1,DealSeeker,mid,0.51,13,0.337,0,True
645,1,DealSeeker,mid,0.494,13,0.352,0,True
646,1,DealSeeker,luxury,0.493,16,0.331,0,True
647,1,DealSeeker,premium,0.534,14,0.372,0,True
648,1,DealSeeker,mid,0.515,16,0.389,1,True
649,1,DealSeeker,luxury,0.527,12,0.387,0,True
650,1,DealSeeker,mid,0.531,13,0.341,0,True
651,1,DealSeeker,premium,0.494,11,0.342,0,True
652,1,DealSeeker,mid,0.507,11,0.355,0,True
653,1,DealSeeker,luxury,0.497,11,0.388,0,True
654,1,DealSeeker,mid,0.535,14,0.387,0,True
655,1,DealSeeker,luxury,0.518,13,0.334,0,True
656,1,DealSeeker,mid,0.515,14,0.344,0,True
657,1,DealSeeker,premium,0.533,16,0.39,0,True
658,1,DealSeeker,premium,0.487,14,0.384,0,True
659,1,DealSeeker,mid,0.485,14,0.354,0,True
660,1,DealSeeker,mid,0.493,11,0.335,0,True
661,1,DealSeeker,premium,0.481,16,0.33,0,True
662,1,DealSeeker,mid,0.538,16,0.403,0,True
663,1,DealSeeker,premium,0.53,15,0.377,0,True
664,1,DealSeeker,luxury,0.524,14,0.342,0,True
665,1,DealSeeker,mid,0.525,14,0.34,0,True
666,1,DealSeeker,premium,0.514,11,0.38,0,True
667,1,DealSeeker,mid,0.524,15,0.387,0,True
668,1,DealSeeker,mid,0.502,15,0.36,0,True
669,1,DealSeeker,premium,0.506,16,0.406,0,True
670,1,DealSeeker,premium,0.487,15,0.411,0,True
671,1,DealSeeker,luxury,0.485,15,0.37,0,True
672,1,DealSeeker,luxury,0.535,14,0.423,0,True
673,1,DealSeeker,premium,0.512,13,0.4,0,True
674,1,DealSeeker,mid,0.502,12,0.412,0,True
675,1,DealSeeker,premium,0.535,11,0.336,0,True
676,1,DealSeeker,premium,0.48,12,0.355,0,True
677,1,DealSeeker,premium,0.501,13,0.35,0,True
678,1,DealSeeker,premium,0.507,13,0.352,0,True
679,1,DealSeeker,luxury,0.488,14,0.426,0,True
680,1,DealSeeker,mid,0.483,12,0.357,0,True
681,1,DealSeeker,luxury,0.503,14,0.39,0,True
682,1,DealSeeker,premium,0.48,14,0.412,0,True
683,1,DealSeeker,luxury,0.538,16,0.411,0,True
684,1,DealSeeker,luxury,0.492,12,0.361,0,True
685,1,DealSeeker,premium,0.538,16,0.419,0,True
686,1,DealSeeker,premium,0.482,14,0.338,0,True
687,1,DealSeeker,premium,0.536,16,0.4,0,True
688,1,DealSeeker,premium,0.518,14,0.354,0,True
689,1,DealSeeker,mid,0.498,15,0.379,0,True
690,1,DealSeeker,luxury,0.515,14,0.358,0,True
691,1,DealSeeker,luxury,0.508,15,0.372,0,True
692,1,DealSeeker,premium,0.52,15,0.345,0,True
693,1,DealSeeker,premium,0.498,14,0.375,0,True
694,1,DealSeeker,premium,0.512,11,0.42,0,True
695,1,DealSeeker,premium,0.517,11,0.362,0,True
696,1,DealSeeker,mid,0.532,13,0.385,0,True
697,1,DealSeeker,luxury,0.515,13,0.389,0,True
698,1,DealSeeker,mid,0.518,12,0.395,1,True
699,1,DealSeeker,luxury,0.511,16,0.357,0,True
700,1,DealSeeker,premium,0.518,12,0.403,0,True
701,1,DealSeeker,luxury,0.526,12,0.349,0,True
702,1,DealSeeker,premium,0.48,12,0.335,0,True
703,1,DealSeeker,mid,0.514,12,0.384,0,True
704,1,DealSeeker,luxury,0.528,14,0.35,0,True
705,1,DealSeeker,premium,0.527,12,0.382,0,True
706,1,DealSeeker,premium,0.498,11,0.359,0,True
707,1,DealSeeker,luxury,0.52,13,0.36,0,True
708,1,DealSeeker,luxury,0.518,14,0.35,1,True
709,1,DealSeeker,mid,0.535,14,0.413,0,True
710,1,Explorer,premium,0.496,15,0.393,0,True
711,1,Explorer,premium,0.529,14,0.375,0,True
712,1,Explorer,premium,0.485,14,0.408,0,True
713,1,Explorer,premium,0.508,15,0.331,0,True
714,1,Explorer,mid,0.494,11,0.393,1,True
715,1,Explorer,premium,0.53,15,0.357,0,True
716,1,Explorer,mid,0.49,16,0.354,0,True
717,1,Explorer,luxury,0.507,13,0.352,0,True
718,1,Explorer,luxury,0.496,16,0.394,0,True
719,1,Explorer,premium,0.509,14,0.381,1,True
720,1,Explorer,mid,0.528,13,0.397,0,True
721,1,Explorer,premium,0.504,16,0.352,0,True
722,1,Explorer,luxury,0.484,13,0.356,0,True
723,1,Explorer,mid,0.491,13,0.362,0,True
724,1,Explorer,mid,0.521,16,0.429,1,True
725,1,Explorer,premium,0.484,11,0.365,0,True
726,1,Explorer,luxury,0.494,15,0.42,0,True
727,1,Explorer,premium,0.508,16,0.339,0,True
728,1,Explorer,mid,0.498,14,0.353,0,True
729,1,Explorer,premium,0.534,15,0.394,0,True
730,1,Explorer,mid,0.481,14,0.43,0,True
731,1,Explorer,premium,0.496,15,0.423,0,True
732,1,Explorer,mid,0.491,12,0.414,0,True
733,1,Explorer,premium,0.495,14,0.378,0,True
734,1,Explorer,mid,0.528,13,0.412,0,True
735,1,Explorer,mid,0.492,11,0.403,0,True
736,1,Explorer,luxury,0.494,14,0.342,0,True
737,1,Explorer,premium,0.499,16,0.346,0,True
738,1,Explorer,mid,0.507,15,0.428,0,True
739,1,Explorer,mid,0.505,13,0.369,0,True
740,1,Explorer,mid,0.509,15,0.416,0,True
741,1,Explorer,mid,0.51,11,0.352,0,True
742,1,Explorer,mid,0.493,15,0.343,0,True
743,1,Explorer,premium,0.5,11,0.362,0,True
744,1,Explorer,premium,0.528,13,0.408,0,True
745,1,Explorer,luxury,0.495,15,0.396,0,True
746,1,Explorer,premium,0.489,15,0.415,0,True
747,1,Explorer,luxury,0.519,16,0.386,1,True
748,1,Explorer,premium,0.528,14,0.361,1,True
749,1,Explorer,premium,0.519,13,0.37,0,True
750,1,Explorer,premium,0.481,16,0.392,0,True
751,1,Explorer,premium,0.507,15,0.342,0,True
752,1,Explorer,premium,0.494,15,0.422,0,True
753,1,Explorer,luxury,0.537,12,0.41,0,True
754,1,Explorer,premium,0.496,14,0.368,1,True
755,1,Explorer,mid,0.53,15,0.417,0,True
756,1,Explorer,premium,0.521,15,0.411,0,True
757,1,Explorer,mid,0.489,12,0.384,0,True
758,1,Explorer,luxury,0.533,11,0.415,0,True
759,1,Explorer,mid,0.513,16,0.373,1,True
760,1,Explorer,premium,0.5,14,0.335,0,True
761,1,Explorer,premium,0.508,14,0.339,0,True
762,1,Explorer,premium,0.519,11,0.339,0,True
763,1,Explorer,mid,0.513,11,0.356,0,True
764,1,Explorer,mid,0.529,15,0.373,0,True
765,1,Explorer,mid,0.49,11,0.412,0,True
766,1,Explorer,luxury,0.514,11,0.376,0,True
767,1,Explorer,mid,0.538,15,0.416,0,True
768,1,Explorer,mid,0.532,14,0.346,0,True
769,1,Explorer,premium,0.494,15,0.403,0,True
770,1,Explorer,mid,0.506,12,0.405,0,True
771,1,Explorer,mid,0.5,14,0.407,0,True
772,1,Explorer,mid,0.539,11,0.347,0,True
773,1,Explorer,luxury,0.532,13,0.374,0,True
774,1,Explorer,mid,0.531,11,0.381,0,True
775,1,Explorer,mid,0.507,12,0.384,0,True
776,1,Explorer,mid,0.48,12,0.366,0,True
777,1,Explorer,mid,0.484,11,0.408,0,True
778,1,Explorer,luxury,0.533,12,0.36,0,True
779,1,Explorer,premium,0.506,13,0.359,1,True
780,1,Explorer,premium,0.504,11,0.385,0,True
781,1,Explorer,luxury,0.54,14,0.357,0,True
782,1,Explorer,premium,0.48,16,0.345,0,True
783,1,Explorer,premium,0.507,11,0.353,0,True
784,1,Explorer,premium,0.532,11,0.411,1,True
785,1,Explorer,premium,0.522,13,0.377,0,True
786,1,Explorer,mid,0.491,13,0.398,0,True
787,1,Explorer,mid,0.517,16,0.348,0,True
788,1,Explorer,luxury,0.496,13,0.393,0,True
789,1,Explorer,luxury,0.537,16,0.352,0,True
790,1,Explorer,mid,0.533,14,0.345,0,True
791,1,Explorer,premium,0.488,14,0.366,0,True
792,1,Explorer,mid,0.511,11,0.411,0,True
793,1,Explorer,luxury,0.529,16,0.36,0,True
794,1,Explorer,luxury,0.496,15,0.353,0,True
795,1,Explorer,premium,0.511,12,0.406,0,True
796,1,Explorer,mid,0.513,11,0.418,0,True
797,1,Explorer,mid,0.489,13,0.396,1,True
798,1,Explorer,premium,0.494,13,0.331,0,True
799,1,Explorer,mid,0.496,12,0.332,0,True
800,1,Explorer,luxury,0.538,16,0.416,0,True
801,1,Explorer,mid,0.492,15,0.419,0,True
802,1,Explorer,mid,0.53,15,0.355,0,True
803,1,Explorer,mid,0.513,14,0.384,1,True
804,1,Explorer,mid,0.498,15,0.368,0,True
805,1,Explorer,mid,0.511,16,0.416,0,True
806,1,Explorer,premium,0.52,13,0.333,0,True
807,1,Explorer,premium,0.49,15,0.393,0,True
808,1,Explorer,premium,0.534,13,0.419,0,True
809,1,Explorer,luxury,0.48,14,0.359,0,True
810,1,Explorer,premium,0.521,12,0.344,1,True
811,1,Explorer,mid,0.536,11,0.411,0,True
812,1,Explorer,luxury,0.516,13,0.418,0,True
813,1,Explorer,luxury,0.528,13,0.398,0,True
814,1,Explorer,luxury,0.525,13,0.343,0,True
815,1,Explorer,premium,0.494,16,0.358,0,True
816,1,Explorer,mid,0.491,15,0.351,0,True
817,1,Explorer,mid,0.483,11,0.373,0,True
818,1,Explorer,premium,0.507,12,0.392,0,True
819,1,Explorer,premium,0.506,16,0.361,0,True
820,1,Explorer,mid,0.537,14,0.384,1,True
821,1,Explorer,mid,0.517,12,0.413,0,True
822,1,Explorer,mid,0.51,14,0.371,0,True
823,1,Explorer,mid,0.522,13,0.374,0,True
824,1,Explorer,premium,0.509,13,0.33,0,True
825,1,Explorer,mid,0.534,11,0.404,0,True
826,1,Explorer,premium,0.502,11,0.34,0,True
827,1,Explorer,mid,0.494,15,0.43,0,True
828,1,Explorer,premium,0.503,12,0.412,0,True
829,1,Explorer,mid,0.513,15,0.376,0,True
830,1,Explorer,mid,0.507,16,0.378,0,True
831,1,Explorer,mid,0.512,13,0.403,0,True
832,1,Explorer,mid,0.51,16,0.399,0,True
833,1,Explorer,premium,0.506,15,0.391,1,True
834,1,Explorer,luxury,0.523,16,0.367,0,True
835,1,Explorer,premium,0.52,13,0.372,0,True
836,1,Explorer,mid,0.511,14,0.379,1,True
837,1,Explorer,luxury,0.505,16,0.395,0,True
838,1,Explorer,premium,0.494,16,0.402,0,True
839,1,Explorer,premium,0.501,11,0.38,0,True
840,1,Explorer,luxury,0.523,11,0.392,0,True
841,1,Explorer,premium,0.527,14,0.424,0,True
842,1,Explorer,mid,0.528,16,0.406,0,True
843,1,Explorer,mid,0.505,13,0.391,0,True
844,1,Explorer,mid,0.527,16,0.334,0,True
845,1,Explorer,premium,0.527,16,0.338,0,True
846,1,Explorer,mid,0.514,16,0.362,1,True
847,1,Explorer,luxury,0.531,12,0.338,0,True
848,1,Explorer,mid,0.521,12,0.388,0,True
849,1,Explorer,premium,0.485,14,0.371,0,True
850,1,Explorer,mid,0.529,11,0.423,0,True
851,1,Explorer,premium,0.518,11,0.333,0,True
852,1,Explorer,mid,0.494,15,0.353,0,True
853,1,Explorer,premium,0.482,12,0.361,0,True
854,1,Explorer,premium,0.533,11,0.408,0,True
855,1,Explorer,luxury,0.5,14,0.427,0,True
856,1,Explorer,mid,0.481,14,0.397,0,True
857,1,Explorer,mid,0.529,12,0.38,0,True
858,1,Explorer,mid,0.531,15,0.397,0,True
859,1,Explorer,mid,0.503,12,0.419,0,True
860,1,Explorer,luxury,0.526,16,0.392,0,True
861,1,Explorer,mid,0.524,11,0.345,0,True
862,1,Explorer,mid,0.517,12,0.362,0,True
863,1,Explorer,mid,0.54,12,0.398,1,True
864,1,Explorer,premium,0.502,14,0.415,0,True
865,1,Explorer,premium,0.495,14,0.427,1,True
866,1,Explorer,premium,0.533,16,0.427,0,True
867,1,Explorer,mid,0.481,15,0.358,0,True
868,1,Explorer,mid,0.533,15,0.37,0,True
869,1,Explorer,mid,0.481,12,0.36,0,True
870,1,Explorer,luxury,0.488,16,0.376,0,True
871,1,Explorer,premium,0.534,16,0.366,0,True
872,1,Explorer,mid,0.5,12,0.356,0,True
873,1,Explorer,mid,0.493,13,0.344,0,True
874,1,Explorer,premium,0.53,12,0.39,0,True
875,1,Explorer,mid,0.528,12,0.394,0,True
876,1,Explorer,luxury,0.517,15,0.425,0,True
877,1,Explorer,premium,0.513,14,0.423,0,True
878,1,Explorer,mid,0.529,16,0.333,0,True
879,1,Explorer,mid,0.523,15,0.355,0,True
880,1,Explorer,premium,0.483,13,0.363,0,True
881,1,Explorer,mid,0.525,15,0.335,0,True
882,1,Explorer,premium,0.486,15,0.347,0,True
883,1,Explorer,mid,0.498,13,0.379,0,True
884,1,Explorer,mid,0.52,15,0.364,0,True
885,1,Explorer,luxury,0.531,14,0.363,0,True
886,1,Explorer,mid,0.495,11,0.392,1,True
887,1,Explorer,mid,0.511,15,0.344,0,True
888,1,Explorer,premium,0.499,16,0.415,0,True
889,1,Explorer,premium,0.52,11,0.369,1,True
890,1,Explorer,mid,0.483,12,0.339,0,True
891,1,Explorer,premium,0.519,15,0.366,0,True
892,1,Explorer,luxury,0.523,16,0.413,0,True
893,1,Explorer,mid,0.534,15,0.338,0,True
894,1,Explorer,mid,0.492,13,0.396,0,True
895,1,Explorer,luxury,0.507,12,0.404,0,True
896,1,Explorer,mid,0.528,15,0.424,0,True
897,2,HVT,mid,0.182,6,0.204,2,True
898,2,HVT,premium,0.169,8,0.231,2,True
899,2,HVT,premium,0.164,7,0.205,1,True
900,2,HVT,mid,0.18,9,0.176,1,True
901,2,HVT,mid,0.17,9,0.212,1,True
902,2,HVT,mid,0.173,8,0.267,2,True
903,2,HVT,premium,0.171,8,0.196,2,True
904,2,HVT,premium,0.186,7,0.204,1,True
905,2,HVT,premium,0.175,7,0.232,1,True
906,2,HVT,mid,0.158,7,0.261,2,True
907,2,HVT,premium,0.188,8,0.246,1,True
908,2,HVT,mid,0.194,7,0.174,2,True
909,2,HVT,mid,0.164,7,0.245,1,True
910,2,HVT,premium,0.187,7,0.229,1,True
911,2,HVT,premium,0.159,6,0.18,2,True
912,2,HVT,mid,0.175,7,0.174,1,True
913,2,HVT,mid,0.197,8,0.235,2,True
914,2,HVT,premium,0.189,7,0.268,1,True
915,2,HVT,mid,0.187,9,0.249,1,True
916,2,HVT,mid,0.167,9,0.259,2,True
917,2,HVT,premium,0.194,7,0.227,2,True
918,2,HVT,premium,0.184,8,0.267,1,True
919,2,HVT,luxury,0.196,6,0.238,1,True
920,2,HVT,premium,0.186,9,0.194,1,True
921,2,HVT,premium,0.168,9,0.207,2,True
922,2,HVT,luxury,0.155,9,0.174,2,True
923,2,HVT,luxury,0.186,6,0.239,1,True
924,2,HVT,mid,0.195,8,0.269,1,True
925,2,HVT,luxury,0.168,8,0.181,1,True
926,2,HVT,mid,0.197,8,0.207,2,True
927,2,HVT,premium,0.159,7,0.238,2,True
928,2,HVT,mid,0.199,9,0.229,1,True
929,2,HVT,premium,0.182,7,0.244,1,True
930,2,HVT,premium,0.176,9,0.266,1,True
931,2,HVT,premium,0.196,6,0.199,2,True
932,2,HVT,premium,0.208,8,0.196,2,True
933,2,HVT,mid,0.182,6,0.238,2,True
934,2,HVT,premium,0.168,8,0.202,2,True
935,2,HVT,luxury,0.157,7,0.259,1,True
936,2,HVT,mid,0.166,6,0.26,2,True
937,2,HVT,luxury,0.175,7,0.244,2,True
938,2,HVT,mid,0.155,8,0.241,2,True
939,2,HVT,premium,0.204,8,0.221,1,True
940,2,HVT,mid,0.186,7,0.266,2,True
941,2,HVT,mid,0.161,7,0.213,2,True
942,2,HVT,premium,0.196,6,0.227,2,True
943,2,HVT,mid,0.19,7,0.243,2,True
944,2,HVT,mid,0.177,8,0.229,2,True
945,2,HVT,mid,0.15,9,0.227,2,True
946,2,HVT,mid,0.153,7,0.215,2,True
947,2,HVT,premium,0.198,8,0.192,2,True
948,2,HVT,premium,0.169,6,0.207,2,True
949,2,HVT,luxury,0.185,8,0.242,2,True
950,2,HVT,mid,0.18,7,0.252,1,True
951,2,HVT,premium,0.165,7,0.237,1,True
952,2,HVT,premium,0.209,7,0.213,2,True
953,2,HVT,mid,0.193,6,0.199,1,True
954,2,HVT,luxury,0.191,8,0.175,2,True
955,2,HVT,luxury,0.203,6,0.259,1,True
956,2,HVT,premium,0.198,7,0.19,1,True
957,2,HVT,premium,0.15,9,0.191,1,True
958,2,HVT,mid,0.172,7,0.178,2,True
959,2,HVT,premium,0.2,9,0.264,2,True
960,2,HVT,premium,0.154,9,0.183,2,True
961,2,HVT,premium,0.153,8,0.23,1,True
962,2,HVT,premium,0.151,9,0.208,1,True
963,2,HVT,luxury,0.15,7,0.247,1,True
964,2,HVT,mid,0.171,9,0.239,1,True
965,2,HVT,mid,0.16,7,0.217,1,True
966,2,HVT,mid,0.187,8,0.261,2,True
967,2,HVT,mid,0.158,8,0.215,2,True
968,2,HVT,premium,0.194,6,0.226,2,True
969,2,HVT,premium,0.157,8,0.255,1,True
970,2,HVT,luxury,0.191,8,0.22,1,True
971,2,HVT,mid,0.182,7,0.211,2,True
972,2,HVT,premium,0.165,9,0.207,1,True
973,2,HVT,mid,0.172,7,0.245,1,True
974,2,HVT,premium,0.209,8,0.206,1,True
975,2,HVT,mid,0.195,8,0.262,2,True
976,2,HVT,mid,0.188,7,0.174,2,True
977,2,HVT,mid,0.186,8,0.244,2,True
978,2,HVT,mid,0.168,6,0.244,1,True
979,2,HVT,mid,0.183,7,0.237,2,True
980,2,HVT,luxury,0.201,7,0.264,2,True
981,2,HVT,mid,0.163,7,0.269,1,True
982,2,HVT,luxury,0.208,7,0.172,1,True
983,2,HVT,premium,0.154,8,0.195,2,True
984,2,HVT,mid,0.163,9,0.254,1,True
985,2,HVT,mid,0.17,8,0.219,2,True
986,2,HVT,mid,0.21,8,0.191,2,True
987,2,HVT,premium,0.161,7,0.257,1,True
988,2,HVT,premium,0.202,8,0.192,2,True
989,2,HVT,mid,0.197,7,0.269,2,True
990,2,HVT,mid,0.175,7,0.244,1,True
991,2,HVT,premium,0.194,7,0.173,2,True
992,2,HVT,luxury,0.18,6,0.243,2,True
993,2,HVT,premium,0.195,8,0.209,1,True
994,2,HVT,mid,0.202,7,0.186,1,True
995,2,HVT,premium,0.159,7,0.24,2,True
996,2,HVT,premium,0.208,6,0.212,1,True
997,2,HVT,premium,0.183,8,0.202,2,True
998,2,HVT,mid,0.159,6,0.227,1,True
999,2,HVT,mid,0.155,7,0.197,2,True
1000,2,HVT,luxury,0.157,8,0.199,1,True
1001,2,HVT,premium,0.199,9,0.194,1,True
1002,2,HVT,mid,0.19,8,0.215,2,True
1003,2,HVT,premium,0.208,7,0.248,1,True
1004,2,HVT,premium,0.197,7,0.224,2,True
1005,2,HVT,mid,0.151,9,0.177,1,True
1006,2,HVT,luxury,0.183,6,0.241,1,True
1007,2,HVT,mid,0.169,7,0.259,1,True
1008,2,HVT,luxury,0.164,9,0.201,2,True
1009,2,HVT,premium,0.183,8,0.198,1,True
1010,2,HVT,mid,0.155,8,0.189,2,True
1011,2,HVT,premium,0.156,6,0.198,2,True
1012,2,HVT,mid,0.16,6,0.226,1,True
1013,2,HVT,premium,0.203,8,0.17,2,True
1014,2,HVT,premium,0.152,7,0.173,2,True
1015,2,HVT,premium,0.173,7,0.226,2,True
1016,2,HVT,premium,0.15,8,0.259,1,True
1017,2,HVT,premium,0.193,9,0.261,1,True
1018,2,HVT,mid,0.199,9,0.263,2,True
1019,2,HVT,mid,0.163,7,0.217,1,True
1020,2,HVT,luxury,0.181,8,0.215,2,True
1021,2,HVT,premium,0.191,6,0.224,1,True
1022,2,HVT,mid,0.182,9,0.183,1,True
1023,2,HVT,premium,0.205,8,0.256,1,True
1024,2,HVT,mid,0.187,9,0.259,2,True
1025,2,HVT,premium,0.17,9,0.267,2,True
1026,2,HVT,mid,0.168,7,0.184,1,True
1027,2,HVT,premium,0.185,7,0.224,1,True
1028,2,HVT,premium,0.17,7,0.19,1,True
1029,2,HVT,premium,0.167,8,0.188,1,True
1030,2,HVT,mid,0.17,8,0.203,1,True
1031,2,HVT,premium,0.165,8,0.224,1,True
1032,2,HVT,mid,0.159,6,0.214,1,True
1033,2,HVT,luxury,0.184,7,0.266,2,True
1034,2,HVT,premium,0.182,8,0.268,1,True
1035,2,HVT,premium,0.193,9,0.242,1,True
1036,2,HVT,mid,0.197,6,0.226,2,True
1037,2,HVT,premium,0.177,8,0.176,2,True
1038,2,HVT,luxury,0.164,8,0.21,2,True
1039,2,HVT,mid,0.157,7,0.255,2,True
1040,2,HVT,premium,0.198,7,0.246,2,True
1041,2,HVT,premium,0.195,9,0.238,1,True
1042,2,HVT,luxury,0.172,7,0.184,1,True
1043,2,HVT,luxury,0.196,7,0.214,2,True
1044,2,HVT,premium,0.188,9,0.192,2,True
1045,2,HVT,mid,0.184,7,0.212,2,True
1046,2,HVT,premium,0.196,7,0.239,1,True
1047,2,HVT,mid,0.205,6,0.222,2,True
1048,2,HVT,premium,0.173,8,0.174,2,True
1049,2,HVT,mid,0.2,6,0.198,1,True
1050,2,HVT,premium,0.15,8,0.196,2,True
1051,2,HVT,mid,0.203,8,0.241,1,True
