user_id,cohort,tenure_days,acquisition_channel,city_tier,avg_booking_value,joined_week
672,HVT,213,organic,tier1,659.33,2
673,HVT,460,organic,resort,618.51,1
674,HVT,877,direct,tier1,605.39,4
675,HVT,361,organic,tier2,602.6,3
676,HVT,885,direct,tier2,571.27,1
677,HVT,346,direct,tier1,632.57,2
678,HVT,455,organic,tier1,654.05,1
679,HVT,665,direct,tier1,628.0,1
680,HVT,409,organic,tier2,639.04,3
681,HVT,613,organic,tier2,613.95,2
682,HVT,657,organic,resort,626.35,1
683,HVT,703,organic,tier2,598.07,1
684,HVT,673,direct,tier2,666.29,3
685,HVT,463,organic,tier2,587.19,2
686,HVT,238,organic,tier2,635.87,1
687,HVT,851,organic,tier2,594.21,4
688,HVT,594,organic,tier1,626.21,2
689,HVT,531,direct,resort,658.2,3
690,HVT,699,organic,tier1,651.68,2
691,HVT,480,direct,resort,581.21,3
692,HVT,752,direct,tier2,633.27,2
693,HVT,543,direct,tier2,610.14,3
694,HVT,560,organic,tier2,614.42,1
695,HVT,661,direct,tier1,615.25,2
696,HVT,692,direct,resort,620.95,4
697,HVT,235,direct,tier1,666.68,3
698,HVT,599,organic,tier1,599.84,2
699,HVT,262,organic,tier2,630.96,2
700,HVT,500,direct,tier1,613.26,2
701,HVT,352,direct,resort,646.2,1
702,HVT,312,organic,resort,608.45,4
703,HVT,572,direct,tier1,621.34,3
704,HVT,194,organic,tier1,570.33,1
705,HVT,821,direct,tier1,637.14,3
706,HVT,499,direct,tier1,606.49,3
707,HVT,351,direct,tier1,598.05,3
708,HVT,646,organic,resort,656.36,2
709,HVT,530,organic,tier2,642.73,2
710,HVT,593,direct,tier1,590.74,2
711,HVT,396,direct,tier1,580.74,1
712,HVT,564,organic,tier1,627.29,1
713,HVT,857,direct,tier1,573.33,1
714,HVT,606,organic,resort,580.78,3
715,HVT,665,direct,tier1,637.3,1
716,HVT,488,organic,tier1,634.07,3
717,HVT,817,direct,resort,650.69,1
718,HVT,703,direct,tier2,579.83,1
719,HVT,689,direct,tier1,645.48,2
720,HVT,546,organic,tier2,584.42,4
721,HVT,392,organic,tier2,591.75,1
722,HVT,867,direct,tier1,651.15,4
723,HVT,332,direct,tier1,640.11,1
724,HVT,442,direct,resort,666.32,3
725,HVT,450,organic,tier1,578.43,2
726,HVT,220,organic,tier2,647.82,3
727,HVT,616,direct,tier1,652.73,1
728,HVT,189,direct,tier1,601.06,4
729,HVT,816,organic,tier1,605.4,3
730,HVT,367,direct,resort,608.14,4
731,HVT,458,organic,resort,647.65,2
732,HVT,295,direct,tier1,665.62,2
733,HVT,286,organic,resort,647.89,4
734,HVT,365,organic,tier2,629.01,2
735,HVT,674,organic,tier1,656.33,4
736,HVT,227,direct,tier2,633.32,1
737,HVT,874,direct,tier2,619.89,1
738,HVT,623,direct,resort,602.75,4
739,HVT,332,direct,tier1,632.18,2
740,HVT,697,organic,resort,654.53,1
741,HVT,683,organic,tier1,601.28,3
742,HVT,231,direct,resort,608.44,2
743,HVT,260,organic,resort,647.79,4
744,HVT,270,organic,resort,599.81,4
745,HVT,849,direct,tier1,608.45,1
746,HVT,750,direct,tier1,646.85,3
747,HVT,700,direct,resort,662.53,3
748,HVT,235,direct,resort,601.39,4
749,HVT,852,organic,resort,579.83,2
750,HVT,182,organic,tier2,650.62,3
751,HVT,740,organic,tier1,573.09,2
752,HVT,684,direct,resort,579.14,2
753,HVT,372,direct,resort,589.88,2
754,HVT,526,direct,resort,573.16,1
755,HVT,641,organic,tier1,663.87,1
756,HVT,723,direct,resort,651.5,4
757,HVT,700,direct,tier1,640.79,2
758,HVT,286,organic,tier2,618.41,4
759,HVT,608,direct,tier2,607.9,3
760,HVT,481,organic,tier1,582.22,3
761,HVT,898,organic,tier1,588.42,3
762,HVT,883,organic,tier1,665.59,2
763,HVT,695,organic,tier1,643.79,4
764,HVT,776,organic,tier2,655.32,4
765,HVT,193,direct,tier1,606.22,1
766,HVT,866,direct,tier1,594.96,2
767,HVT,473,organic,tier1,651.56,3
768,HVT,388,direct,tier2,649.05,1
769,HVT,810,direct,resort,592.05,3
770,HVT,889,direct,resort,606.88,3
771,HVT,745,direct,tier1,642.09,2
772,HVT,815,organic,tier1,658.69,3
773,HVT,782,direct,tier1,597.65,2
774,HVT,879,direct,tier1,663.73,1
775,HVT,566,direct,resort,596.16,3
776,HVT,313,direct,tier2,569.12,4
777,HVT,338,direct,tier1,660.38,1
778,HVT,820,organic,resort,646.67,3
779,HVT,254,organic,tier1,663.19,1
780,HVT,697,direct,resort,622.26,4
781,HVT,274,organic,tier1,655.91,3
782,HVT,519,organic,tier2,590.16,4
783,HVT,754,direct,tier1,634.7,4
784,HVT,426,direct,tier1,636.05,3
785,HVT,570,direct,resort,593.93,3
786,HVT,205,organic,resort,616.7,3
787,HVT,847,direct,tier2,619.37,1
788,HVT,351,direct,tier1,589.4,2
789,HVT,881,organic,tier1,588.89,4
790,HVT,842,direct,tier1,570.91,3
791,HVT,218,direct,tier1,573.93,3
792,HVT,751,direct,tier1,658.64,4
793,HVT,577,organic,resort,611.38,1
794,HVT,578,direct,tier1,631.98,1
795,HVT,779,direct,tier1,603.93,1
796,HVT,476,organic,tier1,596.4,4
797,HVT,570,organic,tier1,615.43,2
798,HVT,319,organic,tier2,663.5,2
799,HVT,485,organic,tier1,623.29,2
800,HVT,306,direct,tier1,625.19,4
801,HVT,730,direct,tier2,589.33,3
802,HVT,396,organic,tier1,584.48,2
803,HVT,811,organic,tier1,579.89,1
804,HVT,742,organic,tier1,597.3,1
805,HVT,436,direct,tier1,640.31,4
806,HVT,518,organic,tier1,634.94,2
807,HVT,282,organic,tier1,657.56,3
808,HVT,677,organic,tier2,629.5,3
809,HVT,890,direct,tier2,648.43,4
810,HVT,352,direct,tier2,592.9,2
811,HVT,836,organic,tier2,651.63,2
812,HVT,875,organic,resort,614.33,3
813,HVT,492,organic,tier1,585.94,1
814,HVT,467,direct,tier1,594.59,1
815,HVT,257,direct,tier1,648.91,4
816,HVT,784,direct,tier1,623.1,4
817,HVT,849,direct,tier2,607.37,3
818,HVT,317,organic,tier1,607.79,1
819,HVT,858,direct,tier1,643.43,2
820,HVT,636,direct,tier1,624.56,2
821,HVT,675,organic,tier1,590.2,4
822,HVT,417,direct,tier2,605.09,1
823,HVT,864,direct,tier2,606.93,4
824,HVT,227,direct,tier2,578.77,3
825,HVT,449,direct,resort,633.2,3
826,HVT,781,direct,tier2,605.77,2
827,HVT,708,organic,tier2,649.37,3
828,HVT,678,organic,tier1,618.18,2
829,HVT,630,direct,tier1,576.18,3
830,HVT,396,direct,tier1,584.12,1
831,HVT,856,direct,resort,648.77,1
832,HVT,673,organic,resort,589.39,2
833,HVT,842,organic,tier1,592.65,2
834,HVT,767,direct,tier1,630.81,1
835,HVT,766,direct,tier1,585.01,2
836,HVT,709,organic,tier1,655.43,3
837,HVT,267,direct,resort,628.53,4
838,HVT,673,direct,tier1,650.67,2
839,HVT,776,direct,tier2,585.14,3
840,HVT,644,direct,tier1,605.96,2
841,HVT,291,direct,tier1,620.25,4
842,HVT,333,direct,tier1,615.61,1
843,HVT,724,direct,tier1,616.24,2
844,HVT,797,direct,resort,620.18,3
845,HVT,224,organic,tier1,661.35,4
846,HVT,570,organic,tier1,610.63,3
847,HVT,668,direct,tier1,596.57,4
848,HVT,443,direct,tier1,638.68,1
849,HVT,771,direct,tier1,605.64,2
850,HVT,884,organic,resort,604.38,2
851,HVT,616,organic,tier2,653.1,4
852,HVT,758,organic,tier2,666.63,4
853,HVT,388,organic,resort,586.23,4
854,HVT,439,organic,tier2,645.11,4
855,HVT,321,direct,tier1,612.72,2
856,HVT,282,direct,resort,646.29,1
857,HVT,344,organic,tier1,648.1,2
858,HVT,662,organic,tier1,574.9,2
859,HVT,559,direct,tier1,640.2,4
860,HVT,808,organic,tier1,662.07,2
861,HVT,835,organic,resort,569.62,3
862,HVT,379,direct,tier1,629.39,1
863,HVT,548,direct,tier1,665.03,1
864,HVT,462,organic,tier2,634.78,4
865,HVT,780,direct,tier1,641.43,1
866,HVT,272,organic,tier2,602.92,3
867,HVT,411,direct,resort,660.49,1
868,HVT,447,direct,resort,618.62,1
869,HVT,695,organic,tier2,662.2,3
870,HVT,730,organic,resort,664.08,4
871,HVT,429,organic,resort,635.96,1
872,HVT,673,direct,tier2,575.24,2
873,HVT,873,direct,tier2,609.34,3
874,HVT,708,direct,tier2,593.11,1
875,HVT,588,organic,tier1,623.39,2
876,HVT,667,organic,tier2,590.17,3
877,HVT,367,direct,resort,641.45,2
878,HVT,427,organic,tier1,591.22,2
879,HVT,813,organic,tier1,645.58,1
880,HVT,260,organic,tier1,644.13,1
881,HVT,673,organic,tier2,617.24,3
882,HVT,682,direct,tier2,607.9,2
883,HVT,235,organic,resort,661.47,1
884,HVT,694,organic,resort,653.64,2
885,HVT,648,direct,resort,599.77,1
886,HVT,192,direct,resort,626.01,3
887,HVT,550,organic,tier1,622.8,2
888,HVT,455,organic,tier2,604.74,4
889,HVT,614,direct,resort,637.85,3
890,HVT,553,organic,tier2,613.13,2
891,HVT,769,direct,tier1,639.83,2
892,HVT,748,organic,resort,587.95,2
893,HVT,664,direct,tier1,610.24,2
894,HVT,825,organic,resort,598.23,1
895,HVT,587,direct,tier1,574.5,3
896,HVT,667,direct,resort,642.19,3
897,HVT,549,organic,tier2,602.59,4
898,HVT,304,organic,tier1,625.6,2
899,HVT,471,organic,tier2,635.13,4
900,HVT,637,direct,resort,629.24,4
901,HVT,826,direct,tier1,631.9,3
902,HVT,611,organic,tier1,576.38,3
903,HVT,413,organic,tier2,633.13,3
904,HVT,799,organic,tier2,656.33,3
905,HVT,781,organic,resort,585.1,1
906,HVT,308,direct,tier2,661.55,1
907,HVT,395,direct,resort,578.75,1
908,HVT,664,direct,tier1,644.79,1
909,HVT,286,organic,tier1,576.9,4
910,HVT,496,direct,tier1,641.49,4
911,HVT,821,direct,tier1,620.64,2
912,HVT,209,direct,tier2,653.63,3
913,HVT,667,organic,tier2,622.8,2
914,HVT,894,direct,resort,630.96,4
915,HVT,716,organic,tier2,616.19,2
916,HVT,271,organic,tier2,604.73,3
917,HVT,339,organic,tier1,568.57,2
918,HVT,532,organic,resort,621.47,4
919,HVT,668,organic,tier1,644.29,3
920,HVT,791,direct,tier1,622.77,2
921,HVT,601,organic,resort,593.27,4
922,HVT,567,direct,tier2,576.39,2
923,HVT,709,organic,tier2,632.68,3
924,HVT,602,direct,tier1,586.6,3
925,HVT,293,organic,resort,595.47,4
926,HVT,372,organic,tier1,583.6,1
927,HVT,370,direct,tier2,595.18,4
928,HVT,188,direct,tier1,583.46,4
929,HVT,402,organic,resort,599.37,4
930,HVT,560,organic,tier1,601.21,2
931,HVT,237,organic,resort,575.62,4
932,HVT,365,direct,tier2,649.37,1
933,HVT,304,direct,resort,644.82,4
934,HVT,433,direct,tier1,614.13,1
935,HVT,713,direct,resort,607.04,3
936,HVT,510,direct,tier1,642.2,1
937,HVT,439,organic,tier2,588.21,1
938,HVT,862,direct,tier1,591.89,4
939,HVT,512,direct,tier1,647.11,1
940,HVT,585,direct,tier1,664.36,4
941,HVT,884,direct,tier2,644.78,2
942,HVT,341,organic,tier1,636.39,3
943,HVT,820,direct,tier1,603.71,2
944,HVT,898,direct,tier1,616.8,3
945,HVT,751,organic,resort,641.06,1
946,HVT,885,organic,tier2,640.19,3
947,HVT,220,organic,resort,623.84,4
948,HVT,374,direct,tier2,600.57,4
949,HVT,461,direct,tier1,621.08,4
950,HVT,482,organic,tier2,613.46,4
951,HVT,369,direct,tier2,645.29,2
952,HVT,508,direct,resort,587.33,4
953,HVT,744,direct,tier2,600.46,3
954,HVT,293,direct,tier1,572.89,2
955,HVT,362,direct,tier1,579.15,2
956,HVT,281,direct,resort,633.62,3
957,HVT,230,organic,tier1,628.48,1
958,HVT,193,direct,resort,660.36,1
959,HVT,659,direct,tier2,623.74,4
960,HVT,557,direct,tier2,620.87,1
961,HVT,491,direct,tier1,663.54,1
962,HVT,283,direct,resort,587.29,2
963,HVT,763,direct,resort,642.34,3
964,HVT,870,organic,resort,655.85,2
965,HVT,364,organic,tier2,633.58,4
966,HVT,540,organic,tier2,652.1,4
967,HVT,828,organic,tier2,628.72,2
968,HVT,564,organic,tier2,663.65,4
969,HVT,586,direct,tier1,665.75,1
970,HVT,710,direct,tier2,569.21,2
971,HVT,399,organic,tier1,644.85,3
972,HVT,746,direct,tier1,572.29,3
973,HVT,339,direct,tier2,604.86,2
974,HVT,418,organic,tier2,577.65,4
975,HVT,762,direct,tier1,640.11,4
976,HVT,357,organic,tier1,627.42,3
977,HVT,218,organic,tier1,645.7,3
978,HVT,536,organic,resort,660.54,1
979,HVT,412,direct,resort,573.91,1
980,HVT,506,direct,tier2,618.24,2
981,HVT,336,direct,resort,664.58,1
982,HVT,407,organic,tier2,646.32,2
983,HVT,315,organic,tier1,615.61,1
984,HVT,741,organic,tier2,576.97,4
985,HVT,894,direct,tier1,616.11,2
986,HVT,679,organic,tier1,624.05,2
987,HVT,428,direct,tier2,645.37,3
988,HVT,881,direct,tier1,634.98,4
989,HVT,554,organic,tier1,600.27,1
990,HVT,492,direct,tier2,629.49,4
991,HVT,818,direct,resort,573.0,2
992,HVT,384,organic,tier1,643.48,1
993,HVT,295,direct,tier1,662.39,2
994,HVT,474,direct,tier2,637.16,1
995,HVT,492,organic,resort,570.81,2
996,HVT,730,direct,tier1,622.59,3
997,HVT,741,organic,tier1,637.29,1
998,HVT,565,direct,tier2,585.4,3
999,HVT,385,organic,tier1,614.54,1
1000,HVT,248,organic,tier2,634.12,3
1001,HVT,290,direct,tier2,654.33,4
1002,HVT,416,organic,tier1,657.93,4
1003,HVT,791,direct,tier1,588.22,4
1004,HVT,754,direct,tier1,593.02,3
1005,HVT,521,organic,resort,642.17,1
1006,HVT,535,organic,tier2,630.38,2
1007,HVT,693,organic,tier1,630.44,4
1008,HVT,210,organic,tier1,583.56,4
1009,HVT,852,direct,tier1,640.73,2
1010,HVT,607,direct,tier1,610.73,3
1011,HVT,799,organic,resort,622.18,2
1012,HVT,848,direct,tier1,653.85,3
1013,HVT,885,direct,resort,667.01,2
1014,HVT,851,direct,tier2,575.27,1
1015,HVT,368,organic,tier1,640.45,3
1016,HVT,603,organic,tier2,612.36,3
1017,HVT,335,direct,tier1,581.57,1
1018,HVT,806,organic,tier1,627.53,2
1019,HVT,883,direct,tier2,576.42,4
1020,HVT,317,organic,tier2,586.75,4
1021,HVT,683,organic,tier1,584.76,2
1022,HVT,213,organic,tier1,660.07,4
1023,HVT,407,direct,tier1,575.1,4
1024,HVT,811,organic,tier2,654.27,2
1025,HVT,617,organic,tier1,628.67,4
1026,HVT,500,organic,tier1,620.04,4
1027,HVT,647,direct,tier1,619.85,4
1028,HVT,220,organic,tier1,587.33,4
1029,HVT,587,organic,tier2,614.18,4
1030,HVT,481,direct,tier1,614.4,4
1031,HVT,272,direct,tier1,645.56,2
1032,HVT,582,organic,tier2,613.14,2
1033,HVT,644,direct,resort,577.48,3
1034,HVT,888,direct,tier1,577.58,4
1035,HVT,829,organic,tier1,620.36,4
1036,HVT,703,direct,resort,622.98,1
1037,HVT,354,organic,tier1,584.59,2
1038,HVT,363,direct,resort,599.02,4
1039,HVT,475,direct,tier1,657.41,2
1040,HVT,183,organic,tier1,613.91,4
1041,HVT,736,direct,resort,592.08,4
1042,HVT,644,organic,resort,576.41,1
1043,HVT,430,organic,tier1,573.4,2
1044,HVT,236,organic,tier1,582.93,1
1045,HVT,863,organic,tier2,659.57,1
1046,HVT,291,organic,tier1,584.51,3
1047,HVT,805,direct,resort,642.65,3
1048,HVT,216,direct,tier2,600.48,4
1049,HVT,249,organic,tier1,597.52,2
1050,HVT,304,organic,tier2,620.67,2
1051,HVT,892,direct,tier1,579.37,1
1052,HVT,675,organic,resort,628.76,3
1053,HVT,445,organic,tier1,629.3,4
1054,HVT,712,organic,resort,648.45,2
1055,HVT,477,direct,tier1,580.25,4
1056,HVT,820,direct,tier1,647.62,4
1057,HVT,603,direct,tier2,603.13,2
1058,HVT,191,direct,tier2,593.72,1
1059,HVT,495,organic,tier2,644.4,1
1060,HVT,882,organic,tier2,607.72,1
1061,HVT,359,direct,tier2,651.01,4
1062,HVT,665,direct,tier1,616.17,4
1063,HVT,729,organic,resort,646.08,4
1064,HVT,237,organic,tier2,623.46,1
1065,HVT,393,organic,tier2,575.11,2
1066,HVT,467,direct,tier2,665.82,2
1067,HVT,764,organic,tier1,627.41,3
1068,HVT,502,direct,tier2,609.48,4
1069,HVT,423,organic,resort,650.58,3
1070,HVT,401,organic,tier1,579.66,1
1071,HVT,386,direct,resort,618.59,4
1072,HVT,692,direct,tier1,602.19,4
1073,HVT,716,organic,tier2,582.73,1
1074,HVT,708,direct,tier1,640.21,4
1075,HVT,576,direct,tier1,599.31,1
1076,HVT,883,direct,tier2,614.72,1
1077,HVT,285,organic,tier1,625.67,3
1078,HVT,834,direct,tier2,588.39,3
1079,HVT,463,organic,resort,634.92,3
1080,HVT,332,direct,tier2,579.88,1
1081,HVT,391,organic,tier2,595.36,3
1082,HVT,767,direct,tier1,575.6,3
1083,HVT,733,organic,tier1,581.42,4
1084,HVT,871,direct,tier1,606.49,1
1085,HVT,616,organic,tier1,638.24,4
1086,HVT,811,organic,tier2,601.42,2
1087,HVT,866,direct,resort,624.7,1
1088,HVT,895,organic,tier1,613.61,4
1089,HVT,661,direct,tier1,582.77,3
1090,HVT,552,organic,tier1,637.74,3
1091,HVT,512,organic,resort,571.55,4
1092,HVT,295,organic,resort,614.17,2
1093,HVT,469,organic,tier1,618.79,4
1094,HVT,289,organic,tier1,646.92,4
1095,HVT,590,organic,tier1,629.95,2
1096,HVT,673,organic,tier1,602.25,4
1097,HVT,625,organic,tier1,585.67,1
1098,HVT,767,organic,tier1,627.11,4
1099,HVT,513,direct,resort,585.98,4
1100,HVT,251,direct,resort,600.93,1
1101,HVT,272,direct,tier1,656.29,1
1102,HVT,330,direct,resort,621.09,4
1103,HVT,810,organic,tier1,588.9,3
1104,HVT,486,organic,resort,639.54,3
1105,HVT,271,direct,resort,652.37,3
1106,HVT,243,organic,tier1,568.64,3
1107,HVT,292,organic,tier1,591.82,4
1108,HVT,820,organic,resort,608.71,4
1109,HVT,738,direct,tier1,615.52,2
1110,HVT,748,organic,tier2,651.62,2
1111,HVT,475,direct,tier1,569.71,1
1112,HVT,327,organic,resort,664.97,2
1113,HVT,266,direct,resort,653.61,4
1114,HVT,818,direct,resort,618.93,4
1115,HVT,573,organic,tier1,586.93,1
1116,HVT,771,organic,tier1,638.98,3
1117,HVT,600,organic,tier1,665.29,4
1118,HVT,557,direct,resort,663.66,1
1119,HVT,325,organic,resort,619.68,1
1120,HVT,431,organic,tier1,636.2,3
1121,HVT,807,direct,tier2,621.46,1
1122,HVT,660,organic,resort,625.31,3
1123,HVT,611,organic,tier2,597.16,1
1124,HVT,891,organic,tier2,574.63,4
1125,HVT,772,direct,tier1,633.46,3
1126,HVT,819,direct,tier2,616.49,2
1127,HVT,697,direct,tier2,593.48,3
1128,HVT,461,organic,tier1,641.87,2
1129,HVT,785,direct,resort,605.12,2
1130,HVT,447,direct,resort,586.44,1
1131,HVT,531,direct,tier1,627.45,2
1132,HVT,687,organic,resort,592.09,4
1133,HVT,832,direct,tier1,625.69,3
1134,HVT,235,organic,tier1,573.75,4
1135,HVT,588,organic,tier2,615.65,2
1136,HVT,568,organic,resort,594.53,4
1137,HVT,192,organic,resort,606.33,3
1138,HVT,722,direct,tier1,659.3,3
1139,HVT,622,organic,tier2,595.29,1
1140,HVT,441,organic,resort,645.01,2
1141,HVT,868,direct,tier2,635.57,2
1142,HVT,500,direct,tier1,650.8,1
1143,HVT,601,direct,tier1,636.34,3
1144,HVT,404,organic,tier2,587.65,1
1145,HVT,814,direct,tier1,661.36,2
1146,HVT,793,direct,tier1,577.1,2
1147,HVT,564,direct,tier1,637.35,3
1148,HVT,481,organic,tier1,631.72,3
1149,HVT,617,organic,tier2,584.58,1
1150,HVT,463,direct,resort,606.98,1
1151,HVT,444,organic,tier1,612.12,4
1152,HVT,385,organic,tier1,632.39,1
1153,HVT,327,organic,tier1,629.27,1
1154,HVT,632,organic,tier1,572.01,1
1155,HVT,765,organic,resort,570.42,4
1156,HVT,332,direct,tier1,634.28,3
1157,HVT,335,organic,resort,625.38,4
1158,HVT,669,organic,resort,652.02,1
1159,HVT,733,direct,tier1,606.57,4
1160,HVT,304,organic,tier2,635.98,4
1161,HVT,236,direct,tier2,621.42,3
1162,HVT,262,organic,tier2,632.61,2
1163,HVT,747,direct,resort,633.89,3
1164,HVT,892,organic,tier1,630.92,3
1165,HVT,678,direct,resort,641.27,2
1166,HVT,216,direct,tier1,639.73,2
1167,HVT,680,organic,tier1,646.95,3
1168,HVT,691,organic,tier1,572.22,1
1169,HVT,525,direct,resort,580.25,4
1170,HVT,874,direct,tier1,660.01,1
1171,HVT,324,organic,tier1,615.15,1
1172,HVT,428,direct,tier1,585.59,1
1173,HVT,494,direct,resort,629.0,1
1174,HVT,288,direct,resort,627.39,2
1175,HVT,244,direct,resort,601.92,4
1176,HVT,512,direct,tier1,600.36,2
1177,HVT,226,direct,tier2,574.81,3
1178,HVT,324,organic,tier1,637.41,2
1179,HVT,629,direct,tier1,581.75,4
1180,HVT,341,direct,resort,576.54,1
1181,HVT,363,direct,tier2,609.72,4
1182,HVT,888,direct,tier1,582.71,3
1183,HVT,715,organic,resort,592.22,2
1184,HVT,805,direct,tier1,639.48,1
1185,HVT,822,organic,tier2,609.97,2
1186,HVT,376,direct,tier1,629.76,2
1187,HVT,655,direct,tier2,573.81,1
1188,HVT,332,organic,resort,585.99,1
1189,HVT,235,organic,tier2,589.28,3
1190,HVT,522,organic,tier1,578.89,1
1191,HVT,730,direct,tier1,646.23,4
1192,HVT,707,direct,tier1,657.07,4
1193,HVT,786,organic,resort,588.21,3
1194,HVT,415,direct,tier2,591.08,2
1195,HVT,602,direct,resort,656.7,1
1196,HVT,662,organic,tier1,656.61,2
1197,HVT,401,organic,tier1,606.86,2
1198,HVT,648,direct,tier2,665.02,2
1199,HVT,523,direct,tier1,637.01,1
1200,HVT,467,direct,tier1,652.77,4
1201,HVT,608,direct,tier2,590.3,3
1202,HVT,798,direct,tier1,625.72,2
1203,HVT,268,organic,resort,653.81,2
1204,HVT,785,organic,resort,596.16,4
1205,HVT,432,direct,tier2,611.5,2
1206,HVT,785,direct,tier1,609.87,1
1207,HVT,221,organic,tier1,610.65,4
1208,HVT,670,direct,resort,617.53,1
1209,HVT,751,direct,resort,662.49,2
1210,HVT,547,organic,tier1,632.6,1
1211,HVT,196,organic,tier2,584.56,4
1212,HVT,764,direct,resort,614.42,2
1213,HVT,900,organic,tier1,646.66,3
1214,HVT,821,organic,tier1,653.63,1
1215,HVT,574,organic,tier1,597.89,3
1216,HVT,894,direct,tier1,629.91,3
1217,HVT,236,organic,tier1,579.53,3
1218,HVT,656,direct,tier2,604.79,1
1219,HVT,754,direct,tier1,665.59,2
1220,HVT,732,direct,resort,641.47,2
1221,HVT,410,organic,tier2,657.35,4
1222,HVT,463,direct,tier1,605.42,4
1223,HVT,677,direct,resort,638.75,3
1224,HVT,642,organic,tier1,587.18,4
1225,HVT,269,direct,resort,657.35,3
1226,HVT,258,direct,tier1,595.85,2
1227,HVT,688,direct,tier1,620.05,1
1228,HVT,480,organic,tier1,615.42,4
1229,HVT,634,direct,tier2,587.25,1
1230,HVT,417,organic,resort,625.78,3
1231,HVT,677,organic,resort,598.63,2
1232,HVT,493,direct,tier2,590.98,3
1233,HVT,475,direct,tier1,603.48,4
1234,HVT,350,direct,tier2,586.58,2
1235,HVT,889,direct,tier1,592.08,1
1236,HVT,504,direct,resort,594.31,2
1237,HVT,390,direct,tier2,665.27,2
1238,HVT,561,organic,tier1,621.33,1
1239,HVT,205,organic,resort,644.55,4
1240,HVT,507,direct,tier1,664.49,3
1241,HVT,842,organic,resort,657.15,2
1242,HVT,758,organic,tier2,636.7,4
1243,HVT,221,direct,tier1,599.02,4
1244,HVT,812,direct,resort,603.9,3
1245,HVT,236,direct,tier1,645.81,3
1246,HVT,380,direct,tier1,621.8,4
1247,HVT,873,direct,resort,587.79,3
1248,HVT,797,direct,tier2,607.87,4
1249,HVT,558,organic,tier2,569.77,3
1250,HVT,539,organic,resort,655.01,1
1251,HVT,400,organic,resort,648.03,3
1252,HVT,347,organic,resort,582.36,1
1253,HVT,327,direct,tier2,615.49,3
1254,HVT,247,organic,tier1,569.21,3
1255,HVT,604,direct,resort,638.79,2
1256,HVT,384,direct,resort,597.18,4
