attempt_id,view_id,user_id,checkout_price,price_delta_pct,abandoned,abandonment_reason,week_number
ATT0000399,VEW0011088,USR003408,2845.47,0.0062,False,,7
ATT0000400,VEW0000436,USR001608,2986.12,0.0062,False,,4
ATT0000401,VEW0000412,USR002734,9567.41,0.0157,False,,22
ATT0000402,VEW0010860,USR003265,25078.43,0.0041,True,timeout,13
ATT0000403,VEW0004703,USR003169,7003.72,0.0154,False,,13
ATT0000404,VEW0003599,USR001999,3341.97,0.0009,False,,7
ATT0000405,VEW0014177,USR002736,8970.92,-0.0048,False,,11
ATT0000406,VEW0010534,USR000901,4309.97,0.0037,False,,25
ATT0000407,VEW0011554,USR001476,18523.15,0.005,False,,17
ATT0000408,VEW0002632,USR003693,4081.78,0.0044,False,,7
ATT0000409,VEW0013273,USR000609,3033.23,0.0143,True,,15
ATT0000410,VEW0009871,USR000935,3913.93,0.0069,False,,3
ATT0000411,VEW0013191,USR002838,5694.54,0.0167,False,,7
ATT0000412,VEW0005743,USR003761,24503.36,0.0054,False,,14
ATT0000413,VEW0004987,USR002615,11353.27,-0.0033,False,,8
ATT0000414,VEW0010566,USR001064,5693.71,0.2368,True,price_shock,18
ATT0000415,VEW0010557,USR002037,21237.84,0.0161,False,,23
ATT0000416,VEW0006126,USR003280,18410.94,-0.0083,False,,21
ATT0000417,VEW0012441,USR000503,5097.74,-0.0065,False,,15
ATT0000418,VEW0012422,USR002810,4904.29,-0.0081,True,,2
ATT0000419,VEW0000575,USR002552,5354.89,0.0027,False,,2
ATT0000420,VEW0005468,USR001943,8535.09,0.006,False,,3
ATT0000421,VEW0012990,USR001958,14000.8,0.2226,True,price_shock,24
ATT0000422,VEW0003461,USR002201,14510.07,0.0055,False,,9
ATT0000423,VEW0004615,USR001084,2006.57,0.2712,True,price_shock,20
ATT0000424,VEW0014588,USR000664,24283.71,0.0132,True,,5
ATT0000425,VEW0001722,USR002987,9646.14,0.0149,True,,17
ATT0000426,VEW0014672,USR003466,5089.0,0.0105,False,,9
ATT0000427,VEW0001010,USR002958,4533.02,0.2816,True,price_shock,18
ATT0000428,VEW0003661,USR000314,4910.92,-0.0035,False,,10
ATT0000429,VEW0011051,USR000602,13233.28,0.3301,True,price_shock,25
ATT0000430,VEW0000422,USR002132,2974.23,0.0002,False,,5
ATT0000431,VEW0013772,USR003164,5002.55,0.0007,True,timeout,8
ATT0000432,VEW0010771,USR002514,11003.25,0.3391,True,price_shock,21
ATT0000433,VEW0009506,USR002175,4173.29,0.3468,True,price_shock,23
ATT0000434,VEW0009775,USR003707,23042.49,0.0169,False,,26
ATT0000435,VEW0010210,USR001374,21515.1,0.0199,False,,25
ATT0000436,VEW0003472,USR003943,1553.83,0.0161,False,,11
ATT0000437,VEW0007627,USR002775,3600.41,0.3116,False,,24
ATT0000438,VEW0013890,USR002762,14803.27,-0.0012,False,,15
ATT0000439,VEW0012254,USR003846,29338.66,0.0186,False,,4
ATT0000440,VEW0003144,USR001955,2358.08,0.0163,True,,8
ATT0000441,VEW0007179,USR000741,4148.11,0.2513,False,,20
ATT0000442,VEW0000652,USR001120,8985.72,0.2836,True,price_shock,21
ATT0000443,VEW0000054,USR003569,6108.72,-0.0079,False,,23
ATT0000444,VEW0004779,USR000912,28401.08,0.0186,True,,1
ATT0000445,VEW0001294,USR000449,7919.12,0.0072,False,,9
ATT0000446,VEW0003034,USR003433,3391.66,-0.0026,True,,13
ATT0000447,VEW0012209,USR001193,14324.68,-0.0012,False,,26
ATT0000448,VEW0010546,USR003372,11627.51,0.0194,False,,2
ATT0000449,VEW0007759,USR000932,23135.32,0.0085,True,,21
ATT0000450,VEW0008485,USR000362,7628.08,0.2747,True,price_shock,23
ATT0000451,VEW0004535,USR003384,19688.21,0.005,False,,7
ATT0000452,VEW0001033,USR001674,7114.65,0.2328,True,price_shock,23
ATT0000453,VEW0014381,USR003190,4240.52,-0.0077,True,,15
ATT0000454,VEW0007171,USR002024,35193.24,0.0078,False,,14
ATT0000455,VEW0006181,USR003111,7656.84,0.0054,False,,15
ATT0000456,VEW0011679,USR001212,17679.78,0.0008,False,,17
ATT0000457,VEW0007632,USR002740,4240.81,0.007,False,,5
ATT0000458,VEW0007225,USR002714,20516.57,-0.0078,False,,25
ATT0000459,VEW0011716,USR000738,4047.53,0.3427,True,price_shock,22
ATT0000460,VEW0007419,USR001881,6240.05,-0.0012,False,,13
ATT0000461,VEW0007213,USR003107,3908.19,-0.0078,False,,13
ATT0000462,VEW0010154,USR002746,3961.05,-0.0049,False,,5
ATT0000463,VEW0013212,USR003465,4278.83,-0.0071,False,,10
ATT0000464,VEW0004620,USR002427,10139.76,-0.0046,False,,18
ATT0000465,VEW0001916,USR000129,5444.09,0.0025,False,,9
ATT0000466,VEW0002937,USR003868,26321.22,0.0121,False,,5
ATT0000467,VEW0000789,USR003987,10843.77,-0.0018,True,,26
ATT0000468,VEW0008697,USR002883,7508.88,0.0031,True,timeout,3
ATT0000469,VEW0009405,USR002506,12571.98,0.0179,False,,6
ATT0000470,VEW0004795,USR001147,23615.44,-0.0011,False,,8
ATT0000471,VEW0005700,USR002122,31307.9,0.0138,False,,15
ATT0000472,VEW0004454,USR002997,10351.52,0.2405,True,price_shock,26
ATT0000473,VEW0001272,USR001051,3942.62,-0.0047,False,,3
ATT0000474,VEW0005373,USR000505,3010.0,0.0037,False,,13
ATT0000475,VEW0006524,USR003655,27409.94,-0.003,True,,17
ATT0000476,VEW0013822,USR003883,6853.44,0.0171,True,timeout,12
ATT0000477,VEW0000387,USR002248,15732.54,-0.0085,False,,11
ATT0000478,VEW0009450,USR000477,3030.83,0.0079,False,,11
ATT0000479,VEW0003111,USR002993,9275.49,0.2985,True,price_shock,25
ATT0000480,VEW0011744,USR003613,28145.12,-0.008,True,,16
ATT0000481,VEW0009971,USR003996,2879.64,0.012,False,,3
ATT0000482,VEW0002547,USR003000,5077.71,0.281,False,,17
ATT0000483,VEW0005453,USR003719,2748.38,0.0117,False,,14
ATT0000484,VEW0008634,USR000622,5451.02,0.3275,True,price_shock,22
ATT0000485,VEW0005804,USR000145,4796.54,-0.0003,True,timeout,11
ATT0000486,VEW0004678,USR000320,28788.14,0.0045,True,,7
ATT0000487,VEW0014189,USR000164,18168.19,-0.0022,True,,18
ATT0000488,VEW0003408,USR002841,9705.38,-0.004,False,,1
ATT0000489,VEW0003389,USR002968,7749.42,-0.01,False,,24
ATT0000490,VEW0012301,USR002669,2205.1,0.0189,True,,15
ATT0000491,VEW0013790,USR001359,8427.77,0.0032,False,,3
ATT0000492,VEW0011085,USR001315,14014.63,-0.0096,False,,6
ATT0000493,VEW0005351,USR001868,7386.77,0.2212,True,price_shock,16
ATT0000494,VEW0005491,USR002847,8691.21,-0.0013,False,,8
ATT0000495,VEW0012963,USR000390,21693.4,-0.0096,False,,17
ATT0000496,VEW0004661,USR000821,45319.06,0.0012,True,,7
ATT0000497,VEW0009034,USR000251,5500.94,0.2282,True,price_shock,26
ATT0000498,VEW0007404,USR002517,7202.81,0.2251,True,price_shock,21
ATT0000499,VEW0002467,USR003233,18252.61,0.0101,True,,23
ATT0000500,VEW0007867,USR003557,11050.35,0.0172,False,,7
ATT0000501,VEW0009790,USR002450,6779.46,0.2732,True,price_shock,17
ATT0000502,VEW0006120,USR002941,11693.98,0.0151,False,,10
ATT0000503,VEW0003610,USR003515,5452.43,0.2238,True,price_shock,17
ATT0000504,VEW0003170,USR000722,4867.38,0.0133,False,,10
ATT0000505,VEW0000018,USR000973,21072.83,-0.0081,False,,6
ATT0000506,VEW0010904,USR000989,8970.7,0.0152,False,,12
ATT0000507,VEW0014865,USR003423,5295.45,0.3347,True,price_shock,24
ATT0000508,VEW0012862,USR003735,24441.66,0.0136,False,,17
ATT0000509,VEW0005448,USR001545,7658.04,0.0146,False,,16
ATT0000510,VEW0005441,USR002295,21505.79,0.0068,False,,18
ATT0000511,VEW0013125,USR000700,28227.01,-0.0021,False,,12
ATT0000512,VEW0001068,USR003042,3657.92,0.0093,False,,11
ATT0000513,VEW0010551,USR003565,7311.31,0.0032,False,,9
ATT0000514,VEW0002514,USR003249,7770.29,0.2207,True,price_shock,25
ATT0000515,VEW0007690,USR002555,14981.6,0.0043,False,,6
ATT0000516,VEW0005003,USR002901,5340.76,0.3047,False,,19
ATT0000517,VEW0005741,USR001128,10405.76,-0.0096,False,,12
ATT0000518,VEW0002303,USR002974,17460.36,0.0086,False,,8
ATT0000519,VEW0006165,USR003775,2412.89,0.0096,True,,9
ATT0000520,VEW0005282,USR003378,23429.28,-0.0053,True,,26
ATT0000521,VEW0011893,USR000761,11630.54,0.0029,False,,16
ATT0000522,VEW0007930,USR001458,5917.62,0.0189,False,,15
ATT0000523,VEW0010163,USR001931,28404.15,0.0165,False,,7
ATT0000524,VEW0012487,USR000184,7027.35,0.0023,False,,6
ATT0000525,VEW0011841,USR002923,8432.66,0.0005,False,,5
ATT0000526,VEW0006717,USR000922,8685.16,0.2361,True,price_shock,17
ATT0000527,VEW0003411,USR002544,16605.84,0.2246,True,price_shock,20
ATT0000528,VEW0010763,USR002159,12905.58,-0.0011,True,,22
ATT0000529,VEW0003637,USR002113,10195.09,0.0182,False,,22
ATT0000530,VEW0008683,USR001076,2338.23,0.0188,True,,13
ATT0000531,VEW0013821,USR000555,34381.24,0.0144,False,,1
ATT0000532,VEW0012283,USR003231,8577.15,0.0005,False,,8
ATT0000533,VEW0004647,USR003471,35083.46,-0.0057,False,,6
ATT0000534,VEW0004612,USR000369,15742.36,0.0079,False,,6
ATT0000535,VEW0013961,USR002931,17916.84,0.0094,True,error,21
ATT0000536,VEW0000934,USR002471,6390.57,0.2752,True,price_shock,23
ATT0000537,VEW0003022,USR002522,14620.94,0.0107,False,,23
ATT0000538,VEW0004426,USR002392,5492.18,0.0124,False,,12
ATT0000539,VEW0007135,USR003502,8432.28,0.0135,True,,3
ATT0000540,VEW0006805,USR003897,13111.84,0.0051,False,,1
ATT0000541,VEW0000004,USR003590,8892.52,0.0137,True,,17
ATT0000542,VEW0007723,USR001251,4356.24,-0.0092,True,,3
ATT0000543,VEW0001234,USR001812,5003.42,0.3085,False,,18
ATT0000544,VEW0004432,USR003682,20268.11,-0.0029,False,,3
ATT0000545,VEW0010502,USR002729,2978.96,0.2552,True,price_shock,22
ATT0000546,VEW0001638,USR003902,4262.62,-0.0073,True,,21
ATT0000547,VEW0006157,USR004000,24181.54,-0.0042,False,,18
ATT0000548,VEW0011236,USR003279,9093.95,0.0198,False,,6
ATT0000549,VEW0004494,USR000732,19445.94,0.0025,False,,25
ATT0000550,VEW0010590,USR001632,7400.85,0.0178,False,,22
ATT0000551,VEW0010943,USR003884,5510.97,0.2412,True,price_shock,25
ATT0000552,VEW0002616,USR002123,4632.42,-0.0039,True,,1
ATT0000553,VEW0010274,USR001560,3623.25,0.0067,False,,19
ATT0000554,VEW0003206,USR003183,16002.1,0.2654,True,price_shock,19
ATT0000555,VEW0012567,USR003707,12814.19,0.0093,False,,8
ATT0000556,VEW0006207,USR003396,7764.22,0.0027,False,,12
ATT0000557,VEW0004774,USR003682,5686.0,0.3255,False,,16
ATT0000558,VEW0005425,USR002183,4235.63,0.0029,False,,9
ATT0000559,VEW0011917,USR001904,9892.03,0.2944,False,,17
ATT0000560,VEW0011925,USR001704,6417.64,-0.0004,True,error,16
ATT0000561,VEW0010199,USR002598,2832.84,0.3115,True,price_shock,23
ATT0000562,VEW0012056,USR000871,8191.86,0.0096,False,,1
ATT0000563,VEW0011612,USR001487,22481.39,0.0019,False,,3
ATT0000564,VEW0004928,USR001320,33783.92,-0.0017,False,,16
ATT0000565,VEW0002979,USR002532,18034.47,0.0084,False,,9
ATT0000566,VEW0012664,USR002505,6897.03,0.0183,False,,9
ATT0000567,VEW0010600,USR003102,3782.11,-0.006,False,,14
ATT0000568,VEW0000209,USR003769,8720.34,0.3239,True,price_shock,24
ATT0000569,VEW0003471,USR001927,6232.52,0.2906,True,price_shock,19
ATT0000570,VEW0009398,USR003966,15042.42,0.0058,False,,1
ATT0000571,VEW0002590,USR002398,3012.35,0.0188,False,,10
ATT0000572,VEW0005652,USR001095,19260.62,0.0082,False,,17
ATT0000573,VEW0013732,USR000448,5032.55,0.0149,True,,12
ATT0000574,VEW0003372,USR001765,5178.31,0.2869,True,price_shock,17
ATT0000575,VEW0004150,USR000787,18374.18,-0.0025,True,,4
ATT0000576,VEW0010926,USR002406,13817.02,0.0108,False,,21
ATT0000577,VEW0002927,USR003355,2512.08,0.0177,False,,10
ATT0000578,VEW0010744,USR000213,3503.12,0.0152,False,,15
ATT0000579,VEW0010572,USR002037,5904.2,-0.004,True,error,5
ATT0000580,VEW0003169,USR002473,8981.04,-0.0005,False,,25
ATT0000581,VEW0004840,USR003736,7132.27,0.2872,True,price_shock,23
ATT0000582,VEW0010502,USR000365,3071.86,0.2943,True,price_shock,22
ATT0000583,VEW0013060,USR001425,6225.12,-0.0042,False,,2
ATT0000584,VEW0010926,USR003959,13626.55,-0.0031,False,,21
ATT0000585,VEW0007144,USR002725,2476.39,0.0128,False,,9
ATT0000586,VEW0012628,USR001481,6029.45,0.0119,True,,12
ATT0000587,VEW0007456,USR000849,4742.73,0.0152,False,,7
ATT0000588,VEW0011347,USR000863,14357.56,0.018,False,,8
ATT0000589,VEW0009650,USR002276,12885.95,-0.0008,False,,21
ATT0000590,VEW0011933,USR003556,15110.13,0.0158,True,,22
ATT0000591,VEW0010817,USR003174,24004.27,0.01,False,,16
ATT0000592,VEW0008010,USR000606,3822.7,0.3445,True,price_shock,18
ATT0000593,VEW0007085,USR002577,16382.06,-0.0018,False,,12
ATT0000594,VEW0003161,USR002240,9810.81,-0.0019,True,error,3
ATT0000595,VEW0013083,USR002572,11768.87,0.0111,True,timeout,21
ATT0000596,VEW0001097,USR003895,24375.07,0.0179,False,,20
ATT0000597,VEW0003421,USR003758,20569.93,0.0147,False,,4
ATT0000598,VEW0002145,USR003850,2877.74,0.3145,True,price_shock,23
ATT0000599,VEW0007277,USR002286,9784.82,0.0016,True,,13
ATT0000600,VEW0013295,USR002177,26042.78,0.0115,False,,1
ATT0000601,VEW0009455,USR001020,4906.89,0.014,False,,15
ATT0000602,VEW0002751,USR002973,8977.01,0.0126,True,,12
ATT0000603,VEW0010137,USR003617,5138.31,0.0103,False,,13
ATT0000604,VEW0002280,USR003370,6567.79,-0.0086,False,,19
ATT0000605,VEW0012390,USR001112,4420.67,0.0098,False,,4
ATT0000606,VEW0009351,USR003253,7776.21,0.0043,False,,23
ATT0000607,VEW0003066,USR003360,3519.24,0.0188,False,,3
ATT0000608,VEW0010048,USR001969,6390.5,0.0082,False,,5
ATT0000609,VEW0008108,USR002113,4967.24,0.2991,True,price_shock,21
ATT0000610,VEW0011360,USR002265,5269.49,0.3492,True,price_shock,24
ATT0000611,VEW0013693,USR000061,7915.95,-0.0072,False,,26
ATT0000612,VEW0006451,USR001057,2634.81,-0.0017,False,,11
ATT0000613,VEW0005541,USR000160,6206.06,0.0097,True,,7
ATT0000614,VEW0000383,USR001844,13244.48,-0.0005,False,,26
ATT0000615,VEW0004901,USR001780,23557.79,0.0004,False,,2
ATT0000616,VEW0008337,USR002614,11550.49,0.0168,False,,1
ATT0000617,VEW0004079,USR003486,5207.55,0.0074,True,timeout,13
ATT0000618,VEW0007529,USR003000,2651.52,0.2334,True,price_shock,23
ATT0000619,VEW0008550,USR002452,18289.46,-0.0007,False,,22
ATT0000620,VEW0010967,USR001021,3646.57,-0.0077,False,,12
ATT0000621,VEW0006851,USR000801,8207.06,0.0067,False,,13
ATT0000622,VEW0003544,USR002696,3406.4,-0.0048,False,,1
ATT0000623,VEW0011678,USR002669,10044.78,0.3314,True,price_shock,22
ATT0000624,VEW0006344,USR001031,5649.14,0.2951,False,,18
ATT0000625,VEW0001773,USR002561,15461.18,-0.0082,True,,11
ATT0000626,VEW0008909,USR000022,5114.5,-0.001,False,,3
ATT0000627,VEW0002382,USR003410,8232.5,0.3001,True,price_shock,20
ATT0000628,VEW0014903,USR003734,6299.72,0.0001,False,,6
ATT0000629,VEW0011432,USR002034,3305.51,0.0054,True,,5
ATT0000630,VEW0002457,USR002893,2856.64,0.0173,False,,6
ATT0000631,VEW0008637,USR001847,29750.82,0.0005,False,,25
ATT0000632,VEW0008163,USR000741,4143.92,0.2637,True,price_shock,16
ATT0000633,VEW0004344,USR000226,6099.79,0.3266,True,price_shock,26
ATT0000634,VEW0000298,USR000761,3501.78,-0.0004,False,,12
ATT0000635,VEW0010548,USR000596,27808.03,-0.0077,False,,5
ATT0000636,VEW0013028,USR002654,6355.61,0.2435,False,,16
ATT0000637,VEW0002174,USR001033,6070.1,0.0185,False,,9
ATT0000638,VEW0008862,USR002518,9405.82,0.3413,True,price_shock,21
ATT0000639,VEW0014411,USR001724,23059.43,-0.0033,False,,17
ATT0000640,VEW0010635,USR000095,4997.71,0.0066,False,,9
ATT0000641,VEW0012974,USR003625,6720.46,-0.0059,False,,11
ATT0000642,VEW0013413,USR000111,14294.56,0.0102,True,,22
ATT0000643,VEW0005007,USR002416,2303.14,-0.0044,False,,10
ATT0000644,VEW0009665,USR003923,6596.47,0.2265,False,,25
ATT0000645,VEW0006621,USR003775,35300.53,0.0147,False,,8
ATT0000646,VEW0007800,USR002591,4342.14,-0.0002,False,,19
ATT0000647,VEW0007320,USR001455,5068.43,0.2341,True,price_shock,19
ATT0000648,VEW0006936,USR000168,23030.01,0.015,True,,20
ATT0000649,VEW0004406,USR000320,20577.7,0.0129,False,,9
ATT0000650,VEW0003881,USR003687,42247.77,0.0105,True,,7
ATT0000651,VEW0014565,USR001418,2991.64,0.0173,True,error,10
ATT0000652,VEW0010294,USR002531,20689.93,0.0047,False,,22
ATT0000653,VEW0007011,USR000051,22085.58,-0.0062,False,,18
ATT0000654,VEW0005381,USR001141,6709.53,-0.0082,False,,12
ATT0000655,VEW0000421,USR003214,11523.32,0.2614,True,price_shock,23
ATT0000656,VEW0005277,USR003898,3491.29,0.2313,True,price_shock,21
ATT0000657,VEW0014655,USR001776,6782.75,0.2896,False,,22
ATT0000658,VEW0011180,USR003102,6425.95,-0.0096,False,,16
ATT0000659,VEW0013694,USR003798,7060.2,0.0033,False,,5
ATT0000660,VEW0013372,USR001499,3878.84,-0.0046,False,,15
ATT0000661,VEW0003940,USR003611,18011.28,0.001,False,,12
ATT0000662,VEW0006053,USR002226,2880.98,0.3078,True,price_shock,23
ATT0000663,VEW0002359,USR001009,4324.89,0.0005,False,,6
ATT0000664,VEW0012180,USR001041,13278.25,0.0002,False,,5
ATT0000665,VEW0009003,USR003323,9502.04,0.0197,False,,2
ATT0000666,VEW0014005,USR000669,40603.3,0.0116,False,,16
ATT0000667,VEW0005609,USR000660,10907.52,0.0054,False,,26
ATT0000668,VEW0006941,USR002049,5109.37,0.0074,True,,7
ATT0000669,VEW0011998,USR001214,6007.06,0.3006,True,price_shock,24
ATT0000670,VEW0011956,USR003813,10289.12,-0.0093,False,,14
ATT0000671,VEW0007755,USR003207,6560.89,-0.0076,False,,21
ATT0000672,VEW0013056,USR000973,2951.21,0.3044,True,price_shock,20
ATT0000673,VEW0012256,USR003805,4762.25,0.0009,True,,12
ATT0000674,VEW0008774,USR000887,11181.12,-0.0083,False,,12
ATT0000675,VEW0010426,USR001197,3974.95,-0.0011,True,timeout,3
ATT0000676,VEW0011834,USR001712,5230.1,0.2369,True,price_shock,21
ATT0000677,VEW0014196,USR002612,5588.34,0.0175,False,,13
ATT0000678,VEW0014728,USR003388,6047.73,-0.0039,True,,12
ATT0000679,VEW0014100,USR003008,22410.01,-0.0057,False,,1
ATT0000680,VEW0010336,USR001269,9511.16,0.0088,True,error,25
ATT0000681,VEW0000334,USR001004,4504.54,0.0057,False,,8
ATT0000682,VEW0005046,USR000116,9796.05,0.0073,False,,7
ATT0000683,VEW0011395,USR001102,7232.89,0.2767,True,price_shock,17
ATT0000684,VEW0002160,USR001316,10984.53,0.2807,True,price_shock,20
ATT0000685,VEW0004450,USR002402,12496.87,0.0134,False,,5
ATT0000686,VEW0000301,USR001880,14231.97,-0.0034,False,,23
ATT0000687,VEW0001231,USR003990,3515.47,0.0019,True,,13
ATT0000688,VEW0002479,USR002709,5357.8,0.0187,True,,12
ATT0000689,VEW0002400,USR003904,6663.4,0.2447,True,price_shock,22
ATT0000690,VEW0013839,USR003825,6547.86,0.2582,True,price_shock,21
ATT0000691,VEW0013952,USR002482,5850.0,0.2449,True,price_shock,19
ATT0000692,VEW0007596,USR002783,6604.15,-0.0094,False,,4
ATT0000693,VEW0008727,USR000204,21094.9,-0.0019,False,,22
ATT0000694,VEW0013932,USR002928,5643.38,0.226,True,price_shock,26
ATT0000695,VEW0001852,USR002830,4225.82,-0.0054,False,,12
ATT0000696,VEW0009416,USR002060,37942.5,0.0009,False,,18
ATT0000697,VEW0003194,USR000284,19240.1,-0.0094,False,,19
ATT0000698,VEW0011487,USR001731,8544.77,0.3179,True,price_shock,16
ATT0000699,VEW0004526,USR001530,2809.93,0.0139,False,,14
ATT0000700,VEW0012847,USR002845,12253.42,0.2735,True,price_shock,24
ATT0000701,VEW0008734,USR001602,6498.51,0.348,False,,25
ATT0000702,VEW0005351,USR001555,7913.68,0.3083,True,price_shock,16
ATT0000703,VEW0006270,USR003376,7114.01,0.0123,False,,17
ATT0000704,VEW0001638,USR003013,5345.78,0.245,False,,21
ATT0000705,VEW0006349,USR002593,8173.41,0.3289,True,price_shock,20
ATT0000706,VEW0001055,USR000948,4582.08,0.3429,True,price_shock,21
ATT0000707,VEW0003711,USR001352,6205.8,0.2507,True,price_shock,21
ATT0000708,VEW0004201,USR000468,3500.26,0.0106,False,,3
ATT0000709,VEW0009170,USR003587,4195.06,0.0124,False,,15
ATT0000710,VEW0006525,USR000028,15237.48,-0.0008,False,,20
ATT0000711,VEW0010356,USR000272,4791.5,0.0043,False,,9
ATT0000712,VEW0013708,USR002405,5553.15,-0.0071,False,,12
ATT0000713,VEW0005354,USR002472,6839.46,-0.0048,False,,10
ATT0000714,VEW0014196,USR003193,5447.5,-0.0082,False,,13
ATT0000715,VEW0009863,USR002520,4705.29,0.0068,True,,7
ATT0000716,VEW0008986,USR003956,48630.29,0.0088,True,,24
ATT0000717,VEW0009265,USR001094,7896.56,0.0175,False,,14
ATT0000718,VEW0008756,USR000811,3032.31,0.0063,False,,6
ATT0000719,VEW0011572,USR002056,5963.05,-0.0022,False,,9
ATT0000720,VEW0013276,USR001792,6106.33,0.2277,True,price_shock,23
ATT0000721,VEW0005963,USR003606,14111.83,0.0165,False,,16
ATT0000722,VEW0003799,USR002618,4415.61,0.2823,False,,18
ATT0000723,VEW0002847,USR001410,14511.4,0.0121,False,,3
ATT0000724,VEW0006226,USR003788,6660.72,0.2219,True,price_shock,22
ATT0000725,VEW0009244,USR001936,5170.06,0.2835,False,,16
ATT0000726,VEW0014991,USR003932,5851.44,-0.0002,False,,12
ATT0000727,VEW0014337,USR001682,4131.15,-0.0091,False,,3
ATT0000728,VEW0000317,USR000337,3330.1,0.0133,False,,3
ATT0000729,VEW0008158,USR003142,5111.38,0.2867,True,price_shock,17
ATT0000730,VEW0000570,USR003558,2905.61,0.2633,False,,20
ATT0000731,VEW0007380,USR000063,6163.87,0.0142,True,,11
ATT0000732,VEW0008011,USR001318,18996.03,0.0034,False,,26
ATT0000733,VEW0013618,USR002406,7919.23,-0.0099,True,,12
ATT0000734,VEW0012577,USR003202,9671.87,0.3428,True,price_shock,20
ATT0000735,VEW0005414,USR001637,24276.67,-0.0023,True,,22
ATT0000736,VEW0003364,USR001192,8995.49,0.328,True,price_shock,25
ATT0000737,VEW0009410,USR002903,3878.47,0.0145,False,,8
ATT0000738,VEW0005229,USR003112,9276.9,-0.0051,False,,13
ATT0000739,VEW0002511,USR000161,1670.78,0.0042,False,,15
ATT0000740,VEW0014885,USR000430,6061.93,0.2252,True,price_shock,26
ATT0000741,VEW0001552,USR002980,4245.36,0.2661,False,,24
ATT0000742,VEW0009667,USR003122,17426.31,0.0119,True,,2
ATT0000743,VEW0007174,USR002038,30788.14,-0.0029,True,,23
ATT0000744,VEW0003049,USR001441,4546.65,-0.0065,False,,3
ATT0000745,VEW0007767,USR001219,3342.49,0.0052,True,,14
ATT0000746,VEW0008276,USR000424,3821.13,0.2898,False,,24
ATT0000747,VEW0006584,USR002066,24832.21,0.0103,False,,15
ATT0000748,VEW0010668,USR001480,11124.12,0.3187,False,,23
ATT0000749,VEW0009030,USR003291,6835.05,0.3105,True,price_shock,16
ATT0000750,VEW0004592,USR002949,7224.77,0.0154,False,,8
ATT0000751,VEW0008553,USR001870,8204.12,-0.0033,False,,23
ATT0000752,VEW0000593,USR001607,38021.04,0.0071,False,,6
ATT0000753,VEW0001204,USR001092,10866.88,0.0008,False,,15
ATT0000754,VEW0003953,USR003953,2441.26,0.0189,False,,9
ATT0000755,VEW0006548,USR001549,9254.31,0.2772,False,,19
ATT0000756,VEW0014036,USR003543,2908.15,0.0188,False,,2
ATT0000757,VEW0000230,USR002663,6474.35,0.32,True,price_shock,23
ATT0000758,VEW0008528,USR003584,10777.55,0.0116,False,,15
ATT0000759,VEW0008832,USR000621,2961.79,0.2839,False,,25
ATT0000760,VEW0011234,USR000829,2929.75,0.0033,True,,26
ATT0000761,VEW0009011,USR001756,4840.81,0.2885,True,price_shock,25
