search_id,session_id,destination,check_in_date,check_out_date,search_price_shown,is_domestic,week_number
SCH0000338,SES0000423,Chennai,2024-03-12,2024-02-16,4321.88,True,3
SCH0000339,SES0003612,Ahmedabad,2024-03-27,2024-01-20,5797.44,True,1
SCH0000340,SES0000421,London,2024-04-03,2024-05-20,13604.25,False,12
SCH0000341,SES0001022,Bengaluru,2024-06-30,2024-08-10,3537.27,True,24
SCH0000342,SES0003557,Kolkata,2024-07-18,2024-07-04,5417.96,True,24
SCH0000343,SES0006292,Goa,2024-08-01,2024-08-12,5420.73,True,21
SCH0000344,SES0001152,Mumbai,2024-04-24,2024-05-27,4012.71,True,12
SCH0000345,SES0005394,New York,2024-05-29,2024-07-30,14249.55,False,20
SCH0000346,SES0008746,New York,2024-04-28,2024-05-03,20252.33,False,16
SCH0000347,SES0005418,Mumbai,2024-08-08,2024-07-29,2753.88,True,23
SCH0000348,SES0009296,Bengaluru,2024-08-14,2024-08-03,2798.99,True,26
SCH0000349,SES0010593,Mumbai,2024-06-06,2024-07-16,3687.2,True,16
SCH0000350,SES0001536,Delhi,2024-04-11,2024-05-30,4512.57,True,9
SCH0000351,SES0003280,Ahmedabad,2024-05-16,2024-07-23,5565.62,True,17
SCH0000352,SES0001468,Mumbai,2024-03-20,2024-01-23,8867.45,True,1
SCH0000353,SES0000234,New York,2024-08-03,2024-06-30,27690.09,False,25
SCH0000354,SES0001028,Mumbai,2024-06-14,2024-06-04,4610.19,True,17
SCH0000355,SES0001837,New York,2024-06-08,2024-06-17,17863.09,False,16
SCH0000356,SES0008238,New York,2024-04-04,2024-02-25,10924.19,False,5
SCH0000357,SES0007566,Hyderabad,2024-09-19,2024-07-27,4878.51,True,26
SCH0000358,SES0003252,Singapore,2024-07-02,2024-09-03,15610.06,False,23
SCH0000359,SES0001822,London,2024-02-03,2024-03-24,21191.58,False,1
SCH0000360,SES0011129,Pune,2024-05-22,2024-03-28,3530.19,True,9
SCH0000361,SES0010237,Mumbai,2024-07-01,2024-05-25,6049.55,True,15
SCH0000362,SES0002829,Delhi,2024-06-22,2024-08-30,9073.34,True,22
SCH0000363,SES0011285,Delhi,2024-07-01,2024-08-24,4705.54,True,24
SCH0000364,SES0011239,Kolkata,2024-05-17,2024-04-29,5771.48,True,15
SCH0000365,SES0006192,Mumbai,2024-05-10,2024-06-20,6477.29,True,13
SCH0000366,SES0005733,Bangkok,2024-07-04,2024-09-13,14755.77,False,26
SCH0000367,SES0002712,Delhi,2024-06-12,2024-08-10,5375.66,True,21
SCH0000368,SES0001293,Pune,2024-03-24,2024-03-22,4939.59,True,11
SCH0000369,SES0004627,Goa,2024-01-09,2024-03-23,5110.59,True,1
SCH0000370,SES0000293,Dubai,2024-05-03,2024-03-22,12252.62,False,9
SCH0000371,SES0005429,Mumbai,2024-04-21,2024-03-30,4963.19,True,5
SCH0000372,SES0008338,New York,2024-02-24,2024-02-11,23132.62,False,2
SCH0000373,SES0003531,Jaipur,2024-06-30,2024-08-22,8781.98,True,23
SCH0000374,SES0005013,Bengaluru,2024-03-31,2024-02-17,7213.49,True,3
SCH0000375,SES0002752,Pune,2024-09-03,2024-09-22,11629.18,True,26
SCH0000376,SES0001546,Jaipur,2024-03-28,2024-02-21,3615.77,True,5
SCH0000377,SES0001833,Singapore,2024-05-14,2024-05-11,27893.82,False,18
SCH0000378,SES0004139,Dubai,2024-07-30,2024-06-30,19765.06,False,25
SCH0000379,SES0004000,Bengaluru,2024-02-18,2024-02-25,11800.78,True,5
SCH0000380,SES0009702,Delhi,2024-07-27,2024-08-22,3557.03,True,24
SCH0000381,SES0001474,Dubai,2024-03-15,2024-05-08,11850.66,False,8
SCH0000382,SES0006895,Chennai,2024-04-19,2024-04-11,3867.03,True,8
SCH0000383,SES0002050,Chennai,2024-04-21,2024-06-09,2101.57,True,11
SCH0000384,SES0002576,Hyderabad,2024-06-21,2024-07-12,3982.63,True,19
SCH0000385,SES0005280,Mumbai,2024-03-25,2024-03-29,3627.67,True,8
SCH0000386,SES0002067,Chennai,2024-06-16,2024-06-21,5219.5,True,17
SCH0000387,SES0005313,Singapore,2024-05-25,2024-07-24,21394.26,False,20
SCH0000388,SES0001662,Delhi,2024-06-08,2024-06-27,10409.44,True,17
SCH0000389,SES0004658,New York,2024-06-04,2024-06-11,29004.66,False,21
SCH0000390,SES0004401,Jaipur,2024-02-12,2024-03-28,3901.98,True,4
SCH0000391,SES0010760,Mumbai,2024-02-09,2024-02-17,3431.09,True,1
SCH0000392,SES0009909,Mumbai,2024-03-07,2024-02-14,5983.54,True,4
SCH0000393,SES0010962,Hyderabad,2024-03-13,2024-03-14,2898.38,True,4
SCH0000394,SES0007488,Kolkata,2024-02-15,2024-04-13,10224.92,True,6
SCH0000395,SES0003556,Bangkok,2024-06-29,2024-04-27,32523.56,False,15
SCH0000396,SES0009861,Chennai,2024-05-27,2024-06-09,4073.79,True,16
SCH0000397,SES0002519,Singapore,2024-05-10,2024-06-20,8000.0,False,16
SCH0000398,SES0004909,Ahmedabad,2024-08-04,2024-08-20,8446.85,True,22
SCH0000399,SES0005096,Singapore,2024-02-21,2024-04-08,17029.97,False,2
SCH0000400,SES0008472,Bengaluru,2024-07-29,2024-07-15,8063.69,True,20
SCH0000401,SES0001910,Pune,2024-04-29,2024-06-17,2597.3,True,16
SCH0000402,SES0001131,Bengaluru,2024-06-15,2024-06-21,3867.06,True,13
SCH0000403,SES0009816,Kolkata,2024-08-02,2024-09-16,4925.09,True,25
SCH0000404,SES0010404,Bengaluru,2024-04-19,2024-05-27,5008.0,True,10
SCH0000405,SES0005719,Jaipur,2024-03-23,2024-05-06,4105.05,True,11
SCH0000406,SES0007867,London,2024-03-13,2024-04-16,24622.72,False,7
SCH0000407,SES0008361,Ahmedabad,2024-04-12,2024-05-11,3206.55,True,8
SCH0000408,SES0011163,Mumbai,2024-07-23,2024-07-10,4642.69,True,18
SCH0000409,SES0003888,Chennai,2024-06-22,2024-06-18,5157.04,True,21
SCH0000410,SES0007917,New York,2024-07-12,2024-06-13,23323.56,False,22
SCH0000411,SES0011140,New York,2024-04-07,2024-04-18,25740.15,False,6
SCH0000412,SES0001338,Bengaluru,2024-02-05,2024-02-08,3134.24,True,4
SCH0000413,SES0006647,Pune,2024-04-15,2024-02-28,2660.73,True,7
SCH0000414,SES0010016,Pune,2024-03-13,2024-04-14,8193.29,True,9
SCH0000415,SES0009134,Delhi,2024-06-30,2024-06-26,5613.48,True,21
SCH0000416,SES0000377,Hyderabad,2024-07-13,2024-08-02,3643.16,True,20
SCH0000417,SES0008567,Goa,2024-05-22,2024-04-05,9140.41,True,13
SCH0000418,SES0004458,Pune,2024-04-13,2024-04-23,5147.52,True,6
SCH0000419,SES0008530,Pune,2024-07-06,2024-08-17,7877.13,True,26
SCH0000420,SES0009461,Hyderabad,2024-03-25,2024-04-23,5049.31,True,9
SCH0000421,SES0005971,Hyderabad,2024-01-29,2024-04-04,11207.06,True,2
SCH0000422,SES0010702,Bangkok,2024-03-24,2024-02-06,43376.38,False,3
SCH0000423,SES0009747,Pune,2024-05-24,2024-05-29,4448.91,True,15
SCH0000424,SES0003510,Hyderabad,2024-05-15,2024-07-01,7249.07,True,17
SCH0000425,SES0011147,Kolkata,2024-05-20,2024-04-30,6362.33,True,14
SCH0000426,SES0002739,Hyderabad,2024-02-15,2024-04-25,8496.87,True,6
SCH0000427,SES0003043,Bangkok,2024-06-07,2024-05-24,11131.55,False,17
SCH0000428,SES0004539,Bangkok,2024-06-02,2024-06-13,25413.24,False,12
SCH0000429,SES0002327,Jaipur,2024-07-05,2024-08-18,7505.34,True,25
SCH0000430,SES0003617,Delhi,2024-02-17,2024-03-11,2432.09,True,3
SCH0000431,SES0009900,Hyderabad,2024-06-13,2024-06-21,3061.61,True,20
SCH0000432,SES0008447,Chennai,2024-06-24,2024-04-13,2173.96,True,14
SCH0000433,SES0011441,Hyderabad,2024-03-30,2024-03-05,4412.68,True,8
SCH0000434,SES0007920,Bangkok,2024-04-16,2024-04-21,25816.55,False,8
SCH0000435,SES0011462,Mumbai,2024-02-10,2024-03-05,8963.74,True,2
SCH0000436,SES0007162,Bangkok,2024-06-14,2024-07-04,18714.38,False,17
SCH0000437,SES0002485,Delhi,2024-05-19,2024-05-10,9428.07,True,16
SCH0000438,SES0000805,Chennai,2024-07-04,2024-04-28,2829.79,True,15
SCH0000439,SES0005221,London,2024-03-11,2024-05-02,8000.0,False,10
SCH0000440,SES0004915,London,2024-07-19,2024-08-09,17539.77,False,22
SCH0000441,SES0000305,Kolkata,2024-02-09,2024-04-18,5730.89,True,5
SCH0000442,SES0002751,Bengaluru,2024-08-08,2024-07-24,4850.91,True,25
SCH0000443,SES0010047,London,2024-08-17,2024-07-14,8000.0,False,25
SCH0000444,SES0007925,Delhi,2024-04-17,2024-02-29,4742.65,True,5
SCH0000445,SES0003804,Singapore,2024-03-14,2024-04-17,9393.42,False,3
SCH0000446,SES0005962,Jaipur,2024-07-21,2024-06-28,6424.47,True,24
SCH0000447,SES0009946,Pune,2024-05-31,2024-07-09,5690.99,True,19
SCH0000448,SES0000106,Jaipur,2024-06-18,2024-06-18,3374.65,True,18
SCH0000449,SES0008020,London,2024-06-22,2024-07-24,13947.65,False,23
SCH0000450,SES0006501,Singapore,2024-03-17,2024-05-06,10618.93,False,6
SCH0000451,SES0005564,Kolkata,2024-07-04,2024-06-21,4793.08,True,15
SCH0000452,SES0008352,Singapore,2024-03-30,2024-05-18,29073.17,False,11
SCH0000453,SES0002839,Kolkata,2024-04-06,2024-05-08,3313.33,True,12
SCH0000454,SES0004966,Kolkata,2024-08-11,2024-08-28,6012.64,True,23
SCH0000455,SES0011733,Chennai,2024-05-03,2024-04-28,3975.46,True,11
SCH0000456,SES0008730,Delhi,2024-07-11,2024-08-29,3579.04,True,26
SCH0000457,SES0008738,Hyderabad,2024-05-02,2024-05-05,4708.8,True,14
SCH0000458,SES0008046,Goa,2024-06-02,2024-07-21,3248.35,True,19
SCH0000459,SES0006211,Hyderabad,2024-03-07,2024-03-27,3938.44,True,3
SCH0000460,SES0009273,Kolkata,2024-07-24,2024-06-19,3043.76,True,23
SCH0000461,SES0002226,London,2024-07-27,2024-08-27,48163.78,False,24
SCH0000462,SES0006819,Hyderabad,2024-05-18,2024-07-13,4984.58,True,18
SCH0000463,SES0010536,Mumbai,2024-06-02,2024-04-13,3714.91,True,12
SCH0000464,SES0001446,Goa,2024-03-01,2024-04-24,5353.96,True,8
SCH0000465,SES0006844,Mumbai,2024-07-22,2024-06-07,4698.83,True,21
SCH0000466,SES0008221,Pune,2024-02-08,2024-03-25,4499.01,True,1
SCH0000467,SES0000183,Hyderabad,2024-02-29,2024-03-13,6283.4,True,7
SCH0000468,SES0006439,Kolkata,2024-04-29,2024-04-14,6654.2,True,8
SCH0000469,SES0007875,New York,2024-03-12,2024-05-06,13832.13,False,9
SCH0000470,SES0008644,Dubai,2024-06-10,2024-05-16,13522.24,False,17
SCH0000471,SES0001363,Hyderabad,2024-07-12,2024-06-13,4402.73,True,22
SCH0000472,SES0008150,Kolkata,2024-08-08,2024-07-05,1957.12,True,20
SCH0000473,SES0011595,Kolkata,2024-06-27,2024-08-14,2680.94,True,21
SCH0000474,SES0009890,Kolkata,2024-02-26,2024-04-08,8490.9,True,7
SCH0000475,SES0000565,Mumbai,2024-06-06,2024-06-04,9489.94,True,11
SCH0000476,SES0011418,Pune,2024-08-24,2024-06-18,4448.78,True,23
SCH0000477,SES0006115,Jaipur,2024-05-12,2024-05-18,6189.58,True,18
SCH0000478,SES0002776,Jaipur,2024-04-12,2024-03-17,5566.38,True,9
SCH0000479,SES0000323,Pune,2024-05-12,2024-06-03,16840.67,True,12
SCH0000480,SES0004870,Delhi,2024-04-15,2024-04-11,7691.18,True,13
SCH0000481,SES0007140,Delhi,2024-02-03,2024-03-17,4669.62,True,3
SCH0000482,SES0006227,Goa,2024-04-23,2024-03-06,3353.58,True,7
SCH0000483,SES0008918,Dubai,2024-05-22,2024-07-01,8077.01,False,14
SCH0000484,SES0005760,Bengaluru,2024-04-24,2024-05-28,5331.49,True,10
SCH0000485,SES0003645,Mumbai,2024-07-19,2024-07-25,3631.71,True,17
SCH0000486,SES0008697,Dubai,2024-08-21,2024-06-24,8856.2,False,24
SCH0000487,SES0000225,Delhi,2024-03-26,2024-03-12,3794.74,True,4
SCH0000488,SES0008795,Pune,2024-03-23,2024-03-15,3188.74,True,9
SCH0000489,SES0004233,Dubai,2024-03-31,2024-02-26,41922.2,False,3
SCH0000490,SES0009991,Goa,2024-06-27,2024-05-24,6992.94,True,16
SCH0000491,SES0006373,Bangkok,2024-06-17,2024-08-15,17962.0,False,24
SCH0000492,SES0008357,Chennai,2024-07-10,2024-06-07,8883.74,True,19
SCH0000493,SES0007931,New York,2024-05-13,2024-04-16,18745.03,False,11
SCH0000494,SES0009345,London,2024-07-30,2024-07-03,11723.58,False,24
SCH0000495,SES0006751,Singapore,2024-02-10,2024-03-14,38621.41,False,1
SCH0000496,SES0002249,New York,2024-01-19,2024-02-03,23610.69,False,1
SCH0000497,SES0002616,Ahmedabad,2024-08-23,2024-09-04,3245.75,True,24
SCH0000498,SES0002871,Singapore,2024-05-03,2024-05-29,16396.62,False,9
SCH0000499,SES0005595,Ahmedabad,2024-02-13,2024-04-10,3462.52,True,6
SCH0000500,SES0003111,Hyderabad,2024-03-15,2024-05-02,2826.74,True,10
SCH0000501,SES0007629,Ahmedabad,2024-02-13,2024-02-22,7118.63,True,5
SCH0000502,SES0002187,Dubai,2024-08-31,2024-07-08,46850.1,False,25
SCH0000503,SES0011016,Kolkata,2024-06-23,2024-08-26,2808.97,True,24
SCH0000504,SES0008984,Delhi,2024-05-14,2024-05-28,6156.03,True,12
SCH0000505,SES0003916,Dubai,2024-08-17,2024-07-15,13025.69,False,26
SCH0000506,SES0005863,Hyderabad,2024-05-04,2024-06-15,4044.65,True,15
SCH0000507,SES0008548,Singapore,2024-05-15,2024-06-21,13410.63,False,12
SCH0000508,SES0010489,London,2024-04-24,2024-05-18,11707.73,False,9
SCH0000509,SES0006251,Hyderabad,2024-02-13,2024-04-13,5011.09,True,5
SCH0000510,SES0001572,Chennai,2024-03-13,2024-03-22,3524.94,True,1
SCH0000511,SES0001858,Kolkata,2024-05-09,2024-03-07,5476.29,True,8
SCH0000512,SES0002572,Goa,2024-02-22,2024-04-18,4816.99,True,7
SCH0000513,SES0006077,London,2024-02-20,2024-04-13,16002.91,False,5
SCH0000514,SES0001476,New York,2024-03-09,2024-02-08,11455.42,False,2
SCH0000515,SES0008205,Mumbai,2024-05-17,2024-03-31,3902.18,True,12
SCH0000516,SES0007431,Kolkata,2024-04-01,2024-02-20,6648.57,True,4
SCH0000517,SES0008691,Delhi,2024-03-07,2024-04-25,6005.11,True,8
SCH0000518,SES0004885,Bangkok,2024-05-08,2024-04-10,11061.46,False,12
SCH0000519,SES0011060,Bangkok,2024-03-19,2024-03-24,18952.03,False,5
SCH0000520,SES0000942,Goa,2024-06-11,2024-06-01,6637.93,True,16
SCH0000521,SES0008464,Chennai,2024-01-25,2024-02-23,2520.56,True,2
SCH0000522,SES0001653,Goa,2024-03-24,2024-04-22,6107.94,True,7
SCH0000523,SES0000300,Chennai,2024-07-10,2024-08-14,3770.45,True,26
SCH0000524,SES0004326,Bengaluru,2024-05-19,2024-04-09,6174.85,True,13
SCH0000525,SES0011141,Pune,2024-05-25,2024-06-19,3621.69,True,16
SCH0000526,SES0004115,Hyderabad,2024-06-04,2024-05-22,2387.61,True,16
SCH0000527,SES0011048,Kolkata,2024-08-26,2024-07-01,2563.13,True,25
SCH0000528,SES0005569,Goa,2024-05-17,2024-07-08,5010.21,True,15
SCH0000529,SES0009651,Ahmedabad,2024-07-07,2024-09-06,5452.82,True,24
SCH0000530,SES0000353,Delhi,2024-07-14,2024-08-19,3423.0,True,22
SCH0000531,SES0011315,Goa,2024-05-03,2024-03-25,6345.09,True,9
SCH0000532,SES0002799,Bangkok,2024-01-26,2024-03-06,8000.0,False,2
SCH0000533,SES0010628,Goa,2024-04-21,2024-04-08,4786.56,True,7
SCH0000534,SES0008328,Bengaluru,2024-02-18,2024-02-04,3027.81,True,4
SCH0000535,SES0000636,Ahmedabad,2024-03-10,2024-03-03,3786.76,True,3
SCH0000536,SES0004824,Ahmedabad,2024-03-15,2024-03-22,5008.84,True,9
SCH0000537,SES0003076,London,2024-03-09,2024-02-17,11728.69,False,6
SCH0000538,SES0005191,Kolkata,2024-03-31,2024-04-10,4214.04,True,8
SCH0000539,SES0009344,Goa,2024-06-25,2024-07-16,7350.45,True,16
SCH0000540,SES0005720,Kolkata,2024-08-14,2024-06-13,3902.0,True,21
SCH0000541,SES0010427,Delhi,2024-03-08,2024-04-04,6865.59,True,2
SCH0000542,SES0009221,Kolkata,2024-03-17,2024-05-08,3127.9,True,6
SCH0000543,SES0004242,Goa,2024-04-05,2024-03-18,6074.91,True,9
SCH0000544,SES0004747,Delhi,2024-08-17,2024-08-29,8748.41,True,25
SCH0000545,SES0000138,Singapore,2024-05-01,2024-06-09,8000.0,False,16
SCH0000546,SES0011213,Singapore,2024-05-21,2024-07-18,12107.16,False,16
SCH0000547,SES0000274,Mumbai,2024-07-03,2024-06-24,6190.86,True,16
SCH0000548,SES0002934,Bangkok,2024-07-03,2024-07-15,16292.78,False,26
SCH0000549,SES0005555,New York,2024-06-03,2024-04-16,21710.97,False,13
SCH0000550,SES0009996,Goa,2024-06-20,2024-05-04,3859.94,True,17
SCH0000551,SES0002105,Jaipur,2024-02-20,2024-03-20,5087.98,True,2
SCH0000552,SES0004955,Kolkata,2024-03-07,2024-05-03,4618.06,True,5
SCH0000553,SES0004550,Singapore,2024-04-11,2024-04-03,32334.53,False,11
SCH0000554,SES0006953,Ahmedabad,2024-06-10,2024-07-31,5441.27,True,23
SCH0000555,SES0011271,Bengaluru,2024-06-21,2024-06-03,5625.36,True,16
SCH0000556,SES0011769,Delhi,2024-03-05,2024-03-10,4168.24,True,7
SCH0000557,SES0006993,Kolkata,2024-05-03,2024-06-29,4043.87,True,14
SCH0000558,SES0003679,Delhi,2024-03-14,2024-02-01,4133.9,True,1
SCH0000559,SES0002159,Jaipur,2024-05-31,2024-07-08,5754.75,True,20
SCH0000560,SES0007716,Mumbai,2024-05-01,2024-05-08,4153.08,True,11
SCH0000561,SES0004991,Goa,2024-02-26,2024-03-11,5518.77,True,1
SCH0000562,SES0006648,Jaipur,2024-08-29,2024-08-26,11272.94,True,26
SCH0000563,SES0003450,London,2024-03-12,2024-05-03,27877.14,False,7
SCH0000564,SES0007141,Bangkok,2024-03-30,2024-04-11,15321.13,False,9
SCH0000565,SES0006367,Kolkata,2024-07-16,2024-07-19,7946.49,True,22
SCH0000566,SES0003503,Goa,2024-09-01,2024-08-09,4174.58,True,23
SCH0000567,SES0000135,Mumbai,2024-05-05,2024-03-24,2174.93,True,11
SCH0000568,SES0003792,Chennai,2024-06-29,2024-08-26,3283.83,True,24
SCH0000569,SES0007795,Delhi,2024-04-20,2024-03-13,2325.48,True,5
SCH0000570,SES0011819,Delhi,2024-02-14,2024-01-28,4270.11,True,3
SCH0000571,SES0005551,Delhi,2024-02-20,2024-03-22,4951.11,True,1
SCH0000572,SES0005475,Chennai,2024-04-26,2024-04-04,9610.15,True,5
SCH0000573,SES0008010,Hyderabad,2024-03-19,2024-03-08,5601.39,True,9
SCH0000574,SES0003992,Dubai,2024-04-11,2024-06-02,16162.51,False,12
SCH0000575,SES0007476,Goa,2024-07-23,2024-05-20,6848.34,True,18
SCH0000576,SES0002101,Goa,2024-08-07,2024-06-25,2029.5,True,23
SCH0000577,SES0007901,Jaipur,2024-04-27,2024-07-13,5400.49,True,16
SCH0000578,SES0009544,Mumbai,2024-05-23,2024-05-05,6689.85,True,13
SCH0000579,SES0001070,Goa,2024-06-24,2024-04-27,2720.49,True,16
SCH0000580,SES0007000,Jaipur,2024-03-22,2024-05-29,7765.93,True,9
SCH0000581,SES0001431,Bangkok,2024-02-20,2024-04-24,21359.42,False,5
SCH0000582,SES0007242,London,2024-05-16,2024-03-27,14652.35,False,11
SCH0000583,SES0011851,Ahmedabad,2024-05-18,2024-07-06,6330.36,True,19
SCH0000584,SES0004865,Goa,2024-03-07,2024-03-15,12188.85,True,1
SCH0000585,SES0007754,Jaipur,2024-04-15,2024-05-05,5285.63,True,8
SCH0000586,SES0006475,Mumbai,2024-07-23,2024-09-08,5427.79,True,25
SCH0000587,SES0005999,New York,2024-09-01,2024-09-09,14333.0,False,26
SCH0000588,SES0007514,Delhi,2024-05-22,2024-07-01,3498.4,True,16
SCH0000589,SES0005316,Pune,2024-05-29,2024-08-02,6850.89,True,20
SCH0000590,SES0008795,Bengaluru,2024-05-02,2024-03-30,3489.68,True,9
SCH0000591,SES0007025,Mumbai,2024-07-16,2024-08-07,5057.49,True,21
SCH0000592,SES0001790,Singapore,2024-06-19,2024-06-08,14202.47,False,17
SCH0000593,SES0000502,Hyderabad,2024-07-06,2024-07-10,5952.65,True,19
SCH0000594,SES0010536,Delhi,2024-05-07,2024-04-04,5616.5,True,12
SCH0000595,SES0006548,Hyderabad,2024-07-27,2024-07-25,7442.9,True,23
SCH0000596,SES0003098,Chennai,2024-07-23,2024-09-19,4007.78,True,26
SCH0000597,SES0001171,Dubai,2024-06-02,2024-07-03,15757.36,False,21
SCH0000598,SES0006731,Bengaluru,2024-05-28,2024-04-01,3322.57,True,12
SCH0000599,SES0010739,Chennai,2024-04-07,2024-03-15,4114.54,True,4
SCH0000600,SES0003242,Goa,2024-05-04,2024-06-18,5715.4,True,14
SCH0000601,SES0009940,Chennai,2024-02-14,2024-02-04,6652.82,True,3
SCH0000602,SES0010611,Mumbai,2024-02-22,2024-02-25,3398.65,True,4
SCH0000603,SES0011749,Dubai,2024-07-09,2024-06-23,27855.98,False,23
SCH0000604,SES0004573,Goa,2024-03-31,2024-03-29,8452.82,True,6
SCH0000605,SES0005059,Delhi,2024-02-11,2024-02-05,5798.61,True,4
SCH0000606,SES0001939,Hyderabad,2024-08-03,2024-08-29,10412.04,True,23
SCH0000607,SES0006823,Mumbai,2024-09-22,2024-08-21,3606.47,True,26
SCH0000608,SES0009019,Goa,2024-03-11,2024-04-23,2987.34,True,5
SCH0000609,SES0004350,Singapore,2024-08-10,2024-08-29,8000.0,False,26
SCH0000610,SES0006118,Bangkok,2024-08-19,2024-08-31,38102.0,False,23
SCH0000611,SES0001611,Chennai,2024-06-27,2024-09-02,6385.25,True,25
SCH0000612,SES0006370,Bengaluru,2024-05-29,2024-06-09,4806.7,True,15
SCH0000613,SES0010881,Delhi,2024-04-05,2024-03-30,5497.16,True,3
SCH0000614,SES0009821,Singapore,2024-08-26,2024-06-17,10272.81,False,23
SCH0000615,SES0007995,Mumbai,2024-07-15,2024-08-26,13072.95,True,25
SCH0000616,SES0005792,Hyderabad,2024-08-15,2024-08-14,5175.49,True,25
SCH0000617,SES0008712,Singapore,2024-06-15,2024-06-21,19047.62,False,18
SCH0000618,SES0004231,Ahmedabad,2024-06-27,2024-06-28,6570.25,True,22
SCH0000619,SES0009109,Goa,2024-03-21,2024-06-10,5957.49,True,11
SCH0000620,SES0005472,Jaipur,2024-06-14,2024-06-23,5375.21,True,17
SCH0000621,SES0009069,Dubai,2024-05-13,2024-04-30,12146.09,False,15
SCH0000622,SES0003274,Singapore,2024-07-02,2024-08-08,22827.8,False,19
SCH0000623,SES0010038,Ahmedabad,2024-05-15,2024-06-14,10433.84,True,17
SCH0000624,SES0011508,Jaipur,2024-06-22,2024-06-21,8418.34,True,21
SCH0000625,SES0003984,Goa,2024-01-27,2024-03-31,9295.4,True,1
SCH0000626,SES0006016,Dubai,2024-05-23,2024-05-18,13966.15,False,19
SCH0000627,SES0001614,Ahmedabad,2024-03-29,2024-01-21,3308.2,True,2
SCH0000628,SES0003208,Bangkok,2024-04-11,2024-03-14,16934.47,False,4
SCH0000629,SES0011183,Jaipur,2024-03-18,2024-04-21,5025.55,True,10
SCH0000630,SES0001319,Kolkata,2024-06-13,2024-07-21,7613.49,True,19
SCH0000631,SES0004007,London,2024-03-19,2024-03-13,8000.0,False,6
SCH0000632,SES0005658,Bengaluru,2024-04-25,2024-05-29,9061.77,True,16
SCH0000633,SES0000613,Singapore,2024-07-08,2024-07-17,16663.83,False,22
SCH0000634,SES0006443,Chennai,2024-08-05,2024-09-07,4143.3,True,26
SCH0000635,SES0001164,Delhi,2024-03-28,2024-02-03,3278.56,True,1
SCH0000636,SES0006580,Goa,2024-09-14,2024-07-27,2535.27,True,26
SCH0000637,SES0008937,Jaipur,2024-02-27,2024-03-30,6831.29,True,6
SCH0000638,SES0002183,Hyderabad,2024-06-19,2024-08-03,5061.04,True,19
SCH0000639,SES0002054,Kolkata,2024-05-17,2024-05-17,2933.69,True,11
SCH0000640,SES0002904,Delhi,2024-04-28,2024-05-21,2927.69,True,11
SCH0000641,SES0000842,Hyderabad,2024-03-11,2024-03-01,4297.06,True,5
SCH0000642,SES0005661,Delhi,2024-05-02,2024-07-10,9581.68,True,16
SCH0000643,SES0004123,Singapore,2024-05-24,2024-06-18,15838.58,False,16
SCH0000644,SES0007715,Dubai,2024-04-02,2024-06-06,8505.16,False,13
SCH0000645,SES0011212,Dubai,2024-07-14,2024-06-25,15948.63,False,20
SCH0000646,SES0002715,Mumbai,2024-07-14,2024-06-30,4406.83,True,23
SCH0000647,SES0006656,Jaipur,2024-04-20,2024-06-28,1671.11,True,15
SCH0000648,SES0005948,Chennai,2024-07-07,2024-07-24,4809.18,True,24
SCH0000649,SES0011155,Singapore,2024-03-12,2024-02-12,16067.16,False,3
SCH0000650,SES0008502,Chennai,2024-06-05,2024-07-18,6493.02,True,19
SCH0000651,SES0007925,Hyderabad,2024-03-31,2024-04-05,10296.74,True,5
SCH0000652,SES0005213,Ahmedabad,2024-05-20,2024-04-23,7712.72,True,14
SCH0000653,SES0009395,Goa,2024-07-15,2024-06-07,4413.59,True,21
SCH0000654,SES0007666,Ahmedabad,2024-06-25,2024-06-26,3157.04,True,18
SCH0000655,SES0011475,Chennai,2024-04-29,2024-06-13,13757.56,True,17
SCH0000656,SES0003584,Ahmedabad,2024-04-04,2024-05-14,5032.58,True,9
SCH0000657,SES0001101,Kolkata,2024-04-23,2024-05-15,4942.23,True,16
SCH0000658,SES0009213,Ahmedabad,2024-08-20,2024-08-25,4867.57,True,25
SCH0000659,SES0011849,Delhi,2024-08-17,2024-08-04,5320.03,True,26
SCH0000660,SES0005760,Bangkok,2024-03-14,2024-03-19,16777.93,False,10
SCH0000661,SES0000611,Pune,2024-04-25,2024-05-26,3907.04,True,11
SCH0000662,SES0005131,Delhi,2024-06-17,2024-05-24,3949.15,True,14
SCH0000663,SES0002591,New York,2024-05-16,2024-05-11,17740.82,False,10
SCH0000664,SES0009987,Bengaluru,2024-03-05,2024-04-13,3954.58,True,9
