view_id,search_id,hotel_id,listed_price,week_number
VEW0000517,SCH0000782,HTL0029,2893.93,1
VEW0000518,SCH0008310,HTL0002,4474.02,12
VEW0000519,SCH0002137,HTL0094,19379.03,15
VEW0000520,SCH0016268,HTL0079,7858.72,25
VEW0000521,SCH0012251,HTL0092,28634.74,18
VEW0000522,SCH0014369,HTL0114,37378.76,4
VEW0000523,SCH0011561,HTL0086,5236.46,4
VEW0000524,SCH0005315,HTL0096,12652.87,13
VEW0000525,SCH0010112,HTL0045,10311.73,1
VEW0000526,SCH0005367,HTL0022,8626.37,23
VEW0000527,SCH0010020,HTL0038,10259.28,11
VEW0000528,SCH0012998,HTL0031,4073.77,9
VEW0000529,SCH0000184,HTL0073,5800.55,23
VEW0000530,SCH0016018,HTL0082,3547.67,9
VEW0000531,SCH0017348,HTL0030,6346.09,16
VEW0000532,SCH0003206,HTL0051,3681.53,7
VEW0000533,SCH0009760,HTL0052,4037.1,21
VEW0000534,SCH0006576,HTL0016,7802.59,12
VEW0000535,SCH0009878,HTL0046,2895.93,6
VEW0000536,SCH0015779,HTL0027,3240.58,16
VEW0000537,SCH0010959,HTL0097,21371.31,18
VEW0000538,SCH0000461,HTL0102,48667.3,24
VEW0000539,SCH0013215,HTL0033,3847.48,22
VEW0000540,SCH0007498,HTL0016,11376.63,10
VEW0000541,SCH0014531,HTL0095,14977.69,24
VEW0000542,SCH0016514,HTL0112,18938.79,18
VEW0000543,SCH0015121,HTL0105,11079.08,12
VEW0000544,SCH0000594,HTL0004,5726.71,12
VEW0000545,SCH0015231,HTL0004,5113.39,11
VEW0000546,SCH0014928,HTL0115,24897.85,19
VEW0000547,SCH0014904,HTL0037,4552.36,11
VEW0000548,SCH0011354,HTL0020,8540.13,7
VEW0000549,SCH0001978,HTL0087,7187.54,16
VEW0000550,SCH0000578,HTL0066,6652.22,13
VEW0000551,SCH0012597,HTL0111,18562.76,14
VEW0000552,SCH0001784,HTL0101,25868.15,21
VEW0000553,SCH0013100,HTL0095,17902.41,4
VEW0000554,SCH0005583,HTL0010,9739.4,13
VEW0000555,SCH0009799,HTL0016,4553.72,21
VEW0000556,SCH0003428,HTL0052,8795.72,11
VEW0000557,SCH0013600,HTL0085,5647.09,14
VEW0000558,SCH0017271,HTL0067,2998.68,19
VEW0000559,SCH0012306,HTL0006,3787.41,26
VEW0000560,SCH0003307,HTL0009,6196.23,12
VEW0000561,SCH0010893,HTL0068,4782.33,14
VEW0000562,SCH0012031,HTL0007,5935.08,4
VEW0000563,SCH0003600,HTL0071,4569.26,7
VEW0000564,SCH0000895,HTL0084,8414.49,24
VEW0000565,SCH0000043,HTL0003,4563.62,8
VEW0000566,SCH0004451,HTL0023,3960.4,1
VEW0000567,SCH0004272,HTL0099,13629.75,24
VEW0000568,SCH0013938,HTL0076,3497.28,5
VEW0000569,SCH0013645,HTL0103,34749.75,25
VEW0000570,SCH0008253,HTL0056,2299.99,20
VEW0000571,SCH0008432,HTL0031,4872.12,14
VEW0000572,SCH0011512,HTL0026,5027.34,23
VEW0000573,SCH0004445,HTL0045,2258.57,13
VEW0000574,SCH0015472,HTL0101,11028.49,3
VEW0000575,SCH0008287,HTL0021,5340.41,2
VEW0000576,SCH0011862,HTL0104,10870.74,14
VEW0000577,SCH0007753,HTL0094,26833.23,17
VEW0000578,SCH0004523,HTL0063,6126.27,6
VEW0000579,SCH0016246,HTL0008,6831.88,26
VEW0000580,SCH0007208,HTL0027,8693.07,19
VEW0000581,SCH0017020,HTL0051,5209.31,19
VEW0000582,SCH0004593,HTL0105,24097.29,19
VEW0000583,SCH0010987,HTL0003,9297.9,4
VEW0000584,SCH0006152,HTL0021,3469.1,15
VEW0000585,SCH0008377,HTL0021,2863.68,12
VEW0000586,SCH0013357,HTL0026,4091.25,22
VEW0000587,SCH0010336,HTL0014,4723.48,11
VEW0000588,SCH0004948,HTL0033,2843.52,21
VEW0000589,SCH0000491,HTL0104,17897.86,24
VEW0000590,SCH0006240,HTL0080,5628.25,24
VEW0000591,SCH0005999,HTL0034,6010.49,17
VEW0000592,SCH0014432,HTL0120,12421.17,13
VEW0000593,SCH0014433,HTL0097,37753.26,6
VEW0000594,SCH0016816,HTL0102,14662.55,18
VEW0000595,SCH0001004,HTL0112,13381.04,21
VEW0000596,SCH0004343,HTL0089,10669.93,25
VEW0000597,SCH0007926,HTL0076,6431.48,25
VEW0000598,SCH0009646,HTL0023,4297.07,6
VEW0000599,SCH0006049,HTL0086,2906.7,15
VEW0000600,SCH0015089,HTL0017,3944.15,15
VEW0000601,SCH0008088,HTL0084,4500.67,24
VEW0000602,SCH0001350,HTL0093,16094.34,3
VEW0000603,SCH0009578,HTL0011,6755.88,21
VEW0000604,SCH0000713,HTL0012,4054.23,1
VEW0000605,SCH0006085,HTL0094,17435.88,9
VEW0000606,SCH0014477,HTL0013,6807.56,9
VEW0000607,SCH0010800,HTL0056,7807.27,12
VEW0000608,SCH0016986,HTL0076,5128.07,3
VEW0000609,SCH0013035,HTL0118,52210.28,1
VEW0000610,SCH0002531,HTL0077,6008.78,3
VEW0000611,SCH0013288,HTL0108,20579.28,3
VEW0000612,SCH0003475,HTL0024,3659.86,25
VEW0000613,SCH0006972,HTL0113,17094.49,9
VEW0000614,SCH0017894,HTL0010,6381.53,9
VEW0000615,SCH0017584,HTL0066,5355.51,23
VEW0000616,SCH0006853,HTL0078,4892.18,12
VEW0000617,SCH0010970,HTL0047,5826.03,4
VEW0000618,SCH0009721,HTL0022,4318.47,4
VEW0000619,SCH0012353,HTL0003,1915.11,21
VEW0000620,SCH0013734,HTL0055,2861.8,12
VEW0000621,SCH0016182,HTL0083,6048.56,20
VEW0000622,SCH0004691,HTL0075,4869.03,13
VEW0000623,SCH0003336,HTL0104,9203.37,2
VEW0000624,SCH0005013,HTL0067,5037.83,16
VEW0000625,SCH0015051,HTL0088,4802.01,13
VEW0000626,SCH0017087,HTL0058,4683.83,17
VEW0000627,SCH0004294,HTL0038,4411.91,17
VEW0000628,SCH0002490,HTL0084,2277.18,12
VEW0000629,SCH0013428,HTL0021,3236.9,1
VEW0000630,SCH0000291,HTL0102,16179.2,16
VEW0000631,SCH0003072,HTL0104,41805.78,18
VEW0000632,SCH0013380,HTL0002,6199.14,13
VEW0000633,SCH0014095,HTL0059,4581.81,10
VEW0000634,SCH0015680,HTL0038,5030.6,23
VEW0000635,SCH0003220,HTL0032,6453.55,23
VEW0000636,SCH0014222,HTL0018,7284.42,21
VEW0000637,SCH0001933,HTL0080,3984.38,9
VEW0000638,SCH0001870,HTL0103,14454.39,3
VEW0000639,SCH0012995,HTL0056,7932.41,20
VEW0000640,SCH0013119,HTL0005,2611.11,8
VEW0000641,SCH0003571,HTL0039,4233.7,12
VEW0000642,SCH0007275,HTL0051,8803.6,13
VEW0000643,SCH0014739,HTL0115,10032.11,25
VEW0000644,SCH0016821,HTL0008,2961.24,16
VEW0000645,SCH0011100,HTL0087,4501.93,11
VEW0000646,SCH0002540,HTL0012,5162.11,22
VEW0000647,SCH0014094,HTL0028,4287.28,3
VEW0000648,SCH0013610,HTL0066,2846.92,24
VEW0000649,SCH0017733,HTL0068,5339.56,22
VEW0000650,SCH0016596,HTL0042,4006.2,2
VEW0000651,SCH0017090,HTL0048,1678.07,26
VEW0000652,SCH0007701,HTL0074,7000.45,21
VEW0000653,SCH0003895,HTL0098,15124.94,11
VEW0000654,SCH0011680,HTL0075,3310.57,25
VEW0000655,SCH0010292,HTL0018,2794.72,6
VEW0000656,SCH0003889,HTL0002,5099.53,12
VEW0000657,SCH0001910,HTL0077,5113.17,21
VEW0000658,SCH0007254,HTL0107,29518.49,2
VEW0000659,SCH0008666,HTL0045,6936.12,2
VEW0000660,SCH0008769,HTL0103,18214.35,5
VEW0000661,SCH0017813,HTL0103,14636.73,23
VEW0000662,SCH0014458,HTL0052,7240.86,18
VEW0000663,SCH0013171,HTL0108,11439.36,17
VEW0000664,SCH0003062,HTL0096,15592.76,4
VEW0000665,SCH0008879,HTL0095,23778.23,11
VEW0000666,SCH0008956,HTL0095,31254.51,1
VEW0000667,SCH0016264,HTL0104,17135.76,20
VEW0000668,SCH0010265,HTL0111,26685.03,10
VEW0000669,SCH0016265,HTL0018,6336.52,25
VEW0000670,SCH0009252,HTL0031,9549.79,24
VEW0000671,SCH0012530,HTL0062,5008.72,5
VEW0000672,SCH0000483,HTL0103,7978.11,14
VEW0000673,SCH0016609,HTL0099,16549.6,14
VEW0000674,SCH0001601,HTL0045,4588.38,19
VEW0000675,SCH0010730,HTL0053,3245.26,8
VEW0000676,SCH0013923,HTL0042,4859.31,7
VEW0000677,SCH0003505,HTL0074,4126.58,4
VEW0000678,SCH0004868,HTL0099,18149.39,19
VEW0000679,SCH0002937,HTL0079,3802.91,3
VEW0000680,SCH0001633,HTL0082,3776.95,23
VEW0000681,SCH0011897,HTL0018,4341.89,12
VEW0000682,SCH0017407,HTL0013,4666.26,13
VEW0000683,SCH0006122,HTL0103,18945.79,15
VEW0000684,SCH0016773,HTL0017,2303.89,16
VEW0000685,SCH0007482,HTL0007,5615.3,26
VEW0000686,SCH0017790,HTL0063,2504.68,26
VEW0000687,SCH0017895,HTL0039,1510.64,1
VEW0000688,SCH0005111,HTL0116,13830.33,23
VEW0000689,SCH0017598,HTL0075,3924.83,13
VEW0000690,SCH0004566,HTL0064,4012.88,1
VEW0000691,SCH0010639,HTL0002,4185.41,10
VEW0000692,SCH0009300,HTL0013,3181.1,7
VEW0000693,SCH0005354,HTL0085,7838.35,6
VEW0000694,SCH0005356,HTL0083,7113.42,22
VEW0000695,SCH0002219,HTL0087,11273.87,18
VEW0000696,SCH0006405,HTL0044,5896.57,26
VEW0000697,SCH0013509,HTL0108,10289.47,6
VEW0000698,SCH0002309,HTL0084,6123.46,1
VEW0000699,SCH0015931,HTL0013,2979.79,5
VEW0000700,SCH0017272,HTL0101,20471.88,22
VEW0000701,SCH0004506,HTL0014,5619.76,24
VEW0000702,SCH0008205,HTL0045,4152.49,17
VEW0000703,SCH0017834,HTL0065,3009.34,19
VEW0000704,SCH0008366,HTL0035,5587.12,23
VEW0000705,SCH0006079,HTL0054,2840.83,21
VEW0000706,SCH0004680,HTL0070,5554.95,2
VEW0000707,SCH0003621,HTL0074,2777.56,20
VEW0000708,SCH0008656,HTL0085,3071.88,2
VEW0000709,SCH0015727,HTL0091,36764.51,18
VEW0000710,SCH0011523,HTL0026,3036.23,14
VEW0000711,SCH0005804,HTL0025,10306.27,22
VEW0000712,SCH0011136,HTL0109,9175.22,17
VEW0000713,SCH0013953,HTL0106,42663.21,5
VEW0000714,SCH0008880,HTL0010,3825.11,22
VEW0000715,SCH0015915,HTL0041,5368.24,5
VEW0000716,SCH0005645,HTL0044,6506.46,14
VEW0000717,SCH0001747,HTL0098,29299.51,21
VEW0000718,SCH0005458,HTL0064,4508.0,26
VEW0000719,SCH0013627,HTL0054,3748.17,13
VEW0000720,SCH0002753,HTL0118,14253.53,24
VEW0000721,SCH0001652,HTL0084,5585.79,15
VEW0000722,SCH0008402,HTL0011,7978.22,15
VEW0000723,SCH0014537,HTL0027,5528.99,13
VEW0000724,SCH0007526,HTL0001,3637.77,3
VEW0000725,SCH0017940,HTL0007,5641.8,5
VEW0000726,SCH0009209,HTL0062,5286.41,19
VEW0000727,SCH0013888,HTL0008,3735.6,17
VEW0000728,SCH0003121,HTL0027,4094.11,6
VEW0000729,SCH0011239,HTL0044,5310.66,7
VEW0000730,SCH0011723,HTL0110,15490.03,24
VEW0000731,SCH0009672,HTL0097,21838.44,10
VEW0000732,SCH0016274,HTL0053,2902.2,25
VEW0000733,SCH0013505,HTL0013,6564.86,19
VEW0000734,SCH0015599,HTL0090,7341.01,17
VEW0000735,SCH0017373,HTL0114,20444.1,19
VEW0000736,SCH0013844,HTL0069,4963.84,21
VEW0000737,SCH0012094,HTL0047,4455.98,24
VEW0000738,SCH0017990,HTL0053,5263.25,18
VEW0000739,SCH0002040,HTL0036,2491.82,19
VEW0000740,SCH0009051,HTL0060,5834.04,10
VEW0000741,SCH0007622,HTL0116,13795.68,9
VEW0000742,SCH0003873,HTL0109,10225.53,14
VEW0000743,SCH0000907,HTL0072,2791.47,8
VEW0000744,SCH0012834,HTL0097,35714.48,15
VEW0000745,SCH0001696,HTL0030,10367.88,26
VEW0000746,SCH0008280,HTL0004,7715.19,23
VEW0000747,SCH0004748,HTL0029,3276.17,9
VEW0000748,SCH0013388,HTL0071,9713.07,21
VEW0000749,SCH0005180,HTL0095,18459.16,2
VEW0000750,SCH0011817,HTL0038,6855.58,22
VEW0000751,SCH0005048,HTL0085,4863.78,8
VEW0000752,SCH0001700,HTL0053,5213.07,20
VEW0000753,SCH0005843,HTL0001,2768.24,14
VEW0000754,SCH0006894,HTL0070,5771.13,23
VEW0000755,SCH0014029,HTL0039,6590.76,25
VEW0000756,SCH0002451,HTL0085,3424.78,8
VEW0000757,SCH0014893,HTL0037,6181.74,7
VEW0000758,SCH0008413,HTL0024,3282.92,23
VEW0000759,SCH0008887,HTL0023,5537.29,10
VEW0000760,SCH0006853,HTL0021,4941.75,12
VEW0000761,SCH0003651,HTL0091,22502.9,7
VEW0000762,SCH0013165,HTL0093,11492.87,15
VEW0000763,SCH0013951,HTL0102,13084.28,11
VEW0000764,SCH0007316,HTL0092,37833.83,23
VEW0000765,SCH0007832,HTL0120,26565.86,5
VEW0000766,SCH0004777,HTL0006,5005.26,9
VEW0000767,SCH0011287,HTL0101,13979.39,1
VEW0000768,SCH0006713,HTL0060,8909.66,9
VEW0000769,SCH0012694,HTL0001,4980.83,9
VEW0000770,SCH0011992,HTL0006,2706.28,22
VEW0000771,SCH0007142,HTL0083,5589.66,16
VEW0000772,SCH0006855,HTL0073,5004.52,14
VEW0000773,SCH0016083,HTL0090,5743.24,23
VEW0000774,SCH0009113,HTL0073,7643.8,11
VEW0000775,SCH0016176,HTL0106,10844.14,5
VEW0000776,SCH0011944,HTL0087,6079.56,9
VEW0000777,SCH0007545,HTL0026,7509.21,26
VEW0000778,SCH0005468,HTL0097,20339.7,17
VEW0000779,SCH0010051,HTL0081,2388.36,7
VEW0000780,SCH0015586,HTL0026,7568.48,24
VEW0000781,SCH0014334,HTL0038,3274.51,20
VEW0000782,SCH0015850,HTL0065,10145.76,2
VEW0000783,SCH0014785,HTL0030,6287.84,3
VEW0000784,SCH0007060,HTL0115,26177.28,12
VEW0000785,SCH0002791,HTL0078,6272.09,23
VEW0000786,SCH0013225,HTL0073,7387.88,26
VEW0000787,SCH0003140,HTL0069,4342.42,20
VEW0000788,SCH0005909,HTL0046,9461.98,23
VEW0000789,SCH0015678,HTL0109,10863.65,26
VEW0000790,SCH0006801,HTL0003,3357.41,6
VEW0000791,SCH0004409,HTL0115,23006.56,2
VEW0000792,SCH0000798,HTL0052,6539.55,25
VEW0000793,SCH0001799,HTL0115,30646.99,3
VEW0000794,SCH0008809,HTL0032,5864.57,4
VEW0000795,SCH0006733,HTL0032,5227.07,20
VEW0000796,SCH0001480,HTL0071,4243.09,9
VEW0000797,SCH0015976,HTL0115,18817.34,22
VEW0000798,SCH0017918,HTL0093,19783.15,14
VEW0000799,SCH0004407,HTL0075,4771.37,17
VEW0000800,SCH0001726,HTL0077,7696.66,12
VEW0000801,SCH0005411,HTL0002,4074.97,11
VEW0000802,SCH0007061,HTL0099,38183.23,19
VEW0000803,SCH0014252,HTL0038,5319.91,26
VEW0000804,SCH0017055,HTL0044,6231.4,12
VEW0000805,SCH0016359,HTL0109,21203.19,13
VEW0000806,SCH0005417,HTL0069,4162.19,22
VEW0000807,SCH0006267,HTL0079,5190.7,2
VEW0000808,SCH0009757,HTL0062,6883.41,18
VEW0000809,SCH0011988,HTL0024,6865.09,3
VEW0000810,SCH0012473,HTL0041,5738.87,2
VEW0000811,SCH0010465,HTL0041,4305.59,20
VEW0000812,SCH0006870,HTL0050,2847.03,21
VEW0000813,SCH0017829,HTL0023,6986.21,23
VEW0000814,SCH0006995,HTL0042,3931.78,9
VEW0000815,SCH0017105,HTL0085,7939.73,15
VEW0000816,SCH0007007,HTL0019,9378.6,16
VEW0000817,SCH0010707,HTL0013,5036.69,11
VEW0000818,SCH0005863,HTL0080,4419.53,12
VEW0000819,SCH0003293,HTL0057,8330.22,19
VEW0000820,SCH0012329,HTL0053,4175.54,16
VEW0000821,SCH0000920,HTL0010,5248.74,20
VEW0000822,SCH0015760,HTL0049,6856.14,10
VEW0000823,SCH0012371,HTL0102,21079.27,23
VEW0000824,SCH0001374,HTL0035,2528.13,24
VEW0000825,SCH0007013,HTL0095,27494.63,3
VEW0000826,SCH0012787,HTL0092,20374.68,2
VEW0000827,SCH0016382,HTL0031,5610.62,21
VEW0000828,SCH0004588,HTL0036,7126.36,25
VEW0000829,SCH0009389,HTL0023,7366.49,15
VEW0000830,SCH0015770,HTL0117,15870.7,4
VEW0000831,SCH0012026,HTL0030,5932.78,10
VEW0000832,SCH0012237,HTL0092,56687.34,24
VEW0000833,SCH0014506,HTL0014,4423.38,9
VEW0000834,SCH0014434,HTL0113,20158.97,25
VEW0000835,SCH0014678,HTL0114,12007.68,25
VEW0000836,SCH0014812,HTL0098,25813.19,18
VEW0000837,SCH0010096,HTL0019,9462.27,17
VEW0000838,SCH0011770,HTL0030,3244.13,26
VEW0000839,SCH0007438,HTL0089,4932.87,12
VEW0000840,SCH0001060,HTL0080,4312.76,4
VEW0000841,SCH0009817,HTL0070,5116.19,19
VEW0000842,SCH0003081,HTL0083,8097.57,6
VEW0000843,SCH0010236,HTL0075,5213.91,2
VEW0000844,SCH0009372,HTL0092,17354.69,3
VEW0000845,SCH0009382,HTL0089,3168.87,13
VEW0000846,SCH0001725,HTL0111,11109.69,5
VEW0000847,SCH0016096,HTL0020,3344.71,9
VEW0000848,SCH0009225,HTL0071,2652.3,5
VEW0000849,SCH0004657,HTL0045,4218.87,8
VEW0000850,SCH0016319,HTL0077,3439.91,22
VEW0000851,SCH0003863,HTL0091,18435.05,23
VEW0000852,SCH0014303,HTL0113,37908.09,3
VEW0000853,SCH0015665,HTL0053,6759.7,6
VEW0000854,SCH0000771,HTL0119,25202.73,6
VEW0000855,SCH0013657,HTL0028,11449.92,15
VEW0000856,SCH0007216,HTL0046,6160.4,24
VEW0000857,SCH0007437,HTL0045,3514.56,20
VEW0000858,SCH0006945,HTL0011,2346.24,16
VEW0000859,SCH0010751,HTL0113,20977.7,21
VEW0000860,SCH0003526,HTL0072,2988.96,11
VEW0000861,SCH0000824,HTL0115,14869.58,16
VEW0000862,SCH0008450,HTL0107,20731.87,16
VEW0000863,SCH0006459,HTL0042,3658.22,25
VEW0000864,SCH0001631,HTL0066,5882.47,22
VEW0000865,SCH0012477,HTL0043,4632.79,15
VEW0000866,SCH0008269,HTL0088,3582.14,9
VEW0000867,SCH0005028,HTL0062,4056.7,20
VEW0000868,SCH0011282,HTL0040,4343.89,24
VEW0000869,SCH0006226,HTL0083,4403.74,4
VEW0000870,SCH0009523,HTL0110,28856.21,10
VEW0000871,SCH0005491,HTL0088,4263.63,2
VEW0000872,SCH0002357,HTL0021,4199.21,22
VEW0000873,SCH0004447,HTL0063,3395.98,3
VEW0000874,SCH0010927,HTL0014,3573.21,20
VEW0000875,SCH0014736,HTL0028,2560.44,15
VEW0000876,SCH0008124,HTL0070,4848.42,12
VEW0000877,SCH0004128,HTL0033,10196.61,15
VEW0000878,SCH0001542,HTL0084,9828.0,21
VEW0000879,SCH0016150,HTL0092,10471.64,12
VEW0000880,SCH0015845,HTL0033,7319.18,23
VEW0000881,SCH0014735,HTL0025,4996.13,5
VEW0000882,SCH0008614,HTL0023,4613.46,20
VEW0000883,SCH0015557,HTL0082,6618.9,7
VEW0000884,SCH0002700,HTL0032,8231.9,6
VEW0000885,SCH0004625,HTL0085,5781.73,8
VEW0000886,SCH0016300,HTL0040,6606.64,18
VEW0000887,SCH0002828,HTL0020,4717.88,6
VEW0000888,SCH0012653,HTL0070,9244.61,16
VEW0000889,SCH0012357,HTL0076,4069.83,23
VEW0000890,SCH0001397,HTL0056,2859.19,12
VEW0000891,SCH0000528,HTL0061,4907.26,15
VEW0000892,SCH0017213,HTL0062,7468.39,9
VEW0000893,SCH0014628,HTL0072,7583.24,8
VEW0000894,SCH0001942,HTL0074,4184.32,18
VEW0000895,SCH0008668,HTL0113,12722.68,8
VEW0000896,SCH0010993,HTL0002,3925.47,16
VEW0000897,SCH0016860,HTL0030,6309.22,11
VEW0000898,SCH0000189,HTL0067,3570.32,24
VEW0000899,SCH0017413,HTL0067,2850.89,17
VEW0000900,SCH0010817,HTL0104,18856.97,9
VEW0000901,SCH0006707,HTL0117,14905.66,9
VEW0000902,SCH0013481,HTL0091,52191.07,1
VEW0000903,SCH0017480,HTL0062,3797.03,13
VEW0000904,SCH0007063,HTL0114,12550.27,1
VEW0000905,SCH0017014,HTL0056,4221.3,10
VEW0000906,SCH0009550,HTL0005,2173.89,23
VEW0000907,SCH0006198,HTL0080,4021.0,10
VEW0000908,SCH0006295,HTL0022,3093.58,11
VEW0000909,SCH0008854,HTL0092,8038.3,7
VEW0000910,SCH0001214,HTL0109,27611.16,2
VEW0000911,SCH0015407,HTL0013,4673.55,6
VEW0000912,SCH0000260,HTL0034,6587.96,22
VEW0000913,SCH0002338,HTL0040,4980.6,24
VEW0000914,SCH0014519,HTL0069,8391.72,15
VEW0000915,SCH0002565,HTL0015,3436.7,5
VEW0000916,SCH0008444,HTL0035,2952.88,7
VEW0000917,SCH0006659,HTL0063,4613.06,11
VEW0000918,SCH0004156,HTL0021,4626.63,17
VEW0000919,SCH0000962,HTL0020,8284.88,16
VEW0000920,SCH0005347,HTL0061,4350.4,26
VEW0000921,SCH0009212,HTL0023,3433.52,8
VEW0000922,SCH0009701,HTL0075,4535.85,22
VEW0000923,SCH0008842,HTL0093,25654.68,15
VEW0000924,SCH0010909,HTL0081,4013.8,4
VEW0000925,SCH0005576,HTL0090,2298.08,4
VEW0000926,SCH0016993,HTL0045,3018.76,21
VEW0000927,SCH0003840,HTL0082,4219.74,22
VEW0000928,SCH0001114,HTL0018,6110.26,20
VEW0000929,SCH0009572,HTL0003,3991.41,4
VEW0000930,SCH0017796,HTL0042,2373.06,10
VEW0000931,SCH0010628,HTL0001,3751.33,23
VEW0000932,SCH0016803,HTL0008,5155.91,12
VEW0000933,SCH0016015,HTL0040,8089.69,7
VEW0000934,SCH0009437,HTL0026,5011.45,23
VEW0000935,SCH0000997,HTL0001,10064.05,8
VEW0000936,SCH0003354,HTL0108,18232.98,16
VEW0000937,SCH0007257,HTL0110,17086.32,1
VEW0000938,SCH0009767,HTL0117,28903.92,13
VEW0000939,SCH0009018,HTL0106,12346.65,20
VEW0000940,SCH0015530,HTL0040,6462.59,16
VEW0000941,SCH0001720,HTL0107,14785.35,16
VEW0000942,SCH0014583,HTL0038,5399.97,14
VEW0000943,SCH0000651,HTL0032,10543.95,5
VEW0000944,SCH0005883,HTL0046,6269.08,11
VEW0000945,SCH0001350,HTL0109,16445.69,3
VEW0000946,SCH0011344,HTL0068,5072.45,17
VEW0000947,SCH0017812,HTL0053,7634.5,7
VEW0000948,SCH0008964,HTL0019,4431.36,19
VEW0000949,SCH0002487,HTL0077,4160.47,13
VEW0000950,SCH0013984,HTL0110,17734.74,14
VEW0000951,SCH0001291,HTL0098,22336.85,9
VEW0000952,SCH0002526,HTL0086,5900.58,4
VEW0000953,SCH0004017,HTL0052,4077.37,1
VEW0000954,SCH0009723,HTL0093,18576.21,25
VEW0000955,SCH0012193,HTL0066,5445.1,20
VEW0000956,SCH0002555,HTL0029,3576.61,10
VEW0000957,SCH0004105,HTL0011,4695.05,6
VEW0000958,SCH0016556,HTL0065,5839.15,6
VEW0000959,SCH0008688,HTL0043,8702.14,23
VEW0000960,SCH0017953,HTL0065,4447.66,16
VEW0000961,SCH0002655,HTL0013,3705.05,6
VEW0000962,SCH0016168,HTL0061,3590.45,18
VEW0000963,SCH0016649,HTL0062,5637.48,26
VEW0000964,SCH0010890,HTL0090,6451.64,15
VEW0000965,SCH0013129,HTL0107,9346.29,10
VEW0000966,SCH0008911,HTL0004,3390.18,25
VEW0000967,SCH0000483,HTL0096,8218.1,14
VEW0000968,SCH0013268,HTL0112,26155.12,16
VEW0000969,SCH0013804,HTL0069,3986.26,1
VEW0000970,SCH0004803,HTL0045,2799.41,24
VEW0000971,SCH0016097,HTL0082,4853.68,21
VEW0000972,SCH0002707,HTL0103,19113.25,19
VEW0000973,SCH0015927,HTL0001,3318.44,23
VEW0000974,SCH0010152,HTL0002,3565.44,23
VEW0000975,SCH0002216,HTL0045,5562.22,24
VEW0000976,SCH0001011,HTL0080,8295.9,17
VEW0000977,SCH0012780,HTL0005,4810.35,18
VEW0000978,SCH0017506,HTL0105,34568.03,14
VEW0000979,SCH0014518,HTL0088,4043.6,7
VEW0000980,SCH0004597,HTL0024,4457.95,9
VEW0000981,SCH0010522,HTL0100,19609.29,26
VEW0000982,SCH0006090,HTL0009,4870.67,23
VEW0000983,SCH0012295,HTL0011,7319.18,9
VEW0000984,SCH0002916,HTL0119,45946.07,20
VEW0000985,SCH0003527,HTL0033,4509.2,19
VEW0000986,SCH0012052,HTL0062,7833.02,12
VEW0000987,SCH0011633,HTL0023,12708.19,18
VEW0000988,SCH0006358,HTL0100,8521.13,14
VEW0000989,SCH0003258,HTL0083,3661.41,10
VEW0000990,SCH0006522,HTL0040,4662.35,24
VEW0000991,SCH0008621,HTL0097,12221.78,8
VEW0000992,SCH0001565,HTL0120,25872.95,11
VEW0000993,SCH0013221,HTL0115,31167.1,7
VEW0000994,SCH0015674,HTL0035,2245.06,2
VEW0000995,SCH0016341,HTL0049,4678.76,19
VEW0000996,SCH0002933,HTL0061,3404.09,1
VEW0000997,SCH0006070,HTL0099,13818.13,5
VEW0000998,SCH0007552,HTL0006,10510.86,6
VEW0000999,SCH0016318,HTL0064,4658.57,3
VEW0001000,SCH0010138,HTL0093,8075.33,15
VEW0001001,SCH0016438,HTL0052,2766.76,3
VEW0001002,SCH0012069,HTL0028,6169.43,22
VEW0001003,SCH0003288,HTL0019,4567.56,23
VEW0001004,SCH0010634,HTL0101,8615.05,6
VEW0001005,SCH0008366,HTL0054,5527.41,23
VEW0001006,SCH0002777,HTL0004,4319.34,15
VEW0001007,SCH0010639,HTL0055,4041.77,10
VEW0001008,SCH0010873,HTL0024,6332.43,21
VEW0001009,SCH0011190,HTL0046,2467.75,4
VEW0001010,SCH0010144,HTL0015,3537.13,18
VEW0001011,SCH0009784,HTL0051,5618.35,13
VEW0001012,SCH0007458,HTL0097,26751.79,16
VEW0001013,SCH0002511,HTL0074,6128.06,6
VEW0001014,SCH0009907,HTL0056,6483.81,13
VEW0001015,SCH0007074,HTL0033,7698.74,8
VEW0001016,SCH0001987,HTL0088,6504.84,7
VEW0001017,SCH0007370,HTL0025,3956.23,10
VEW0001018,SCH0006116,HTL0065,3190.74,15
VEW0001019,SCH0002591,HTL0060,8084.11,25
VEW0001020,SCH0015703,HTL0070,3373.62,7
VEW0001021,SCH0005266,HTL0019,3484.42,25
VEW0001022,SCH0011052,HTL0006,2549.55,4
VEW0001023,SCH0004126,HTL0029,3215.28,23
VEW0001024,SCH0012373,HTL0099,22921.39,15
VEW0001025,SCH0005542,HTL0076,9525.19,22
VEW0001026,SCH0013714,HTL0036,3977.34,15
VEW0001027,SCH0001240,HTL0112,40758.38,21
VEW0001028,SCH0002650,HTL0047,6986.44,17
VEW0001029,SCH0017542,HTL0004,3704.72,9
VEW0001030,SCH0001314,HTL0043,6048.74,24
VEW0001031,SCH0007838,HTL0028,4649.73,8
VEW0001032,SCH0005799,HTL0093,23716.27,5
VEW0001033,SCH0011584,HTL0023,5771.08,23
