booking_id,attempt_id,user_id,hotel_id,booking_value,platform_commission_pct,revenue,week_number,is_domestic
BKG0000322,ATT0000943,USR003166,HTL0082,7244.44,0.1163,842.68,8,True
BKG0000323,ATT0000355,USR001479,HTL0053,6663.72,0.1171,780.23,17,True
BKG0000324,ATT0000266,USR003857,HTL0098,25459.31,0.1095,2788.83,19,False
BKG0000325,ATT0003536,USR002993,HTL0086,3801.05,0.151,573.99,4,True
BKG0000326,ATT0003917,USR001153,HTL0062,2917.3,0.1169,341.14,1,True
BKG0000327,ATT0003149,USR000320,HTL0025,11775.39,0.125,1472.36,3,True
BKG0000328,ATT0003499,USR000908,HTL0066,4337.35,0.1575,683.19,5,True
BKG0000329,ATT0004162,USR000891,HTL0100,56067.16,0.1121,6286.41,24,False
BKG0000330,ATT0003233,USR001271,HTL0065,6076.98,0.1565,950.83,11,True
BKG0000331,ATT0002241,USR003386,HTL0112,28508.12,0.1445,4118.05,5,False
BKG0000332,ATT0001827,USR000443,HTL0101,36102.88,0.1563,5643.66,1,False
BKG0000333,ATT0003383,USR001465,HTL0100,13766.35,0.1259,1733.06,12,False
BKG0000334,ATT0003833,USR002442,HTL0070,3668.41,0.0936,343.44,20,True
BKG0000335,ATT0005207,USR003388,HTL0025,5543.19,0.1221,676.77,22,True
BKG0000336,ATT0000339,USR003350,HTL0070,7112.66,0.1502,1068.49,14,True
BKG0000337,ATT0001845,USR002462,HTL0106,14136.6,0.1409,1992.43,13,False
BKG0000338,ATT0001554,USR002965,HTL0032,3340.59,0.139,464.27,5,True
BKG0000339,ATT0001166,USR003950,HTL0118,51258.49,0.1557,7983.27,13,False
BKG0000340,ATT0002752,USR003440,HTL0026,5639.26,0.1188,670.08,5,True
BKG0000341,ATT0004819,USR000602,HTL0060,7837.15,0.1408,1103.68,3,True
BKG0000342,ATT0002494,USR001841,HTL0109,17027.78,0.092,1566.4,26,False
BKG0000343,ATT0005504,USR000676,HTL0051,1651.87,0.117,193.34,12,True
BKG0000344,ATT0004955,USR000263,HTL0051,4190.54,0.1075,450.44,22,True
BKG0000345,ATT0003311,USR003451,HTL0096,16235.29,0.1228,1994.48,18,False
BKG0000346,ATT0004102,USR002158,HTL0095,13836.3,0.1467,2029.19,8,False
BKG0000347,ATT0000109,USR002630,HTL0078,11578.56,0.1587,1837.55,8,True
BKG0000348,ATT0002176,USR000754,HTL0086,3786.84,0.1122,425.04,4,True
BKG0000349,ATT0000069,USR000695,HTL0062,6969.76,0.1053,733.6,18,True
BKG0000350,ATT0005225,USR001749,HTL0112,17265.14,0.1179,2036.24,4,False
BKG0000351,ATT0000277,USR001977,HTL0112,25928.73,0.1118,2900.08,1,False
BKG0000352,ATT0005243,USR003216,HTL0091,33685.91,0.1006,3387.99,23,False
BKG0000353,ATT0000540,USR003897,HTL0040,13111.84,0.1222,1602.58,1,True
BKG0000354,ATT0001814,USR000485,HTL0009,7774.53,0.131,1018.47,14,True
BKG0000355,ATT0002021,USR002650,HTL0047,5950.45,0.117,696.23,3,True
BKG0000356,ATT0000207,USR001303,HTL0047,5887.01,0.1344,791.38,3,True
BKG0000357,ATT0002657,USR000756,HTL0113,13729.19,0.156,2141.82,13,False
BKG0000358,ATT0005986,USR003386,HTL0056,4688.5,0.1199,562.28,16,True
BKG0000359,ATT0000465,USR000129,HTL0008,5444.09,0.1521,828.09,9,True
BKG0000360,ATT0000400,USR001608,HTL0084,2986.12,0.1502,448.62,4,True
BKG0000361,ATT0002096,USR003617,HTL0095,25044.96,0.1295,3242.85,8,False
BKG0000362,ATT0004727,USR000795,HTL0118,19709.7,0.1184,2332.81,19,False
BKG0000363,ATT0004768,USR001159,HTL0072,2652.28,0.1202,318.73,21,True
BKG0000364,ATT0001545,USR002591,HTL0067,2313.6,0.1203,278.29,10,True
BKG0000365,ATT0004883,USR002145,HTL0113,18328.57,0.153,2804.51,6,False
BKG0000366,ATT0003941,USR002995,HTL0099,16803.07,0.1329,2232.92,13,False
BKG0000367,ATT0001917,USR002203,HTL0104,22139.69,0.1108,2453.48,8,False
BKG0000368,ATT0000219,USR002458,HTL0120,26928.37,0.1157,3116.56,18,False
BKG0000369,ATT0005170,USR001443,HTL0021,6860.6,0.1438,986.82,2,True
BKG0000370,ATT0003159,USR001125,HTL0098,20519.98,0.1376,2823.31,2,False
BKG0000371,ATT0001017,USR003464,HTL0070,5205.75,0.1206,627.92,14,True
BKG0000372,ATT0004659,USR003168,HTL0040,1797.11,0.1341,241.02,1,True
BKG0000373,ATT0001612,USR000359,HTL0065,3197.12,0.106,338.91,24,True
BKG0000374,ATT0000754,USR003953,HTL0066,2441.26,0.1587,387.51,9,True
BKG0000375,ATT0004699,USR000820,HTL0104,8373.38,0.123,1029.82,19,False
BKG0000376,ATT0004265,USR003567,HTL0029,5842.22,0.1205,703.85,22,True
BKG0000377,ATT0005464,USR002634,HTL0042,4904.41,0.1191,583.89,10,True
BKG0000378,ATT0002136,USR003466,HTL0116,11253.69,0.1032,1161.85,17,False
BKG0000379,ATT0005377,USR000917,HTL0081,4087.94,0.129,527.29,11,True
BKG0000380,ATT0001216,USR003977,HTL0093,16744.83,0.1097,1836.99,17,False
BKG0000381,ATT0000377,USR003249,HTL0005,5102.28,0.1115,568.96,14,True
BKG0000382,ATT0005410,USR001229,HTL0068,11369.24,0.1137,1292.91,23,True
BKG0000383,ATT0003935,USR000568,HTL0087,6111.82,0.1043,637.55,26,True
BKG0000384,ATT0001158,USR003306,HTL0120,22704.85,0.1381,3135.17,4,False
BKG0000385,ATT0001264,USR002089,HTL0085,6005.4,0.1104,663.29,12,True
BKG0000386,ATT0005922,USR003134,HTL0069,5256.82,0.1261,662.74,7,True
BKG0000387,ATT0002341,USR003086,HTL0036,9549.29,0.1207,1153.04,25,True
BKG0000388,ATT0000416,USR003280,HTL0103,18410.94,0.11,2026.0,21,False
BKG0000389,ATT0003393,USR001370,HTL0057,7450.66,0.1494,1113.46,4,True
BKG0000390,ATT0004589,USR000604,HTL0081,4349.13,0.1449,630.4,6,True
BKG0000391,ATT0002707,USR003543,HTL0035,5832.76,0.1527,890.93,2,True
BKG0000392,ATT0000548,USR003279,HTL0006,9093.95,0.1104,1003.72,6,True
BKG0000393,ATT0004189,USR000951,HTL0103,13834.3,0.1005,1389.7,24,False
BKG0000394,ATT0000454,USR002024,HTL0097,35193.24,0.1374,4836.96,14,False
BKG0000395,ATT0001523,USR000164,HTL0039,6486.8,0.1571,1018.76,13,True
BKG0000396,ATT0001409,USR000584,HTL0005,5711.41,0.144,822.38,13,True
BKG0000397,ATT0002701,USR001873,HTL0013,2987.47,0.1083,323.43,16,True
BKG0000398,ATT0004295,USR001193,HTL0092,16925.04,0.0952,1611.36,17,False
BKG0000399,ATT0003313,USR000238,HTL0092,19222.09,0.1097,2109.21,22,False
BKG0000400,ATT0000779,USR000984,HTL0108,28642.22,0.1321,3782.33,15,False
BKG0000401,ATT0003377,USR002146,HTL0111,17776.44,0.1489,2647.31,5,False
BKG0000402,ATT0002973,USR002399,HTL0095,32987.29,0.1065,3514.27,19,False
BKG0000403,ATT0001949,USR001778,HTL0003,9070.59,0.1259,1142.37,9,True
BKG0000404,ATT0000883,USR002714,HTL0030,4915.37,0.0936,460.02,16,True
BKG0000405,ATT0001364,USR000587,HTL0107,10537.06,0.0919,967.93,26,False
BKG0000406,ATT0003061,USR002985,HTL0018,4842.6,0.1076,520.9,19,True
BKG0000407,ATT0003574,USR001082,HTL0025,2606.85,0.1273,331.96,2,True
BKG0000408,ATT0003074,USR001752,HTL0089,3374.89,0.1122,378.71,17,True
BKG0000409,ATT0004597,USR003537,HTL0109,13095.7,0.1185,1551.54,25,False
BKG0000410,ATT0004994,USR001834,HTL0063,8406.02,0.112,941.48,9,True
BKG0000411,ATT0005538,USR001170,HTL0100,13575.63,0.1348,1830.14,5,False
BKG0000412,ATT0002324,USR001316,HTL0048,1947.19,0.1245,242.38,18,True
BKG0000413,ATT0004643,USR001514,HTL0091,15170.35,0.1082,1641.53,24,False
BKG0000414,ATT0005203,USR002737,HTL0115,15545.2,0.1361,2115.11,13,False
BKG0000415,ATT0001780,USR001985,HTL0066,4284.78,0.1343,575.62,3,True
BKG0000416,ATT0004615,USR002609,HTL0040,9189.71,0.1295,1189.97,2,True
BKG0000417,ATT0001096,USR002970,HTL0005,3928.71,0.1155,453.79,11,True
BKG0000418,ATT0003629,USR000545,HTL0111,17408.0,0.0951,1654.7,25,False
BKG0000419,ATT0001369,USR003897,HTL0028,10413.06,0.119,1238.68,11,True
BKG0000420,ATT0000092,USR003337,HTL0111,9174.96,0.1496,1372.83,7,False
BKG0000421,ATT0000120,USR003712,HTL0078,4649.58,0.1238,575.46,7,True
BKG0000422,ATT0003302,USR002437,HTL0012,4458.64,0.1574,701.82,4,True
BKG0000423,ATT0005984,USR000795,HTL0063,11133.53,0.1505,1675.69,6,True
BKG0000424,ATT0003742,USR002361,HTL0070,4372.86,0.1442,630.68,4,True
BKG0000425,ATT0003191,USR001840,HTL0103,16565.09,0.146,2418.83,2,False
BKG0000426,ATT0002479,USR002382,HTL0008,3127.49,0.1124,351.47,14,True
BKG0000427,ATT0002164,USR000761,HTL0063,4147.51,0.1127,467.57,16,True
BKG0000428,ATT0005993,USR003291,HTL0047,15359.52,0.1276,1960.52,21,True
BKG0000429,ATT0001118,USR003377,HTL0117,38230.76,0.112,4280.14,13,False
BKG0000430,ATT0004154,USR003448,HTL0024,16791.6,0.1246,2091.41,12,True
BKG0000431,ATT0001670,USR000583,HTL0104,37252.06,0.1126,4193.67,8,False
BKG0000432,ATT0003435,USR001578,HTL0093,15897.9,0.1128,1793.12,24,False
BKG0000433,ATT0004929,USR000605,HTL0107,12173.03,0.0946,1152.15,25,False
BKG0000434,ATT0000721,USR003606,HTL0111,14111.83,0.1092,1540.59,16,False
BKG0000435,ATT0003934,USR000460,HTL0117,14091.9,0.146,2057.38,3,False
BKG0000436,ATT0003128,USR000582,HTL0072,2586.87,0.1182,305.82,4,True
BKG0000437,ATT0002422,USR003467,HTL0093,26858.9,0.1478,3968.89,10,False
BKG0000438,ATT0005304,USR002483,HTL0049,5705.56,0.113,644.79,11,True
BKG0000439,ATT0001555,USR000466,HTL0045,2693.61,0.1175,316.45,6,True
BKG0000440,ATT0000183,USR002460,HTL0082,5434.49,0.124,673.91,14,True
BKG0000441,ATT0000473,USR001051,HTL0018,3942.62,0.1498,590.62,3,True
BKG0000442,ATT0003190,USR002559,HTL0063,8274.91,0.124,1026.13,19,True
BKG0000443,ATT0000461,USR003107,HTL0031,3908.19,0.121,472.97,13,True
BKG0000444,ATT0005817,USR001099,HTL0060,5904.62,0.1148,677.79,10,True
BKG0000445,ATT0005668,USR000590,HTL0093,19862.55,0.1524,3027.01,1,False
BKG0000446,ATT0002985,USR002247,HTL0058,8160.7,0.116,946.43,25,True
BKG0000447,ATT0000659,USR003798,HTL0084,7060.2,0.1179,832.35,5,True
BKG0000448,ATT0005491,USR001218,HTL0059,9500.91,0.1379,1310.04,6,True
BKG0000449,ATT0001120,USR003918,HTL0037,4065.91,0.1536,624.6,3,True
BKG0000450,ATT0004259,USR003408,HTL0017,2165.58,0.0928,200.92,17,True
BKG0000451,ATT0000068,USR002402,HTL0058,4034.44,0.0933,376.61,18,True
BKG0000452,ATT0004269,USR000582,HTL0001,4638.83,0.1237,573.73,12,True
BKG0000453,ATT0004190,USR003439,HTL0053,2125.65,0.1426,303.15,13,True
BKG0000454,ATT0004558,USR000262,HTL0114,22181.27,0.0971,2154.25,20,False
BKG0000455,ATT0005710,USR002800,HTL0091,22734.03,0.1227,2788.44,21,False
BKG0000456,ATT0003059,USR003587,HTL0029,2475.63,0.1475,365.21,7,True
BKG0000457,ATT0005717,USR001800,HTL0084,6636.77,0.1124,746.24,17,True
BKG0000458,ATT0005180,USR003954,HTL0057,3894.27,0.1158,450.97,11,True
BKG0000459,ATT0001253,USR002791,HTL0019,5212.02,0.1594,830.85,12,True
BKG0000460,ATT0003964,USR003886,HTL0091,50769.64,0.1096,5564.42,16,False
BKG0000461,ATT0005973,USR002430,HTL0108,28452.19,0.1326,3772.86,15,False
BKG0000462,ATT0000593,USR002577,HTL0095,16382.06,0.1598,2617.5,12,False
BKG0000463,ATT0000044,USR002322,HTL0098,13793.44,0.1532,2113.06,11,False
BKG0000464,ATT0000759,USR000621,HTL0025,2961.79,0.1083,320.63,25,True
BKG0000465,ATT0000308,USR000527,HTL0070,4208.48,0.1309,551.06,10,True
BKG0000466,ATT0004018,USR001064,HTL0079,3829.36,0.1148,439.59,11,True
BKG0000467,ATT0002279,USR001181,HTL0009,4432.36,0.1271,563.18,18,True
BKG0000468,ATT0001997,USR002080,HTL0079,2311.33,0.1522,351.76,13,True
BKG0000469,ATT0003942,USR003113,HTL0006,16136.66,0.1255,2025.15,11,True
BKG0000470,ATT0005774,USR002681,HTL0093,13159.7,0.1201,1580.91,26,False
BKG0000471,ATT0004683,USR000137,HTL0007,2068.2,0.1205,249.24,26,True
BKG0000472,ATT0000100,USR002078,HTL0097,12565.28,0.1214,1525.37,8,False
BKG0000473,ATT0000929,USR003110,HTL0005,4839.29,0.1145,554.32,18,True
BKG0000474,ATT0000563,USR001487,HTL0119,22481.39,0.1228,2759.62,3,False
BKG0000475,ATT0005836,USR000833,HTL0013,5555.79,0.1495,830.56,8,True
BKG0000476,ATT0003506,USR003669,HTL0070,5029.48,0.1177,591.92,9,True
BKG0000477,ATT0002771,USR003445,HTL0009,3494.69,0.1434,501.3,1,True
BKG0000478,ATT0004412,USR002461,HTL0016,5096.73,0.1263,643.72,2,True
BKG0000479,ATT0000744,USR001441,HTL0008,4546.65,0.1118,508.36,3,True
BKG0000480,ATT0001848,USR000313,HTL0063,3934.36,0.0949,373.56,24,True
BKG0000481,ATT0005867,USR000403,HTL0109,19290.83,0.1162,2241.52,22,False
BKG0000482,ATT0004626,USR000039,HTL0089,4878.18,0.122,595.12,14,True
BKG0000483,ATT0003959,USR003826,HTL0078,3269.84,0.1416,462.85,7,True
BKG0000484,ATT0000682,USR000116,HTL0092,9796.05,0.1307,1280.75,7,False
BKG0000485,ATT0000863,USR002326,HTL0021,6897.84,0.1446,997.67,15,True
BKG0000486,ATT0000239,USR000144,HTL0083,3856.81,0.1346,519.31,10,True
BKG0000487,ATT0001947,USR003479,HTL0066,6510.45,0.1023,666.29,17,True
BKG0000488,ATT0001547,USR001620,HTL0034,3682.47,0.1173,431.92,10,True
BKG0000489,ATT0001794,USR001744,HTL0104,51975.33,0.1036,5386.93,17,False
BKG0000490,ATT0000290,USR000562,HTL0111,40112.52,0.1417,5685.74,13,False
BKG0000491,ATT0003855,USR003749,HTL0118,24994.31,0.1196,2989.79,18,False
BKG0000492,ATT0004375,USR002414,HTL0066,7202.27,0.118,849.99,9,True
BKG0000493,ATT0000771,USR003000,HTL0062,3706.14,0.1432,530.77,8,True
BKG0000494,ATT0005756,USR002521,HTL0037,4303.99,0.119,512.02,10,True
BKG0000495,ATT0003115,USR003139,HTL0033,11916.06,0.1211,1442.93,15,True
BKG0000496,ATT0001778,USR000447,HTL0060,7549.46,0.1366,1031.0,7,True
BKG0000497,ATT0005169,USR003820,HTL0107,35011.18,0.1016,3556.02,24,False
BKG0000498,ATT0000674,USR000887,HTL0101,11181.12,0.1431,1599.79,12,False
BKG0000499,ATT0000436,USR003943,HTL0055,1553.83,0.1578,245.18,11,True
BKG0000500,ATT0000257,USR000456,HTL0099,8944.48,0.096,858.27,22,False
BKG0000501,ATT0005669,USR000382,HTL0078,4716.48,0.1385,653.35,7,True
BKG0000502,ATT0002423,USR002252,HTL0061,6621.71,0.1562,1034.08,1,True
BKG0000503,ATT0002652,USR000764,HTL0059,7754.52,0.1188,921.44,15,True
BKG0000504,ATT0004040,USR003300,HTL0100,13993.31,0.1283,1795.94,3,False
BKG0000505,ATT0000857,USR002024,HTL0110,24190.45,0.1162,2810.47,7,False
BKG0000506,ATT0004758,USR001653,HTL0021,5254.75,0.1421,746.71,11,True
BKG0000507,ATT0002131,USR003833,HTL0021,4997.36,0.1168,583.52,24,True
BKG0000508,ATT0004661,USR000236,HTL0077,3549.65,0.1432,508.34,4,True
BKG0000509,ATT0005902,USR002084,HTL0054,5910.73,0.1117,660.14,16,True
BKG0000510,ATT0005642,USR001246,HTL0103,16809.83,0.1473,2476.31,2,False
BKG0000511,ATT0002508,USR000877,HTL0016,9036.55,0.1118,1010.23,11,True
BKG0000512,ATT0005073,USR000278,HTL0087,7242.47,0.1579,1143.41,15,True
BKG0000513,ATT0005217,USR001333,HTL0050,10243.25,0.1211,1240.51,10,True
BKG0000514,ATT0004879,USR002971,HTL0110,9420.03,0.0949,893.61,22,False
BKG0000515,ATT0003648,USR002739,HTL0086,3853.29,0.1571,605.19,14,True
BKG0000516,ATT0004529,USR003044,HTL0108,36747.7,0.1515,5568.08,6,False
BKG0000517,ATT0000295,USR002344,HTL0093,14288.46,0.1206,1723.11,21,False
BKG0000518,ATT0000697,USR000284,HTL0096,19240.1,0.0942,1812.22,19,False
BKG0000519,ATT0004972,USR002919,HTL0082,3793.09,0.1223,463.9,23,True
BKG0000520,ATT0005359,USR001268,HTL0087,6148.98,0.1405,863.63,11,True
BKG0000521,ATT0000043,USR002269,HTL0108,38451.1,0.1466,5636.76,2,False
BKG0000522,ATT0004171,USR001993,HTL0115,18735.76,0.1291,2419.21,19,False
BKG0000523,ATT0004775,USR003719,HTL0006,4305.46,0.1197,515.46,4,True
BKG0000524,ATT0003878,USR002341,HTL0022,3668.99,0.1102,404.23,26,True
BKG0000525,ATT0000877,USR001121,HTL0105,22631.77,0.1201,2718.85,20,False
BKG0000526,ATT0004399,USR003391,HTL0027,3739.21,0.1317,492.39,2,True
BKG0000527,ATT0001855,USR003268,HTL0083,5514.7,0.1127,621.69,8,True
BKG0000528,ATT0003707,USR001951,HTL0110,32980.12,0.0945,3115.22,18,False
BKG0000529,ATT0005114,USR000175,HTL0031,4532.89,0.1141,517.13,16,True
BKG0000530,ATT0005707,USR000119,HTL0041,3779.82,0.1243,469.64,6,True
BKG0000531,ATT0003080,USR000460,HTL0001,5238.28,0.0955,500.33,19,True
BKG0000532,ATT0002370,USR002365,HTL0025,5688.82,0.1036,589.34,25,True
BKG0000533,ATT0000332,USR003931,HTL0099,21716.25,0.098,2129.04,19,False
BKG0000534,ATT0005015,USR002635,HTL0101,14469.53,0.091,1316.11,26,False
BKG0000535,ATT0002331,USR002658,HTL0032,5750.28,0.1176,676.18,7,True
BKG0000536,ATT0004248,USR003441,HTL0014,6189.35,0.1542,954.11,13,True
BKG0000537,ATT0005049,USR002802,HTL0022,5409.71,0.1106,598.32,2,True
BKG0000538,ATT0002189,USR001738,HTL0111,18585.01,0.1487,2763.45,14,False
BKG0000539,ATT0001797,USR003218,HTL0012,4747.48,0.1477,701.07,9,True
BKG0000540,ATT0003804,USR002154,HTL0068,7678.78,0.1382,1061.3,12,True
BKG0000541,ATT0002148,USR001479,HTL0108,8226.5,0.0983,808.98,23,False
BKG0000542,ATT0000125,USR000697,HTL0010,2515.61,0.1539,387.16,9,True
BKG0000543,ATT0000385,USR003646,HTL0002,9028.38,0.1338,1207.58,9,True
BKG0000544,ATT0000445,USR000449,HTL0066,7919.12,0.1187,939.69,9,True
BKG0000545,ATT0001975,USR001130,HTL0104,21994.43,0.1315,2891.19,9,False
BKG0000546,ATT0005708,USR000195,HTL0108,14927.13,0.0978,1459.82,25,False
BKG0000547,ATT0002389,USR002743,HTL0095,17859.41,0.105,1875.96,21,False
BKG0000548,ATT0004976,USR001347,HTL0080,5114.73,0.1348,689.64,8,True
BKG0000549,ATT0001036,USR001349,HTL0075,5786.83,0.1044,604.12,22,True
BKG0000550,ATT0005105,USR002291,HTL0010,6106.56,0.1163,710.08,26,True
BKG0000551,ATT0001246,USR003059,HTL0117,19015.65,0.1274,2423.29,25,False
BKG0000552,ATT0004235,USR001962,HTL0097,21350.16,0.1039,2218.84,18,False
BKG0000553,ATT0001156,USR002737,HTL0035,13563.71,0.1042,1413.74,17,True
BKG0000554,ATT0002141,USR001674,HTL0109,21287.16,0.1469,3127.41,13,False
BKG0000555,ATT0001244,USR001699,HTL0102,10863.85,0.1365,1483.24,5,False
BKG0000556,ATT0003533,USR003991,HTL0049,4960.24,0.1314,651.98,9,True
BKG0000557,ATT0002336,USR002499,HTL0050,7249.35,0.1507,1092.41,8,True
BKG0000558,ATT0002861,USR002555,HTL0077,2381.61,0.1546,368.08,10,True
BKG0000559,ATT0004205,USR003669,HTL0010,4573.53,0.1395,638.14,11,True
BKG0000560,ATT0001518,USR000699,HTL0054,3202.75,0.0974,311.96,25,True
BKG0000561,ATT0003325,USR001448,HTL0112,34941.56,0.1087,3796.45,20,False
BKG0000562,ATT0005075,USR002105,HTL0027,4901.92,0.1352,662.83,2,True
BKG0000563,ATT0000631,USR001847,HTL0106,29750.82,0.1073,3191.91,25,False
BKG0000564,ATT0001438,USR000031,HTL0006,8713.87,0.1231,1072.87,2,True
BKG0000565,ATT0003181,USR002818,HTL0104,12605.09,0.1089,1372.6,22,False
BKG0000566,ATT0005191,USR003601,HTL0093,17761.65,0.1079,1915.8,16,False
BKG0000567,ATT0003596,USR003526,HTL0039,6237.53,0.1205,751.46,14,True
BKG0000568,ATT0001014,USR003385,HTL0094,10266.45,0.1261,1294.98,19,False
BKG0000569,ATT0005462,USR001048,HTL0069,5346.13,0.1254,670.48,26,True
BKG0000570,ATT0000232,USR003430,HTL0111,16126.46,0.148,2386.41,13,False
BKG0000571,ATT0005349,USR003705,HTL0005,9610.21,0.13,1249.78,10,True
BKG0000572,ATT0002271,USR002980,HTL0107,20413.76,0.1285,2623.52,11,False
BKG0000573,ATT0004426,USR003341,HTL0042,3183.77,0.1458,464.27,14,True
BKG0000574,ATT0000153,USR001654,HTL0066,3830.69,0.1404,537.85,1,True
BKG0000575,ATT0004303,USR002373,HTL0112,17805.38,0.114,2030.24,25,False
BKG0000576,ATT0000356,USR001683,HTL0032,4163.05,0.1162,483.77,8,True
BKG0000577,ATT0001481,USR001545,HTL0044,1990.64,0.1409,280.51,14,True
BKG0000578,ATT0003056,USR001727,HTL0056,8840.22,0.1261,1114.53,25,True
BKG0000579,ATT0001297,USR001993,HTL0065,12279.6,0.1143,1403.45,5,True
BKG0000580,ATT0004150,USR000437,HTL0080,9181.94,0.1036,950.94,16,True
BKG0000581,ATT0005077,USR000427,HTL0084,4574.75,0.1104,504.87,19,True
BKG0000582,ATT0001654,USR001921,HTL0092,27140.91,0.1443,3916.45,12,False
BKG0000583,ATT0005512,USR003235,HTL0115,17968.17,0.1145,2057.03,3,False
BKG0000584,ATT0001186,USR000806,HTL0112,17356.82,0.1249,2168.08,21,False
BKG0000585,ATT0003367,USR003163,HTL0100,34760.6,0.112,3894.14,8,False
BKG0000586,ATT0001287,USR001740,HTL0096,8384.83,0.1243,1042.3,26,False
BKG0000587,ATT0004863,USR002027,HTL0117,17555.51,0.0911,1599.41,26,False
BKG0000588,ATT0000508,USR003735,HTL0094,24441.66,0.0961,2349.84,17,False
BKG0000589,ATT0005031,USR000560,HTL0062,9983.13,0.15,1497.63,3,True
BKG0000590,ATT0004280,USR000089,HTL0102,9069.2,0.1244,1128.27,18,False
BKG0000591,ATT0004913,USR001097,HTL0076,6889.24,0.1293,890.71,26,True
BKG0000592,ATT0003905,USR002636,HTL0092,37525.74,0.0946,3551.01,23,False
BKG0000593,ATT0001650,USR003023,HTL0018,2343.92,0.1111,260.31,22,True
BKG0000594,ATT0005193,USR002776,HTL0117,14537.19,0.1139,1655.17,1,False
BKG0000595,ATT0001465,USR001844,HTL0039,7117.95,0.1178,838.64,4,True
BKG0000596,ATT0005381,USR003875,HTL0017,4181.38,0.1187,496.43,12,True
BKG0000597,ATT0003046,USR000644,HTL0080,3973.03,0.1132,449.63,9,True
BKG0000598,ATT0002757,USR002504,HTL0104,15948.4,0.1257,2005.02,22,False
BKG0000599,ATT0004310,USR001858,HTL0053,5514.5,0.1163,641.43,14,True
BKG0000600,ATT0004086,USR000392,HTL0076,4920.16,0.1152,566.67,26,True
BKG0000601,ATT0004516,USR000983,HTL0065,5109.54,0.115,587.75,26,True
BKG0000602,ATT0002913,USR001938,HTL0081,5015.87,0.1199,601.56,5,True
BKG0000603,ATT0003505,USR000418,HTL0081,5240.9,0.1299,680.98,25,True
BKG0000604,ATT0004312,USR002218,HTL0041,5844.91,0.1039,607.26,23,True
BKG0000605,ATT0005136,USR002840,HTL0035,2638.69,0.1553,409.67,2,True
BKG0000606,ATT0000861,USR000836,HTL0060,2971.01,0.1574,467.68,13,True
BKG0000607,ATT0001763,USR000715,HTL0089,3750.52,0.128,479.91,24,True
BKG0000608,ATT0003825,USR001409,HTL0076,4829.43,0.1476,713.03,15,True
BKG0000609,ATT0005199,USR002165,HTL0062,2926.28,0.1227,359.03,1,True
BKG0000610,ATT0005683,USR001898,HTL0003,13582.25,0.0948,1287.95,22,True
BKG0000611,ATT0001047,USR002989,HTL0078,8273.38,0.1128,933.2,26,True
BKG0000612,ATT0002496,USR003461,HTL0089,8684.37,0.1044,906.66,25,True
BKG0000613,ATT0004844,USR002278,HTL0010,3963.38,0.1516,600.66,1,True
BKG0000614,ATT0002779,USR000994,HTL0041,3831.79,0.1472,564.23,6,True
BKG0000615,ATT0003032,USR002052,HTL0113,28714.78,0.1238,3555.56,3,False
BKG0000616,ATT0002354,USR002322,HTL0056,12258.01,0.0907,1111.56,24,True
BKG0000617,ATT0004148,USR000761,HTL0065,5552.27,0.1219,676.63,10,True
BKG0000618,ATT0001762,USR002721,HTL0118,9770.42,0.1384,1351.79,15,False
BKG0000619,ATT0005804,USR002727,HTL0031,6284.39,0.1139,716.11,7,True
BKG0000620,ATT0002351,USR000711,HTL0117,16150.25,0.1163,1878.77,25,False
BKG0000621,ATT0004762,USR001083,HTL0112,28585.98,0.1436,4104.51,5,False
BKG0000622,ATT0003763,USR001702,HTL0118,15857.55,0.0968,1534.63,20,False
BKG0000623,ATT0003819,USR003051,HTL0043,4755.19,0.1139,541.39,24,True
BKG0000624,ATT0003039,USR002997,HTL0024,5743.99,0.1403,806.16,14,True
BKG0000625,ATT0003286,USR003909,HTL0004,5899.23,0.1339,789.9,6,True
BKG0000626,ATT0001910,USR000414,HTL0096,18171.58,0.1281,2328.32,22,False
BKG0000627,ATT0005475,USR002805,HTL0109,19671.2,0.1154,2270.22,9,False
BKG0000628,ATT0005318,USR000598,HTL0063,1553.98,0.1303,202.53,4,True
BKG0000629,ATT0000525,USR002923,HTL0001,8432.66,0.1541,1299.86,5,True
BKG0000630,ATT0001868,USR002607,HTL0009,5152.01,0.1293,666.24,8,True
BKG0000631,ATT0005301,USR000343,HTL0076,10029.42,0.107,1073.0,20,True
BKG0000632,ATT0003897,USR001626,HTL0051,5931.81,0.1434,850.7,13,True
BKG0000633,ATT0002198,USR002732,HTL0112,10661.19,0.1166,1243.34,19,False
BKG0000634,ATT0005429,USR000535,HTL0005,6715.86,0.1111,746.43,5,True
BKG0000635,ATT0002044,USR000029,HTL0038,3224.96,0.1328,428.23,3,True
BKG0000636,ATT0002065,USR002742,HTL0080,3028.63,0.1267,383.65,3,True
BKG0000637,ATT0002240,USR001567,HTL0023,9955.02,0.1151,1145.9,17,True
BKG0000638,ATT0002028,USR003107,HTL0055,3298.52,0.1378,454.49,3,True
