user_id,signup_date,city,device_type,user_segment
USR002348,2022-11-19,Bengaluru,mobile,returning
USR002349,2023-08-21,Chennai,tablet,returning
USR002350,2022-12-18,London,mobile,returning
USR002351,2022-07-23,Jaipur,mobile,returning
USR002352,2022-06-05,Mumbai,tablet,vip
USR002353,2023-09-15,Mumbai,mobile,returning
USR002354,2023-02-09,London,mobile,new
USR002355,2023-04-29,Mumbai,desktop,returning
USR002356,2022-09-11,,tablet,new
USR002357,2023-08-29,Delhi,mobile,returning
USR002358,2023-04-03,Kolkata,desktop,returning
USR002359,2022-09-28,Dubai,mobile,returning
USR002360,2023-04-23,London,desktop,returning
USR002361,2023-08-10,Goa,mobile,new
USR002362,2023-09-24,Dubai,desktop,returning
USR002363,2023-11-11,Pune,mobile,returning
USR002364,2023-03-10,Kolkata,desktop,returning
USR002365,2022-12-04,Chennai,mobile,new
USR002366,2022-04-11,Bengaluru,mobile,returning
USR002367,2022-10-30,Singapore,desktop,new
USR002368,2023-04-22,Bangkok,desktop,new
USR002369,2023-07-22,Delhi,desktop,returning
USR002370,2023-01-31,London,desktop,returning
USR002371,2022-05-20,Singapore,desktop,new
USR002372,2023-02-15,Jaipur,mobile,new
USR002373,2023-06-21,Delhi,desktop,returning
USR002374,2023-07-22,Bangkok,tablet,returning
USR002375,2022-08-09,Dubai,mobile,returning
USR002376,2022-07-23,Delhi,mobile,returning
USR002377,2022-09-10,Chennai,desktop,returning
USR002378,2022-08-09,Goa,desktop,returning
USR002379,2023-02-20,Singapore,mobile,returning
USR002380,2022-08-10,Ahmedabad,desktop,returning
USR002381,2023-12-09,New York,tablet,new
USR002382,2023-10-01,Bengaluru,tablet,returning
USR002383,2022-11-25,London,desktop,returning
USR002384,2022-08-02,Hyderabad,mobile,returning
USR002385,2022-09-20,Kolkata,mobile,returning
USR002386,2023-04-30,Bengaluru,mobile,new
USR002387,2023-05-26,London,mobile,new
USR002388,2022-05-14,Chennai,desktop,returning
USR002389,2023-01-05,Bangkok,mobile,returning
USR002390,2023-11-13,Chennai,desktop,returning
USR002391,2023-11-11,Ahmedabad,desktop,returning
USR002392,2023-03-19,Mumbai,mobile,returning
USR002393,2022-08-13,Delhi,mobile,returning
USR002394,2022-04-30,Ahmedabad,mobile,new
USR002395,2022-03-03,Bangkok,mobile,returning
USR002396,2022-02-12,Chennai,desktop,new
USR002397,2022-09-07,Kolkata,tablet,returning
USR002398,2023-03-15,Jaipur,mobile,new
USR002399,2022-07-01,Ahmedabad,mobile,returning
USR002400,2023-12-24,Pune,mobile,new
USR002401,2023-09-13,,mobile,returning
USR002402,2022-10-17,Delhi,desktop,new
USR002403,2023-08-17,,mobile,returning
USR002404,2023-04-06,Delhi,mobile,new
USR002405,2022-12-23,Chennai,tablet,new
USR002406,2022-11-15,Pune,mobile,new
USR002407,2022-12-23,Jaipur,mobile,vip
USR002408,2023-11-16,Hyderabad,desktop,returning
USR002409,2022-11-17,Hyderabad,mobile,new
USR002410,2023-11-10,Bengaluru,tablet,new
USR002411,2022-05-28,Ahmedabad,mobile,returning
USR002412,2022-06-05,Mumbai,desktop,new
USR002413,2023-06-16,Hyderabad,mobile,new
USR002414,2022-12-26,Dubai,mobile,returning
USR002415,2022-06-14,Pune,mobile,returning
USR002416,2023-03-12,New York,mobile,returning
USR002417,2023-10-18,Jaipur,mobile,returning
USR002418,2022-12-02,Kolkata,mobile,returning
USR002419,2022-08-03,Dubai,desktop,returning
USR002420,2022-09-27,Bengaluru,desktop,returning
USR002421,2022-06-17,Dubai,mobile,returning
USR002422,2023-03-21,Singapore,desktop,returning
USR002423,2022-04-03,Dubai,tablet,vip
USR002424,2022-02-04,Bangkok,desktop,new
USR002425,2022-04-16,Delhi,mobile,returning
USR002426,2023-09-02,Jaipur,mobile,new
USR002427,2023-08-23,Chennai,desktop,returning
USR002428,2023-09-24,Delhi,mobile,returning
USR002429,2022-11-24,Pune,mobile,returning
USR002430,2022-12-15,Chennai,tablet,returning
USR002431,2023-01-19,Pune,mobile,vip
USR002432,2022-06-09,Jaipur,desktop,returning
USR002433,2022-12-23,Dubai,mobile,returning
USR002434,2023-08-07,Jaipur,mobile,vip
USR002435,2023-06-12,Bangkok,mobile,returning
USR002436,2022-04-25,Chennai,mobile,new
USR002437,2022-07-29,Goa,desktop,returning
USR002438,2022-11-16,Mumbai,desktop,new
USR002439,2022-08-07,Hyderabad,desktop,new
USR002440,2023-11-21,Bengaluru,mobile,returning
USR002441,2023-11-16,Jaipur,desktop,vip
USR002442,2023-11-23,,mobile,new
USR002443,2023-08-14,Bangkok,mobile,new
USR002444,2022-01-01,Singapore,desktop,new
USR002445,2023-01-25,Goa,tablet,new
USR002446,2022-09-03,Pune,mobile,returning
USR002447,2022-07-19,,desktop,returning
USR002448,2022-09-21,Goa,mobile,new
USR002449,2023-08-02,Pune,desktop,returning
USR002450,2022-04-21,Hyderabad,mobile,new
USR002451,2022-07-23,London,desktop,vip
USR002452,2023-08-11,Chennai,mobile,returning
USR002453,2023-01-31,Singapore,tablet,new
USR002454,2022-04-14,Dubai,desktop,returning
USR002455,2023-02-09,London,mobile,new
USR002456,2023-07-19,New York,mobile,returning
USR002457,2022-11-25,Dubai,desktop,new
USR002458,2022-04-10,London,mobile,returning
USR002459,2023-03-01,New York,desktop,vip
USR002460,2022-05-04,Jaipur,desktop,returning
USR002461,2023-01-22,Goa,desktop,returning
USR002462,2022-07-31,Ahmedabad,mobile,returning
USR002463,2022-07-29,Bangkok,desktop,vip
USR002464,2022-07-05,Bangkok,mobile,returning
USR002465,2022-08-18,Mumbai,mobile,returning
USR002466,2022-01-06,London,desktop,new
USR002467,2022-06-04,New York,desktop,returning
USR002468,2023-03-01,Mumbai,mobile,returning
USR002469,2022-09-02,Jaipur,desktop,returning
USR002470,2023-12-15,New York,mobile,returning
USR002471,2022-12-20,Delhi,mobile,returning
USR002472,2023-01-27,Chennai,mobile,returning
USR002473,2022-02-11,,mobile,returning
USR002474,2023-09-11,Pune,mobile,vip
USR002475,2022-11-01,Jaipur,mobile,returning
USR002476,2022-05-14,Goa,mobile,vip
USR002477,2023-02-20,Dubai,mobile,returning
USR002478,2022-01-27,Pune,mobile,vip
USR002479,2022-03-28,Pune,tablet,returning
USR002480,2023-12-05,Hyderabad,mobile,new
USR002481,2022-04-30,Bengaluru,tablet,new
USR002482,2022-09-03,Bengaluru,mobile,new
USR002483,2023-04-05,Jaipur,desktop,new
USR002484,2022-03-01,Bangkok,mobile,returning
USR002485,2022-05-19,Kolkata,mobile,returning
USR002486,2022-05-20,Pune,mobile,new
USR002487,2023-05-13,Chennai,mobile,returning
USR002488,2023-11-10,London,desktop,new
USR002489,2022-05-14,Delhi,mobile,returning
USR002490,2022-08-28,Mumbai,mobile,returning
USR002491,2023-07-11,Goa,mobile,new
USR002492,2022-07-14,Bengaluru,mobile,returning
USR002493,2022-03-28,London,desktop,returning
USR002494,2022-04-07,Goa,desktop,returning
USR002495,2022-12-08,New York,desktop,returning
USR002496,2023-08-03,Bengaluru,mobile,new
USR002497,2022-02-03,Bengaluru,mobile,returning
USR002498,2023-04-28,,mobile,returning
USR002499,2023-11-30,Bangkok,mobile,returning
USR002500,2022-05-25,London,mobile,new
USR002501,2022-01-14,Dubai,desktop,returning
USR002502,2023-09-11,London,mobile,new
USR002503,2023-06-20,Goa,mobile,new
USR002504,2023-12-13,Pune,mobile,new
USR002505,2022-10-07,Pune,tablet,returning
USR002506,2023-02-14,Bangkok,mobile,returning
USR002507,2022-10-30,,mobile,returning
USR002508,2023-07-30,Hyderabad,desktop,returning
USR002509,2022-11-05,Pune,tablet,new
USR002510,2022-01-24,Mumbai,mobile,new
USR002511,2023-06-07,Ahmedabad,desktop,returning
USR002512,2022-11-07,Dubai,mobile,new
USR002513,2022-08-06,Dubai,desktop,returning
USR002514,2022-04-15,Chennai,mobile,returning
USR002515,2022-09-06,London,mobile,new
USR002516,2023-10-30,Jaipur,desktop,returning
USR002517,2022-01-09,Mumbai,desktop,returning
USR002518,2023-08-13,Mumbai,desktop,returning
USR002519,2022-07-19,Ahmedabad,mobile,vip
USR002520,2023-06-03,Kolkata,mobile,new
USR002521,2022-06-06,Jaipur,mobile,returning
USR002522,2023-02-03,New York,mobile,new
USR002523,2022-02-22,Delhi,mobile,returning
USR002524,2022-08-30,Dubai,mobile,returning
USR002525,2022-07-12,Ahmedabad,tablet,returning
USR002526,2022-12-12,Bangkok,desktop,new
USR002527,2023-02-14,Singapore,mobile,returning
USR002528,2023-07-08,Chennai,desktop,new
USR002529,2022-09-18,Ahmedabad,mobile,new
USR002530,2022-07-05,Ahmedabad,mobile,returning
USR002531,2023-01-16,Goa,mobile,returning
USR002532,2022-06-21,Hyderabad,mobile,returning
USR002533,2023-01-04,Goa,mobile,returning
USR002534,2022-02-08,Goa,desktop,returning
USR002535,2022-02-03,Dubai,desktop,vip
USR002536,2022-03-14,Dubai,mobile,new
USR002537,2022-01-22,Jaipur,mobile,new
USR002538,2023-04-06,Jaipur,desktop,new
USR002539,2022-04-17,Goa,mobile,vip
USR002540,2022-08-24,London,mobile,returning
USR002541,2023-06-19,Jaipur,mobile,new
USR002542,2023-04-24,Mumbai,mobile,returning
USR002543,2023-03-22,Pune,mobile,returning
USR002544,2022-06-09,,desktop,returning
USR002545,2023-03-02,Jaipur,mobile,returning
USR002546,2023-05-16,Chennai,mobile,returning
USR002547,2023-03-03,Kolkata,mobile,returning
USR002548,2023-03-12,New York,mobile,returning
USR002549,2022-01-10,Chennai,desktop,returning
USR002550,2023-06-03,Bengaluru,desktop,new
USR002551,2022-01-25,Dubai,mobile,returning
USR002552,2022-01-10,Jaipur,desktop,returning
USR002553,2022-08-19,Chennai,mobile,new
USR002554,2023-02-11,Singapore,mobile,new
USR002555,2022-08-28,Hyderabad,mobile,returning
USR002556,2023-01-09,Goa,tablet,returning
USR002557,2022-06-07,Jaipur,mobile,returning
USR002558,2023-03-27,Jaipur,mobile,returning
USR002559,2023-03-13,Goa,mobile,new
USR002560,2023-08-30,Chennai,mobile,vip
USR002561,2022-05-24,Singapore,mobile,new
USR002562,2022-02-08,Mumbai,mobile,new
USR002563,2022-06-24,Ahmedabad,mobile,new
USR002564,2022-12-09,Delhi,mobile,new
USR002565,2022-11-23,Delhi,desktop,new
USR002566,2023-01-13,Singapore,mobile,returning
USR002567,2023-08-05,Hyderabad,mobile,returning
USR002568,2023-03-10,Goa,desktop,returning
USR002569,2023-11-19,Chennai,mobile,returning
USR002570,2023-03-13,Hyderabad,mobile,vip
USR002571,2023-10-13,Singapore,mobile,returning
USR002572,2023-01-12,Goa,desktop,returning
USR002573,2022-10-06,London,mobile,new
USR002574,2022-03-01,Singapore,mobile,new
USR002575,2023-04-14,Goa,mobile,new
USR002576,2022-08-29,Kolkata,mobile,new
USR002577,2023-05-27,Bengaluru,desktop,returning
USR002578,2023-06-09,Singapore,desktop,returning
USR002579,2022-06-29,Hyderabad,mobile,returning
USR002580,2023-03-30,Bengaluru,desktop,returning
USR002581,2022-06-05,Ahmedabad,mobile,new
USR002582,2022-01-19,Mumbai,tablet,returning
USR002583,2023-03-29,New York,desktop,new
USR002584,2023-08-14,New York,mobile,returning
USR002585,2023-09-12,Jaipur,mobile,new
USR002586,2022-04-11,Bangkok,desktop,returning
USR002587,2022-05-11,Bangkok,desktop,new
USR002588,2023-05-01,Singapore,tablet,new
USR002589,2023-04-28,Pune,mobile,returning
USR002590,2023-11-11,Kolkata,desktop,new
USR002591,2022-02-15,Goa,mobile,returning
USR002592,2022-07-07,Dubai,mobile,returning
USR002593,2023-05-15,Bengaluru,mobile,new
USR002594,2022-03-19,Jaipur,desktop,new
USR002595,2023-05-08,Bangkok,mobile,returning
USR002596,2023-11-09,Mumbai,mobile,returning
USR002597,2023-09-21,Hyderabad,mobile,returning
USR002598,2022-11-04,Bangkok,mobile,new
USR002599,2023-01-28,Mumbai,mobile,returning
USR002600,2022-09-05,Pune,mobile,returning
USR002601,2023-09-21,Ahmedabad,mobile,new
USR002602,2022-02-03,Ahmedabad,mobile,returning
USR002603,2023-08-14,New York,mobile,returning
USR002604,2023-12-27,London,desktop,vip
USR002605,2022-06-17,Hyderabad,desktop,new
USR002606,2023-07-24,Dubai,mobile,new
USR002607,2022-11-11,Kolkata,desktop,returning
USR002608,2022-03-04,Hyderabad,tablet,returning
USR002609,2022-09-01,,mobile,returning
USR002610,2022-08-31,Pune,mobile,vip
USR002611,2022-03-06,Chennai,mobile,returning
USR002612,2023-06-11,Singapore,desktop,returning
USR002613,2023-03-13,Kolkata,tablet,returning
USR002614,2023-02-07,Chennai,mobile,new
USR002615,2023-03-15,Ahmedabad,mobile,new
USR002616,2022-03-11,New York,mobile,returning
USR002617,2023-11-02,Delhi,desktop,new
USR002618,2023-10-02,Ahmedabad,mobile,returning
USR002619,2022-03-05,,mobile,returning
USR002620,2022-05-24,Bangkok,mobile,returning
USR002621,2023-05-09,Goa,mobile,returning
USR002622,2022-07-03,Goa,mobile,new
USR002623,2023-11-24,Chennai,mobile,vip
USR002624,2023-07-06,Chennai,mobile,returning
USR002625,2022-10-31,Bangkok,mobile,vip
USR002626,2023-07-05,Hyderabad,desktop,returning
USR002627,2023-11-25,Jaipur,desktop,returning
USR002628,2022-11-21,Pune,mobile,returning
USR002629,2022-08-12,Dubai,mobile,returning
USR002630,2023-06-25,Hyderabad,mobile,new
USR002631,2023-03-11,Dubai,mobile,returning
USR002632,2023-11-24,Singapore,mobile,returning
USR002633,2023-12-23,Ahmedabad,mobile,new
USR002634,2023-03-02,Dubai,mobile,returning
USR002635,2022-05-30,New York,mobile,returning
USR002636,2022-04-24,Chennai,mobile,returning
USR002637,2023-09-14,Mumbai,desktop,returning
USR002638,2023-01-23,,tablet,returning
USR002639,2023-03-16,Delhi,desktop,returning
USR002640,2022-09-23,Pune,desktop,new
USR002641,2022-03-16,Ahmedabad,mobile,new
USR002642,2022-06-24,Dubai,mobile,new
USR002643,2022-07-14,Kolkata,desktop,returning
USR002644,2022-08-14,Dubai,mobile,vip
USR002645,2023-08-17,Hyderabad,desktop,new
USR002646,2022-08-03,Mumbai,mobile,returning
USR002647,2022-09-09,Goa,mobile,returning
USR002648,2023-03-28,Mumbai,mobile,vip
USR002649,2023-06-18,Jaipur,mobile,returning
USR002650,2023-09-08,London,mobile,returning
USR002651,2023-01-28,Hyderabad,mobile,returning
USR002652,2023-07-19,Jaipur,mobile,returning
USR002653,2022-09-19,Delhi,mobile,returning
USR002654,2022-03-09,New York,mobile,returning
USR002655,2023-04-13,Delhi,mobile,returning
USR002656,2023-06-25,Goa,mobile,returning
USR002657,2023-12-18,Kolkata,mobile,returning
USR002658,2023-01-21,Singapore,desktop,returning
USR002659,2023-03-05,Goa,mobile,new
USR002660,2022-05-30,Bangkok,mobile,new
USR002661,2022-02-10,Bengaluru,mobile,returning
USR002662,2023-06-18,Delhi,mobile,vip
USR002663,2023-07-06,Bengaluru,tablet,returning
USR002664,2022-04-16,Chennai,mobile,returning
USR002665,2022-03-18,Goa,mobile,new
USR002666,2022-11-12,Delhi,mobile,returning
USR002667,2022-10-21,Pune,mobile,vip
USR002668,2022-07-23,New York,mobile,returning
USR002669,2023-01-31,Singapore,mobile,returning
USR002670,2023-10-05,Dubai,desktop,new
USR002671,2022-11-17,Dubai,mobile,vip
USR002672,2022-02-15,Singapore,mobile,new
USR002673,2023-09-26,Hyderabad,mobile,new
USR002674,2023-06-26,Singapore,mobile,new
USR002675,2023-08-11,Chennai,mobile,vip
USR002676,2022-08-31,Mumbai,desktop,new
USR002677,2023-02-04,Kolkata,mobile,new
USR002678,2023-04-22,New York,mobile,returning
USR002679,2023-12-26,Hyderabad,mobile,new
USR002680,2023-04-09,Bangkok,tablet,returning
USR002681,2022-12-05,Bengaluru,mobile,returning
USR002682,2023-05-05,Delhi,mobile,new
USR002683,2022-10-01,New York,desktop,returning
USR002684,2023-04-03,Hyderabad,desktop,returning
USR002685,2023-01-29,Kolkata,tablet,returning
USR002686,2023-02-26,Goa,mobile,returning
USR002687,2022-05-15,Delhi,mobile,new
USR002688,2022-05-25,Jaipur,desktop,returning
USR002689,2023-12-21,Pune,mobile,returning
USR002690,2023-04-09,Goa,tablet,returning
USR002691,2022-03-03,Delhi,desktop,new
USR002692,2022-12-29,Pune,desktop,returning
USR002693,2022-01-22,Hyderabad,mobile,returning
USR002694,2023-05-05,Mumbai,mobile,new
USR002695,2023-10-30,Delhi,desktop,returning
USR002696,2022-02-17,Dubai,desktop,new
USR002697,2023-09-02,Singapore,desktop,new
USR002698,2022-09-12,Mumbai,mobile,returning
USR002699,2023-02-21,Ahmedabad,mobile,returning
USR002700,2023-07-22,Goa,desktop,new
USR002701,2022-11-12,Mumbai,mobile,returning
USR002702,2022-01-29,Mumbai,desktop,returning
USR002703,2022-08-05,Kolkata,mobile,returning
USR002704,2022-01-11,Bengaluru,mobile,returning
USR002705,2023-02-17,Chennai,mobile,returning
USR002706,2022-01-25,Kolkata,mobile,vip
USR002707,2023-09-03,Mumbai,desktop,returning
USR002708,2022-03-18,Dubai,desktop,new
USR002709,2023-03-05,Singapore,mobile,new
USR002710,2022-12-21,Ahmedabad,desktop,new
USR002711,2022-04-12,Pune,desktop,new
USR002712,2023-05-20,Dubai,mobile,returning
USR002713,2023-05-22,Bangkok,mobile,returning
USR002714,2023-08-18,Delhi,mobile,returning
USR002715,2022-08-30,Hyderabad,mobile,new
USR002716,2023-07-29,Kolkata,mobile,returning
USR002717,2022-09-23,Dubai,desktop,new
USR002718,2022-04-21,Singapore,desktop,returning
USR002719,2022-12-15,Delhi,mobile,vip
USR002720,2022-11-02,Jaipur,desktop,returning
USR002721,2022-01-13,New York,mobile,returning
USR002722,2022-06-18,Kolkata,mobile,returning
USR002723,2022-09-06,Chennai,mobile,returning
USR002724,2022-06-30,Mumbai,mobile,new
USR002725,2022-02-20,New York,mobile,vip
USR002726,2023-05-23,Goa,desktop,returning
USR002727,2023-04-23,Kolkata,mobile,returning
USR002728,2022-02-04,Bangkok,mobile,new
USR002729,2022-05-01,Kolkata,desktop,returning
USR002730,2023-10-10,Bangkok,desktop,new
USR002731,2022-07-12,Singapore,mobile,new
USR002732,2022-10-01,Chennai,desktop,new
USR002733,2022-07-10,Hyderabad,mobile,returning
USR002734,2022-01-11,Jaipur,mobile,vip
USR002735,2022-12-27,New York,desktop,new
USR002736,2023-10-14,Goa,desktop,new
USR002737,2022-06-03,Chennai,mobile,new
USR002738,2023-09-09,Kolkata,mobile,returning
USR002739,2023-10-30,Delhi,mobile,new
USR002740,2022-06-20,Dubai,desktop,new
USR002741,2022-08-02,Ahmedabad,mobile,returning
USR002742,2023-06-08,London,mobile,returning
USR002743,2022-05-25,Pune,mobile,new
USR002744,2022-07-01,Bengaluru,mobile,returning
USR002745,2023-08-01,Mumbai,desktop,new
USR002746,2023-07-17,Mumbai,desktop,new
USR002747,2023-01-31,New York,mobile,vip
USR002748,2022-07-18,Hyderabad,mobile,returning
USR002749,2022-10-06,Kolkata,tablet,new
USR002750,2023-09-04,Singapore,desktop,new
USR002751,2022-02-04,Goa,desktop,new
USR002752,2023-06-05,Ahmedabad,desktop,returning
USR002753,2022-05-14,New York,mobile,returning
USR002754,2022-08-19,Bangkok,mobile,vip
USR002755,2023-09-30,New York,desktop,returning
USR002756,2022-07-28,Mumbai,mobile,new
USR002757,2022-10-02,Kolkata,mobile,new
USR002758,2023-11-06,Kolkata,mobile,returning
USR002759,2022-09-24,Dubai,mobile,returning
USR002760,2023-08-19,Pune,mobile,new
USR002761,2022-07-25,Hyderabad,mobile,vip
USR002762,2022-11-02,Goa,mobile,returning
USR002763,2022-09-21,Ahmedabad,desktop,returning
USR002764,2022-06-03,New York,tablet,new
USR002765,2023-11-03,London,mobile,new
USR002766,2022-06-08,Jaipur,mobile,returning
USR002767,2022-09-15,Singapore,mobile,returning
USR002768,2022-02-12,Hyderabad,mobile,vip
USR002769,2023-02-20,Delhi,mobile,returning
USR002770,2023-12-10,Singapore,mobile,new
USR002771,2022-11-22,Ahmedabad,mobile,new
USR002772,2023-04-16,Mumbai,mobile,returning
USR002773,2023-12-29,London,mobile,new
USR002774,2023-05-23,Goa,mobile,returning
USR002775,2022-05-19,Hyderabad,mobile,returning
USR002776,2023-10-19,Goa,mobile,vip
USR002777,2023-11-16,Mumbai,mobile,new
USR002778,2022-10-25,Goa,mobile,new
USR002779,2023-01-14,London,mobile,returning
USR002780,2022-01-14,Bangkok,mobile,returning
USR002781,2023-10-28,,mobile,returning
USR002782,2022-06-26,Goa,mobile,returning
USR002783,2023-11-01,Bangkok,mobile,returning
USR002784,2023-10-23,Mumbai,mobile,new
USR002785,2022-09-05,Bangkok,mobile,returning
USR002786,2023-11-30,,mobile,returning
USR002787,2023-03-14,Jaipur,desktop,returning
USR002788,2022-11-09,Goa,mobile,new
USR002789,2023-07-01,Mumbai,mobile,returning
USR002790,2023-08-16,Hyderabad,mobile,returning
USR002791,2022-03-16,Kolkata,mobile,returning
USR002792,2022-03-11,Bangkok,mobile,new
USR002793,2022-10-28,Singapore,mobile,returning
USR002794,2022-12-14,Pune,mobile,new
USR002795,2022-12-06,Delhi,mobile,returning
USR002796,2022-09-29,Dubai,mobile,returning
USR002797,2022-12-11,Jaipur,mobile,returning
USR002798,2022-12-13,Chennai,mobile,new
USR002799,2023-10-11,New York,desktop,new
USR002800,2022-02-01,Hyderabad,mobile,returning
USR002801,2022-02-23,Mumbai,mobile,returning
USR002802,2022-06-28,Bengaluru,mobile,returning
USR002803,2023-08-18,Mumbai,mobile,new
USR002804,2022-03-03,Chennai,desktop,new
USR002805,2023-01-10,Singapore,desktop,new
USR002806,2023-09-02,Bengaluru,mobile,returning
USR002807,2023-07-03,Kolkata,mobile,returning
USR002808,2022-06-30,Bengaluru,mobile,new
USR002809,2022-11-25,Hyderabad,desktop,returning
USR002810,2022-07-09,Jaipur,desktop,new
USR002811,2023-08-24,Bengaluru,mobile,returning
USR002812,2023-05-18,Singapore,mobile,new
USR002813,2023-12-29,Goa,mobile,returning
USR002814,2023-12-09,Kolkata,mobile,returning
USR002815,2023-03-02,Bengaluru,desktop,returning
USR002816,2022-09-14,London,mobile,returning
USR002817,2022-02-11,Delhi,mobile,vip
USR002818,2022-06-23,Mumbai,mobile,returning
USR002819,2022-10-24,London,desktop,returning
USR002820,2022-07-06,,mobile,returning
USR002821,2022-12-09,Jaipur,desktop,new
USR002822,2023-05-11,Chennai,desktop,returning
USR002823,2023-04-23,Dubai,desktop,new
USR002824,2022-09-17,Singapore,mobile,returning
USR002825,2023-01-12,Ahmedabad,desktop,returning
USR002826,2023-07-27,Delhi,mobile,new
USR002827,2023-03-25,Bengaluru,mobile,returning
USR002828,2023-06-22,Chennai,mobile,returning
USR002829,2023-09-08,Pune,tablet,returning
USR002830,2023-11-30,Hyderabad,desktop,returning
USR002831,2022-02-24,Bengaluru,mobile,new
USR002832,2022-10-29,Dubai,mobile,new
USR002833,2022-04-12,Jaipur,tablet,vip
USR002834,2023-12-16,Dubai,desktop,new
USR002835,2023-04-30,Goa,mobile,new
USR002836,2023-06-04,Delhi,desktop,new
USR002837,2023-10-25,Bangkok,mobile,returning
USR002838,2023-09-20,Chennai,mobile,returning
USR002839,2022-05-03,Pune,mobile,returning
USR002840,2023-11-28,Jaipur,mobile,new
USR002841,2022-10-01,Bengaluru,desktop,new
USR002842,2022-04-29,New York,mobile,returning
USR002843,2022-02-12,New York,mobile,new
USR002844,2022-01-11,Goa,mobile,new
USR002845,2023-11-13,Bangkok,desktop,returning
USR002846,2023-04-26,New York,mobile,new
USR002847,2023-11-17,Ahmedabad,mobile,returning
USR002848,2022-11-16,Pune,mobile,returning
USR002849,2022-10-09,Goa,desktop,new
USR002850,2023-05-07,Hyderabad,desktop,returning
USR002851,2022-06-28,Mumbai,mobile,new
USR002852,2023-05-24,Delhi,desktop,new
USR002853,2023-11-05,Bengaluru,mobile,new
USR002854,2023-08-11,Bangkok,mobile,returning
USR002855,2022-08-04,London,mobile,returning
USR002856,2023-03-11,Ahmedabad,mobile,new
USR002857,2023-05-07,Bengaluru,desktop,returning
USR002858,2022-05-22,London,mobile,new
USR002859,2023-02-09,Mumbai,mobile,new
USR002860,2022-05-20,Kolkata,desktop,returning
USR002861,2022-04-29,Hyderabad,mobile,returning
USR002862,2022-02-12,Hyderabad,mobile,returning
USR002863,2023-02-07,Goa,mobile,returning
USR002864,2023-05-04,London,desktop,returning
USR002865,2023-02-26,Pune,desktop,returning
USR002866,2023-08-08,Delhi,desktop,returning
USR002867,2022-02-24,Mumbai,mobile,new
USR002868,2022-07-17,Jaipur,mobile,returning
USR002869,2023-05-20,Bengaluru,mobile,returning
USR002870,2022-11-04,Mumbai,mobile,new
USR002871,2023-02-28,Ahmedabad,mobile,new
USR002872,2023-03-26,Delhi,mobile,vip
USR002873,2023-10-31,Hyderabad,mobile,returning
USR002874,2022-06-10,Pune,tablet,new
USR002875,2022-05-06,Jaipur,mobile,returning
USR002876,2023-07-06,Pune,mobile,new
USR002877,2022-03-31,Singapore,mobile,returning
USR002878,2022-02-05,London,desktop,returning
USR002879,2022-10-21,,mobile,returning
USR002880,2022-06-11,Delhi,mobile,returning
USR002881,2022-08-12,Hyderabad,mobile,returning
USR002882,2023-11-14,Hyderabad,desktop,new
USR002883,2023-01-14,Pune,mobile,returning
USR002884,2022-03-14,Bengaluru,mobile,new
USR002885,2022-02-13,London,mobile,returning
USR002886,2022-12-07,Delhi,mobile,new
USR002887,2022-07-13,Jaipur,mobile,new
USR002888,2023-02-09,Mumbai,desktop,new
USR002889,2022-01-18,Pune,tablet,returning
USR002890,2022-11-01,Hyderabad,desktop,returning
USR002891,2022-11-09,Goa,mobile,returning
USR002892,2023-08-02,Bengaluru,desktop,returning
USR002893,2023-02-28,Kolkata,mobile,new
USR002894,2022-12-12,Pune,mobile,returning
USR002895,2023-06-27,Bengaluru,mobile,returning
USR002896,2022-06-30,Kolkata,tablet,new
USR002897,2022-09-04,Chennai,mobile,returning
USR002898,2023-04-30,Kolkata,mobile,returning
USR002899,2023-05-16,Mumbai,mobile,returning
USR002900,2023-02-28,Jaipur,desktop,returning
USR002901,2022-01-07,Chennai,desktop,returning
USR002902,2023-08-07,Delhi,mobile,returning
USR002903,2022-09-14,Pune,desktop,returning
USR002904,2023-11-03,Pune,mobile,new
USR002905,2022-06-05,Singapore,desktop,returning
USR002906,2022-11-05,Hyderabad,mobile,new
USR002907,2022-11-01,Chennai,mobile,vip
USR002908,2022-06-10,Bengaluru,mobile,new
USR002909,2022-07-08,Singapore,desktop,new
USR002910,2023-08-17,New York,mobile,returning
USR002911,2022-11-30,London,desktop,returning
USR002912,2023-04-28,Jaipur,mobile,returning
USR002913,2023-04-15,Jaipur,mobile,returning
USR002914,2023-06-07,Hyderabad,mobile,returning
USR002915,2023-01-28,Pune,mobile,returning
USR002916,2022-03-10,Ahmedabad,mobile,returning
USR002917,2023-10-13,Bangkok,mobile,returning
USR002918,2022-09-28,Hyderabad,mobile,returning
USR002919,2022-12-18,Ahmedabad,mobile,returning
USR002920,2023-09-29,Pune,mobile,returning
USR002921,2022-07-02,Mumbai,desktop,returning
USR002922,2023-06-20,Pune,mobile,returning
USR002923,2023-11-10,London,mobile,new
USR002924,2023-04-02,Hyderabad,mobile,vip
USR002925,2022-12-11,Pune,mobile,new
USR002926,2022-02-11,Hyderabad,desktop,returning
USR002927,2022-04-22,London,mobile,new
USR002928,2022-04-24,New York,mobile,new
USR002929,2023-11-22,London,desktop,new
USR002930,2023-10-19,London,desktop,vip
USR002931,2023-06-23,Pune,mobile,returning
USR002932,2022-05-10,Mumbai,tablet,new
USR002933,2022-02-13,New York,mobile,vip
USR002934,2022-06-08,Singapore,tablet,returning
