log_id,hotel_id,algorithm_version,base_price,computed_price,multiplier,logged_at,week_number
LOG0000281,HTL0061,v1.3_buggy,6020.6,8190.42,1.3604,2024-05-03 02:51:00,18
LOG0000282,HTL0006,v1.2,6270.98,7221.03,1.1515,2024-03-20 19:58:00,12
LOG0000283,HTL0062,v1.2,5443.98,6059.69,1.1131,2024-02-08 13:01:00,6
LOG0000284,HTL0023,v1.2,4777.27,4944.95,1.0351,2024-04-13 18:58:00,15
LOG0000285,HTL0047,v1.3_buggy,10298.32,13159.19,1.2778,2024-06-28 02:18:00,26
LOG0000286,HTL0052,v1.3_buggy,3908.54,5285.13,1.3522,2024-05-18 08:13:00,20
LOG0000287,HTL0096,v1.2,3541.59,4063.27,1.1473,2024-01-10 02:10:00,2
LOG0000288,HTL0011,v1.2,4074.19,4094.97,1.0051,2024-03-14 14:15:00,11
LOG0000289,HTL0072,v1.2,4049.72,4717.11,1.1648,2024-03-31 11:19:00,13
LOG0000290,HTL0019,v1.3_buggy,6811.09,8548.6,1.2551,2024-06-28 13:43:00,26
LOG0000291,HTL0095,v1.2,3612.38,3705.94,1.0259,2024-03-14 19:32:00,11
LOG0000292,HTL0104,v1.2,4723.97,4869.47,1.0308,2024-01-18 19:23:00,3
LOG0000293,HTL0064,v1.2,5602.3,5540.67,0.989,2024-02-10 01:38:00,6
LOG0000294,HTL0050,v1.3_buggy,5051.36,6428.87,1.2727,2024-04-23 12:16:00,17
LOG0000295,HTL0020,v1.3_buggy,3040.09,4054.57,1.3337,2024-05-09 12:11:00,19
LOG0000296,HTL0114,v1.2,5582.2,5821.12,1.0428,2024-03-14 08:24:00,11
LOG0000297,HTL0052,v1.2,5203.78,5378.11,1.0335,2024-03-09 23:14:00,10
LOG0000298,HTL0004,v1.3_buggy,5989.74,7996.9,1.3351,2024-06-22 13:01:00,25
LOG0000299,HTL0044,v1.3_buggy,5808.83,7330.74,1.262,2024-06-12 05:23:00,24
LOG0000300,HTL0072,v1.2,5933.82,6206.18,1.0459,2024-04-13 04:37:00,15
LOG0000301,HTL0066,v1.3_buggy,2049.17,2601.83,1.2697,2024-05-27 15:12:00,22
LOG0000302,HTL0083,v1.3_buggy,3378.5,4528.54,1.3404,2024-05-15 19:22:00,20
LOG0000303,HTL0058,v1.3_buggy,7131.84,9806.99,1.3751,2024-06-21 13:55:00,25
LOG0000304,HTL0050,v1.3_buggy,3580.38,4662.73,1.3023,2024-05-21 13:32:00,21
LOG0000305,HTL0011,v1.2,7336.36,7082.52,0.9654,2024-02-16 20:51:00,7
LOG0000306,HTL0083,v1.3_buggy,4040.12,4989.14,1.2349,2024-06-18 23:48:00,25
LOG0000307,HTL0051,v1.2,3759.18,4261.03,1.1335,2024-04-04 03:07:00,14
LOG0000308,HTL0073,v1.2,2200.85,2559.15,1.1628,2024-03-02 06:36:00,9
LOG0000309,HTL0111,v1.2,4091.32,4087.23,0.999,2024-04-11 12:41:00,15
LOG0000310,HTL0068,v1.2,18340.51,19327.23,1.0538,2024-01-24 05:04:00,4
LOG0000311,HTL0043,v1.2,4573.47,4566.61,0.9985,2024-03-09 00:55:00,10
LOG0000312,HTL0097,v1.3_buggy,6533.49,8323.67,1.274,2024-04-27 16:40:00,17
LOG0000313,HTL0001,v1.2,13427.1,14091.74,1.0495,2024-04-10 22:58:00,15
LOG0000314,HTL0057,v1.2,5703.22,6413.27,1.1245,2024-02-09 08:07:00,6
LOG0000315,HTL0002,v1.2,9990.19,11473.73,1.1485,2024-01-23 01:10:00,4
LOG0000316,HTL0030,v1.2,7065.45,8118.91,1.1491,2024-04-02 17:25:00,14
LOG0000317,HTL0075,v1.2,6029.8,6722.02,1.1148,2024-04-11 10:55:00,15
LOG0000318,HTL0117,v1.2,3006.41,2956.8,0.9835,2024-03-23 14:31:00,12
LOG0000319,HTL0021,v1.3_buggy,4277.34,5765.43,1.3479,2024-06-15 18:16:00,24
LOG0000320,HTL0021,v1.3_buggy,5704.53,7106.7,1.2458,2024-06-02 09:22:00,22
LOG0000321,HTL0023,v1.3_buggy,3781.59,4842.7,1.2806,2024-06-10 09:54:00,24
LOG0000322,HTL0021,v1.2,5884.66,5784.62,0.983,2024-02-11 12:34:00,6
LOG0000323,HTL0052,v1.2,4509.75,4986.43,1.1057,2024-04-07 19:28:00,14
LOG0000324,HTL0070,v1.3_buggy,3426.42,4231.97,1.2351,2024-04-15 05:14:00,16
LOG0000325,HTL0025,v1.2,6523.31,7436.57,1.14,2024-03-21 11:53:00,12
LOG0000326,HTL0009,v1.3_buggy,5433.22,7483.17,1.3773,2024-04-23 01:18:00,17
LOG0000327,HTL0104,v1.2,6019.17,6140.16,1.0201,2024-01-10 21:41:00,2
LOG0000328,HTL0104,v1.3_buggy,5086.38,6548.21,1.2874,2024-06-11 03:47:00,24
LOG0000329,HTL0098,v1.3_buggy,3976.59,5379.53,1.3528,2024-06-13 11:27:00,24
LOG0000330,HTL0087,v1.2,4681.39,4474.0,0.9557,2024-04-02 18:22:00,14
LOG0000331,HTL0080,v1.2,3823.35,3637.54,0.9514,2024-02-21 03:48:00,8
LOG0000332,HTL0108,v1.2,9146.65,9299.4,1.0167,2024-03-06 07:13:00,10
LOG0000333,HTL0101,v1.2,5489.31,6049.22,1.102,2024-02-19 01:04:00,8
LOG0000334,HTL0120,v1.3_buggy,4738.1,6192.7,1.307,2024-04-23 22:39:00,17
LOG0000335,HTL0109,v1.3_buggy,4391.31,5382.43,1.2257,2024-06-21 05:42:00,25
LOG0000336,HTL0085,v1.3_buggy,3341.93,4484.54,1.3419,2024-06-24 19:15:00,26
LOG0000337,HTL0054,v1.2,5590.02,6209.95,1.1109,2024-01-25 16:59:00,4
LOG0000338,HTL0104,v1.2,3103.49,3209.94,1.0343,2024-03-04 11:41:00,10
LOG0000339,HTL0016,v1.2,8252.93,8189.38,0.9923,2024-03-27 06:44:00,13
LOG0000340,HTL0036,v1.2,6374.73,6936.98,1.0882,2024-02-02 12:30:00,5
LOG0000341,HTL0111,v1.2,3556.53,3511.72,0.9874,2024-02-08 05:02:00,6
LOG0000342,HTL0118,v1.2,8343.27,8475.09,1.0158,2024-03-03 02:12:00,9
LOG0000343,HTL0042,v1.3_buggy,4555.2,5635.69,1.2372,2024-05-13 02:38:00,20
LOG0000344,HTL0071,v1.3_buggy,6190.77,7634.46,1.2332,2024-04-22 05:05:00,17
LOG0000345,HTL0043,v1.2,4523.31,4812.35,1.0639,2024-01-23 07:39:00,4
LOG0000346,HTL0003,v1.2,4577.03,4713.88,1.0299,2024-03-25 14:59:00,13
LOG0000347,HTL0062,v1.2,7324.4,7716.99,1.0536,2024-02-14 03:35:00,7
LOG0000348,HTL0023,v1.2,4781.75,5248.93,1.0977,2024-01-15 03:22:00,3
LOG0000349,HTL0080,v1.3_buggy,4040.78,5415.45,1.3402,2024-06-27 03:05:00,26
LOG0000350,HTL0071,v1.2,3758.55,3720.59,0.9899,2024-02-01 01:43:00,5
LOG0000351,HTL0118,v1.3_buggy,4402.98,5438.56,1.2352,2024-05-25 18:18:00,21
LOG0000352,HTL0068,v1.3_buggy,10697.2,14508.61,1.3563,2024-05-22 16:34:00,21
LOG0000353,HTL0043,v1.3_buggy,5425.53,7198.59,1.3268,2024-05-07 11:57:00,19
LOG0000354,HTL0022,v1.2,3467.57,3613.21,1.042,2024-02-21 16:45:00,8
LOG0000355,HTL0042,v1.2,5368.41,5854.79,1.0906,2024-01-14 04:52:00,2
LOG0000356,HTL0062,v1.2,8284.12,9750.41,1.177,2024-03-29 09:47:00,13
LOG0000357,HTL0083,v1.3_buggy,8399.37,10453.86,1.2446,2024-06-04 20:28:00,23
LOG0000358,HTL0081,v1.3_buggy,5705.11,7699.05,1.3495,2024-06-25 15:35:00,26
LOG0000359,HTL0115,v1.3_buggy,6964.41,9210.43,1.3225,2024-04-27 12:14:00,17
LOG0000360,HTL0091,v1.3_buggy,4770.92,6174.52,1.2942,2024-05-12 15:59:00,19
LOG0000361,HTL0064,v1.2,4359.69,4808.74,1.103,2024-02-21 18:06:00,8
LOG0000362,HTL0053,v1.2,3582.64,4043.73,1.1287,2024-03-23 19:03:00,12
LOG0000363,HTL0086,v1.3_buggy,3770.06,4981.38,1.3213,2024-06-26 05:32:00,26
LOG0000364,HTL0019,v1.3_buggy,4762.17,6512.27,1.3675,2024-05-18 11:19:00,20
LOG0000365,HTL0050,v1.2,6730.46,6941.8,1.0314,2024-04-04 05:28:00,14
LOG0000366,HTL0062,v1.2,4901.84,5656.23,1.1539,2024-03-01 12:42:00,9
LOG0000367,HTL0020,v1.2,3795.7,4392.0,1.1571,2024-02-14 05:21:00,7
LOG0000368,HTL0109,v1.3_buggy,7489.09,9939.52,1.3272,2024-06-16 01:06:00,24
LOG0000369,HTL0106,v1.2,8020.31,8759.78,1.0922,2024-01-21 08:27:00,3
LOG0000370,HTL0038,v1.2,3908.75,4187.05,1.0712,2024-03-02 00:49:00,9
LOG0000371,HTL0004,v1.3_buggy,4609.83,6355.57,1.3787,2024-05-05 11:33:00,18
LOG0000372,HTL0105,v1.2,3033.41,3495.4,1.1523,2024-01-28 09:41:00,4
LOG0000373,HTL0058,v1.2,6828.2,7275.45,1.0655,2024-03-02 09:43:00,9
LOG0000374,HTL0058,v1.2,2525.23,2474.47,0.9799,2024-01-22 15:15:00,4
LOG0000375,HTL0081,v1.2,4858.57,5180.69,1.0663,2024-03-04 12:38:00,10
LOG0000376,HTL0108,v1.3_buggy,5299.08,7013.86,1.3236,2024-04-15 07:24:00,16
LOG0000377,HTL0077,v1.2,3901.25,3879.01,0.9943,2024-02-24 19:46:00,8
LOG0000378,HTL0115,v1.3_buggy,3802.99,4873.53,1.2815,2024-05-04 14:02:00,18
LOG0000379,HTL0056,v1.3_buggy,6148.86,8336.62,1.3558,2024-06-06 12:19:00,23
LOG0000380,HTL0111,v1.3_buggy,5545.16,7388.93,1.3325,2024-05-18 20:13:00,20
LOG0000381,HTL0095,v1.3_buggy,6296.24,7869.04,1.2498,2024-06-10 05:25:00,24
LOG0000382,HTL0083,v1.2,2828.24,2773.09,0.9805,2024-01-10 16:52:00,2
LOG0000383,HTL0084,v1.3_buggy,8526.23,10616.01,1.2451,2024-05-10 09:29:00,19
LOG0000384,HTL0113,v1.3_buggy,8831.18,11272.12,1.2764,2024-04-27 20:23:00,17
LOG0000385,HTL0047,v1.2,5236.51,6163.9,1.1771,2024-04-08 09:29:00,15
LOG0000386,HTL0027,v1.3_buggy,4326.51,5790.6,1.3384,2024-06-30 17:26:00,26
LOG0000387,HTL0087,v1.3_buggy,4753.21,5871.64,1.2353,2024-06-23 23:54:00,25
LOG0000388,HTL0087,v1.2,7992.35,8928.25,1.1171,2024-03-12 21:41:00,11
LOG0000389,HTL0036,v1.2,3776.17,4197.97,1.1117,2024-01-23 17:22:00,4
LOG0000390,HTL0080,v1.2,2767.19,3204.68,1.1581,2024-03-30 10:50:00,13
LOG0000391,HTL0070,v1.2,6157.34,6585.89,1.0696,2024-02-12 06:57:00,7
LOG0000392,HTL0107,v1.2,4881.88,4775.46,0.9782,2024-03-23 02:26:00,12
LOG0000393,HTL0002,v1.2,7752.7,8324.85,1.0738,2024-04-06 09:07:00,14
LOG0000394,HTL0093,v1.2,5030.62,5644.36,1.122,2024-01-21 14:23:00,3
LOG0000395,HTL0064,v1.2,10797.57,10964.93,1.0155,2024-03-17 22:32:00,11
LOG0000396,HTL0081,v1.3_buggy,11154.52,13967.69,1.2522,2024-05-11 09:25:00,19
LOG0000397,HTL0114,v1.3_buggy,4093.59,5524.3,1.3495,2024-06-13 23:43:00,24
LOG0000398,HTL0112,v1.3_buggy,2482.0,3357.15,1.3526,2024-05-26 09:53:00,21
LOG0000399,HTL0002,v1.3_buggy,5307.33,6828.41,1.2866,2024-05-21 19:25:00,21
LOG0000400,HTL0083,v1.3_buggy,3012.71,3950.57,1.3113,2024-04-26 10:18:00,17
LOG0000401,HTL0004,v1.2,2895.2,3362.49,1.1614,2024-02-13 17:32:00,7
LOG0000402,HTL0044,v1.2,7005.63,8162.96,1.1652,2024-03-22 18:46:00,12
LOG0000403,HTL0071,v1.2,5576.78,5340.32,0.9576,2024-02-14 21:50:00,7
LOG0000404,HTL0105,v1.3_buggy,3844.34,4718.93,1.2275,2024-06-20 03:41:00,25
LOG0000405,HTL0042,v1.2,5024.05,5147.64,1.0246,2024-04-08 12:03:00,15
LOG0000406,HTL0032,v1.2,5175.39,5714.15,1.1041,2024-02-04 02:26:00,5
LOG0000407,HTL0085,v1.2,5523.45,5857.07,1.0604,2024-03-18 14:20:00,12
LOG0000408,HTL0118,v1.3_buggy,7566.67,9366.02,1.2378,2024-06-29 06:21:00,26
LOG0000409,HTL0020,v1.3_buggy,4800.21,6520.61,1.3584,2024-06-05 15:49:00,23
LOG0000410,HTL0084,v1.2,2577.49,2924.68,1.1347,2024-02-24 17:24:00,8
LOG0000411,HTL0010,v1.2,8941.94,10069.52,1.1261,2024-04-11 21:47:00,15
LOG0000412,HTL0088,v1.2,4873.03,5278.47,1.0832,2024-02-05 15:36:00,6
LOG0000413,HTL0059,v1.3_buggy,3802.03,4738.47,1.2463,2024-04-23 21:03:00,17
LOG0000414,HTL0027,v1.2,3064.53,2916.21,0.9516,2024-03-04 12:37:00,10
LOG0000415,HTL0042,v1.2,5160.71,4942.41,0.9577,2024-04-09 08:20:00,15
LOG0000416,HTL0062,v1.2,4541.93,4732.69,1.042,2024-01-14 02:19:00,2
LOG0000417,HTL0032,v1.3_buggy,3512.43,4645.89,1.3227,2024-05-25 19:20:00,21
LOG0000418,HTL0113,v1.2,7141.67,7603.74,1.0647,2024-02-12 10:26:00,7
LOG0000419,HTL0119,v1.2,3242.2,3475.96,1.0721,2024-03-19 20:39:00,12
LOG0000420,HTL0112,v1.2,10965.85,12910.1,1.1773,2024-02-01 04:55:00,5
LOG0000421,HTL0025,v1.2,3164.45,3332.8,1.0532,2024-03-02 09:46:00,9
LOG0000422,HTL0076,v1.3_buggy,3770.53,4916.39,1.3039,2024-06-26 10:28:00,26
LOG0000423,HTL0057,v1.3_buggy,2396.85,3176.78,1.3254,2024-06-01 03:29:00,22
LOG0000424,HTL0095,v1.3_buggy,2579.23,3465.71,1.3437,2024-06-05 11:47:00,23
LOG0000425,HTL0091,v1.3_buggy,3277.35,4460.15,1.3609,2024-06-17 02:03:00,25
LOG0000426,HTL0091,v1.2,4069.82,4379.94,1.0762,2024-04-06 21:48:00,14
LOG0000427,HTL0087,v1.2,3277.29,3385.77,1.0331,2024-03-31 20:02:00,13
LOG0000428,HTL0059,v1.2,5183.73,4967.57,0.9583,2024-03-19 14:14:00,12
LOG0000429,HTL0079,v1.3_buggy,3433.74,4193.28,1.2212,2024-04-28 10:16:00,17
LOG0000430,HTL0038,v1.3_buggy,5345.07,6740.13,1.261,2024-05-27 22:37:00,22
LOG0000431,HTL0114,v1.2,3594.0,3922.49,1.0914,2024-02-13 19:06:00,7
LOG0000432,HTL0048,v1.2,5106.11,5640.21,1.1046,2024-04-05 09:13:00,14
LOG0000433,HTL0082,v1.2,8569.15,8857.07,1.0336,2024-03-29 22:59:00,13
LOG0000434,HTL0111,v1.2,5577.91,6050.36,1.0847,2024-02-06 21:22:00,6
LOG0000435,HTL0118,v1.2,2495.3,2788.25,1.1174,2024-01-06 09:59:00,1
LOG0000436,HTL0011,v1.2,3287.87,3347.71,1.0182,2024-03-21 13:27:00,12
LOG0000437,HTL0055,v1.2,2687.88,3091.6,1.1502,2024-03-05 03:52:00,10
LOG0000438,HTL0113,v1.3_buggy,2856.36,3562.74,1.2473,2024-05-19 17:31:00,20
LOG0000439,HTL0076,v1.2,6974.53,6650.21,0.9535,2024-03-10 01:41:00,10
LOG0000440,HTL0007,v1.2,4416.23,5158.16,1.168,2024-03-06 14:02:00,10
LOG0000441,HTL0072,v1.2,4568.38,5026.13,1.1002,2024-01-22 05:36:00,4
LOG0000442,HTL0040,v1.2,7008.51,8255.32,1.1779,2024-03-09 06:45:00,10
LOG0000443,HTL0084,v1.2,3429.06,3930.73,1.1463,2024-02-07 12:27:00,6
LOG0000444,HTL0050,v1.3_buggy,5161.94,6408.55,1.2415,2024-04-20 16:16:00,16
LOG0000445,HTL0017,v1.3_buggy,6173.27,7784.49,1.261,2024-06-23 08:19:00,25
LOG0000446,HTL0061,v1.2,4237.99,4752.48,1.1214,2024-04-05 11:47:00,14
LOG0000447,HTL0034,v1.2,9181.46,9212.68,1.0034,2024-01-06 01:11:00,1
LOG0000448,HTL0014,v1.2,4333.39,4534.89,1.0465,2024-03-30 22:37:00,13
LOG0000449,HTL0023,v1.3_buggy,3139.95,3988.68,1.2703,2024-05-06 21:00:00,19
LOG0000450,HTL0093,v1.2,3552.33,3638.65,1.0243,2024-03-21 06:14:00,12
LOG0000451,HTL0074,v1.3_buggy,5001.77,6471.79,1.2939,2024-04-18 05:48:00,16
LOG0000452,HTL0017,v1.2,6250.75,6662.05,1.0658,2024-03-30 15:13:00,13
LOG0000453,HTL0059,v1.2,3240.25,3429.8,1.0585,2024-02-09 15:41:00,6
LOG0000454,HTL0113,v1.2,7745.26,7685.62,0.9923,2024-03-22 12:55:00,12
LOG0000455,HTL0012,v1.2,3170.15,3557.23,1.1221,2024-01-18 22:57:00,3
LOG0000456,HTL0078,v1.2,8284.67,8276.39,0.999,2024-04-08 07:45:00,15
LOG0000457,HTL0043,v1.3_buggy,3678.42,4585.52,1.2466,2024-06-21 03:07:00,25
LOG0000458,HTL0068,v1.3_buggy,1862.47,2292.89,1.2311,2024-04-18 10:36:00,16
LOG0000459,HTL0036,v1.3_buggy,5933.61,7858.47,1.3244,2024-05-03 00:48:00,18
LOG0000460,HTL0084,v1.2,2280.92,2389.95,1.0478,2024-01-19 19:18:00,3
LOG0000461,HTL0115,v1.3_buggy,17186.74,22375.42,1.3019,2024-05-09 21:51:00,19
LOG0000462,HTL0038,v1.3_buggy,4954.47,6116.29,1.2345,2024-04-29 21:12:00,18
LOG0000463,HTL0020,v1.3_buggy,2905.56,3792.92,1.3054,2024-05-16 15:03:00,20
LOG0000464,HTL0037,v1.3_buggy,4151.05,5567.8,1.3413,2024-06-19 20:25:00,25
LOG0000465,HTL0090,v1.2,2782.32,2776.2,0.9978,2024-03-25 22:36:00,13
LOG0000466,HTL0034,v1.2,5782.4,5542.43,0.9585,2024-02-05 21:05:00,6
LOG0000467,HTL0040,v1.3_buggy,2478.34,3117.26,1.2578,2024-06-21 10:52:00,25
LOG0000468,HTL0098,v1.2,2319.84,2611.68,1.1258,2024-01-17 11:50:00,3
LOG0000469,HTL0105,v1.2,9222.46,10118.88,1.0972,2024-02-12 12:56:00,7
LOG0000470,HTL0015,v1.2,3223.59,3510.81,1.0891,2024-01-23 09:36:00,4
LOG0000471,HTL0057,v1.2,5230.41,5394.12,1.0313,2024-03-03 13:54:00,9
LOG0000472,HTL0115,v1.2,4354.48,5124.79,1.1769,2024-01-08 05:13:00,2
LOG0000473,HTL0071,v1.2,3865.39,4195.11,1.0853,2024-04-04 09:16:00,14
LOG0000474,HTL0106,v1.2,3963.37,4020.05,1.0143,2024-03-23 16:07:00,12
LOG0000475,HTL0059,v1.3_buggy,6261.97,7665.9,1.2242,2024-04-19 23:02:00,16
LOG0000476,HTL0047,v1.2,4483.78,4807.51,1.0722,2024-02-28 19:24:00,9
LOG0000477,HTL0084,v1.2,3021.27,3042.42,1.007,2024-02-14 11:36:00,7
LOG0000478,HTL0113,v1.3_buggy,2917.22,3622.02,1.2416,2024-05-10 05:55:00,19
LOG0000479,HTL0074,v1.2,7802.5,7529.41,0.965,2024-03-05 14:44:00,10
LOG0000480,HTL0072,v1.3_buggy,6421.37,7849.48,1.2224,2024-06-11 07:31:00,24
LOG0000481,HTL0002,v1.3_buggy,9100.97,11678.36,1.2832,2024-04-21 07:06:00,16
LOG0000482,HTL0056,v1.2,6477.32,6731.23,1.0392,2024-02-19 04:56:00,8
LOG0000483,HTL0086,v1.3_buggy,3216.11,4311.52,1.3406,2024-06-04 12:45:00,23
LOG0000484,HTL0061,v1.2,4268.08,4265.95,0.9995,2024-04-04 04:27:00,14
LOG0000485,HTL0117,v1.3_buggy,7874.63,9607.05,1.22,2024-06-30 20:05:00,26
LOG0000486,HTL0048,v1.2,3031.1,3413.62,1.1262,2024-02-23 13:31:00,8
LOG0000487,HTL0049,v1.3_buggy,2547.42,3139.95,1.2326,2024-06-13 13:20:00,24
LOG0000488,HTL0071,v1.2,9487.76,10502.0,1.1069,2024-03-14 21:41:00,11
LOG0000489,HTL0057,v1.3_buggy,9252.31,12492.47,1.3502,2024-04-30 10:35:00,18
LOG0000490,HTL0101,v1.2,8087.53,8216.93,1.016,2024-03-10 08:39:00,10
LOG0000491,HTL0084,v1.2,7792.52,7705.24,0.9888,2024-01-03 10:57:00,1
LOG0000492,HTL0115,v1.3_buggy,6873.46,9437.95,1.3731,2024-06-01 18:51:00,22
LOG0000493,HTL0041,v1.3_buggy,8162.05,10942.04,1.3406,2024-06-19 12:57:00,25
LOG0000494,HTL0053,v1.2,3361.64,3583.17,1.0659,2024-01-28 03:27:00,4
LOG0000495,HTL0076,v1.3_buggy,4205.21,5288.05,1.2575,2024-06-06 17:12:00,23
LOG0000496,HTL0104,v1.2,3796.92,4060.05,1.0693,2024-02-23 08:11:00,8
LOG0000497,HTL0014,v1.2,5600.15,5691.43,1.0163,2024-02-23 20:09:00,8
LOG0000498,HTL0083,v1.2,2524.1,2398.4,0.9502,2024-01-30 22:09:00,5
LOG0000499,HTL0032,v1.3_buggy,8157.6,10962.18,1.3438,2024-05-29 10:43:00,22
LOG0000500,HTL0023,v1.2,2569.69,2457.91,0.9565,2024-03-24 17:59:00,12
LOG0000501,HTL0033,v1.2,6902.86,7366.73,1.0672,2024-01-19 04:55:00,3
LOG0000502,HTL0097,v1.2,3670.62,3590.23,0.9781,2024-02-02 05:27:00,5
LOG0000503,HTL0028,v1.3_buggy,5539.89,7544.78,1.3619,2024-06-30 15:29:00,26
LOG0000504,HTL0095,v1.2,5099.09,5653.87,1.1088,2024-02-04 16:55:00,5
LOG0000505,HTL0014,v1.2,2198.57,2269.14,1.0321,2024-02-10 11:26:00,6
LOG0000506,HTL0074,v1.2,5187.94,5341.5,1.0296,2024-01-18 13:18:00,3
LOG0000507,HTL0028,v1.3_buggy,3164.91,4068.18,1.2854,2024-04-20 05:10:00,16
LOG0000508,HTL0105,v1.2,2232.75,2123.35,0.951,2024-03-30 00:20:00,13
LOG0000509,HTL0050,v1.2,4893.1,5504.25,1.1249,2024-02-17 11:38:00,7
LOG0000510,HTL0097,v1.3_buggy,2423.9,3177.98,1.3111,2024-06-09 12:25:00,23
LOG0000511,HTL0112,v1.3_buggy,9190.49,12191.18,1.3265,2024-05-22 18:17:00,21
LOG0000512,HTL0022,v1.3_buggy,3176.7,4001.69,1.2597,2024-06-02 21:42:00,22
LOG0000513,HTL0036,v1.3_buggy,5027.46,6559.83,1.3048,2024-06-28 02:37:00,26
LOG0000514,HTL0005,v1.2,4771.3,4726.45,0.9906,2024-03-20 02:46:00,12
LOG0000515,HTL0063,v1.2,6946.8,7643.56,1.1003,2024-04-13 13:16:00,15
LOG0000516,HTL0037,v1.3_buggy,3608.23,4947.6,1.3712,2024-04-26 17:47:00,17
LOG0000517,HTL0072,v1.3_buggy,3785.36,5042.48,1.3321,2024-05-09 14:06:00,19
LOG0000518,HTL0081,v1.2,4815.34,4856.75,1.0086,2024-02-26 20:42:00,9
LOG0000519,HTL0104,v1.2,3255.58,3324.27,1.0211,2024-01-19 22:32:00,3
LOG0000520,HTL0068,v1.2,3869.34,4414.14,1.1408,2024-01-28 19:29:00,4
LOG0000521,HTL0102,v1.2,3380.08,3667.05,1.0849,2024-02-21 03:25:00,8
LOG0000522,HTL0031,v1.3_buggy,5289.48,6989.52,1.3214,2024-05-25 14:42:00,21
LOG0000523,HTL0016,v1.2,6273.35,6950.87,1.108,2024-01-29 10:03:00,5
LOG0000524,HTL0061,v1.3_buggy,7314.97,10003.22,1.3675,2024-06-20 03:41:00,25
LOG0000525,HTL0099,v1.3_buggy,7084.09,9749.12,1.3762,2024-06-06 02:27:00,23
LOG0000526,HTL0100,v1.2,5646.73,5837.02,1.0337,2024-02-02 15:24:00,5
LOG0000527,HTL0076,v1.2,5612.99,5518.69,0.9832,2024-04-11 23:47:00,15
LOG0000528,HTL0088,v1.2,5555.47,6084.35,1.0952,2024-02-02 16:42:00,5
LOG0000529,HTL0064,v1.2,4524.49,5213.12,1.1522,2024-04-11 18:12:00,15
LOG0000530,HTL0030,v1.3_buggy,2960.94,3986.31,1.3463,2024-06-09 15:29:00,23
LOG0000531,HTL0010,v1.3_buggy,8326.87,10362.79,1.2445,2024-06-12 12:56:00,24
LOG0000532,HTL0025,v1.2,5542.12,5513.3,0.9948,2024-03-15 19:51:00,11
LOG0000533,HTL0064,v1.2,6363.18,7348.84,1.1549,2024-03-18 23:01:00,12
LOG0000534,HTL0104,v1.2,3742.71,4040.26,1.0795,2024-02-16 03:14:00,7
LOG0000535,HTL0067,v1.2,11047.18,12653.44,1.1454,2024-02-15 14:04:00,7
LOG0000536,HTL0120,v1.2,7802.67,7574.05,0.9707,2024-02-07 05:43:00,6
LOG0000537,HTL0097,v1.2,3983.19,4603.77,1.1558,2024-04-11 10:34:00,15
LOG0000538,HTL0073,v1.2,3646.27,4256.29,1.1673,2024-03-05 23:20:00,10
LOG0000539,HTL0015,v1.3_buggy,6323.81,8268.38,1.3075,2024-04-19 09:27:00,16
LOG0000540,HTL0088,v1.3_buggy,4511.85,5846.0,1.2957,2024-06-23 03:58:00,25
LOG0000541,HTL0110,v1.3_buggy,5266.94,6808.57,1.2927,2024-05-04 05:14:00,18
LOG0000542,HTL0101,v1.2,8100.83,7725.76,0.9537,2024-01-02 09:14:00,1
LOG0000543,HTL0096,v1.3_buggy,5221.91,6890.83,1.3196,2024-06-05 15:21:00,23
LOG0000544,HTL0095,v1.2,4406.63,4650.32,1.0553,2024-03-23 22:46:00,12
LOG0000545,HTL0089,v1.2,5664.55,6479.68,1.1439,2024-03-07 22:42:00,10
LOG0000546,HTL0063,v1.3_buggy,2614.45,3196.69,1.2227,2024-04-18 04:09:00,16
LOG0000547,HTL0003,v1.2,5118.83,5512.98,1.077,2024-04-02 01:15:00,14
LOG0000548,HTL0056,v1.3_buggy,2764.17,3410.43,1.2338,2024-04-15 10:05:00,16
LOG0000549,HTL0052,v1.2,6097.95,6386.38,1.0473,2024-01-16 13:17:00,3
LOG0000550,HTL0054,v1.2,1791.36,1990.38,1.1111,2024-02-07 16:14:00,6
LOG0000551,HTL0106,v1.2,4492.53,4707.72,1.0479,2024-03-06 20:16:00,10
LOG0000552,HTL0102,v1.2,9076.22,10094.57,1.1122,2024-01-17 11:34:00,3
LOG0000553,HTL0091,v1.3_buggy,7519.69,9753.04,1.297,2024-05-16 10:06:00,20
LOG0000554,HTL0074,v1.2,5236.92,5666.87,1.0821,2024-03-31 20:35:00,13
LOG0000555,HTL0034,v1.3_buggy,9507.9,12252.83,1.2887,2024-05-28 08:12:00,22
LOG0000556,HTL0074,v1.2,3889.06,3695.38,0.9502,2024-02-05 13:07:00,6
LOG0000557,HTL0110,v1.3_buggy,3198.87,4106.71,1.2838,2024-06-20 13:36:00,25
LOG0000558,HTL0026,v1.3_buggy,4353.21,5534.67,1.2714,2024-05-24 16:01:00,21
LOG0000559,HTL0118,v1.3_buggy,4324.05,5779.53,1.3366,2024-04-16 14:42:00,16
LOG0000560,HTL0014,v1.3_buggy,4441.56,5955.24,1.3408,2024-06-19 03:10:00,25
LOG0000561,HTL0046,v1.3_buggy,4845.36,6271.35,1.2943,2024-05-15 07:20:00,20
