inv_id,hotel_id,rooms_available,booking_success,failure_reason,logged_at,week_number
INV0000434,HTL0066,22,True,,2024-02-24 04:40:00,8
INV0000435,HTL0094,13,True,,2024-05-05 17:38:00,18
INV0000436,HTL0069,24,True,,2024-03-22 14:41:00,12
INV0000437,HTL0019,21,True,,2024-06-08 02:05:00,23
INV0000438,HTL0047,44,True,,2024-02-24 06:52:00,8
INV0000439,HTL0008,48,True,,2024-04-15 12:43:00,16
INV0000440,HTL0032,36,True,,2024-05-18 14:02:00,20
INV0000441,HTL0013,28,True,,2024-01-08 23:10:00,2
INV0000442,HTL0067,7,True,,2024-04-13 23:18:00,15
INV0000443,HTL0021,10,True,,2024-05-27 05:02:00,22
INV0000444,HTL0021,29,True,,2024-01-16 08:54:00,3
INV0000445,HTL0047,21,True,,2024-05-30 15:25:00,22
INV0000446,HTL0115,14,True,,2024-06-12 04:05:00,24
INV0000447,HTL0056,20,True,,2024-06-30 02:28:00,26
INV0000448,HTL0014,46,True,,2024-03-05 16:41:00,10
INV0000449,HTL0081,24,True,,2024-01-20 02:29:00,3
INV0000450,HTL0056,12,True,,2024-01-13 10:43:00,2
INV0000451,HTL0036,6,True,,2024-03-23 22:56:00,12
INV0000452,HTL0104,48,True,,2024-06-08 03:58:00,23
INV0000453,HTL0108,17,True,,2024-05-17 18:21:00,20
INV0000454,HTL0021,11,True,,2024-03-26 17:06:00,13
INV0000455,HTL0104,46,True,,2024-06-23 12:33:00,25
INV0000456,HTL0024,25,True,,2024-06-14 10:56:00,24
INV0000457,HTL0088,4,True,,2024-01-28 05:23:00,4
INV0000458,HTL0118,7,True,,2024-04-29 01:54:00,18
INV0000459,HTL0052,35,True,,2024-04-03 03:32:00,14
INV0000460,HTL0085,4,True,,2024-05-31 08:14:00,22
INV0000461,HTL0101,21,True,,2024-03-05 04:12:00,10
INV0000462,HTL0034,22,True,,2024-01-26 23:15:00,4
INV0000463,HTL0025,7,True,,2024-02-13 02:28:00,7
INV0000464,HTL0115,18,True,,2024-05-05 06:33:00,18
INV0000465,HTL0012,33,True,,2024-01-29 21:37:00,5
INV0000466,HTL0053,5,False,timeout,2024-06-29 13:57:00,26
INV0000467,HTL0029,49,True,,2024-01-18 12:09:00,3
INV0000468,HTL0007,48,True,,2024-04-27 15:11:00,17
INV0000469,HTL0070,16,False,api_error,2024-04-05 06:26:00,14
INV0000470,HTL0117,16,True,,2024-02-12 20:28:00,7
INV0000471,HTL0027,14,True,,2024-04-22 04:35:00,17
INV0000472,HTL0075,38,True,,2024-02-08 12:18:00,6
INV0000473,HTL0111,36,True,,2024-06-07 03:16:00,23
INV0000474,HTL0104,30,True,,2024-05-01 17:53:00,18
INV0000475,HTL0080,21,True,,2024-01-12 18:07:00,2
INV0000476,HTL0061,24,True,,2024-05-19 07:00:00,20
INV0000477,HTL0095,18,True,,2024-05-15 14:09:00,20
INV0000478,HTL0001,6,True,,2024-02-13 18:58:00,7
INV0000479,HTL0066,1,True,,2024-02-03 23:58:00,5
INV0000480,HTL0004,14,True,,2024-02-25 21:59:00,8
INV0000481,HTL0022,21,True,,2024-02-23 04:57:00,8
INV0000482,HTL0102,45,True,,2024-01-29 23:32:00,5
INV0000483,HTL0115,37,True,,2024-05-21 18:42:00,21
INV0000484,HTL0039,6,True,,2024-04-22 06:13:00,17
INV0000485,HTL0021,40,True,,2024-05-16 20:51:00,20
INV0000486,HTL0001,22,True,,2024-06-12 18:17:00,24
INV0000487,HTL0038,1,True,,2024-02-21 13:11:00,8
INV0000488,HTL0035,32,True,,2024-06-09 18:27:00,23
INV0000489,HTL0100,17,True,,2024-05-25 22:28:00,21
INV0000490,HTL0076,43,True,,2024-03-02 20:10:00,9
INV0000491,HTL0069,6,True,,2024-06-23 01:50:00,25
INV0000492,HTL0077,23,True,,2024-03-15 23:55:00,11
INV0000493,HTL0097,10,True,,2024-02-17 22:46:00,7
INV0000494,HTL0015,11,True,,2024-04-18 00:44:00,16
INV0000495,HTL0068,17,True,,2024-04-03 12:46:00,14
INV0000496,HTL0098,36,True,,2024-01-23 21:43:00,4
INV0000497,HTL0115,0,True,,2024-03-02 00:32:00,9
INV0000498,HTL0085,0,True,,2024-05-29 07:22:00,22
INV0000499,HTL0108,26,True,,2024-01-12 10:07:00,2
INV0000500,HTL0114,8,True,,2024-05-18 00:26:00,20
INV0000501,HTL0048,0,True,,2024-06-10 16:18:00,24
INV0000502,HTL0032,27,True,,2024-03-12 03:05:00,11
INV0000503,HTL0111,11,True,,2024-06-14 16:27:00,24
INV0000504,HTL0074,48,True,,2024-05-06 19:44:00,19
INV0000505,HTL0101,15,True,,2024-01-29 11:50:00,5
INV0000506,HTL0079,48,True,,2024-02-06 20:16:00,6
INV0000507,HTL0089,6,False,api_error,2024-01-02 10:50:00,1
INV0000508,HTL0023,34,True,,2024-03-28 14:34:00,13
INV0000509,HTL0068,40,True,,2024-01-15 09:41:00,3
INV0000510,HTL0068,22,True,,2024-04-06 22:04:00,14
INV0000511,HTL0022,34,False,timeout,2024-02-03 22:39:00,5
INV0000512,HTL0116,15,True,,2024-03-25 17:07:00,13
INV0000513,HTL0021,47,True,,2024-01-04 15:58:00,1
INV0000514,HTL0057,41,True,,2024-04-11 10:44:00,15
INV0000515,HTL0098,7,True,,2024-03-22 14:54:00,12
INV0000516,HTL0028,47,True,,2024-06-08 09:05:00,23
INV0000517,HTL0092,15,True,,2024-05-25 13:27:00,21
INV0000518,HTL0115,5,True,,2024-01-09 03:39:00,2
INV0000519,HTL0094,35,True,,2024-06-08 01:23:00,23
INV0000520,HTL0100,30,True,,2024-03-17 11:36:00,11
INV0000521,HTL0050,46,True,,2024-01-03 04:15:00,1
INV0000522,HTL0086,27,True,,2024-04-01 13:23:00,14
INV0000523,HTL0057,34,True,,2024-05-28 05:21:00,22
INV0000524,HTL0004,16,True,,2024-04-02 17:36:00,14
INV0000525,HTL0032,46,True,,2024-03-25 14:51:00,13
INV0000526,HTL0054,29,True,,2024-03-02 09:38:00,9
INV0000527,HTL0073,8,True,,2024-04-19 14:35:00,16
INV0000528,HTL0004,22,True,,2024-04-10 06:05:00,15
INV0000529,HTL0035,44,True,,2024-04-23 21:13:00,17
INV0000530,HTL0063,0,True,,2024-04-09 13:12:00,15
INV0000531,HTL0012,11,False,timeout,2024-06-27 18:22:00,26
INV0000532,HTL0098,16,True,,2024-01-26 03:14:00,4
INV0000533,HTL0038,45,True,,2024-02-29 09:45:00,9
INV0000534,HTL0038,32,True,,2024-03-10 07:19:00,10
INV0000535,HTL0094,21,True,,2024-06-06 07:34:00,23
INV0000536,HTL0086,9,True,,2024-05-28 14:04:00,22
INV0000537,HTL0021,25,True,,2024-01-18 02:55:00,3
INV0000538,HTL0009,13,True,,2024-06-13 09:34:00,24
INV0000539,HTL0078,24,True,,2024-03-23 01:04:00,12
INV0000540,HTL0087,46,True,,2024-01-12 20:50:00,2
INV0000541,HTL0074,10,True,,2024-02-21 20:27:00,8
INV0000542,HTL0003,18,True,,2024-05-15 14:17:00,20
INV0000543,HTL0021,42,True,,2024-03-27 06:07:00,13
INV0000544,HTL0012,27,True,,2024-02-03 17:42:00,5
INV0000545,HTL0057,26,True,,2024-03-01 09:16:00,9
INV0000546,HTL0095,10,True,,2024-02-07 23:24:00,6
INV0000547,HTL0119,21,True,,2024-01-16 02:19:00,3
INV0000548,HTL0065,24,True,,2024-06-22 06:52:00,25
INV0000549,HTL0022,29,True,,2024-04-08 05:29:00,15
INV0000550,HTL0067,18,True,,2024-05-20 19:32:00,21
INV0000551,HTL0081,38,True,,2024-02-06 21:18:00,6
INV0000552,HTL0096,6,True,,2024-04-26 13:05:00,17
INV0000553,HTL0064,5,True,,2024-01-04 14:58:00,1
INV0000554,HTL0099,8,True,,2024-05-26 09:40:00,21
INV0000555,HTL0018,17,True,,2024-05-29 04:17:00,22
INV0000556,HTL0083,30,True,,2024-03-21 22:32:00,12
INV0000557,HTL0007,5,True,,2024-03-05 16:12:00,10
INV0000558,HTL0012,45,True,,2024-01-17 09:13:00,3
INV0000559,HTL0058,21,True,,2024-01-08 14:02:00,2
INV0000560,HTL0009,8,True,,2024-03-17 08:14:00,11
INV0000561,HTL0104,30,True,,2024-05-01 13:35:00,18
INV0000562,HTL0057,21,True,,2024-06-21 15:39:00,25
INV0000563,HTL0087,20,True,,2024-04-27 06:32:00,17
INV0000564,HTL0014,34,True,,2024-04-28 03:43:00,17
INV0000565,HTL0064,28,True,,2024-01-05 02:44:00,1
INV0000566,HTL0096,20,True,,2024-05-01 15:39:00,18
INV0000567,HTL0072,34,True,,2024-05-27 13:04:00,22
INV0000568,HTL0090,22,True,,2024-05-01 16:28:00,18
INV0000569,HTL0096,39,True,,2024-01-02 04:41:00,1
INV0000570,HTL0046,43,True,,2024-04-09 11:05:00,15
INV0000571,HTL0056,22,True,,2024-04-17 05:14:00,16
INV0000572,HTL0086,17,True,,2024-03-18 22:32:00,12
INV0000573,HTL0115,22,True,,2024-05-16 03:34:00,20
INV0000574,HTL0079,0,True,,2024-03-19 15:41:00,12
INV0000575,HTL0061,43,True,,2024-04-09 20:33:00,15
INV0000576,HTL0062,19,True,,2024-06-05 01:20:00,23
INV0000577,HTL0061,15,True,,2024-04-09 17:51:00,15
INV0000578,HTL0040,8,True,,2024-03-22 11:21:00,12
INV0000579,HTL0112,24,True,,2024-04-06 04:08:00,14
INV0000580,HTL0082,37,True,,2024-05-14 01:33:00,20
INV0000581,HTL0038,24,False,no_inventory,2024-06-10 09:54:00,24
INV0000582,HTL0076,37,True,,2024-04-06 16:39:00,14
INV0000583,HTL0011,6,True,,2024-04-05 15:30:00,14
INV0000584,HTL0046,45,False,no_inventory,2024-02-10 04:29:00,6
INV0000585,HTL0043,15,True,,2024-02-06 16:19:00,6
INV0000586,HTL0103,34,True,,2024-05-31 17:07:00,22
INV0000587,HTL0116,30,True,,2024-03-16 13:47:00,11
INV0000588,HTL0083,0,True,,2024-03-06 05:37:00,10
INV0000589,HTL0077,19,True,,2024-04-06 21:20:00,14
INV0000590,HTL0072,48,True,,2024-02-19 08:17:00,8
INV0000591,HTL0055,26,True,,2024-03-15 12:56:00,11
INV0000592,HTL0113,0,True,,2024-06-27 20:34:00,26
INV0000593,HTL0067,36,True,,2024-05-24 17:32:00,21
INV0000594,HTL0063,23,True,,2024-02-15 09:11:00,7
INV0000595,HTL0051,48,True,,2024-06-15 07:39:00,24
INV0000596,HTL0054,4,True,,2024-05-19 18:49:00,20
INV0000597,HTL0110,10,True,,2024-01-30 17:20:00,5
INV0000598,HTL0069,34,True,,2024-04-13 19:51:00,15
INV0000599,HTL0064,28,True,,2024-01-30 04:39:00,5
INV0000600,HTL0056,22,False,timeout,2024-04-05 17:07:00,14
INV0000601,HTL0069,9,True,,2024-06-05 22:42:00,23
INV0000602,HTL0098,29,True,,2024-03-30 16:27:00,13
INV0000603,HTL0038,30,True,,2024-03-27 10:03:00,13
INV0000604,HTL0100,23,True,,2024-06-16 01:29:00,24
INV0000605,HTL0041,13,False,no_inventory,2024-06-30 13:53:00,26
INV0000606,HTL0025,10,True,,2024-03-04 05:00:00,10
INV0000607,HTL0067,0,True,,2024-06-18 16:52:00,25
INV0000608,HTL0001,43,True,,2024-05-28 08:12:00,22
INV0000609,HTL0111,25,True,,2024-05-04 11:04:00,18
INV0000610,HTL0007,19,True,,2024-05-07 10:36:00,19
INV0000611,HTL0099,1,True,,2024-06-28 18:38:00,26
INV0000612,HTL0067,32,True,,2024-04-16 22:20:00,16
INV0000613,HTL0095,46,True,,2024-01-06 19:54:00,1
INV0000614,HTL0036,44,True,,2024-06-05 22:31:00,23
INV0000615,HTL0071,44,True,,2024-05-23 08:38:00,21
INV0000616,HTL0078,44,True,,2024-01-29 04:52:00,5
INV0000617,HTL0114,16,True,,2024-03-22 02:48:00,12
INV0000618,HTL0027,5,True,,2024-03-27 10:41:00,13
INV0000619,HTL0048,11,True,,2024-06-05 12:26:00,23
INV0000620,HTL0029,14,True,,2024-01-18 04:32:00,3
INV0000621,HTL0049,2,True,,2024-03-02 19:53:00,9
INV0000622,HTL0107,21,True,,2024-04-10 20:45:00,15
INV0000623,HTL0054,37,True,,2024-01-25 18:44:00,4
INV0000624,HTL0021,20,True,,2024-06-17 05:41:00,25
INV0000625,HTL0056,34,True,,2024-01-09 11:18:00,2
INV0000626,HTL0005,43,True,,2024-03-03 03:11:00,9
INV0000627,HTL0091,42,True,,2024-02-14 04:51:00,7
INV0000628,HTL0093,26,False,timeout,2024-04-09 02:56:00,15
INV0000629,HTL0096,5,True,,2024-03-08 04:19:00,10
INV0000630,HTL0107,10,True,,2024-03-01 09:18:00,9
INV0000631,HTL0098,16,True,,2024-02-01 15:47:00,5
INV0000632,HTL0034,35,True,,2024-01-18 02:01:00,3
INV0000633,HTL0040,30,True,,2024-05-28 07:53:00,22
INV0000634,HTL0078,42,True,,2024-06-16 08:49:00,24
INV0000635,HTL0055,12,True,,2024-04-19 01:41:00,16
INV0000636,HTL0115,47,True,,2024-05-05 07:05:00,18
INV0000637,HTL0099,28,True,,2024-03-07 23:15:00,10
INV0000638,HTL0052,37,True,,2024-02-12 15:19:00,7
INV0000639,HTL0004,19,True,,2024-03-01 12:46:00,9
INV0000640,HTL0007,37,True,,2024-06-06 02:48:00,23
INV0000641,HTL0118,48,True,,2024-03-06 15:46:00,10
INV0000642,HTL0074,34,True,,2024-05-30 08:36:00,22
INV0000643,HTL0114,38,True,,2024-03-27 00:26:00,13
INV0000644,HTL0019,0,True,,2024-01-16 04:43:00,3
INV0000645,HTL0072,43,True,,2024-01-25 14:56:00,4
INV0000646,HTL0050,49,True,,2024-06-17 04:06:00,25
INV0000647,HTL0016,12,True,,2024-05-08 09:17:00,19
INV0000648,HTL0057,26,True,,2024-02-03 21:20:00,5
INV0000649,HTL0062,2,True,,2024-05-18 09:57:00,20
INV0000650,HTL0076,19,False,api_error,2024-01-18 14:50:00,3
INV0000651,HTL0045,27,True,,2024-05-23 18:43:00,21
INV0000652,HTL0054,5,True,,2024-02-15 11:20:00,7
INV0000653,HTL0001,45,True,,2024-02-05 02:48:00,6
INV0000654,HTL0049,45,True,,2024-03-09 23:33:00,10
INV0000655,HTL0048,8,True,,2024-06-20 15:51:00,25
INV0000656,HTL0023,44,True,,2024-03-08 05:05:00,10
INV0000657,HTL0114,32,True,,2024-06-24 18:57:00,26
INV0000658,HTL0070,3,True,,2024-06-25 03:21:00,26
INV0000659,HTL0097,12,True,,2024-06-17 09:48:00,25
INV0000660,HTL0035,37,True,,2024-01-16 20:17:00,3
INV0000661,HTL0016,0,True,,2024-03-23 14:05:00,12
INV0000662,HTL0058,45,True,,2024-04-23 08:51:00,17
INV0000663,HTL0100,24,True,,2024-05-24 10:24:00,21
INV0000664,HTL0071,0,True,,2024-01-29 09:23:00,5
INV0000665,HTL0054,31,True,,2024-05-04 09:07:00,18
INV0000666,HTL0084,41,True,,2024-03-03 19:58:00,9
INV0000667,HTL0048,48,True,,2024-02-02 19:11:00,5
INV0000668,HTL0079,18,True,,2024-05-08 03:18:00,19
INV0000669,HTL0062,16,True,,2024-02-29 03:57:00,9
INV0000670,HTL0030,38,True,,2024-04-01 19:36:00,14
INV0000671,HTL0023,40,True,,2024-05-19 00:22:00,20
INV0000672,HTL0022,11,True,,2024-04-24 01:05:00,17
INV0000673,HTL0073,19,True,,2024-06-03 08:10:00,23
INV0000674,HTL0017,21,True,,2024-04-11 01:20:00,15
INV0000675,HTL0110,44,True,,2024-02-26 18:00:00,9
INV0000676,HTL0020,30,True,,2024-02-12 17:15:00,7
INV0000677,HTL0082,33,True,,2024-05-29 20:19:00,22
INV0000678,HTL0117,22,True,,2024-05-30 12:18:00,22
INV0000679,HTL0062,43,True,,2024-05-24 07:28:00,21
INV0000680,HTL0061,18,True,,2024-03-31 20:27:00,13
INV0000681,HTL0071,48,False,timeout,2024-03-29 18:33:00,13
INV0000682,HTL0082,1,False,api_error,2024-06-07 06:47:00,23
INV0000683,HTL0119,1,True,,2024-05-23 11:51:00,21
INV0000684,HTL0025,37,True,,2024-04-01 05:36:00,14
INV0000685,HTL0076,38,True,,2024-03-06 08:35:00,10
INV0000686,HTL0048,36,True,,2024-03-09 19:45:00,10
INV0000687,HTL0087,11,True,,2024-05-11 13:41:00,19
INV0000688,HTL0110,27,True,,2024-01-29 06:11:00,5
INV0000689,HTL0059,10,True,,2024-06-02 09:54:00,22
INV0000690,HTL0065,41,True,,2024-04-12 08:58:00,15
INV0000691,HTL0081,48,True,,2024-05-23 01:18:00,21
INV0000692,HTL0082,28,True,,2024-06-07 17:11:00,23
INV0000693,HTL0082,20,True,,2024-02-25 08:17:00,8
INV0000694,HTL0019,28,True,,2024-01-02 17:23:00,1
INV0000695,HTL0007,28,True,,2024-05-20 00:08:00,21
INV0000696,HTL0117,39,True,,2024-01-11 09:04:00,2
INV0000697,HTL0037,41,True,,2024-06-02 02:49:00,22
INV0000698,HTL0060,11,True,,2024-04-03 16:20:00,14
INV0000699,HTL0011,1,True,,2024-05-07 12:48:00,19
INV0000700,HTL0077,39,True,,2024-01-16 19:10:00,3
INV0000701,HTL0053,37,True,,2024-02-21 17:56:00,8
INV0000702,HTL0082,32,True,,2024-01-27 03:08:00,4
INV0000703,HTL0075,44,True,,2024-04-07 10:21:00,14
INV0000704,HTL0029,45,True,,2024-05-09 08:37:00,19
INV0000705,HTL0088,9,True,,2024-02-12 11:09:00,7
INV0000706,HTL0069,40,True,,2024-04-16 01:49:00,16
INV0000707,HTL0052,10,False,no_inventory,2024-05-02 14:39:00,18
INV0000708,HTL0117,15,True,,2024-01-06 04:59:00,1
INV0000709,HTL0020,7,True,,2024-05-19 10:29:00,20
INV0000710,HTL0110,46,False,api_error,2024-02-29 15:40:00,9
INV0000711,HTL0048,45,True,,2024-05-31 10:19:00,22
INV0000712,HTL0049,3,True,,2024-04-07 10:30:00,14
INV0000713,HTL0085,43,True,,2024-06-23 18:04:00,25
INV0000714,HTL0022,27,True,,2024-05-09 21:51:00,19
INV0000715,HTL0073,16,True,,2024-04-19 23:56:00,16
INV0000716,HTL0029,17,True,,2024-01-05 06:55:00,1
INV0000717,HTL0104,4,True,,2024-04-03 21:24:00,14
INV0000718,HTL0097,7,True,,2024-01-27 07:25:00,4
INV0000719,HTL0039,4,True,,2024-04-04 06:16:00,14
INV0000720,HTL0002,34,True,,2024-02-05 14:48:00,6
INV0000721,HTL0102,22,True,,2024-04-24 15:33:00,17
INV0000722,HTL0073,21,True,,2024-02-04 10:08:00,5
INV0000723,HTL0089,47,True,,2024-03-11 21:25:00,11
INV0000724,HTL0035,1,True,,2024-06-13 19:38:00,24
INV0000725,HTL0015,35,True,,2024-06-29 22:02:00,26
INV0000726,HTL0093,2,True,,2024-01-29 18:39:00,5
INV0000727,HTL0095,27,True,,2024-05-30 23:09:00,22
INV0000728,HTL0044,43,True,,2024-02-23 17:01:00,8
INV0000729,HTL0002,22,True,,2024-03-01 09:29:00,9
INV0000730,HTL0028,8,True,,2024-06-26 18:39:00,26
INV0000731,HTL0008,18,True,,2024-03-26 23:13:00,13
INV0000732,HTL0107,22,True,,2024-05-25 23:16:00,21
INV0000733,HTL0119,12,True,,2024-05-19 07:23:00,20
INV0000734,HTL0018,45,True,,2024-04-18 16:46:00,16
INV0000735,HTL0054,8,True,,2024-01-21 07:38:00,3
INV0000736,HTL0061,4,True,,2024-06-17 12:48:00,25
INV0000737,HTL0052,39,False,no_inventory,2024-03-19 23:41:00,12
INV0000738,HTL0099,29,True,,2024-03-19 02:12:00,12
INV0000739,HTL0072,22,True,,2024-04-04 22:41:00,14
INV0000740,HTL0053,32,True,,2024-05-26 12:58:00,21
INV0000741,HTL0084,20,True,,2024-04-16 05:10:00,16
INV0000742,HTL0084,47,True,,2024-04-15 14:48:00,16
INV0000743,HTL0068,12,True,,2024-04-04 01:20:00,14
INV0000744,HTL0089,41,True,,2024-04-19 07:26:00,16
INV0000745,HTL0052,40,True,,2024-02-18 17:31:00,7
INV0000746,HTL0062,47,True,,2024-05-18 04:48:00,20
INV0000747,HTL0017,40,True,,2024-04-04 03:56:00,14
INV0000748,HTL0079,11,True,,2024-01-10 15:44:00,2
INV0000749,HTL0046,21,True,,2024-03-02 03:46:00,9
INV0000750,HTL0078,3,True,,2024-04-16 21:11:00,16
INV0000751,HTL0012,8,True,,2024-01-19 01:11:00,3
INV0000752,HTL0095,30,True,,2024-04-01 21:50:00,14
INV0000753,HTL0014,49,True,,2024-06-22 21:14:00,25
INV0000754,HTL0042,47,True,,2024-06-25 07:26:00,26
INV0000755,HTL0019,1,True,,2024-01-26 01:11:00,4
INV0000756,HTL0044,45,True,,2024-03-04 22:22:00,10
INV0000757,HTL0018,35,True,,2024-05-10 18:19:00,19
INV0000758,HTL0109,10,True,,2024-06-13 04:14:00,24
INV0000759,HTL0023,28,True,,2024-01-06 15:16:00,1
INV0000760,HTL0083,35,True,,2024-02-07 18:18:00,6
INV0000761,HTL0023,33,True,,2024-04-01 07:28:00,14
INV0000762,HTL0023,46,True,,2024-06-15 18:15:00,24
INV0000763,HTL0028,49,True,,2024-05-15 22:09:00,20
INV0000764,HTL0110,8,True,,2024-06-03 19:39:00,23
INV0000765,HTL0011,11,True,,2024-01-04 21:52:00,1
INV0000766,HTL0075,20,True,,2024-06-11 18:30:00,24
INV0000767,HTL0029,4,True,,2024-03-04 00:40:00,10
INV0000768,HTL0003,6,True,,2024-03-06 21:29:00,10
INV0000769,HTL0080,43,True,,2024-06-08 02:26:00,23
INV0000770,HTL0047,36,True,,2024-05-21 13:18:00,21
INV0000771,HTL0116,2,True,,2024-02-18 18:24:00,7
INV0000772,HTL0073,14,True,,2024-04-13 06:19:00,15
INV0000773,HTL0053,18,True,,2024-06-21 06:16:00,25
INV0000774,HTL0009,48,True,,2024-06-15 22:33:00,24
INV0000775,HTL0115,2,True,,2024-04-06 08:13:00,14
INV0000776,HTL0008,19,True,,2024-01-11 17:10:00,2
INV0000777,HTL0079,14,True,,2024-05-11 22:15:00,19
INV0000778,HTL0098,37,True,,2024-02-05 16:35:00,6
INV0000779,HTL0106,10,True,,2024-03-10 00:46:00,10
INV0000780,HTL0019,13,True,,2024-01-04 06:48:00,1
INV0000781,HTL0040,3,True,,2024-06-04 16:17:00,23
INV0000782,HTL0088,34,True,,2024-04-29 17:19:00,18
INV0000783,HTL0027,7,True,,2024-02-23 07:03:00,8
INV0000784,HTL0061,20,True,,2024-04-10 08:07:00,15
INV0000785,HTL0064,34,True,,2024-03-24 06:33:00,12
INV0000786,HTL0094,3,True,,2024-01-10 12:08:00,2
INV0000787,HTL0059,35,True,,2024-04-27 20:58:00,17
INV0000788,HTL0032,13,True,,2024-01-07 02:33:00,1
INV0000789,HTL0088,43,True,,2024-01-13 08:23:00,2
INV0000790,HTL0007,2,True,,2024-03-08 09:18:00,10
INV0000791,HTL0101,19,True,,2024-05-08 08:00:00,19
INV0000792,HTL0099,7,True,,2024-01-28 22:05:00,4
INV0000793,HTL0036,13,False,no_inventory,2024-06-16 03:35:00,24
INV0000794,HTL0015,0,True,,2024-03-20 10:22:00,12
INV0000795,HTL0086,19,True,,2024-06-06 06:43:00,23
INV0000796,HTL0116,13,True,,2024-05-24 02:52:00,21
INV0000797,HTL0052,27,True,,2024-05-10 23:17:00,19
INV0000798,HTL0073,38,True,,2024-01-30 13:20:00,5
INV0000799,HTL0042,44,True,,2024-02-15 03:32:00,7
INV0000800,HTL0028,8,True,,2024-06-15 07:39:00,24
INV0000801,HTL0035,22,True,,2024-06-23 23:30:00,25
INV0000802,HTL0062,15,True,,2024-02-16 17:45:00,7
INV0000803,HTL0053,47,True,,2024-03-15 02:44:00,11
INV0000804,HTL0060,26,True,,2024-01-05 12:35:00,1
INV0000805,HTL0098,39,True,,2024-06-30 06:08:00,26
INV0000806,HTL0103,7,True,,2024-06-24 16:00:00,26
INV0000807,HTL0095,27,True,,2024-03-19 04:57:00,12
INV0000808,HTL0085,17,True,,2024-06-09 16:45:00,23
INV0000809,HTL0072,33,True,,2024-06-28 15:40:00,26
INV0000810,HTL0043,1,True,,2024-02-15 02:20:00,7
INV0000811,HTL0053,23,True,,2024-05-11 21:49:00,19
INV0000812,HTL0038,9,True,,2024-06-11 21:02:00,24
INV0000813,HTL0052,48,True,,2024-03-09 10:21:00,10
INV0000814,HTL0062,39,True,,2024-03-19 02:11:00,12
INV0000815,HTL0070,7,True,,2024-06-21 10:11:00,25
INV0000816,HTL0013,4,True,,2024-05-24 18:42:00,21
INV0000817,HTL0113,2,True,,2024-04-05 09:56:00,14
INV0000818,HTL0052,32,True,,2024-06-29 16:18:00,26
INV0000819,HTL0091,29,True,,2024-06-11 13:28:00,24
INV0000820,HTL0072,38,True,,2024-03-03 12:20:00,9
INV0000821,HTL0030,6,True,,2024-01-11 06:34:00,2
INV0000822,HTL0037,44,True,,2024-05-07 16:36:00,19
INV0000823,HTL0118,20,True,,2024-02-13 20:41:00,7
INV0000824,HTL0064,37,True,,2024-04-14 09:00:00,15
INV0000825,HTL0094,12,True,,2024-05-08 08:21:00,19
INV0000826,HTL0045,24,True,,2024-05-08 21:25:00,19
INV0000827,HTL0100,1,False,timeout,2024-04-27 12:52:00,17
INV0000828,HTL0002,1,True,,2024-03-11 23:50:00,11
INV0000829,HTL0048,1,True,,2024-01-19 13:06:00,3
INV0000830,HTL0037,14,True,,2024-03-13 20:17:00,11
INV0000831,HTL0040,14,True,,2024-04-10 07:51:00,15
INV0000832,HTL0024,17,False,api_error,2024-03-15 09:45:00,11
INV0000833,HTL0035,4,True,,2024-03-26 21:36:00,13
INV0000834,HTL0097,25,True,,2024-06-15 12:46:00,24
INV0000835,HTL0025,29,True,,2024-05-07 21:17:00,19
INV0000836,HTL0091,13,True,,2024-05-23 07:42:00,21
INV0000837,HTL0033,4,True,,2024-04-19 13:04:00,16
INV0000838,HTL0112,39,True,,2024-01-02 11:47:00,1
INV0000839,HTL0043,20,True,,2024-04-22 18:35:00,17
INV0000840,HTL0075,42,True,,2024-01-07 00:43:00,1
INV0000841,HTL0069,7,True,,2024-05-11 23:47:00,19
INV0000842,HTL0036,5,True,,2024-04-28 22:07:00,17
INV0000843,HTL0028,25,True,,2024-05-31 15:48:00,22
INV0000844,HTL0085,3,True,,2024-02-02 06:18:00,5
INV0000845,HTL0087,29,True,,2024-04-28 01:48:00,17
INV0000846,HTL0028,34,True,,2024-02-28 14:15:00,9
INV0000847,HTL0004,26,True,,2024-02-25 09:24:00,8
INV0000848,HTL0112,26,True,,2024-03-04 21:13:00,10
INV0000849,HTL0111,43,True,,2024-01-28 21:12:00,4
INV0000850,HTL0082,42,True,,2024-06-10 12:40:00,24
INV0000851,HTL0118,4,True,,2024-02-18 15:00:00,7
INV0000852,HTL0027,39,True,,2024-06-15 17:23:00,24
INV0000853,HTL0041,10,True,,2024-01-24 19:42:00,4
INV0000854,HTL0104,42,True,,2024-06-16 17:54:00,24
INV0000855,HTL0074,34,True,,2024-06-03 11:05:00,23
INV0000856,HTL0051,10,True,,2024-05-17 17:04:00,20
INV0000857,HTL0038,37,True,,2024-06-28 14:57:00,26
INV0000858,HTL0118,37,True,,2024-04-09 08:00:00,15
INV0000859,HTL0012,49,True,,2024-05-04 02:09:00,18
INV0000860,HTL0049,4,True,,2024-04-05 04:11:00,14
INV0000861,HTL0092,36,True,,2024-06-22 08:20:00,25
INV0000862,HTL0091,36,True,,2024-06-07 11:09:00,23
INV0000863,HTL0104,25,True,,2024-05-21 06:01:00,21
INV0000864,HTL0098,32,True,,2024-04-26 04:26:00,17
INV0000865,HTL0100,32,True,,2024-06-28 07:20:00,26
INV0000866,HTL0034,22,True,,2024-03-21 13:04:00,12
INV0000867,HTL0102,6,True,,2024-04-20 12:25:00,16
