payment_id,booking_id,payment_method,payment_status,amount,week_number
PAY0000533,BKG0000533,upi,success,21716.25,19
PAY0000534,BKG0000534,upi,failed,14469.53,26
PAY0000535,BKG0000535,card,success,5750.28,7
PAY0000536,BKG0000536,upi,success,6189.35,13
PAY0000537,BKG0000537,netbanking,refunded,5409.71,2
PAY0000538,BKG0000538,wallet,success,18585.01,14
PAY0000539,BKG0000539,wallet,success,4747.48,9
PAY0000540,BKG0000540,upi,success,7678.78,12
PAY0000541,BKG0000541,card,success,8226.5,23
PAY0000542,BKG0000542,upi,success,2515.61,9
PAY0000543,BKG0000543,wallet,success,9028.38,9
PAY0000544,BKG0000544,card,success,7919.12,9
PAY0000545,BKG0000545,netbanking,success,21994.43,9
PAY0000546,BKG0000546,netbanking,success,14927.13,25
PAY0000547,BKG0000547,upi,success,17859.41,21
PAY0000548,BKG0000548,netbanking,success,5114.73,8
PAY0000549,BKG0000549,upi,success,5786.83,22
PAY0000550,BKG0000550,card,success,6106.56,26
PAY0000551,BKG0000551,upi,success,19015.65,25
PAY0000552,BKG0000552,wallet,success,21350.16,18
PAY0000553,BKG0000553,upi,success,13563.71,17
PAY0000554,BKG0000554,upi,failed,21287.16,13
PAY0000555,BKG0000555,netbanking,success,10863.85,5
PAY0000556,BKG0000556,upi,success,4960.24,9
PAY0000557,BKG0000557,card,success,7249.35,8
PAY0000558,BKG0000558,card,success,2381.61,10
PAY0000559,BKG0000559,upi,success,4573.53,11
PAY0000560,BKG0000560,card,success,3202.75,25
PAY0000561,BKG0000561,netbanking,success,34941.56,20
PAY0000562,BKG0000562,card,success,4901.92,2
PAY0000563,BKG0000563,upi,success,29750.82,25
PAY0000564,BKG0000564,card,success,8713.87,2
PAY0000565,BKG0000565,card,success,12605.09,22
PAY0000566,BKG0000566,wallet,success,17761.65,16
PAY0000567,BKG0000567,upi,success,6237.53,14
PAY0000568,BKG0000568,upi,success,10266.45,19
PAY0000569,BKG0000569,wallet,success,5346.13,26
PAY0000570,BKG0000570,upi,success,16126.46,13
PAY0000571,BKG0000571,upi,success,9610.21,10
PAY0000572,BKG0000572,card,refunded,20413.76,11
PAY0000573,BKG0000573,netbanking,success,3183.77,14
PAY0000574,BKG0000574,upi,success,3830.69,1
PAY0000575,BKG0000575,wallet,success,17805.38,25
PAY0000576,BKG0000576,netbanking,success,4163.05,8
PAY0000577,BKG0000577,upi,success,1990.64,14
PAY0000578,BKG0000578,upi,success,8840.22,25
PAY0000579,BKG0000579,upi,success,12279.6,5
PAY0000580,BKG0000580,netbanking,success,9181.94,16
PAY0000581,BKG0000581,wallet,success,4574.75,19
PAY0000582,BKG0000582,upi,success,27140.91,12
PAY0000583,BKG0000583,netbanking,success,17968.17,3
PAY0000584,BKG0000584,netbanking,success,17356.82,21
PAY0000585,BKG0000585,netbanking,success,34760.6,8
PAY0000586,BKG0000586,upi,success,8384.83,26
PAY0000587,BKG0000587,upi,success,17555.51,26
PAY0000588,BKG0000588,card,success,24441.66,17
PAY0000589,BKG0000589,upi,success,9983.13,3
PAY0000590,BKG0000590,upi,success,9069.2,18
PAY0000591,BKG0000591,upi,success,6889.24,26
PAY0000592,BKG0000592,wallet,success,37525.74,23
PAY0000593,BKG0000593,netbanking,failed,2343.92,22
PAY0000594,BKG0000594,upi,success,14537.19,1
PAY0000595,BKG0000595,upi,success,7117.95,4
PAY0000596,BKG0000596,wallet,success,4181.38,12
PAY0000597,BKG0000597,upi,success,3973.03,9
PAY0000598,BKG0000598,upi,success,15948.4,22
PAY0000599,BKG0000599,wallet,success,5514.5,14
PAY0000600,BKG0000600,upi,success,4920.16,26
PAY0000601,BKG0000601,wallet,success,5109.54,26
PAY0000602,BKG0000602,upi,success,5015.87,5
PAY0000603,BKG0000603,netbanking,success,5240.9,25
PAY0000604,BKG0000604,card,success,5844.91,23
PAY0000605,BKG0000605,card,failed,2638.69,2
PAY0000606,BKG0000606,upi,success,2971.01,13
PAY0000607,BKG0000607,netbanking,success,3750.52,24
PAY0000608,BKG0000608,netbanking,success,4829.43,15
PAY0000609,BKG0000609,upi,success,2926.28,1
PAY0000610,BKG0000610,upi,success,13582.25,22
PAY0000611,BKG0000611,upi,success,8273.38,26
PAY0000612,BKG0000612,upi,success,8684.37,25
PAY0000613,BKG0000613,card,success,3963.38,1
PAY0000614,BKG0000614,upi,success,3831.79,6
PAY0000615,BKG0000615,upi,success,28714.78,3
PAY0000616,BKG0000616,upi,success,12258.01,24
PAY0000617,BKG0000617,wallet,success,5552.27,10
PAY0000618,BKG0000618,upi,success,9770.42,15
PAY0000619,BKG0000619,wallet,success,6284.39,7
PAY0000620,BKG0000620,upi,success,16150.25,25
PAY0000621,BKG0000621,upi,success,28585.98,5
PAY0000622,BKG0000622,upi,failed,15857.55,20
PAY0000623,BKG0000623,card,success,4755.19,24
PAY0000624,BKG0000624,wallet,success,5743.99,14
PAY0000625,BKG0000625,netbanking,success,5899.23,6
PAY0000626,BKG0000626,wallet,success,18171.58,22
PAY0000627,BKG0000627,card,success,19671.2,9
PAY0000628,BKG0000628,card,success,1553.98,4
PAY0000629,BKG0000629,card,success,8432.66,5
PAY0000630,BKG0000630,upi,success,5152.01,8
PAY0000631,BKG0000631,upi,success,10029.42,20
PAY0000632,BKG0000632,wallet,success,5931.81,13
PAY0000633,BKG0000633,wallet,success,10661.19,19
PAY0000634,BKG0000634,wallet,success,6715.86,5
PAY0000635,BKG0000635,netbanking,success,3224.96,3
PAY0000636,BKG0000636,netbanking,success,3028.63,3
PAY0000637,BKG0000637,card,success,9955.02,17
PAY0000638,BKG0000638,card,success,3298.52,3
PAY0000639,BKG0000639,card,success,11698.51,18
PAY0000640,BKG0000640,card,success,21303.79,9
PAY0000641,BKG0000641,upi,success,2878.99,5
PAY0000642,BKG0000642,wallet,success,23212.78,14
PAY0000643,BKG0000643,netbanking,success,4308.27,15
PAY0000644,BKG0000644,netbanking,success,4949.47,10
PAY0000645,BKG0000645,netbanking,success,15224.95,10
PAY0000646,BKG0000646,card,success,12625.9,25
PAY0000647,BKG0000647,card,success,14158.36,12
PAY0000648,BKG0000648,card,success,12594.8,17
PAY0000649,BKG0000649,wallet,success,10076.95,3
PAY0000650,BKG0000650,card,success,4963.64,11
PAY0000651,BKG0000651,upi,success,22082.41,2
PAY0000652,BKG0000652,card,success,4954.0,7
PAY0000653,BKG0000653,upi,success,8970.7,12
PAY0000654,BKG0000654,upi,success,3830.74,9
PAY0000655,BKG0000655,upi,success,3878.84,15
PAY0000656,BKG0000656,netbanking,success,5395.88,12
PAY0000657,BKG0000657,upi,success,4072.46,4
PAY0000658,BKG0000658,upi,success,14444.85,9
PAY0000659,BKG0000659,upi,success,7897.44,13
PAY0000660,BKG0000660,upi,success,3821.13,24
PAY0000661,BKG0000661,card,failed,23100.08,10
PAY0000662,BKG0000662,netbanking,success,19736.34,22
PAY0000663,BKG0000663,card,failed,6603.36,8
PAY0000664,BKG0000664,upi,success,5115.33,8
PAY0000665,BKG0000665,upi,success,10627.82,5
PAY0000666,BKG0000666,upi,success,22270.37,20
PAY0000667,BKG0000667,wallet,success,3839.97,1
PAY0000668,BKG0000668,upi,success,14014.63,6
PAY0000669,BKG0000669,card,success,3827.46,14
PAY0000670,BKG0000670,upi,success,5170.06,16
PAY0000671,BKG0000671,netbanking,success,10962.56,25
PAY0000672,BKG0000672,upi,success,28362.6,1
PAY0000673,BKG0000673,upi,success,9700.41,13
PAY0000674,BKG0000674,card,success,7181.42,26
PAY0000675,BKG0000675,upi,success,6303.35,23
PAY0000676,BKG0000676,upi,success,10545.66,5
PAY0000677,BKG0000677,netbanking,success,5288.54,12
PAY0000678,BKG0000678,wallet,success,4064.94,11
PAY0000679,BKG0000679,card,success,14555.46,22
PAY0000680,BKG0000680,card,success,2652.14,3
PAY0000681,BKG0000681,netbanking,success,6397.63,15
PAY0000682,BKG0000682,upi,success,3968.19,5
PAY0000683,BKG0000683,card,success,6891.33,13
PAY0000684,BKG0000684,card,success,11618.49,4
PAY0000685,BKG0000685,upi,success,6027.37,18
PAY0000686,BKG0000686,card,success,5010.94,4
PAY0000687,BKG0000687,card,success,5369.05,17
PAY0000688,BKG0000688,wallet,failed,22818.96,17
PAY0000689,BKG0000689,upi,success,1449.78,1
PAY0000690,BKG0000690,wallet,success,5747.08,11
PAY0000691,BKG0000691,upi,success,3002.08,21
PAY0000692,BKG0000692,card,success,3424.35,19
PAY0000693,BKG0000693,netbanking,success,10218.4,4
PAY0000694,BKG0000694,upi,success,9095.35,21
PAY0000695,BKG0000695,wallet,success,4526.82,12
PAY0000696,BKG0000696,upi,success,6438.89,12
PAY0000697,BKG0000697,upi,success,1846.74,10
PAY0000698,BKG0000698,upi,success,2698.31,12
PAY0000699,BKG0000699,netbanking,success,4857.17,9
PAY0000700,BKG0000700,wallet,success,3851.81,8
PAY0000701,BKG0000701,upi,success,12275.72,1
PAY0000702,BKG0000702,upi,success,10907.52,26
PAY0000703,BKG0000703,card,success,5570.39,5
PAY0000704,BKG0000704,card,success,5827.45,17
PAY0000705,BKG0000705,card,success,21173.72,5
PAY0000706,BKG0000706,upi,success,4786.95,11
PAY0000707,BKG0000707,upi,success,4273.52,7
PAY0000708,BKG0000708,upi,success,3542.39,13
PAY0000709,BKG0000709,netbanking,success,13067.44,9
PAY0000710,BKG0000710,upi,success,14270.25,14
PAY0000711,BKG0000711,card,success,12295.72,24
PAY0000712,BKG0000712,netbanking,success,54979.68,10
PAY0000713,BKG0000713,wallet,success,14510.07,9
PAY0000714,BKG0000714,card,success,3794.12,24
PAY0000715,BKG0000715,card,success,3913.93,3
PAY0000716,BKG0000716,upi,success,3508.94,3
PAY0000717,BKG0000717,wallet,success,8609.2,22
PAY0000718,BKG0000718,card,success,4439.5,14
PAY0000719,BKG0000719,card,success,7504.73,20
PAY0000720,BKG0000720,upi,success,13569.08,1
PAY0000721,BKG0000721,upi,success,5397.78,21
PAY0000722,BKG0000722,upi,success,21018.51,1
PAY0000723,BKG0000723,netbanking,success,20577.7,9
PAY0000724,BKG0000724,upi,success,22028.29,18
PAY0000725,BKG0000725,card,success,7931.64,22
PAY0000726,BKG0000726,upi,success,10972.83,26
PAY0000727,BKG0000727,netbanking,success,8474.43,20
PAY0000728,BKG0000728,upi,success,4058.39,7
PAY0000729,BKG0000729,upi,success,3888.65,5
PAY0000730,BKG0000730,wallet,success,2917.35,2
PAY0000731,BKG0000731,wallet,success,6762.82,13
PAY0000732,BKG0000732,upi,success,3333.12,12
PAY0000733,BKG0000733,card,success,14286.3,26
PAY0000734,BKG0000734,upi,success,8020.47,1
PAY0000735,BKG0000735,upi,success,3388.25,13
PAY0000736,BKG0000736,netbanking,success,4553.4,15
PAY0000737,BKG0000737,card,success,2618.59,1
PAY0000738,BKG0000738,upi,success,4504.54,8
PAY0000739,BKG0000739,card,success,9617.52,18
PAY0000740,BKG0000740,upi,success,4292.8,7
PAY0000741,BKG0000741,netbanking,success,6950.92,9
PAY0000742,BKG0000742,upi,success,4261.16,15
PAY0000743,BKG0000743,netbanking,success,36011.53,21
PAY0000744,BKG0000744,upi,success,3822.49,16
PAY0000745,BKG0000745,upi,success,2986.49,1
PAY0000746,BKG0000746,upi,success,32602.88,18
PAY0000747,BKG0000747,upi,success,29983.54,4
PAY0000748,BKG0000748,card,success,6166.53,1
PAY0000749,BKG0000749,upi,success,14458.3,4
PAY0000750,BKG0000750,card,success,44352.71,21
PAY0000751,BKG0000751,upi,success,8000.91,11
PAY0000752,BKG0000752,card,success,22574.82,19
PAY0000753,BKG0000753,netbanking,success,2845.56,20
PAY0000754,BKG0000754,card,success,10296.23,11
PAY0000755,BKG0000755,card,success,5856.55,9
PAY0000756,BKG0000756,upi,success,2084.76,4
PAY0000757,BKG0000757,card,success,7959.44,1
PAY0000758,BKG0000758,card,success,10182.63,16
PAY0000759,BKG0000759,card,success,6444.07,4
PAY0000760,BKG0000760,upi,success,9194.67,9
PAY0000761,BKG0000761,card,failed,5282.4,6
PAY0000762,BKG0000762,upi,success,3252.76,5
PAY0000763,BKG0000763,netbanking,success,10585.85,8
PAY0000764,BKG0000764,wallet,success,2377.25,16
PAY0000765,BKG0000765,card,success,14483.74,16
PAY0000766,BKG0000766,wallet,success,3676.96,9
PAY0000767,BKG0000767,upi,refunded,8196.56,2
PAY0000768,BKG0000768,upi,success,4543.72,1
PAY0000769,BKG0000769,upi,success,4476.12,12
PAY0000770,BKG0000770,upi,success,8053.18,11
PAY0000771,BKG0000771,upi,success,7325.24,11
PAY0000772,BKG0000772,card,success,3813.14,15
PAY0000773,BKG0000773,upi,failed,6617.86,9
PAY0000774,BKG0000774,card,success,5703.76,21
PAY0000775,BKG0000775,card,success,4319.94,17
PAY0000776,BKG0000776,card,success,6640.26,19
PAY0000777,BKG0000777,upi,success,32495.95,23
PAY0000778,BKG0000778,upi,success,4056.88,18
PAY0000779,BKG0000779,netbanking,success,4492.76,25
PAY0000780,BKG0000780,card,success,5874.32,3
PAY0000781,BKG0000781,upi,success,6179.21,1
PAY0000782,BKG0000782,upi,success,4054.42,14
PAY0000783,BKG0000783,netbanking,success,21237.84,23
PAY0000784,BKG0000784,upi,success,2255.69,10
PAY0000785,BKG0000785,wallet,success,7972.72,3
PAY0000786,BKG0000786,wallet,success,4372.36,5
PAY0000787,BKG0000787,wallet,success,7508.79,23
PAY0000788,BKG0000788,wallet,success,3868.6,25
PAY0000789,BKG0000789,card,success,23646.77,22
PAY0000790,BKG0000790,card,success,31765.49,25
PAY0000791,BKG0000791,card,refunded,7419.15,17
PAY0000792,BKG0000792,upi,success,23059.43,17
PAY0000793,BKG0000793,upi,success,3006.48,23
PAY0000794,BKG0000794,upi,success,41036.46,5
PAY0000795,BKG0000795,upi,success,15887.27,12
PAY0000796,BKG0000796,upi,success,36221.16,25
PAY0000797,BKG0000797,netbanking,success,33937.45,25
PAY0000798,BKG0000798,upi,success,28349.07,20
PAY0000799,BKG0000799,upi,success,28771.93,9
PAY0000800,BKG0000800,card,success,6837.0,21
PAY0000801,BKG0000801,upi,success,2601.38,2
PAY0000802,BKG0000802,wallet,success,3150.17,2
PAY0000803,BKG0000803,wallet,success,3926.76,2
PAY0000804,BKG0000804,card,success,4640.81,20
PAY0000805,BKG0000805,card,success,4329.38,10
PAY0000806,BKG0000806,card,success,37942.5,18
PAY0000807,BKG0000807,upi,success,6759.5,3
PAY0000808,BKG0000808,upi,success,13817.02,21
PAY0000809,BKG0000809,upi,success,5665.01,8
PAY0000810,BKG0000810,upi,success,20881.79,13
PAY0000811,BKG0000811,upi,success,4257.88,11
PAY0000812,BKG0000812,card,success,13278.25,5
PAY0000813,BKG0000813,upi,success,3496.1,21
PAY0000814,BKG0000814,upi,success,6897.03,9
PAY0000815,BKG0000815,upi,success,33223.93,8
PAY0000816,BKG0000816,upi,success,9599.92,20
PAY0000817,BKG0000817,upi,success,5898.55,15
PAY0000818,BKG0000818,card,success,12598.6,12
PAY0000819,BKG0000819,wallet,success,3846.02,9
PAY0000820,BKG0000820,card,success,4416.19,18
PAY0000821,BKG0000821,netbanking,success,3992.7,1
PAY0000822,BKG0000822,upi,success,19609.32,25
PAY0000823,BKG0000823,upi,success,6288.31,18
PAY0000824,BKG0000824,upi,success,6152.79,11
PAY0000825,BKG0000825,card,success,8044.95,14
PAY0000826,BKG0000826,upi,success,6119.38,24
PAY0000827,BKG0000827,wallet,success,5005.65,7
PAY0000828,BKG0000828,card,success,1800.37,6
PAY0000829,BKG0000829,upi,success,4197.41,20
PAY0000830,BKG0000830,upi,success,4025.76,4
PAY0000831,BKG0000831,upi,success,9532.07,18
PAY0000832,BKG0000832,upi,success,6791.0,5
PAY0000833,BKG0000833,upi,success,14784.59,17
PAY0000834,BKG0000834,upi,success,40580.57,17
PAY0000835,BKG0000835,netbanking,success,3899.29,9
PAY0000836,BKG0000836,upi,success,23335.54,25
PAY0000837,BKG0000837,wallet,success,4496.2,9
PAY0000838,BKG0000838,upi,success,3517.67,11
PAY0000839,BKG0000839,upi,success,16730.81,19
PAY0000840,BKG0000840,upi,success,4946.92,7
PAY0000841,BKG0000841,card,success,6749.53,24
PAY0000842,BKG0000842,netbanking,success,6259.92,16
PAY0000843,BKG0000843,netbanking,success,4355.91,19
PAY0000844,BKG0000844,upi,success,5876.51,19
PAY0000845,BKG0000845,card,refunded,12582.84,18
PAY0000846,BKG0000846,netbanking,success,4187.17,4
PAY0000847,BKG0000847,card,success,7520.66,10
PAY0000848,BKG0000848,upi,success,18012.88,2
PAY0000849,BKG0000849,card,success,6923.34,13
PAY0000850,BKG0000850,netbanking,success,5580.09,20
PAY0000851,BKG0000851,upi,success,9718.01,7
PAY0000852,BKG0000852,upi,success,4933.83,26
PAY0000853,BKG0000853,card,success,4355.83,21
PAY0000854,BKG0000854,upi,success,35992.91,6
PAY0000855,BKG0000855,upi,success,5620.77,19
PAY0000856,BKG0000856,upi,success,5472.78,13
PAY0000857,BKG0000857,upi,success,9161.43,19
PAY0000858,BKG0000858,wallet,success,7907.97,26
PAY0000859,BKG0000859,netbanking,success,10866.88,15
PAY0000860,BKG0000860,card,success,5121.12,3
PAY0000861,BKG0000861,upi,success,4360.19,25
PAY0000862,BKG0000862,upi,success,9957.11,17
PAY0000863,BKG0000863,upi,success,5191.5,18
PAY0000864,BKG0000864,upi,success,24004.27,16
PAY0000865,BKG0000865,upi,success,12856.37,9
PAY0000866,BKG0000866,card,success,4943.55,2
PAY0000867,BKG0000867,upi,success,5079.09,1
PAY0000868,BKG0000868,upi,success,9718.75,1
PAY0000869,BKG0000869,wallet,success,7427.78,14
PAY0000870,BKG0000870,upi,success,10499.67,5
PAY0000871,BKG0000871,card,success,9792.14,5
PAY0000872,BKG0000872,upi,success,4206.24,3
PAY0000873,BKG0000873,card,success,26729.89,2
PAY0000874,BKG0000874,upi,success,19659.74,18
PAY0000875,BKG0000875,upi,failed,6917.83,4
PAY0000876,BKG0000876,wallet,success,4546.91,11
PAY0000877,BKG0000877,wallet,success,17951.89,18
PAY0000878,BKG0000878,card,success,7697.7,12
PAY0000879,BKG0000879,card,success,5492.48,10
PAY0000880,BKG0000880,netbanking,success,39052.02,19
PAY0000881,BKG0000881,wallet,success,15070.44,1
PAY0000882,BKG0000882,netbanking,success,14324.68,26
PAY0000883,BKG0000883,upi,success,32158.31,2
PAY0000884,BKG0000884,upi,success,4297.43,3
PAY0000885,BKG0000885,upi,success,2187.92,17
PAY0000886,BKG0000886,netbanking,success,5986.07,20
PAY0000887,BKG0000887,card,success,9874.67,11
PAY0000888,BKG0000888,netbanking,success,24664.09,8
PAY0000889,BKG0000889,card,success,4954.56,6
PAY0000890,BKG0000890,wallet,success,4394.82,12
PAY0000891,BKG0000891,upi,success,6998.89,19
PAY0000892,BKG0000892,wallet,success,8798.3,26
PAY0000893,BKG0000893,upi,success,2174.52,14
PAY0000894,BKG0000894,upi,success,31938.35,21
PAY0000895,BKG0000895,netbanking,success,38664.67,12
PAY0000896,BKG0000896,netbanking,success,2411.21,10
PAY0000897,BKG0000897,upi,success,4426.81,6
PAY0000898,BKG0000898,card,success,57047.37,25
PAY0000899,BKG0000899,card,success,5793.68,5
PAY0000900,BKG0000900,upi,success,19499.75,21
PAY0000901,BKG0000901,upi,success,6545.64,5
PAY0000902,BKG0000902,netbanking,success,31779.61,21
PAY0000903,BKG0000903,upi,success,15984.68,20
PAY0000904,BKG0000904,netbanking,success,13873.22,10
PAY0000905,BKG0000905,upi,success,8304.32,15
PAY0000906,BKG0000906,netbanking,success,9413.99,8
PAY0000907,BKG0000907,upi,success,13381.8,13
PAY0000908,BKG0000908,netbanking,refunded,36852.15,6
PAY0000909,BKG0000909,upi,success,4969.42,7
PAY0000910,BKG0000910,upi,success,5012.72,18
PAY0000911,BKG0000911,upi,success,8527.56,26
PAY0000912,BKG0000912,card,success,38818.33,3
PAY0000913,BKG0000913,card,success,6123.58,23
PAY0000914,BKG0000914,upi,success,4618.05,9
PAY0000915,BKG0000915,upi,success,1484.19,2
PAY0000916,BKG0000916,card,success,9477.71,4
PAY0000917,BKG0000917,wallet,success,11530.84,13
PAY0000918,BKG0000918,upi,success,10038.38,4
PAY0000919,BKG0000919,card,success,6040.11,1
PAY0000920,BKG0000920,netbanking,success,5870.41,19
PAY0000921,BKG0000921,upi,success,3087.65,6
PAY0000922,BKG0000922,upi,success,22218.99,3
PAY0000923,BKG0000923,card,success,23571.03,19
PAY0000924,BKG0000924,netbanking,success,5059.8,4
PAY0000925,BKG0000925,netbanking,success,3179.81,10
PAY0000926,BKG0000926,upi,success,12106.63,20
PAY0000927,BKG0000927,upi,success,22435.39,20
PAY0000928,BKG0000928,card,success,5215.1,26
PAY0000929,BKG0000929,card,success,22771.91,16
PAY0000930,BKG0000930,wallet,success,7928.72,7
PAY0000931,BKG0000931,upi,success,6949.26,16
PAY0000932,BKG0000932,upi,success,7560.55,21
PAY0000933,BKG0000933,card,success,4982.94,14
PAY0000934,BKG0000934,card,success,6739.54,1
PAY0000935,BKG0000935,card,success,10539.49,16
PAY0000936,BKG0000936,card,failed,4445.71,25
PAY0000937,BKG0000937,card,success,5860.1,5
PAY0000938,BKG0000938,upi,success,32473.73,17
PAY0000939,BKG0000939,netbanking,success,2824.85,12
PAY0000940,BKG0000940,card,success,3040.99,9
PAY0000941,BKG0000941,card,success,18308.32,17
PAY0000942,BKG0000942,card,success,9333.3,2
PAY0000943,BKG0000943,upi,success,5917.62,15
PAY0000944,BKG0000944,upi,success,8565.45,26
PAY0000945,BKG0000945,wallet,refunded,6898.16,2
PAY0000946,BKG0000946,upi,success,4074.26,12
PAY0000947,BKG0000947,wallet,success,4143.26,17
PAY0000948,BKG0000948,card,success,9595.57,12
PAY0000949,BKG0000949,card,success,4863.88,10
PAY0000950,BKG0000950,card,success,11129.8,5
PAY0000951,BKG0000951,upi,success,18180.59,16
PAY0000952,BKG0000952,card,success,7852.98,26
PAY0000953,BKG0000953,netbanking,success,22509.76,3
PAY0000954,BKG0000954,card,success,37964.78,13
PAY0000955,BKG0000955,card,success,33844.36,23
PAY0000956,BKG0000956,card,success,17250.82,5
PAY0000957,BKG0000957,card,success,2874.31,15
PAY0000958,BKG0000958,upi,success,4032.73,17
PAY0000959,BKG0000959,upi,success,8417.09,3
PAY0000960,BKG0000960,upi,success,3795.41,1
PAY0000961,BKG0000961,upi,success,20825.72,2
PAY0000962,BKG0000962,netbanking,success,3737.95,25
PAY0000963,BKG0000963,netbanking,success,7860.19,15
PAY0000964,BKG0000964,upi,success,6239.05,4
PAY0000965,BKG0000965,upi,success,9252.26,3
PAY0000966,BKG0000966,card,success,15987.36,10
PAY0000967,BKG0000967,netbanking,success,18312.6,2
